"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"639","목욕장업","11_44_01_P","3370000","3370000-202-1997-00403","19970603","","01","영업/정상","01","영업","","","","","051 8654834","91.51","611804","부산광역시 연제구 거제동 566-34 T통B반","부산광역시 연제구 거제대로74번길 80 (거제동)","47547","일신탕","20211022153550","U","2021-10-24 02:40:00.0","공동탕업","388518.843287893","188521.622140718","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"640","목욕장업","11_44_01_P","3370000","3370000-202-2004-00007","20040126","","01","영업/정상","01","영업","","","","","051 8629999","2,130.27","611830","부산광역시 연제구 연산동 1369-9","부산광역시 연제구 중앙대로1043번길 50 (연산동)","47542","목림레포츠","20211026095854","U","2021-10-28 02:40:00.0","공동탕업","388957.42402057","188908.124798577","공동탕업","11","1","6","8","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"641","목욕장업","11_44_01_P","3370000","3370000-202-2000-00470","20000420","","01","영업/정상","01","영업","","","","","051 8649329","310.05","611838","부산광역시 연제구 연산동 666-17","부산광역시 연제구 대리로6번길 87 (연산동)","47591","청수탕","20211022154548","U","2021-10-24 02:40:00.0","공동탕업","389976.633844711","188461.12737103","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"642","목욕장업","11_44_01_P","3370000","3370000-202-1984-00437","19841016","","01","영업/정상","01","영업","","","","","051 8673803","207.80","611826","부산광역시 연제구 연산동 1320-19 T통B반","부산광역시 연제구 중앙천로73번길 8 (연산동)","47599","호천탕","20211022155747","U","2021-10-24 02:40:00.0","공동탕업","389398.295757339","188785.613072611","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"643","목욕장업","11_44_01_P","3370000","3370000-202-2018-00003","20181221","","01","영업/정상","01","영업","","","","","051 204 7667","838.00","611840","부산광역시 연제구 연산동 822-6 시청스마트더블유","부산광역시 연제구 연수로 103, 101동 제 지하1층 101호 (연산동, 시청스마트더블유)","47604","(주)올집 웰리빙서비스 올집사우나 시청지점","20211216133149","U","2021-12-18 02:40:00.0","공동탕업+찜질시설서비스영업","389615.68177157","188263.410980927","공동탕업+찜질시설서비스영업","20","3","0","0","1","1","0","0","2","Y","0","","","","자가","0","0","0","0","0","N",
"644","목욕장업","11_44_01_P","3380000","3380000-202-1996-00003","19960829","","01","영업/정상","01","영업","","","","","051 7519399","257.95","613829","부산광역시 수영구 민락동 158-9","부산광역시 수영구 광남로213번길 17, 2층 (민락동)","48277","산수탕","20200830095847","U","2020-09-01 02:40:00.0","공동탕업","393275.402492725","186552.65071717","공동탕업","2","0","2","","0","","0","0","2","Y","0","","","","","","","","","","N",
"645","목욕장업","11_44_01_P","3380000","3380000-202-1998-00001","19980220","","01","영업/정상","01","영업","","","","","051 7526445","268.45","613802","부산광역시 수영구 광안동 120-257","부산광역시 수영구 수영로618번길 38, 2층 (광안동)","48293","장수탕","20200923162212","U","2020-09-25 02:40:00.0","공동탕업","392710.489733053","186629.936674894","공동탕업","3","1","2","","0","","0","0","2","Y","0","","","","","","","","","","N",
"646","목욕장업","11_44_01_P","3380000","3380000-202-1987-00004","19870911","","01","영업/정상","01","영업","","","","","051 7561866","219.54","613802","부산광역시 수영구 광안동 125-6","부산광역시 수영구 무학로 40 (광안동)","48291","제일탕","20200923162237","U","2020-09-25 02:40:00.0","공동탕업","392917.195632081","186721.645520745","공동탕업","3","0","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"647","목욕장업","11_44_01_P","3380000","3380000-202-1989-00006","19890327","","01","영업/정상","01","영업","","","","","051 7539551","629.59","613807","부산광역시 수영구 광안동 505-5","부산광역시 수영구 광일로20번길 83 (광안동)","48245","신성헬스탕","20200925115203","U","2020-09-27 02:40:00.0","공동탕업","392052.20013313","186981.357179215","공동탕업","4","1","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"648","목욕장업","11_44_01_P","3380000","3380000-202-1967-00001","19671007","","01","영업/정상","01","영업","","","","","051 7596288","271.30","613805","부산광역시 수영구 광안동 181-3번지","부산광역시 수영구 남천바다로15번길 37 (광안동)","48301","미주탕","20190402110440","U","2019-04-04 02:40:00.0","공동탕업","392498.966127849","185590.307478238","공동탕업","2","1","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"649","목욕장업","11_44_01_P","3380000","3380000-202-1989-00009","19891219","","01","영업/정상","01","영업","","","","","051 7575091","213.55","613803","부산광역시 수영구 광안동 132-8번지","부산광역시 수영구 수영로606번길 126, 2층 (광안동)","48295","천지탕","20171127160006","I","2018-08-31 23:59:59.0","공동탕업","393127.206111678","186445.757402738","공동탕업","4","0","2","0","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"650","목욕장업","11_44_01_P","3380000","3380000-202-1996-00002","19960916","","01","영업/정상","01","영업","","","","","051 7597544","414.90","613823","부산광역시 수영구 망미동 937-105","부산광역시 수영구 망미배산로36번길 117 (망미동)","48202","청해탕","20200923175502","U","2020-09-25 02:40:00.0","공동탕업","391561.805177737","188740.164625692","공동탕업","4","1","","2","","","","","2","Y","","","","","","","","","","","N",
"651","목욕장업","11_44_01_P","3380000","3380000-202-1989-00005","19890714","","01","영업/정상","01","영업","","","","","051 7584818","331.25","613820","부산광역시 수영구 망미동 259-14","부산광역시 수영구 수미로41번길 17 (망미동)","48216","망미탕","20200921155140","U","2020-09-23 02:40:00.0","공동탕업","392639.897385573","188175.671305627","공동탕업","3","","","2","","","","","2","Y","","","","","","","","","","","N",
"652","목욕장업","11_44_01_P","3380000","3380000-202-1981-00005","19811017","","01","영업/정상","01","영업","","","","","051 7549944","230.76","613823","부산광역시 수영구 망미동 441-7","부산광역시 수영구 망미배산로18번길 23 (망미동)","48210","장수탕","20200915133201","U","2020-09-17 02:40:00.0","공동탕업","391784.526360836","188263.061747494","공동탕업","2","1","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"653","목욕장업","11_44_01_P","3380000","3380000-202-1973-00001","19730905","","01","영업/정상","01","영업","","","","","051 7535147","417.78","613812","부산광역시 수영구 광안동 1074-6번지","부산광역시 수영구 광서로16번길 51 (광안동)","48243","청옥탕","20150825114534","I","2018-08-31 23:59:59.0","공동탕업","392467.438253008","187302.594425446","공동탕업","3","0","2","0","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"654","목욕장업","11_44_01_P","3380000","3380000-202-1983-00002","19831206","","01","영업/정상","01","영업","","","","","051 7551335","400.85","613826","부산광역시 수영구 망미동 832-1번지","부산광역시 수영구 연수로263번길 9 (망미동)","48207","망미탕","20200123132102","U","2020-01-25 02:40:00.0","공동탕업","391194.979539941","188063.10585428","공동탕업","","","","1","","","","","2","Y","","","","","","","","","","","N",
"655","목욕장업","11_44_01_P","3380000","3380000-202-2008-00001","20080416","","01","영업/정상","01","영업","","","","","051  7534632","449.78","613810","부산광역시 수영구 광안동 1062-34","부산광역시 수영구 연수로392번길 25 (광안동)","48242","성화탕","20210324100549","U","2021-03-26 02:40:00.0","공동탕업","392313.870503381","187486.373952794","공동탕업","3","1","1","2","1","1","0","0","2","N","0","","","","자가","0","","","0","0","N",
"656","목욕장업","11_44_01_P","3380000","3380000-202-2006-00002","20060801","","01","영업/정상","01","영업","","","","","070 47553922","184.30","613830","부산광역시 수영구 수영동 214-2","부산광역시 수영구 수미로26번길 72 (수영동)","48229","(주)동양레포츠","20220119152813","U","2022-01-21 02:40:00.0","공동탕업","392659.765467381","187844.517278497","공동탕업","2","1","1","1","0","0","0","0","6","Y","0","","","","","0","","","0","0","N",
"657","목욕장업","11_44_01_P","3380000","3380000-202-2009-00002","20091019","","01","영업/정상","01","영업","","","","","051 752 2780","1,342.60","613805","부산광역시 수영구 광안동 177-7번지","부산광역시 수영구 남천바다로21번길 85, 1~4층 (광안동)","48299","리치웰","20190329155903","U","2019-04-02 02:40:00.0","공동탕업","392683.749989177","185760.578634347","공동탕업","7","1","1","4","0","0","0","0","0","N","0","","","","","0","","","0","0","Y",
"658","목욕장업","11_44_01_P","3380000","3380000-202-1987-00005","19871120","","01","영업/정상","01","영업","","","","","051 753 3018","317.66","613828","부산광역시 수영구 민락동 176-10","부산광역시 수영구 민락로6번길 20, 2층 (민락동)","48286","청호탕","20200923171822","U","2020-09-25 02:40:00.0","공동탕업","393438.764951762","186203.944214361","공동탕업","3","0","2","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"659","목욕장업","11_44_01_P","3380000","3380000-202-1995-00003","19950314","","01","영업/정상","01","영업","","","","","051 7541758","497.13","613826","부산광역시 수영구 망미동 794-27","부산광역시 수영구 연수로324번길 29 (망미동)","48236","옥천탕","20200924110001","U","2020-09-26 02:40:00.0","공동탕업","391748.738479725","187758.184585429","공동탕업","4","","","3","","","","","2","Y","","","","","자가","","","","","","N",
"660","목욕장업","11_44_01_P","3380000","3380000-202-2004-00006","20041101","","01","영업/정상","01","영업","","","","","051 7520806","426.00","613828","부산광역시 수영구 민락동 34-13","부산광역시 수영구 민락본동로11번길 48, 2층 (민락동)","48290","비치탕","20200923160624","U","2020-09-25 02:40:00.0","공동탕업","393653.253627509","186314.49122899","공동탕업","","","2","2","","","","","2","N","","","","","임대","","","","","","N",
"661","목욕장업","11_44_01_P","3380000","3380000-202-1987-00002","19870303","","01","영업/정상","01","영업","","","","","051 7510702","284.37","613831","부산광역시 수영구 수영동 467-5","부산광역시 수영구 망미번영로 64 (수영동)","48231","수정탕","20200925104344","U","2020-09-27 02:40:00.0","공동탕업","392195.306095925","188011.521111501","공동탕업","3","0","0","1","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"662","목욕장업","11_44_01_P","3380000","3380000-202-1988-00002","19880520","","01","영업/정상","01","영업","","","","","051 7539634","410.19","613832","부산광역시 수영구 수영동 500-13","부산광역시 수영구 수영성로 2 (수영동)","48226","수영탕","20210413131629","U","2021-04-15 02:40:00.0","공동탕업","393039.302462643","187695.523700843","공동탕업","4","","","1","","","","","2","Y","","","","","","","","","","","N",
"663","목욕장업","11_44_01_P","3380000","3380000-202-2003-00002","20030203","","01","영업/정상","01","영업","","","","","051 7592359","1,060.00","613806","부산광역시 수영구 광안동 379-50","부산광역시 수영구 수영로545번가길 14-22, 1~3층 (광안동)","48262","광안찜질사우나","20200921155215","U","2020-09-23 02:40:00.0","공동탕업","392253.587967368","185971.414442986","공동탕업","4","1","1","3","0","0","0","0","2","Y","0","","","","","0","","","0","0","Y",
"664","목욕장업","11_44_01_P","3380000","3380000-202-1995-00004","19950613","","01","영업/정상","01","영업","","","","","051 7588931","690.60","613826","부산광역시 수영구 망미동 807-3","부산광역시 수영구 망미로30번길 32 (망미동)","48235","신금련산온천","20200828170103","U","2020-08-30 02:40:00.0","공동탕업","391494.545160198","187701.736607213","공동탕업","5","0","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"665","목욕장업","11_44_01_P","3380000","3380000-202-2003-00001","20030203","","01","영업/정상","01","영업","","","","","051 7542009","2,810.00","613827","부산광역시 수영구 민락동 110-14 해수월드","부산광역시 수영구 광안해변로370번길 7, 해수월드 2~5층 (민락동)","48280","광안해수월드","20220329101012","U","2022-03-31 02:40:00.0","공동탕업","394340.981635248","186162.654832769","공동탕업","7","1","2","5","0","0","0","0","2","Y","0","","","","","0","0","0","0","0","Y",
"666","목욕장업","11_44_01_P","3380000","3380000-202-1989-00002","19890106","","01","영업/정상","01","영업","","","","","051 7520131","429.80","613825","부산광역시 수영구 망미동 815-1번지","부산광역시 수영구 연수로260번길 24 (망미동)","48233","수목탕","20200623102547","U","2020-06-25 02:40:00.0","공동탕업","391140.862664942","187881.336860851","공동탕업","3","0","1","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"667","목욕장업","11_44_01_P","3380000","3380000-202-1989-00001","19891116","","01","영업/정상","01","영업","","","","","051 7522979","382.96","613830","부산광역시 수영구 수영동 313번지","부산광역시 수영구 연수로415번길 30-5 (수영동)","48228","청아탕","20181113143228","U","2018-11-15 02:36:27.0","공동탕업","392680.446316191","187581.505438824","공동탕업","4","0","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"668","목욕장업","11_44_01_P","3380000","3380000-202-1990-00002","19900201","","01","영업/정상","01","영업","","","","","051 7555566","530.87","613832","부산광역시 수영구 수영동 503-14","부산광역시 수영구 구락로 8-19 (수영동)","48223","청송탕","20210908090714","U","2021-09-10 02:40:00.0","공동탕업","393135.695631951","187580.758908474","공동탕업","5","0","2","3","0","0","0","0","2","Y","0","","","","","0","0","0","0","0","N",
"669","목욕장업","11_44_01_P","3380000","3380000-202-2010-00001","20101109","","01","영업/정상","01","영업","","","","","051 753 1121","415.14","613832","부산광역시 수영구 수영동 491-5","부산광역시 수영구 구락로43번가길 19 (수영동)","48225","화림탕","20210122140939","U","2021-01-24 02:40:00.0","공동탕업","392823.81074453","187864.933254648","공동탕업","3","1","1","2","1","0","0","0","2","N","0","","","","임대","0","","","0","0","N",
"670","목욕장업","11_44_01_P","3380000","3380000-202-2003-00005","20031209","","01","영업/정상","01","영업","","","","","051 7550068","688.00","613807","부산광역시 수영구 광안동 493-8","부산광역시 수영구 광일로14번길 6 (광안동)","48247","금은사우나","20200925112349","U","2020-09-27 02:40:00.0","공동탕업","392425.722222825","186848.04700158","공동탕업","4","1","1","3","0","0","0","0","2","Y","0","","","","자가","0","","","0","0","N",
"671","목욕장업","11_44_01_P","3380000","3380000-202-1994-00001","19940430","","01","영업/정상","01","영업","","","","","051 7572452","349.10","613826","부산광역시 수영구 망미동 792-17번지","부산광역시 수영구 망미로7번길 31 (망미동)","48236","산수탕","20171127160044","I","2018-08-31 23:59:59.0","공동탕업","391859.295967055","187841.22610405","공동탕업","5","0","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"672","목욕장업","11_44_01_P","3380000","3380000-202-1997-00001","19970220","","01","영업/정상","01","영업","","","","","051 7515836","528.92","613823","부산광역시 수영구 망미동 438-5번지","부산광역시 수영구 과정로67번길 22 (망미동)","48204","양지탕","20150930152804","I","2018-08-31 23:59:59.0","공동탕업","391779.89159853","188511.225419321","공동탕업","5","1","","2","","","","","2","Y","","","","","","","","","","","N",
"673","목욕장업","11_44_01_P","3380000","3380000-202-2003-00004","20031108","","01","영업/정상","01","영업","","","","","051 7583040","722.95","613820","부산광역시 수영구 망미동 250-8번지","부산광역시 수영구 수미로 51, 1.2.4층 (망미동)","48216","화신탕","20200324112418","U","2020-03-26 02:40:00.0","공동탕업","392733.743178087","188090.472632036","공동탕업","5","1","1","4","0","0","0","0","8","Y","0","","","","자가","0","","","0","0","N",
"674","목욕장업","11_44_01_P","3380000","3380000-202-1978-00002","19781031","","01","영업/정상","01","영업","","","","","051 7521705","159.42","613810","부산광역시 수영구 광안동 1032-18번지 (1층)","부산광역시 수영구 망미번영로23번길 8, 1층 (광안동)","48240","복천탕","20170320155740","I","2018-08-31 23:59:59.0","공동탕업","391980.007614649","187679.324277402","공동탕업","2","0","1","0","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"675","목욕장업","11_44_01_P","3380000","3380000-202-2007-00002","20070521","","01","영업/정상","01","영업","","","","","051 790 2391","4,351.55","613805","부산광역시 수영구 광안동 192-5","부산광역시 수영구 광안해변로 225, 4~9층 (광안동)","48303","대명화성(주) 호텔아쿠아펠리스지점","20210610205212","U","2021-06-12 02:40:00.0","공동탕업","393000.846002969","185934.805960605","공동탕업","0","0","4","9","0","0","0","0","8","Y","0","","","","","0","","","0","0","Y",
"676","목욕장업","11_44_01_P","3380000","3380000-202-2000-00003","20001021","","01","영업/정상","01","영업","","","","","051 7586237","487.14","613825","부산광역시 수영구 망미동 774-283 흰돌실버타운","부산광역시 수영구 연수로260번길 53, 흰돌실버타운 4동 지하1층 B101호 (망미동)","48239","흰돌실버타운 휘트니스센타","20210903154956","U","2021-09-05 02:40:00.0","공동탕업","391162.165174196","187717.755439897","공동탕업","4","1","0","1","0","1","0","0","2","Y","0","","","","","0","","","0","0","N",
"677","목욕장업","11_44_01_P","3380000","3380000-202-1985-00002","19851104","","01","영업/정상","01","영업","","","","","051 6225567","480.90","613813","부산광역시 수영구 남천동 7-2번지","부산광역시 수영구 광남로48번길 8 (남천동)","48304","청암탕","20180105114437","I","2018-08-31 23:59:59.0","공동탕업","392418.223882387","185076.354453469","공동탕업","4","1","","2","","","","","2","Y","","","","","","","","","","","N",
"678","목욕장업","11_44_01_P","3380000","3380000-202-2004-00004","20040802","","01","영업/정상","01","영업","","","","","051 7534872","801.20","613807","부산광역시 수영구 광안동 716-5 (2-4층)","부산광역시 수영구 광서로 33, 2-4층 (광안동)","48248","강남헬스사우나","20211213210659","U","2021-12-15 02:40:00.0","공동탕업","392251.396025486","187062.880208457","공동탕업","6","1","2","4","0","0","0","0","6","N","0","","","","자가","0","0","0","0","0","N",
"679","목욕장업","11_44_01_P","3380000","3380000-202-1989-00004","19890920","","01","영업/정상","01","영업","","","","","051 7561290","263.96","613825","부산광역시 수영구 망미동 774-262번지","부산광역시 수영구 금련로27번길 12 (망미동)","48233","억수탕","20150113152713","I","2018-08-31 23:59:59.0","공동탕업","390991.182479417","187825.935034746","공동탕업","3","1","","2","","","","","2","Y","","","","","","","","","","","N",
"680","목욕장업","11_44_01_P","3380000","3380000-202-2011-00002","20110909","","01","영업/정상","01","영업","","","","","051 758 9297","592.43","613756","부산광역시 수영구 광안동 529번지 비치그린아파트 109동 지하102호","부산광역시 수영구 광일로 49, 109동 상가지하102호 (광안동, 비치그린아파트)","48250","그린탕","20170526112645","I","2018-08-31 23:59:59.0","공동탕업","392032.567082461","186765.892414642","공동탕업","18","1","2","2","1","1","0","0","2","Y","0","","","","","0","","","0","0","N",
"681","목욕장업","11_44_01_P","3380000","3380000-202-1999-00001","19991117","","01","영업/정상","01","영업","","","","","051 6259880","749.96","613816","부산광역시 수영구 남천동 190-1번지","부산광역시 수영구 남천동로24번길 42 (남천동)","48311","뉴남천힐사우나","20180517142411","I","2018-08-31 23:59:59.0","공동탕업","392247.923499353","184412.389440813","공동탕업","6","0","0","1","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"682","목욕장업","11_44_01_P","3380000","3380000-202-1996-00001","19960621","","01","영업/정상","01","영업","","","","","051 7581564","436.04","613821","부산광역시 수영구 망미동 412-22","부산광역시 수영구 망미번영로55번길 115 (망미동)","48218","해수탕","20200923161023","U","2020-09-25 02:40:00.0","공동탕업","391943.417148794","188473.597630869","공동탕업","4","0","0","2","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"683","목욕장업","11_44_01_P","3380000","3380000-202-1988-00004","19881116","","01","영업/정상","01","영업","","","","","051 7548933","324.80","613827","부산광역시 수영구 민락동 26-14","부산광역시 수영구 민락본동로27번길 24, 2층 (민락동)","48288","옥천탕","20200923175158","U","2020-09-25 02:40:00.0","공동탕업","393754.943321085","186471.287936489","공동탕업","3","0","2","","0","","0","0","2","Y","0","","","","","","","","","","N",
"684","목욕장업","11_44_01_P","3380000","3380000-202-1988-00003","19880302","","01","영업/정상","01","영업","","","","","051 7554762","266.19","613801","부산광역시 수영구 광안동 96-36","부산광역시 수영구 수영로652번길 23-1 (광안동)","48268","양지탕","20200925111444","U","2020-09-27 02:40:00.0","공동탕업","392702.178642722","187029.196338166","공동탕업","3","","","2","","","","","2","Y","","","","","","","","","","","N",
"685","목욕장업","11_44_01_P","3390000","3390000-202-2019-00001","20191211","","01","영업/정상","01","영업","","","","","051 328 1002","833.85","617829","부산광역시 사상구 엄궁동 56-2번지","부산광역시 사상구 엄궁북로 32 (엄궁동)","47040","장수샘사우나","20191226133620","U","2019-12-28 02:40:00.0","공동탕업","379836.31092597","182777.347387507","공동탕업","0","0","1","3","0","0","0","0","12","Y","0","","","","","0","0","0","0","0","N",
"686","목욕장업","11_44_01_P","3390000","3390000-202-1990-00002","19880923","","01","영업/정상","01","영업","","","","","051 3255857","331.80","617838","부산광역시 사상구 주례동 519-91번지","부산광역시 사상구 가야대로310번길 20 (주례동)","47013","백천탕","20141001144644","I","2018-08-31 23:59:59.0","공동탕업","382815.693406786","185243.15982906","공동탕업","0","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"687","목욕장업","11_44_01_P","3390000","3390000-202-2001-00006","19980430","","01","영업/정상","01","영업","","","","","051 3028192","330.00","617827","부산광역시 사상구 삼락동 417-12번지","부산광역시 사상구 사상로277번길 54 (삼락동)","46914","낙원탕","20140311094850","I","2018-08-31 23:59:59.0","공동탕업","380286.984090836","187498.648868244","공동탕업","0","0","2","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"688","목욕장업","11_44_01_P","3390000","3390000-202-2004-00001","20040227","","01","영업/정상","01","영업","","","","","051 3230552","1,058.11","617832","부산광역시 사상구 주례동 10-26번지 고려아펠리아 201,301호","부산광역시 사상구 백양대로 366, 201,301호 (주례동, 고려아펠리아)","46997","강변 허브 사우나","20180727160148","I","2018-08-31 23:59:59.0","공동탕업","383249.369363086","185623.031060081","공동탕업","17","2","2","3","","","","","2","N","","","","","","","","","","","N",
"689","목욕장업","11_44_01_P","3390000","3390000-202-2002-00005","19951026","","01","영업/정상","01","영업","","","","","051 3249661","507.93","617777","부산광역시 사상구 학장동 574-82 목화아파트 목욕탕동","부산광역시 사상구 대동로 110-5, 목화아파트 목욕탕동 (학장동)","47051","한성탕","20220307172935","U","2022-03-09 02:40:00.0","공동탕업","380453.352596125","183901.156898498","공동탕업","0","0","1","2","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"690","목욕장업","11_44_01_P","3390000","3390000-202-1997-00001","19931217","","01","영업/정상","01","영업","","","","","051 3262651","396.00","617834","부산광역시 사상구 주례동 530-5번지 현대무지개타운상가3동","부산광역시 사상구 주례로 93 (주례동, 현대무지개타운상가3동)","47017","무지개탕","20140311095021","I","2018-08-31 23:59:59.0","공동탕업","382696.80654055","184731.028529187","공동탕업","0","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"691","목욕장업","11_44_01_P","3390000","3390000-202-1995-00002","19700905","","01","영업/정상","01","영업","","","","","051 3038349","209.92","617813","부산광역시 사상구 덕포동 715-2번지","부산광역시 사상구 강선로 14 (덕포동)","46953","중흥사우나","20181126132911","U","2018-11-28 02:40:00.0","공동탕업","380657.277528142","187318.151247476","공동탕업","0","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"692","목욕장업","11_44_01_P","3390000","3390000-202-1999-00004","19921228","","01","영업/정상","01","영업","","","","","051 3177372","607.35","617818","부산광역시 사상구 모라동 1362번지","부산광역시 사상구 백양대로 880 (모라동)","46931","청수사우나","20140311095145","I","2018-08-31 23:59:59.0","공동탕업","381376.053716185","189006.221241803","공동탕업","0","0","5","5","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"693","목욕장업","11_44_01_P","3390000","3390000-202-2001-00002","20010112","","01","영업/정상","01","영업","","","","","051 3140571","482.60","617806","부산광역시 사상구 괘법동 394-14번지","부산광역시 사상구 광장로105번길 25 (괘법동)","46967","더좋은탕","20150320111841","I","2018-08-31 23:59:59.0","공동탕업","381063.566745538","186798.840895066","공동탕업","5","0","2","3","0","0","0","0","2","Y","0","","","","","0","","","0","0","N",
"694","목욕장업","11_44_01_P","3390000","3390000-202-2001-00005","19761231","","01","영업/정상","01","영업","","","","","051 3024623","414.22","617827","부산광역시 사상구 삼락동 417-14번지","부산광역시 사상구 삼덕로46번길 54 (삼락동)","46914","삼영탕","20140211101924","I","2018-08-31 23:59:59.0","공동탕업","380385.430854592","187581.78576592","공동탕업","","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"695","목욕장업","11_44_01_P","3390000","3390000-202-1989-00001","19891212","","01","영업/정상","01","영업","","","","","051 3260289","424.40","617806","부산광역시 사상구 괘법동 259-1번지","부산광역시 사상구 운산로 96 (괘법동)","46966","청수탕","20140311100156","I","2018-08-31 23:59:59.0","공동탕업","380931.202881784","187185.085910512","공동탕업","0","0","2","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"696","목욕장업","11_44_01_P","3390000","3390000-202-1998-00001","19830210","","01","영업/정상","01","영업","","","","","051 3119553","529.82","617802","부산광역시 사상구 감전동 122-26번지","부산광역시 사상구 새벽로 171 (감전동)","46980","세광탕","20140311095852","I","2018-08-31 23:59:59.0","공동탕업","380628.405483081","185944.885535434","공동탕업","0","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"697","목욕장업","11_44_01_P","3390000","3390000-202-1990-00004","19901215","","01","영업/정상","01","영업","","","","","051 3108534","436.89","617829","부산광역시 사상구 엄궁동 149-1번지","부산광역시 사상구 낙동대로 713 (엄궁동)","47033","호텔 플라밍고","20140424140950","I","2018-08-31 23:59:59.0","공동탕업","379217.521019149","182483.668081666","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"698","목욕장업","11_44_01_P","3390000","3390000-202-2002-00003","19860508","","01","영업/정상","01","영업","","","","","051 3434080","394.00","617803","부산광역시 사상구 감전동 144-7번지 2,3층","부산광역시 사상구 새벽로137번길 40, 2,3층 (감전동)","46989","명천대중사우나","20140519142129","I","2018-08-31 23:59:59.0","공동탕업","380372.029441272","185660.243134977","공동탕업","0","0","2","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"699","목욕장업","11_44_01_P","3390000","3390000-202-2013-00001","20130205","","01","영업/정상","01","영업","","","","","051 253 6300","1,216.00","617831","부산광역시 사상구 엄궁동 567-7","부산광역시 사상구 엄궁로 204, 지하1,2층 (엄궁동)","47035","담덕스파","20200921142427","U","2020-09-23 02:40:00.0","공동탕업","379824.371735059","183096.776329042","공동탕업","10","2","0","0","1","2","0","0","0","Y","0","","","","자가","0","","","0","0","N",
"700","목욕장업","11_44_01_P","3390000","3390000-202-2001-00010","20010929","","01","영업/정상","01","영업","","","","","051 3133411","491.50","617818","부산광역시 사상구 모라동 311-4번지","부산광역시 사상구 백양대로934번길 52-3 (모라동)","46927","백양탕","20190823103841","U","2019-08-25 02:40:00.0","공동탕업","381512.318034452","189744.708451105","공동탕업","3","","1","2","","","","","","N","","","","","","","","","","","N",
"701","목욕장업","11_44_01_P","3390000","3390000-202-2001-00007","19970321","","01","영업/정상","01","영업","","","","","051 3027278","531.96","617810","부산광역시 사상구 덕포동 785-1번지","부산광역시 사상구 덕상로 9 (덕포동)","46941","형광탕","20150921153830","I","2018-08-31 23:59:59.0","공동탕업","381095.869554055","187730.396496941","공동탕업","0","0","2","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"702","목욕장업","11_44_01_P","3390000","3390000-202-1997-00002","19910930","","01","영업/정상","01","영업","","","","","051 3035623","353.00","617822","부산광역시 사상구 모라동 1030","부산광역시 사상구 모라로64번길 24 (모라동)","46918","모라탕","20220406171811","U","2022-04-08 02:40:00.0","공동탕업","380889.516150221","189564.819669184","공동탕업","0","0","1","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
