"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"1007","체육도장업","10_41_01_P","3340000","CDFH3301022008000001","20080529","","01","영업/정상","13","영업중","","","","","291-8977","","604802","부산광역시 사하구 감천동 42-1번지 2층","부산광역시 사하구 감천로 141  (감천동,2층)","","감천체육관","20140722090448","I","2018-08-31 23:59:59.0","","382943.614654435","178223.686458786","체육도장업","사립","","","1","582.48","","","",
"1008","체육도장업","10_41_01_P","3340000","CDFH3301022008000003","20080805","","01","영업/정상","13","영업중","","","","","264-5111","","604050","부산광역시 사하구 다대동 1624번지 롯데캐슬 몰운대아파트 주상가동 408~411호","부산광역시 사하구 다대낙조2길 100, 주상가동 408~411호 (다대동,롯데캐슬 몰운대아파트)","","롯데캐슬 태권도장","20190110132935","U","2019-01-12 02:40:00.0","","379255.918825109","174835.290190736","체육도장업","사립","0","","1","","","","",
"1009","체육도장업","10_41_01_P","3340000","CDFH3301022009000001","20090326","","01","영업/정상","13","영업중","","","","","264-3754","","604051","부산광역시 사하구 다대동 1551-16번지 몰운대상가 202호","부산광역시 사하구 다대낙조2길 215,  202호 (다대동,몰운대상가)","","용오름태권도","20180528104639","I","2018-08-31 23:59:59.0","","379594.935538839","174211.496764498","체육도장업","사립","","1","1","2231.94","","","",
"1010","체육도장업","10_41_01_P","3340000","CDFH3301022009000002","20090723","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 다대동 1548","부산광역시 사하구 다대낙조2길 85, 312호 (다대동)","49501","조정희 태권도","20210118153830","U","2021-01-20 02:40:00.0","","378889.264694876","174422.480246459","체육도장업","사립","","","1","1395.91","","","",
"1011","체육도장업","10_41_01_P","3340000","CDFH3301022009000003","20090923","","01","영업/정상","13","영업중","","","","","292-2921","","604761","부산광역시 사하구 하단동 1161-2번지 가락타운1단지 146동상가 B001호","부산광역시 사하구 하신번영로 365,  B001호 (하단동,가락타운1단지 146동상가)","","검도교실 검마루","20120816160909","I","2018-08-31 23:59:59.0","","378522.007200069","180909.306630124","체육도장업","사립","","1","","","","","",
"1012","체육도장업","10_41_01_P","3340000","CDFH3301022009000004","20091022","","01","영업/정상","13","영업중","","","","","","","604824","부산광역시 사하구 다대동 348-6번지 2층","부산광역시 사하구 다대동로 59, 2층 (다대동)","604824","다림체육관","20130422171102","I","2018-08-31 23:59:59.0","","380019.599760997","174968.895403614","체육도장업","사립","","","1","1271.93","","","",
"1013","체육도장업","10_41_01_P","3340000","CDFH3301022011000001","20110705","","01","영업/정상","13","영업중","","","","","051-2088181","","604851","부산광역시 사하구 하단동 497-18번지 4층","부산광역시 사하구 낙동대로 530  (하단동,4층)","","특사체육관","20110705185251","I","2018-08-31 23:59:59.0","","379116.321735733","180910.333202084","체육도장업","사립","","","","","","","",
"1014","체육도장업","10_41_01_P","3340000","CDFH3301022013000002","20131224","","01","영업/정상","13","영업중","","","","","051-202-2929","","604838","부산광역시 사하구 신평동 590-4번지","부산광역시 사하구 하신번영로 187-1, 3층 (신평동)","49431","도건태권도","20131224172320","I","2018-08-31 23:59:59.0","","378623.390891512","179497.442659131","체육도장업","사립","","1","","1139.56","","","",
"1015","체육도장업","10_41_01_P","3340000","CDFH3301022014000001","20140129","","01","영업/정상","13","영업중","","","","","051-265-0010","","604736","부산광역시 사하구 구평동 41-7번지 상가동 203호","부산광역시 사하구 사하로 47, 상가동 203호 (구평동, 화신아파트)","49396","즐거운 태권도 아카데미","20140129182821","I","2018-08-31 23:59:59.0","","381623.21652726","178158.926843244","체육도장업","사립","","1","","1636.41","","","",
"1016","체육도장업","10_41_01_P","3340000","CDFH3301022014000004","20141112","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 괴정동 285-12번지 지하1층","부산광역시 사하구 낙동대로 162, 지하1층 (괴정동)","49339","한국유도관","20180727155003","I","2018-08-31 23:59:59.0","","382136.057054461","180006.221657982","체육도장업","사립","","","","476.19","","","",
"1017","체육도장업","10_41_01_P","3340000","CDFH3301022015000001","20150310","","01","영업/정상","13","영업중","","","","","","","604809","부산광역시 사하구 괴정동 262-1 3층","부산광역시 사하구 낙동대로 184, 4층 (괴정동)","49338","휘트니스 베이직","20210630120442","U","2021-07-02 02:40:00.0","","381944.468411967","179879.715624262","체육도장업","사립","","","","2967.52","","","",
"1018","체육도장업","10_41_01_P","3340000","CDFH3301022015000002","20150324","","01","영업/정상","13","영업중","","","","","292-5253","","604829","부산광역시 사하구 당리동 312-24번지","부산광역시 사하구 승학로 41, 2층 (당리동)","49316","당리검도관","20181122141241","U","2018-11-24 02:38:26.0","","379849.699216777","180348.468538263","체육도장업","사립","","1","","423.79","","","",
"1019","체육도장업","10_41_01_P","3340000","CDFH3301022015000003","20150427","","01","영업/정상","13","영업중","","","","","","","604821","부산광역시 사하구 다대동 86-8번지","부산광역시 사하구 다송로 15, 2층 (다대동)","49515","롯데블루태권도","20180627111054","I","2018-08-31 23:59:59.0","","380675.144755472","175900.808747317","체육도장업","사립","","","","","","","",
"1020","체육도장업","10_41_01_P","3340000","CDFH3301022015000004","20150626","","01","영업/정상","13","영업중","","","","","206-0603","","604760","부산광역시 사하구 하단동 475번지 남영아파트 상가 A동","부산광역시 사하구 낙동대로575번길 10, A동 2층 (하단동, 남영아파트 상가 우측)","49303","진우승태권도","20150626131655","I","2018-08-31 23:59:59.0","태권도","378747.036342433","181212.018409131","체육도장업","사립","","","","827.25","","","",
"1021","체육도장업","10_41_01_P","3340000","CDFH3301022015000005","20151110","","01","영업/정상","13","영업중","","","","","051 261 5567","","","부산광역시 사하구 장림동 1118-7번지","부산광역시 사하구 장림로 159, 202호 (장림동)","49473","장림검도관","20151110084919","I","2018-08-31 23:59:59.0","검도","379271.173405495","177742.603826321","체육도장업","사립","","1","","2420.33","","","",
"1022","체육도장업","10_41_01_P","3340000","CDFH3301022016000001","20160526","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 다대동 1548-37 몰운대종합시장상가 402호","부산광역시 사하구 다대로 704, 몰운대종합시장상가 402호 (다대동)","49505","해피복싱","20220415102427","U","2022-04-17 02:40:00.0","권투","379191.329567722","173961.914773076","체육도장업","사립","","1","0","0","0","","",
"1023","체육도장업","10_41_01_P","3340000","CDFH3301022016000002","20160830","","01","영업/정상","13","영업중","","","","","051-266-1666","","","","부산광역시 사하구 윤공단로 116, 201호 (다대동)","49493","블랙벨트센터 태권도장","20200213171222","U","2020-02-15 02:40:00.0","태권도","379827.859990906","175319.158484153","체육도장업","사립","","1","1","583.74","","","",
"1024","체육도장업","10_41_01_P","3340000","CDFH3301022017000001","20170717","","01","영업/정상","13","영업중","","","","","203-8742","","","","부산광역시 사하구 하신번영로 189 (신평동)","49431","특사체육관","20170717090622","I","2018-08-31 23:59:59.0","권투","378610.436058602","179498.465019388","체육도장업","사립","","","","898.43","","","",
"1025","체육도장업","10_41_01_P","3340000","CDFH3301022017000002","20170913","","01","영업/정상","13","영업중","","","","","051-264-9507","","","","부산광역시 사하구 서포로30번길 8, 701,702호 (구평동, 사하센트럴파크)","49459","용인대 월드태권도","20170913102646","I","2018-08-31 23:59:59.0","","381030","177773","체육도장업","사립","","1","","2998.34","","","",
"1026","체육도장업","10_41_01_P","3340000","CDFH3301022017000003","20171114","","01","영업/정상","13","영업중","","","","","266-0612","","","부산광역시 사하구 다대동 63-15번지","부산광역시 사하구 다대로429번길 1, 3층 (다대동)","49518","도담태권도","20171114094658","I","2018-08-31 23:59:59.0","태권도","380561.008539513","175752.422453699","체육도장업","사립","","1","","","","","",
"1027","체육도장업","10_41_01_P","3340000","CDFH3301022017000004","20171127","","01","영업/정상","13","영업중","","","","","051-263-1191","","","부산광역시 사하구 구평동 506-1번지","부산광역시 사하구 서포로30번길 9, 502,503호 (구평동)","49459","태들보 비전태권도","20180921104324","U","2018-09-21 23:59:59.0","태권도","381055.957083256","177726.813066797","체육도장업","사립","","","","","","","",
"1028","체육도장업","10_41_01_P","3340000","CDFH3301022018000001","20180315","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 다대동 934-4","부산광역시 사하구 윤공단로56번길 68, 1층 (다대동)","49493","선태권도","20211203130615","U","2021-12-07 02:40:00.0","태권도","379717.536330528","175128.430588539","체육도장업","사립","","1","","","","","",
"1029","체육도장업","10_41_01_P","3340000","CDFH3301022018000002","20180416","","01","영업/정상","13","영업중","","","","","051-293-3111","","","부산광역시 사하구 괴정동 310-4번지","부산광역시 사하구 낙동대로 154, 상록빌딩 4층 (괴정동)","49319","우렁찬태권도","20180416164557","I","2018-08-31 23:59:59.0","태권도","382207.849673862","180047.142972604","체육도장업","사립","","1","","","","","",
"1030","체육도장업","10_41_01_P","3340000","CDFH3301022002000010","20020422","","01","영업/정상","13","영업중","","","","","","","604823","부산광역시 사하구 다대동 949-15번지 2층","부산광역시 사하구 윤공단로17번길 96  (다대동,2층)","","승리마루다대도장","20110623103019","I","2018-08-31 23:59:59.0","","379353.125377421","174747.747312284","체육도장업","사립","","","","","","","",
"1031","체육도장업","10_41_01_P","3340000","CDFH3301022021000005","20210728","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 당리동 313-33","부산광역시 사하구 승학로 54, 2층 (당리동)","49326","당리태권도1","20210728100607","I","2021-07-30 00:22:51.0","태권도","379923.087144188","180264.994387137","체육도장업","사립","","1","0","0","0","","",
"1032","체육도장업","10_41_01_P","3340000","CDFH3301022021000006","20210826","","01","영업/정상","13","영업중","","","","","051-265-1002","","","부산광역시 사하구 구평동 517 e편한세상 사하1차","부산광역시 사하구 서포로30번길 26, 301, 302, 303호 (구평동, e편한세상 사하1차)","49459","바른아이 태권도","20210826090311","I","2021-08-28 00:22:50.0","태권도","381124.222989533","177436.655876843","체육도장업","사립","","1","0","0","0","","",
"1033","체육도장업","10_41_01_P","3340000","CDFH3301022002000007","20021212","","01","영업/정상","13","영업중","","","","","","","604828","부산광역시 사하구 당리동 17-2번지 혜성아파트 상가동 지하 101호","부산광역시 사하구 제석로 127,  101호 (당리동,혜성아파트 상가동 지하)","","사하낙동체육관","20110826171134","I","2018-08-31 23:59:59.0","","380403.472803842","180761.238698218","체육도장업","사립","","","","","","","",
"1034","체육도장업","10_41_01_P","3340000","CDFH3301022002000008","20020314","","01","영업/정상","13","영업중","","","","","","","604824","부산광역시 사하구 다대동 953-6번지 2층","부산광역시 사하구 윤공단로 25  (다대동,2층)","","대한체육관","20110315143148","I","2018-08-31 23:59:59.0","","379438.917941873","174632.467451409","체육도장업","사립","","","","","","","",
"1035","체육도장업","10_41_01_P","3340000","CDFH3301022001000004","20011122","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 당리동 104-1번지 3층","부산광역시 사하구 제석로 82, 3층 (당리동)","49323","당리유아태권도","20180521161014","I","2018-08-31 23:59:59.0","","380121.263695906","180476.250939476","체육도장업","사립","0","1","","","","","",
"1036","체육도장업","10_41_01_P","3340000","CDFH3301022001000005","20010314","","01","영업/정상","13","영업중","","","","","292-4770","","604834","부산광역시 사하구 신평동 425번지 한신아파트상가 403호","부산광역시 사하구 비봉로 42,  403호 (신평동,한신아파트상가)","","동아대 영웅 태권도","20120816155937","I","2018-08-31 23:59:59.0","","379251.59009695","179368.536874872","체육도장업","사립","","","","99.97","","","",
"1037","체육도장업","10_41_01_P","3340000","CDFH3301022000000007","20000725","","01","영업/정상","13","영업중","","","","","","","","","부산광역시 사하구 하신번영로 209, 3,4층 (하단동)","49430","대망체육관","20161129105339","I","2018-08-31 23:59:59.0","","378478.399965516","179610.145994455","체육도장업","사립","","","","","","","",
"1038","체육도장업","10_41_01_P","3340000","CDFH3301022000000008","20000725","","01","영업/정상","13","영업중","","","","","204-7000","","604768","부산광역시 사하구 신평동 400번지 현대아파트상가 201호","부산광역시 사하구 하신중앙로 170, 201호 (신평동,현대아파트상가)","","태랑회 신남태권도","20160107180707","I","2018-08-31 23:59:59.0","","379070.980353991","179030.153240067","체육도장업","사립","","","","","","","",
"1039","체육도장업","10_41_01_P","3340000","CDFH3301022000000009","20000725","","01","영업/정상","13","영업중","","","","","292-2231","","604804","부산광역시 사하구 감천동 268-2 공영상가 301호","부산광역시 사하구 원양로398번길 86,  301호 (감천동,공영상가)","","명문체육관","20201012104240","U","2020-10-14 02:40:00.0","","383098.018132913","177797.824320895","체육도장업","사립","0","1","","73.5","","","",
"1040","체육도장업","10_41_01_P","3340000","CDFH3301021999000011","19991230","","01","영업/정상","13","영업중","","","","","205-0570","","604806","부산광역시 사하구 감천동 805-2번지","부산광역시 사하구 사하로 92  (감천동)","","태권도유림체육관","20110112205441","I","2018-08-31 23:59:59.0","","381791.052526517","178624.51158089","체육도장업","사립","","","","176.54","","","",
"1041","체육도장업","10_41_01_P","3340000","CDFH3301022000000002","20000720","","01","영업/정상","13","영업중","","","","","202-9266","","604811","부산광역시 사하구 괴정동 957-5번지","부산광역시 사하구 오작로 7-1 (괴정동)","49358","명진체육관","20131227210635","I","2018-08-31 23:59:59.0","","381827.250324949","179422.969618181","체육도장업","사립","","","","130.32","","","",
"1042","체육도장업","10_41_01_P","3340000","CDFH3301022000000003","20000807","","01","영업/정상","13","영업중","","","","","291-9415","","604851","부산광역시 사하구 하단동 1161-2번지 가락1단지 상가동 305,306호","부산광역시 사하구 하신번영로 365, 상가동 305,306호 (하단동,가락1단지)","","한겨레태권도","20080715113137","I","2018-08-31 23:59:59.0","","378522.007200069","180909.306630124","체육도장업","사립","0","1","","","","","",
"1043","체육도장업","10_41_01_P","3340000","CDFH3301022000000004","20001115","","01","영업/정상","13","영업중","","","","","","","604740","부산광역시 사하구 장림동 875번지 동원로얄듀크 119동 601호","부산광역시 사하구 하신중앙로 2, 119동 601,602,603호 (장림동, 동원로얄듀크)","604740","보림태권도","20130827120030","I","2018-08-31 23:59:59.0","","379137.720990997","177138.351830749","체육도장업","사립","0","1","","","","","",
"1044","체육도장업","10_41_01_P","3340000","CDFH3301021999000006","19990223","","01","영업/정상","13","영업중","","","","","208-5730","","604763","부산광역시 사하구 하단동 1175번지 가락타운 355동 407호","부산광역시 사하구 하신중앙로 265, 355동 407호 (하단동)","49429","기백태권도체육관","20131227210456","I","2018-08-31 23:59:59.0","","378401.951685174","179765.487232251","체육도장업","사립","","","","107.1","","","",
"1045","체육도장업","10_41_01_P","3340000","CDFH3301021999000008","19991007","","01","영업/정상","13","영업중","","","","","266-6544","","604754","부산광역시 사하구 다대동 95-1 국제그린 상가동","부산광역시 사하구 다대로381번길 94, 상가동 (다대동,국제그린)","","다송MTA태권도","20200722114544","U","2020-07-24 02:40:00.0","","381040.237914887","175692.777619459","체육도장업","사립","0","1","","96.72","","","",
"1046","체육도장업","10_41_01_P","3340000","CDFH3301021998000002","19980422","","01","영업/정상","13","영업중","","","","","208-4150","","604804","부산광역시 사하구 감천동 143-3번지 3층","부산광역시 사하구 원양로 368-4 (감천동,3층)","","강동부부태권도장","20181115110632","U","2018-11-17 02:38:03.0","","382976.38726877","177926.650104399","체육도장업","사립","0","1","","89.99","","","",
"1047","체육도장업","10_41_01_P","3340000","CDFH3301021999000009","19991027","","01","영업/정상","13","영업중","","","","","291-7889","","604815","부산광역시 사하구 괴정동 795-3 평화빌딩 201호","부산광역시 사하구 승학로 215, 201호 (괴정동,평화빌딩)","","사하 힘찬태권도","20220218163149","U","2022-02-20 02:40:00.0","","381280.200646348","179812.380999035","체육도장업","사립","0","1","","126.33","","","",
"1048","체육도장업","10_41_01_P","3340000","CDFH3301021999000010","19990715","","01","영업/정상","13","영업중","","","","","051-208-4501","","604809","부산광역시 사하구 괴정동 237-22번지 3층","부산광역시 사하구 사리로 53  (괴정동,3층)","","신정체육관","20110927163923","I","2018-08-31 23:59:59.0","","382135.192262442","180209.957810311","체육도장업","사립","","1","1","1372.02","","","",
"1049","체육도장업","10_41_01_P","3340000","CDFH3301022021000003","20210412","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 장림동 287-7","부산광역시 사하구 다대로277번길 32, 지하1층 (장림동)","49511","명품유도관","20220414152911","U","2022-04-16 02:40:00.0","유도","380397.677362221","177097.952522827","체육도장업","사립","","","","","","","",
"1050","체육도장업","10_41_01_P","3340000","CDFH3301022021000002","20210405","","01","영업/정상","13","영업중","","","","","0512917774","","","부산광역시 사하구 하단동 898-21","부산광역시 사하구 동매로 7, 4층 (하단동)","49428","하단검도관","20210405171615","I","2021-04-07 00:22:58.0","검도","378560.601636724","180059.849928455","체육도장업","사립","","","","","","","",
"1051","체육도장업","10_41_01_P","3340000","CDFH3301022021000004","20210421","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 다대동 309-2 현대빌딩 302호","부산광역시 사하구 다대로 483, 현대빌딩 302호 (다대동)","49520","국술원 합기도 제일도장","20210421160325","I","2021-04-23 00:22:58.0","합기도","380218.998121817","175382.738615908","체육도장업","사립","","","","","","","",
"1052","체육도장업","10_41_01_P","3340000","CDFH3301022021000001","20210128","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 하단동 1168 강변빌딩","부산광역시 사하구 하신번영로 256, 강변빌딩 2층 (하단동)","49428","펀치복싱GYM","20210730105723","U","2021-08-01 02:40:00.0","권투","378513.124738198","180065.360410695","체육도장업","사립","","1","0","0","0","","",
"1053","체육도장업","10_41_01_P","3350000","CDFH3301022009000003","20091007","","03","폐업","03","폐업","20150710","","","","517-7559","","609801","부산광역시 금정구 구서동 175-29번지","부산광역시 금정구 중앙대로1929번길 14  (구서동)","","금샘 태권도","20150710143803","I","2018-08-31 23:59:59.0","","390181.237313044","197259.195969358","체육도장업","사립","","","","","","","",
"1054","체육도장업","10_41_01_P","3350000","CDFH3301021989000013","19890731","","03","폐업","03","폐업","20040504","","","","512-7209","","609840","부산광역시 금정구 장전동 482-14번지","","","승남체육관","20040505112635","I","2018-08-31 23:59:59.0","","389459.718341609","194129.13118221","체육도장업","사립","0","","","","","","",
"1055","체육도장업","10_41_01_P","3350000","CDFH3301022000000003","20001023","","03","폐업","03","폐업","20040428","","","","517-8775","","609805","부산광역시 금정구 구서동 742-13번지","부산광역시 금정구 금강로 533  (구서동)","","상록태권도장","20040505121945","I","2018-08-31 23:59:59.0","","389915.65029429","197083.85755648","체육도장업","사립","0","","","159.12","","","",
"1056","체육도장업","10_41_01_P","3350000","CDFH3301021999000004","19991215","","03","폐업","03","폐업","20150130","","","","513-1997","","609814","부산광역시 금정구 남산동 131-5번지","부산광역시 금정구 두실로24번길 16  (남산동)","","송죽체육관","20150130174628","I","2018-08-31 23:59:59.0","","390024.170882954","197796.975145421","체육도장업","사립","","","","","","","",
"1057","체육도장업","10_41_01_P","3350000","CDFH3301022003000005","19990812","","03","폐업","03","폐업","20040520","","","","516-7068","","609837","부산광역시 금정구 장전동 180-3번지","부산광역시 금정구 수림로71번길 3  (장전동)","","화산체육관","20040520100517","I","2018-08-31 23:59:59.0","","389699.013948019","195383.646644927","체육도장업","사립","0","1","1","490.94","","","",
"1058","체육도장업","10_41_01_P","3350000","CDFH3301022003000006","20020528","","03","폐업","03","폐업","20140714","","","","583-7153","","609842","부산광역시 금정구 장전동 629-2번지 지하1층","부산광역시 금정구 금강로 208  (장전동,지하1층)","","장전체육관","20140714181323","I","2018-08-31 23:59:59.0","","389587.838349392","193944.779447345","체육도장업","사립","","","1","792.79","","","",
"1059","체육도장업","10_41_01_P","3350000","CDFH3301022003000007","20030428","","03","폐업","03","폐업","20060925","","","","515-8334","","609837","부산광역시 금정구 장전동 203-6번지","부산광역시 금정구 금강로 348  (장전동)","","극진 가라데","20070123120805","I","2018-08-31 23:59:59.0","","389868.224030358","195302.691975288","체육도장업","사립","0","1","1","517.64","","","",
"1060","체육도장업","10_41_01_P","3350000","CDFH3301022003000011","20030605","","03","폐업","03","폐업","20100219","","","","545-9647","","609848","부산광역시 금정구 서동 196-40번지","부산광역시 금정구 서부로10번길 7  (서동)","","은성유도관","20100219141356","I","2018-08-31 23:59:59.0","","391563.36233371","192727.720685886","체육도장업","사립","0","","","130.68","","","",
"1061","체육도장업","10_41_01_P","3350000","CDFH3301022000000007","20000101","","03","폐업","03","폐업","20041126","","","","517-3733","","609813","부산광역시 금정구 남산동 24-8번지","부산광역시 금정구 팔송로7번길 21  (남산동)","","팔송체육관","20041126165023","I","2018-08-31 23:59:59.0","","390268.588537877","198876.215178463","체육도장업","사립","0","","","","","","",
"1062","체육도장업","10_41_01_P","3350000","CDFH3301022001000001","20010424","","03","폐업","03","폐업","20090430","","","","583-0261","","609825","부산광역시 금정구 부곡동 723-23번지","부산광역시 금정구 동현로 50  (부곡동)","","금정유도관(유도)","20090430100156","I","2018-08-31 23:59:59.0","","390565.697206268","193474.826043024","체육도장업","사립","0","1","","146.98","","","",
"1063","체육도장업","10_41_01_P","3350000","CDFH3301022001000002","20011030","","03","폐업","03","폐업","20110615","","","","583-3603","","609805","부산광역시 금정구 구서동 656-5번지","부산광역시 금정구 금강로555번길 16  (구서동)","","코리아태권도","20110615111744","I","2018-08-31 23:59:59.0","","389835.921021401","197303.314741086","체육도장업","사립","","","1","1526.8","","","",
"1064","체육도장업","10_41_01_P","3350000","CDFH3301022001000005","20010223","","03","폐업","03","폐업","20110615","","","","517-6664","","609805","부산광역시 금정구 구서동 654-51번지","부산광역시 금정구 금강로565번길 6  (구서동)","","금샘태권도장(제3도장)","20110615110940","I","2018-08-31 23:59:59.0","","389894.634959489","197420.726112838","체육도장업","사립","","","","118.36","","","",
"1065","체육도장업","10_41_01_P","3350000","CDFH3301022002000003","20020612","","03","폐업","03","폐업","20060829","","","","582-7740","","609822","부산광역시 금정구 부곡동 284-22번지","부산광역시 금정구 동부곡로19번길 3  (부곡동)","","청호현태권도장","20070326172248","I","2018-08-31 23:59:59.0","","390553.364890425","193840.87799254","체육도장업","사립","0","1","","596","","","",
"1066","체육도장업","10_41_01_P","3350000","CDFH3301022003000002","20030318","","03","폐업","03","폐업","20130916","","","","527-9481","","609828","부산광역시 금정구 서동 38-1번지 백산상가 102호","부산광역시 금정구 서곡로34번길 72,  102호 (서동,백산상가)","","세종태권도장","20130917104707","I","2018-08-31 23:59:59.0","","391792.94722154","193156.650225313","체육도장업","사립","","","1","104.76","","","",
"1067","체육도장업","10_41_01_P","3350000","CDFH3301022004000006","20040527","","03","폐업","03","폐업","20141217","","","","516-7068","","609837","부산광역시 금정구 장전동 205-4번지","부산광역시 금정구 수림로 45  (장전동)","","화산체육관","20141217151601","I","2018-08-31 23:59:59.0","","389951.555852788","195382.553187475","체육도장업","사립","0","1","1","745.8","","","",
"1068","체육도장업","10_41_01_P","3350000","CDFH3301022004000007","20040616","","03","폐업","03","폐업","20111212","","","","512-9077","","609801","부산광역시 금정구 구서동 167-92번지","부산광역시 금정구 중앙대로1945번길 23-29  (구서동)","","구서 유성체육관","20111212170331","I","2018-08-31 23:59:59.0","","390137.489507481","197254.25307405","체육도장업","사립","","","1","469.91","","","",
"1069","체육도장업","10_41_01_P","3350000","CDFH3301022004000009","20040804","","03","폐업","03","폐업","20100219","","","","512-8889","","609837","부산광역시 금정구 장전동 221-22번지","부산광역시 금정구 금강로335번길 1  (장전동)","","유성체육관 2관","20100219115907","I","2018-08-31 23:59:59.0","","389847.505737153","195162.866670747","체육도장업","사립","","","1","142.28","","","",
"1070","체육도장업","10_41_01_P","3350000","CDFH3301022004000011","20041112","","03","폐업","03","폐업","20091013","","","","517-5070","","609813","부산광역시 금정구 남산동 25-5번지","","","전인체육관","20091013165336","I","2018-08-31 23:59:59.0","","","","체육도장업","사립","0","1","1","138.62","","","",
"1071","체육도장업","10_41_01_P","3350000","CDFH3301022005000003","20050817","","03","폐업","03","폐업","20101123","","","","","","609826","부산광역시 금정구 부곡동 333-1번지 2층","부산광역시 금정구 부곡로 79  (부곡동,2층)","","백의정통 체육관","20101123153133","I","2018-08-31 23:59:59.0","","390264.860388834","193541.558799931","체육도장업","사립","0","1","","339.3","","","",
"1072","체육도장업","10_41_01_P","3350000","CDFH3301021989000008","19890731","","03","폐업","03","폐업","20110218","","","","581-3678","","609800","부산광역시 금정구 구서동 414-22번지","부산광역시 금정구 구서로 15  (구서동)","","구서태권도 2관","20110218111644","I","2018-08-31 23:59:59.0","","390099.554734774","196145.021545268","체육도장업","사립","0","","","","","","",
"1073","체육도장업","10_41_01_P","3350000","CDFH3301021989000009","19890731","","03","폐업","03","폐업","20110615","","","","583-0704","","609819","부산광역시 금정구 부곡동 215-11번지","부산광역시 금정구 기찰로 93  (부곡동)","","부곡체육도장","20110615111702","I","2018-08-31 23:59:59.0","","390506.341505689","195331.169184245","체육도장업","사립","","","","","","","",
"1074","체육도장업","10_41_01_P","3350000","CDFH3301021989000011","19890731","","03","폐업","03","폐업","20110615","","","","514-3443","","609805","부산광역시 금정구 구서동 742-13번지","부산광역시 금정구 금강로 533  (구서동)","","중앙태권도장","20110615112055","I","2018-08-31 23:59:59.0","","389915.65029429","197083.85755648","체육도장업","사립","","","","","","","",
"1075","체육도장업","10_41_01_P","3350000","CDFH3301021989000012","19890731","","03","폐업","03","폐업","20040504","","","","512-8862","","609818","부산광역시 금정구 부곡동 775-5번지","부산광역시 금정구 서동로 40  (부곡동)","","대성태권도장","20050131141727","I","2018-08-31 23:59:59.0","","390442.265285377","193140.944882192","체육도장업","사립","0","","","","","","",
"1076","체육도장업","10_41_01_P","3350000","CDFH3301021989000001","19890731","","03","폐업","03","폐업","20120816","","","","518-5342","","609825","부산광역시 금정구 부곡동 305-2번지","부산광역시 금정구 부곡로 108-0 (부곡동)","609825","동아대리더스태권도","20120817095946","I","2018-08-31 23:59:59.0","","390383.234812151","193811.588889284","체육도장업","사립","","","","","","","",
"1077","체육도장업","10_41_01_P","3350000","CDFH3301021994000001","19940104","","03","폐업","03","폐업","20160825","","","","","","609818","부산광역시 금정구 부곡동 963-2번지","부산광역시 금정구 동현로 106 (부곡동)","46308","승리마루태권도승룡도장","20160825182433","I","2018-08-31 23:59:59.0","","390674.959545758","193129.253319479","체육도장업","사립","","","","","","","",
"1078","체육도장업","10_41_01_P","3350000","CDFH3301021994000002","19940304","","03","폐업","03","폐업","20071213","","","","516-9414","","609816","부산광역시 금정구 남산동 987-23번지","부산광역시 금정구 금강로647번길 22  (남산동)","","수훈체육관","20030318154254","I","2018-08-31 23:59:59.0","","389893.18235654","198233.572757483","체육도장업","사립","0","","","","","","",
"1079","체육도장업","10_41_01_P","3350000","CDFH3301021994000003","19940310","","03","폐업","03","폐업","20201228","","","","051-581-3055","","","부산광역시 금정구 남산동 335-44","부산광역시 금정구 남산로 30 (남산동)","46222","정무검도관","20201228150922","U","2020-12-30 02:40:00.0","검도","390014.245430232","198423.708003996","체육도장업","사립","","","","753.47","","","",
"1080","체육도장업","10_41_01_P","3350000","CDFH3301021994000004","19940525","","03","폐업","03","폐업","20040504","","","","582-2999","","609822","부산광역시 금정구 부곡동 264-26번지","부산광역시 금정구 부곡로168번길 22  (부곡동)","","부곡유도관","20040505111025","I","2018-08-31 23:59:59.0","","390499.081658027","194382.479873927","체육도장업","사립","0","","","","","","",
