"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"3023","세탁업","06_20_01_P","3320000","3320000-205-1987-00725","19870513","","03","폐업","02","폐업","19931207","","","","051",".00","616846","부산광역시 북구 화명동 1331-1번지 T통B반","","","현대 세탁소","19990426000000","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3024","세탁업","06_20_01_P","3320000","3320000-205-1987-00726","19870513","","03","폐업","02","폐업","19970328","","","","051",".00","616834","부산광역시 북구 화명동 1567-3번지 T통B반","","","세길 세탁소","19990426000000","I","2018-08-31 23:59:59.0","일반세탁업","383474.237848276","195217.968919992","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3025","세탁업","06_20_01_P","3320000","3320000-205-2014-00003","20141113","","03","폐업","02","폐업","20201006","","","","051 343 3987","50.11","616805","부산광역시 북구 구포동 1222-19","부산광역시 북구 시랑로79번길 33 (구포동)","46621","조은종합세탁소","20201006174324","U","2020-10-08 02:40:00.0","일반세탁업","382789.670536393","190677.127173719","일반세탁업","1","0","1","1","0","0","0","0","0","N","0","","","","임대","2","0","0","0","0","N",
"3026","세탁업","06_20_01_P","3320000","3320000-205-1994-00637","19941025","","03","폐업","02","폐업","20040908","","","","051",".00","616812","부산광역시 북구 금곡동 1108번지 T통B반 주공4단지 상가 203동","","","주공패션크리닝","19990319000000","I","2018-08-31 23:59:59.0","일반세탁업","383311.571233494","196666.899439176","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3027","세탁업","06_20_01_P","3320000","3320000-205-1996-00642","19960628","","03","폐업","02","폐업","20080901","","","","051 3377514","27.72","616813","부산광역시 북구 금곡동 1453-2번지 T통B반","","","삼오세탁소","20070913113455","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3028","세탁업","06_20_01_P","3320000","3320000-205-1998-00644","19980105","","03","폐업","02","폐업","20110525","","","","051 3630956","19.74","616813","부산광역시 북구 금곡동 1348번지 T통B반","","","제일세탁2호점","20070913113547","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3029","세탁업","06_20_01_P","3320000","3320000-205-1998-00646","19980827","","03","폐업","02","폐업","20050121","","","","051",".00","616811","부산광역시 북구 금곡동 97-6번지 T통B반","","","하얀 크리닝","19990319000000","I","2018-08-31 23:59:59.0","일반세탁업","383666.986153485","197825.381670275","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3030","세탁업","06_20_01_P","3320000","3320000-205-1996-00529","19960628","","03","폐업","02","폐업","20200310","","","","051 3377466","27.72","616809","부산광역시 북구 구포동 1248-22번지 T통B반","부산광역시 북구 시랑로170번길 30 (구포동)","46645","한미","20200310141137","U","2020-03-12 02:40:00.0","일반세탁업","383217.278368971","190295.311622038","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3031","세탁업","06_20_01_P","3320000","3320000-205-1999-00535","19990512","","03","폐업","02","폐업","20050121","","","","051 3388801",".00","616805","부산광역시 북구 구포동 1223-4번지 T통B반","","","우리들 세탁소","19990624000000","I","2018-08-31 23:59:59.0","일반세탁업","382698.981558501","190634.671151623","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3032","세탁업","06_20_01_P","3320000","3320000-205-1992-00023","19921028","","03","폐업","02","폐업","20050121","","","","051",".00","616803","부산광역시 북구 구포동 700-108번지 T통B반","","","월풀빨래방","20031018000000","I","2018-08-31 23:59:59.0","일반세탁업","382443.829862556","191127.236685782","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3033","세탁업","06_20_01_P","3320000","3320000-205-1987-00002","19870515","","03","폐업","02","폐업","20050121","","","","051",".00","616800","부산광역시 북구 구포동 131-4번지 T통B반","","","동광","20031018000000","I","2018-08-31 23:59:59.0","일반세탁업","382713.312613223","191602.28172286","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3034","세탁업","06_20_01_P","3320000","3320000-205-1993-00283","19930216","","03","폐업","02","폐업","20090414","","","","051 3424437","15.12","616807","부산광역시 북구 구포동 1128-20번지 T통B반","","","오성","20050211000000","I","2018-08-31 23:59:59.0","일반세탁업","381313.99784346","190148.762615942","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3035","세탁업","06_20_01_P","3320000","3320000-205-1991-00512","19911226","","03","폐업","02","폐업","20050121","","","","051",".00","616808","부산광역시 북구 구포동 1235-24번지 T통B반","","","경일사","19990318000000","I","2018-08-31 23:59:59.0","일반세탁업","383081.260040113","190395.685723303","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3036","세탁업","06_20_01_P","3320000","3320000-205-1992-00513","19920923","","03","폐업","02","폐업","20050121","","","","051",".00","616809","부산광역시 북구 구포동 1263-44번지 T통B반","","","화성사","19990318000000","I","2018-08-31 23:59:59.0","일반세탁업","382680.376326259","190290.186775225","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3037","세탁업","06_20_01_P","3320000","3320000-205-1992-00018","19920313","","03","폐업","02","폐업","19990503","","","","051",".00","616800","부산광역시 북구 구포동 125-2번지 T통B반","","","형제","19990624000000","I","2018-08-31 23:59:59.0","일반세탁업","382718.759702892","191832.387487838","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3038","세탁업","06_20_01_P","3320000","3320000-205-1998-00044","19980501","","03","폐업","02","폐업","20050121","","","","051 3345231",".00","616800","부산광역시 북구 구포동 1195-26번지 T통B반","","","백년세탁","19990318000000","I","2018-08-31 23:59:59.0","일반세탁업","382663.668329162","191444.165455677","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3039","세탁업","06_20_01_P","3320000","3320000-205-1994-00289","19941121","","03","폐업","02","폐업","20131122","","","","051 3421485","18.00","616809","부산광역시 북구 구포동 1261-15번지 T통B반","부산광역시 북구 낙동북로772번길 27 (구포동)","46641","원지","20120705163751","I","2018-08-31 23:59:59.0","일반세탁업","382600.38514265","190548.220444448","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3040","세탁업","06_20_01_P","3320000","3320000-205-1996-00291","19960205","","03","폐업","02","폐업","20130304","","","","051 334 1481","45.99","616807","부산광역시 북구 구포동 1103-2번지 T통B반 현대APT 상가동 301호","부산광역시 북구 백양대로 1003, 상가동 301호 (구포동,현대APT)","46651","뉴현대","20121108132240","I","2018-08-31 23:59:59.0","일반세탁업","381432.330084105","190402.183262767","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3041","세탁업","06_20_01_P","3320000","3320000-205-1995-00290","19950823","","03","폐업","02","폐업","20121012","","","","051 3385005","57.60","","","부산광역시 북구 백양대로 1003, 313호 (구포동, 현대쇼핑 상가동)","46651","현대","20121019143935","I","2018-08-31 23:59:59.0","일반세탁업","381432.330084105","190402.183262767","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3042","세탁업","06_20_01_P","3320000","3320000-205-1996-00293","19960604","","03","폐업","02","폐업","20100207","","","","051 3339375","26.88","616804","부산광역시 북구 구포동 734-20번지 T통B반","","","백합세탁소","20070913111619","I","2018-08-31 23:59:59.0","일반세탁업","382273.744014351","191141.463440498","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3043","세탁업","06_20_01_P","3320000","3320000-205-2006-00011","20061108","","03","폐업","02","폐업","20190517","","","","051 342 7941","25.28","616828","부산광역시 북구 만덕동 670-1번지 협성파크아파트 상가동 202호","부산광역시 북구 만덕1로 82, 상가동 202호 (만덕동, 협성파크아파트)","46559","협성세탁소","20190517171113","U","2019-05-19 02:40:00.0","빨래방업","384638.834693514","192553.8558185","빨래방업","3","1","2","2","","","","","","N","","","","","자가","1","","","","","N",
"3044","세탁업","06_20_01_P","3320000","3320000-205-2006-00006","20060927","","03","폐업","02","폐업","20061227","","","","3310050","21.58","616836","부산광역시 북구 구포동 54-2번지","","","명성세탁","20060927000000","I","2018-08-31 23:59:59.0","일반세탁업","382600.944308349","191205.996254224","일반세탁업","2","","1","1","","","","","","N","","","","","임대","1","","","","","N",
"3045","세탁업","06_20_01_P","3320000","3320000-205-2006-00007","20061018","","03","폐업","02","폐업","20081110","","","","","28.05","616805","부산광역시 북구 구포동 848-6번지","","","영광세탁","20061018000000","I","2018-08-31 23:59:59.0","일반세탁업","382989.945297468","190604.020915552","일반세탁업","4","1","1","1","","","","","","N","","","","","임대","1","","","","","N",
"3046","세탁업","06_20_01_P","3320000","3320000-205-2006-00008","20061020","","03","폐업","02","폐업","20161230","","","","051 331 1919","22.24","616833","부산광역시 북구 화명동 310번지 코오롱아파트 상가동 B2호","부산광역시 북구 양달로 80-13, 상가동 B2호 (화명동, 코오롱아파트)","46516","코오롱로얄세탁","20141205140852","I","2018-08-31 23:59:59.0","일반세탁업","384084.554892729","195694.606405523","일반세탁업","1","1","0","0","1","1","0","0","0","N","0","","","","자가","1","","","1","0","N",
"3047","세탁업","06_20_01_P","3320000","3320000-205-2006-00010","20061031","","03","폐업","02","폐업","20120312","","","","051 343 6008","16.71","616815","부산광역시 북구 덕천동 132-76번지 301호","","","롯데세탁","20120227134046","I","2018-08-31 23:59:59.0","일반세탁업","384046.295513436","191984.396586081","일반세탁업","3","","3","3","","","","","","N","","","","","임대","2","","","","","N",
"3048","세탁업","06_20_01_P","3320000","3320000-205-2006-00003","20060630","","03","폐업","02","폐업","20140922","","","","3358529","23.36","616805","부산광역시 북구 구포동 1220-11번지","부산광역시 북구 팽나무로8번길 121 (구포동)","46621","영광세탁","20060630000000","I","2018-08-31 23:59:59.0","일반세탁업","382677.585318028","190776.766880042","일반세탁업","2","","1","1","","","","","","N","","","","","자가","1","","","","","N",
"3049","세탁업","06_20_01_P","3320000","3320000-205-2003-00017","20031113","","03","폐업","02","폐업","20141007","","","","051 3333686","81.00","616815","부산광역시 북구 덕천동 776-2번지","부산광역시 북구 덕천로 153-1 (덕천동)","46572","톱화이트크리닝","20091201135703","I","2018-08-31 23:59:59.0","일반세탁업","383978.957529009","192089.931527746","일반세탁업","4","1","1","1","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3050","세탁업","06_20_01_P","3320000","3320000-205-2006-00004","20060831","","03","폐업","02","폐업","20101206","","","","051 361 1195","28.88","616854","부산광역시 북구 화명동 1170-1번지 대림아파트 상가동 304호","","","대림","20101201113900","I","2018-08-31 23:59:59.0","일반세탁업","383412.190468328","194288.416387155","일반세탁업","4","1","3","3","0","0","0","0","0","N","0","","","","","1","","","1","0","N",
"3051","세탁업","06_20_01_P","3320000","3320000-205-2005-00025","20050817","","03","폐업","02","폐업","20061018","","","","3610480","34.22","616841","부산광역시 북구 금곡동 1898번지 화명리버빌1차APT 상가동 205호","","","리버빌세탁소","20050817000000","I","2018-08-31 23:59:59.0","일반세탁업","383136.548713607","195457.855874445","일반세탁업","2","","2","2","","","","","","N","","","","","","","","","","","N",
"3052","세탁업","06_20_01_P","3320000","3320000-205-2006-00005","20060906","","03","폐업","02","폐업","20120229","","","","051 332 8119","60.60","616852","부산광역시 북구 화명동 2287-1번지 리버사이드 빌딩 208호","","","119세탁","20091201141211","I","2018-08-31 23:59:59.0","일반세탁업","383116.789524671","194577.673659308","일반세탁업","8","2","2","2","0","0","0","0","0","N","0","","","","임대","1","","","1","0","N",
"3053","세탁업","06_20_01_P","3320000","3320000-205-2005-00021","20050720","","03","폐업","02","폐업","20060626","","","","","36.00","616852","부산광역시 북구 화명동 2301-7번지","","","웰빙크리닝","20050720000000","I","2018-08-31 23:59:59.0","일반세탁업","382900.158248968","194203.81580232","일반세탁업","3","1","1","1","","","","","","N","","","","","임대","","","","","","N",
"3054","세탁업","06_20_01_P","3320000","3320000-205-2005-00023","20050804","","03","폐업","02","폐업","20140113","","","","3641396","20.83","616841","부산광역시 북구 금곡동 1895번지 화명뜨란채아파트 상가동 201호","부산광역시 북구 화명신도시로 209, 상가동 201층 (금곡동, 화명뜨란채아파트)","46522","뜨란채세탁","20121018181629","I","2018-08-31 23:59:59.0","일반세탁업","382925.992764313","195573.012055539","일반세탁업","2","","2","2","","","","","","N","","","","","","","","","","","N",
"3055","세탁업","06_20_01_P","3320000","3320000-205-2005-00014","20050526","","03","폐업","02","폐업","20061002","","","","3334427","28.05","616805","부산광역시 북구 구포동 848-6번지","","","영광세탁","20050526000000","I","2018-08-31 23:59:59.0","일반세탁업","382989.945297468","190604.020915552","일반세탁업","4","1","1","1","","","","","","N","","","","","임대","","","","","","N",
"3056","세탁업","06_20_01_P","3320000","3320000-205-1994-01241","19941223","","03","폐업","02","폐업","20140403","","","","051 3326844","17.39","616831","부산광역시 북구 만덕동 884-9번지 5통2반","부산광역시 북구 덕천로352번길 17 (만덕동)","46609","삼성","20091201134857","I","2018-08-31 23:59:59.0","빨래방업","385897.360010123","191806.079041461","빨래방업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3057","세탁업","06_20_01_P","3320000","3320000-205-1999-00534","19990512","","03","폐업","02","폐업","20140109","","","","051 3324411","54.57","616808","부산광역시 북구 구포동 1235-13번지 T통B반","부산광역시 북구 시랑로 139 (구포동)","46624","에이스","20091201135423","I","2018-08-31 23:59:59.0","일반세탁업","383041.852088823","190321.542668986","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3058","세탁업","06_20_01_P","3320000","3320000-205-2005-00017","20050623","","03","폐업","02","폐업","20100719","","","","","33.00","616801","부산광역시 북구 구포동 430-2번지","","","구포","20050623000000","I","2018-08-31 23:59:59.0","일반세탁업","382144.516398917","191576.278479547","일반세탁업","","","1","1","","","","","","N","","","","","","","","","","","N",
"3059","세탁업","06_20_01_P","3320000","3320000-205-2005-00011","20050411","","03","폐업","02","폐업","20181210","","","","3384249","23.78","616800","부산광역시 북구 구포동 85-13번지 22통1반","부산광역시 북구 모분재로15번길 32 (구포동)","46596","미광","20181210173504","U","2018-12-12 02:40:00.0","일반세탁업","382778.005614138","191525.217271629","일반세탁업","2","","1","1","","","","","","N","","","","","자가","","","","","","N",
"3060","세탁업","06_20_01_P","3320000","3320000-205-1996-00022","19920805","","03","폐업","02","폐업","20090311","","","","3410026","17.76","616800","부산광역시 북구 구포동 1207-48번지 T통B반","","","장미드라이크리닝","20070913105817","I","2018-08-31 23:59:59.0","일반세탁업","382645.503267304","191255.170763941","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3061","세탁업","06_20_01_P","3320000","3320000-205-2002-00010","20020731","","03","폐업","02","폐업","20110720","","","","051 3638280","33.00","616852","부산광역시 북구 화명동 2290번지 코오롱하늘채아파트 상가206호","","","코오롱하늘채1차","20091201141306","I","2018-08-31 23:59:59.0","일반세탁업","383039.623346517","194189.918598093","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3062","세탁업","06_20_01_P","3320000","3320000-205-2004-00015","20041227","","03","폐업","02","폐업","20160616","","","","3350007","30.50","616808","부산광역시 북구 구포동 1241-19번지","부산광역시 북구 시랑로 173 (구포동)","46626","한일전자동세탁","20091201135455","I","2018-08-31 23:59:59.0","일반세탁업","383369.459253953","190384.686324656","일반세탁업","3","0","1","1","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3063","세탁업","06_20_01_P","3320000","3320000-205-2005-00001","20050106","","03","폐업","02","폐업","20150202","","","","051 333 2007","70.20","616852","부산광역시 북구 화명동 2306번지 대림쌍용아파트 B상가동 203호","부산광역시 북구 화명신도시로 37, 203호 (화명동, 대림쌍용강변타운 B상가동)","46540","쌍용","20121018175001","I","2018-08-31 23:59:59.0","일반세탁업","382735.813437591","193792.075387915","일반세탁업","2","0","2","2","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3064","세탁업","06_20_01_P","3320000","3320000-205-2005-00003","20050106","","03","폐업","02","폐업","20160215","","","","3353838","135.86","616853","부산광역시 북구 화명동 2316-11번지","부산광역시 북구 학사로17번나길 19 (화명동)","46542","화이트피아","20091201141528","I","2018-08-31 23:59:59.0","일반세탁업","382748.844265522","193419.471080445","일반세탁업","4","0","1","1","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3065","세탁업","06_20_01_P","3320000","3320000-205-1987-00005","19870515","","03","폐업","02","폐업","20050531","","","","051 3322364","14.39","616801","부산광역시 북구 구포동 430-2번지 T통B반","","","구포","20050211000000","I","2018-08-31 23:59:59.0","일반세탁업","382144.516398917","191576.278479547","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3066","세탁업","06_20_01_P","3320000","3320000-205-2004-00014","20041028","","03","폐업","02","폐업","20070427","","","","051 3653555","60.84","616852","부산광역시 북구 화명동 2306번지 대림쌍용 A상가동 206호","","","대림","20041028000000","I","2018-08-31 23:59:59.0","일반세탁업","382735.813437591","193792.075387915","일반세탁업","2","","2","2","","","","","","N","","","","","임대","","","","","","N",
"3067","세탁업","06_20_01_P","3320000","3320000-205-2004-00011","20041001","","03","폐업","02","폐업","20121015","","","","3344526","28.69","616803","부산광역시 북구 구포동 706-43번지","부산광역시 북구 백양대로1144번길 38 (구포동)","46629","훈이","20121019141906","I","2018-08-31 23:59:59.0","일반세탁업","382364.911704859","191162.60805902","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3068","세탁업","06_20_01_P","3320000","3320000-205-2004-00010","19901101","","03","폐업","02","폐업","20150804","","","","051 335 6194","12.40","616817","부산광역시 북구 덕천동 322-24번지","부산광역시 북구 만덕대로39번길 56 (덕천동)","46546","우리","20101201110036","I","2018-08-31 23:59:59.0","일반세탁업","382827.931890423","192330.012456253","일반세탁업","2","","","1","","","","","","N","","","","","임대","","","","","","N",
"3069","세탁업","06_20_01_P","3320000","3320000-205-2004-00009","20040914","","03","폐업","02","폐업","20051025","","","","",".00","616800","부산광역시 북구 구포동 113-9번지","","","워시","20051025000000","I","2018-08-31 23:59:59.0","일반세탁업","382847.669562847","191681.537418934","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3070","세탁업","06_20_01_P","3320000","3320000-205-2004-00007","20040719","","03","폐업","02","폐업","20060608","","","","051 3384986","123.25","616817","부산광역시 북구 덕천동 561-16번지","","","그린테크","20060118000000","I","2018-08-31 23:59:59.0","일반세탁업","382719.601037703","192977.507899506","일반세탁업","3","1","1","1","","","","","","N","","","","","임대","","","","","","N",
"3071","세탁업","06_20_01_P","3320000","3320000-205-2002-00005","20010905","","03","폐업","02","폐업","20120727","","","","051 3637222","26.40","616854","부산광역시 북구 화명동 1170-1번지 대림상가 3층 314호","부산광역시 북구 금곡대로 270, 3층 314호 (화명동, 대림상가 )","46536","하얀나라","20121019150317","I","2018-08-31 23:59:59.0","일반세탁업","383412.190468328","194288.416387155","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3072","세탁업","06_20_01_P","3320000","3320000-205-2003-00020","20031216","","03","폐업","02","폐업","20050121","","","","","767.46","616845","부산광역시 북구 화명동 732번지 삼한힐파크@ 118(상가)동 지1층, 1층호","","","삼한탕","20031216000000","I","2018-08-31 23:59:59.0","일반세탁업","383718.70873538","194822.155172988","일반세탁업","7","2","1","1","1","1","","","","N","","","","","","","","","","","N",
"3073","세탁업","06_20_01_P","3320000","3320000-205-1997-00989","19970303","","03","폐업","02","폐업","20040610","","","","051 3425988",".00","616820","부산광역시 북구 덕천동 431-13번지 T통B반","","","대성","20040611000000","I","2018-08-31 23:59:59.0","일반세탁업","382875.076667886","191797.549306165","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3074","세탁업","06_20_01_P","3320000","3320000-205-1996-00641","19960228","","03","폐업","02","폐업","20211209","","","","051 363 1013","31.50","616811","부산광역시 북구 금곡동 57-12 T통B반 주공3단지 상가 나동 204호","부산광역시 북구 효열로220번길 21, 상가 나동 204호 (금곡동,주공3단지)","46512","삼성세탁소","20211209151810","U","2021-12-11 02:40:00.0","일반세탁업","383804.231186618","197856.416230654","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"3075","세탁업","06_20_01_P","3320000","3320000-205-1995-00865","19950529","","03","폐업","02","폐업","20170512","","","","051 343 3088","18.50","616819","부산광역시 북구 덕천동 357-12번지 시영아파트 상가동 5호","부산광역시 북구 의성로95번길 43, 5호 (덕천동, 시영아파트 상가동)","46555","월드사","20170512175259","I","2018-08-31 23:59:59.0","일반세탁업","383208.370203816","192242.845854296","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3076","세탁업","06_20_01_P","3320000","3320000-205-1987-00844","19870515","","03","폐업","02","폐업","20190712","","","","051 3322510","35.35","616819","부산광역시 북구 덕천동 405-31번지","부산광역시 북구 만덕대로142번길 21 (덕천동)","46569","백조그린세탁","20190712172913","U","2019-07-14 02:40:00.0","일반세탁업","383902.86769495","192189.51565212","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"3077","세탁업","06_20_01_P","3320000","3320000-205-1995-00036","19950721","","03","폐업","02","폐업","20130903","","","","051 3420780","18.20","616800","부산광역시 북구 구포동 1196-7번지 T통B반","부산광역시 북구 모분재로 27 (구포동)","46596","덕성사","20070913110346","I","2018-08-31 23:59:59.0","일반세탁업","382617.041978158","191374.384242881","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3078","세탁업","06_20_01_P","3320000","3320000-205-2004-00005","20040615","","03","폐업","02","폐업","20040623","","","","051 3633556","14.85","616808","부산광역시 북구 구포동 1241-63번지","","","맵시세탁빨래방","20040615000000","I","2018-08-31 23:59:59.0","일반세탁업","383411.913391802","190399.491483657","일반세탁업","3","1","1","1","","","","","","N","","","","","임대","","","","","","N",
"3079","세탁업","06_20_01_P","3320000","3320000-205-1995-00863","19950103","","03","폐업","02","폐업","20120308","","","","051 3436734","40.20","616814","부산광역시 북구 덕천동 814-1번지 T통B반 도개공 상가 가동","","","하나","20120302135338","I","2018-08-31 23:59:59.0","일반세탁업","383911.003407209","192777.021841885","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3080","세탁업","06_20_01_P","3320000","3320000-205-1995-00866","19950901","","03","폐업","02","폐업","20170119","","","","051 3419890","23.00","616814","부산광역시 북구 덕천동 814-5번지 기비골아파트 나상가","부산광역시 북구 만덕대로155번길 86-26 (덕천동, 기비골아파트 나상가)","46550","대흥","20121026173834","I","2018-08-31 23:59:59.0","일반세탁업","384025.644518731","192595.376985814","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3081","세탁업","06_20_01_P","3320000","3320000-205-1988-00851","19881227","","03","폐업","02","폐업","20070228","","","","051 3357118",".00","616819","부산광역시 북구 덕천동 408-13번지 T통B반","","","신백설","20050211000000","I","2018-08-31 23:59:59.0","일반세탁업","383659.208001044","192178.719883484","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3082","세탁업","06_20_01_P","3320000","3320000-205-1993-01238","19930621","","03","폐업","02","폐업","20050121","","","","051",".00","616831","부산광역시 북구 만덕동 887-11번지 T통B반","","","대안","20031027000000","I","2018-08-31 23:59:59.0","일반세탁업","385905.427792766","191703.022437153","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3083","세탁업","06_20_01_P","3320000","3320000-205-1994-01240","19940413","","03","폐업","02","폐업","20050121","","","","051",".00","616827","부산광역시 북구 만덕동 328-1번지 T통B반","","","홈빨래방 크린방","20031027000000","I","2018-08-31 23:59:59.0","일반세탁업","385512.36981485","191933.534875945","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"3084","세탁업","06_20_01_P","3320000","3320000-205-1996-01242","19960311","","03","폐업","02","폐업","20120222","","","","051 3359649","15.98","616827","부산광역시 북구 만덕동 841-1번지","","","동원세탁","20091201134415","I","2018-08-31 23:59:59.0","빨래방업","385345.27360373","191764.851405812","빨래방업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3085","세탁업","06_20_01_P","3320000","3320000-205-1989-00278","19891205","","03","폐업","02","폐업","20050121","","","","051",".00","616802","부산광역시 북구 구포동 1028-2번지 T통B반","","","고성컴퓨터","19990318000000","I","2018-08-31 23:59:59.0","일반세탁업","381763.524447245","191264.825746876","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3086","세탁업","06_20_01_P","3320000","3320000-205-1993-00282","19930713","","03","폐업","02","폐업","19930713","","","","051",".00","616090","부산광역시 북구 구포동 0-0번지 T통B반 35브럭 6-3롯트","","","은정","19990426000000","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3087","세탁업","06_20_01_P","3320000","3320000-205-1994-00285","19940618","","03","폐업","02","폐업","20170328","","","","051 3389208","15.12","616809","부산광역시 북구 구포동 1261-32번지","부산광역시 북구 시랑로 92 (구포동)","46641","한창","20170328102106","I","2018-08-31 23:59:59.0","일반세탁업","382667.760279298","190532.450848952","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","1","0","N",
"3088","세탁업","06_20_01_P","3320000","3320000-205-1994-00287","19940719","","03","폐업","02","폐업","19941018","","","","051",".00","616807","부산광역시 북구 구포동 1103-2번지 T통B반 현대상가 313동","","","현대","19990426000000","I","2018-08-31 23:59:59.0","일반세탁업","381432.330084105","190402.183262767","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3089","세탁업","06_20_01_P","3320000","3320000-205-1994-00288","19940719","","03","폐업","02","폐업","20050121","","","","051",".00","616807","부산광역시 북구 구포동 1103-2번지 T통B반 현대APT 상가동 301호","","","뉴현대","20031018000000","I","2018-08-31 23:59:59.0","일반세탁업","381432.330084105","190402.183262767","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"3090","세탁업","06_20_01_P","3320000","3320000-205-1996-00294","19960801","","03","폐업","02","폐업","20120627","","","","051 3385222","25.50","616806","부산광역시 북구 구포동 923-119번지 T통B반","","","백성세탁소","20070913110949","I","2018-08-31 23:59:59.0","일반세탁업","381600.770558588","190879.96139014","일반세탁업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N",
"3091","세탁업","06_20_01_P","3320000","3320000-205-1998-00299","19981105","","03","폐업","02","폐업","20050121","","","","051 3420044",".00","616807","부산광역시 북구 구포동 1071-27번지 T통B반","","","서울컴퓨터세탁소","19990318000000","I","2018-08-31 23:59:59.0","일반세탁업","381393.259306809","190946.187443273","일반세탁업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
