"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"1541","건물위생관리업","09_30_04_P","3290000","3290000-206-2000-01728","20000127","","03","폐업","02","폐업","20110323","","","","051 8091319",".00","614865","부산광역시 부산진구 전포동 657-5","","","현대위생방역공사","20020419000000","I","2018-08-31 23:59:59.0","건물위생관리업","387923.684453","186510.113119","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1542","건물위생관리업","09_30_04_P","3290000","3290000-206-2000-01729","20000710","","03","폐업","02","폐업","20061228","","","","051 6365706",".00","614828","부산광역시 부산진구 범천동 858-5 대명빌딩 106호","","","정인써비스(주)","20030403000000","I","2018-08-31 23:59:59.0","건물위생관리업","","","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1543","건물위생관리업","09_30_04_P","3290000","3290000-206-1987-01442","19870601","","03","폐업","02","폐업","20061229","","","","051 8025200","111.10","614844","부산광역시 부산진구 부전동 113-8","","","한국실업","20020419000000","I","2018-08-31 23:59:59.0","건물위생관리업","387774.262785569","186310.003116913","건물위생관리업","5","0","5","","0","","0","0","0","N","0","","","","","","","","","","N",
"1544","건물위생관리업","09_30_04_P","3290000","3290000-206-1988-01279","19880421","","03","폐업","02","폐업","20070116","","","","","98.50","614870","부산광역시 부산진구 전포동 876-7","","","한국경비","20020419000000","I","2018-08-31 23:59:59.0","건물위생관리업","387881.159143105","186682.844239515","건물위생관리업","4","0","4","","0","","0","0","0","N","0","","","","","","","","","","N",
"1545","건물위생관리업","09_30_04_P","3290000","3290000-206-1991-01938","19910412","","03","폐업","02","폐업","20070115","","","","051 8173351","56.64","614866","부산광역시 부산진구 전포동 207-37","","","서명신용상사","20020911000000","I","2018-08-31 23:59:59.0","건물위생관리업","388153.742601195","186112.099148374","건물위생관리업","5","0","3","","0","","0","0","0","N","0","","","","","","","","","","N",
"1546","건물위생관리업","09_30_04_P","3290000","3290000-206-1992-00580","19921221","","03","폐업","02","폐업","20120103","","","","051 8093774","45.00","614825","부산광역시 부산진구 범전동 250-39","","","원형실업","20020419000000","I","2018-08-31 23:59:59.0","건물위생관리업","387460.279415511","186958.368527114","건물위생관리업","3","0","3","","0","","0","0","0","N","0","","","","","","","","","","N",
"1547","건물위생관리업","09_30_04_P","3290000","3290000-206-1998-02422","19980728","","03","폐업","02","폐업","20180525","","","","051 8094264","60.48","614842","부산광역시 부산진구 부전동 35-7","부산광역시 부산진구 범전로 7 (부전동)","47250","미광용역","20180509162514","I","2018-08-31 23:59:59.0","건물위생관리업","387881.650838127","186959.206297904","건물위생관리업","4","0","2","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1548","건물위생관리업","09_30_04_P","3290000","3290000-206-2004-00008","20040422","","03","폐업","02","폐업","20070615","","","","051 8072124","122.19","614860","부산광역시 부산진구 연지동 353-8 대선빌딩 501호","","","(주)케이·에스·씨·오","20070412000000","I","2018-08-31 23:59:59.0","건물위생관리업","","","건물위생관리업","","","5","5","","","","","","N","","","","","임대","","","","","","N",
"1549","건물위생관리업","09_30_04_P","3290000","3290000-206-2003-00007","20030425","","03","폐업","02","폐업","20081230","","","","051 6344447",".00","614828","부산광역시 부산진구 범천동 857-6 효성빌딩 000동 305호","","","주)삼성보안공사","20070418000000","I","2018-08-31 23:59:59.0","건물위생관리업","387612.555516045","185274.119527041","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1550","건물위생관리업","09_30_04_P","3290000","3290000-206-2002-00004","20020226","","03","폐업","02","폐업","20060127","","","","051 8041615",".00","614817","부산광역시 부산진구 당감동 314-20","","","주)하나울","20031202000000","I","2018-08-31 23:59:59.0","건물위생관리업","385854.084823399","187156.596091553","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1551","건물위생관리업","09_30_04_P","3290000","3290000-206-1998-02419","19981212","","03","폐업","02","폐업","20070822","","","","","319.77","614863","부산광역시 부산진구 전포동 366-37","","","(주)우석공영","20040302000000","I","2018-08-31 23:59:59.0","건물위생관리업","388384.546109914","185374.181594905","건물위생관리업","5","1","3","","1","","0","0","0","N","0","","","","","","","","","","N",
"1552","건물위생관리업","09_30_04_P","3290000","3290000-206-2004-00005","20040325","","03","폐업","02","폐업","20081231","","","","051 8082044","21.36","614828","부산광역시 부산진구 범천동 854-12","","","고려인력","20070413000000","I","2018-08-31 23:59:59.0","건물위생관리업","387718.710427648","185045.53674604","건물위생관리업","4","","3","3","","","","","","N","","","","","임대","","","","","","N",
"1553","건물위생관리업","09_30_04_P","3290000","3290000-206-2001-00862","20010530","","03","폐업","02","폐업","20030612","","","","051 8075903",".00","614838","부산광역시 부산진구 부암동 304-6","","","(주)한미실업","20030407000000","I","2018-08-31 23:59:59.0","건물위생관리업","","","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1554","건물위생관리업","09_30_04_P","3290000","3290000-206-2007-00005","20070528","","03","폐업","02","폐업","20081205","","","","051 8523356","16.38","614856","부산광역시 부산진구 양정동 402-15","","","베리굿시스템","20070528000000","I","2018-08-31 23:59:59.0","건물위생관리업","388307.83697487","187571.074332979","건물위생관리업","4","1","1","1","","","","","","N","","","","","","","","","","","N",
"1555","건물위생관리업","09_30_04_P","3290000","3290000-206-1993-02405","19930529","","03","폐업","02","폐업","20180525","","","","051 8944090","44.00","614811","부산광역시 부산진구 개금동 208-43","부산광역시 부산진구 백양대로 265 (개금동)","47259","경진종합안전개발","20180509155214","I","2018-08-31 23:59:59.0","건물위생관리업","384219.031359906","185872.378891965","건물위생관리업","4","0","3","","0","","0","0","0","N","0","","","","","","","","","","N",
"1556","건물위생관리업","09_30_04_P","3290000","3290000-206-1994-02406","19940602","","03","폐업","02","폐업","20150309","","","","051 8027036","51.02","614845","부산광역시 부산진구 부전동 198-13","부산광역시 부산진구 신천대로50번길 62 (부전동)","47296","코리아멘파워","20120510095912","I","2018-08-31 23:59:59.0","건물위생관리업","387647.557360385","185762.912128415","건물위생관리업","5","0","5","","0","","0","0","0","N","0","","","","","","","","","","N",
"1557","건물위생관리업","09_30_04_P","3290000","3290000-206-1994-02407","19940604","","03","폐업","02","폐업","20140327","","","","051 8981032","62.98","614817","부산광역시 부산진구 당감동 232-4","부산광역시 부산진구 백양대로 52 (당감동)","47182","광성기업","20120510100048","I","2018-08-31 23:59:59.0","건물위생관리업","386148.740054304","186747.933664596","건물위생관리업","4","","2","2","","","","","","N","","","","","","","","","","","N",
"1558","건물위생관리업","09_30_04_P","3290000","3290000-206-1994-02411","19941212","","03","폐업","02","폐업","20061229","","","","051 8038528","62.96","614846","부산광역시 부산진구 부전동 240-4","","","삼천기업","20020419000000","I","2018-08-31 23:59:59.0","건물위생관리업","387464.484122547","185789.884543961","건물위생관리업","5","0","5","","0","","0","0","0","N","0","","","","","","","","","","N",
"1559","건물위생관리업","09_30_04_P","3290000","3290000-206-2008-00005","20080204","","03","폐업","02","폐업","20140214","","","","051 929 0828","49.40","614844","부산광역시 부산진구 부전동 113-8","부산광역시 부산진구 동천로107번길 12-5, 3층 (부전동)","47246","제이앤엠빌딩매니지먼트(주)","20121022174053","I","2018-08-31 23:59:59.0","건물위생관리업","387774.262785569","186310.003116913","건물위생관리업","5","1","3","3","0","0","0","0","0","","0","","","","임대","0","","","","","N",
"1560","건물위생관리업","09_30_04_P","3290000","3290000-206-2008-00006","20080218","","03","폐업","02","폐업","20180525","","","","0518087475","40.32","614876","부산광역시 부산진구 부전동 474-80","부산광역시 부산진구 서면문화로 27, 1317호 (부전동, 유원오피스텔)","47257","(주)화인링크","20180510165520","I","2018-08-31 23:59:59.0","건물위생관리업","387225.613588405","186408.726533861","건물위생관리업","20","5","13","13","","","0","0","0","","0","","","","임대","0","","","","","N",
"1561","건물위생관리업","09_30_04_P","3290000","3290000-206-1998-02412","19980609","","03","폐업","02","폐업","20080530","","","","051 8083355","976.15","614850","부산광역시 부산진구 부전동 526-12","","","고려개발주식회사","20080218152358","I","2018-08-31 23:59:59.0","건물위생관리업","387266.861129807","185738.889834082","건물위생관리업","5","1","2","","1","","0","0","0","N","0","","","","","","","","","","N",
"1562","건물위생관리업","09_30_04_P","3290000","3290000-206-2008-00007","20080310","","03","폐업","02","폐업","20100115","","","","051 804 0900","170.18","614845","부산광역시 부산진구 부전동 168-451 (4층)","","","(주)정신","20080310142701","I","2018-08-31 23:59:59.0","건물위생관리업","387772.924812501","186000.085967988","건물위생관리업","6","2","4","4","","","0","0","0","","0","","","","임대","0","","","","","N",
"1563","건물위생관리업","09_30_04_P","3290000","3290000-206-2008-00009","20080327","","03","폐업","02","폐업","20150619","","","","051 811 1315","25.50","614865","부산광역시 부산진구 전포동 660-1","부산광역시 부산진구 동천로 116, 809호 (전포동, 한신밴)","47247","홍인","20121022174832","I","2018-08-31 23:59:59.0","건물위생관리업","387869.134317928","186381.28184674","건물위생관리업","18","2","8","8","","","0","0","0","","0","","","","임대","0","","","","","N",
"1564","건물위생관리업","09_30_04_P","3290000","3290000-206-2008-00010","20080710","","03","폐업","02","폐업","20160510","","","","0516432990","27.73","614855","부산광역시 부산진구 양정동 318-1","부산광역시 부산진구 거제대로74번길 12 (양정동)","47211","자바코공사","20121022175227","I","2018-08-31 23:59:59.0","건물위생관리업","388362.284178459","188226.495394961","건물위생관리업","3","1","2","2","","","0","0","0","N","0","","","","임대","0","","","","","N",
"1565","건물위생관리업","09_30_04_P","3290000","3290000-206-2008-00011","20080731","","03","폐업","02","폐업","20131002","","","","0516420780","37.40","614826","부산광역시 부산진구 범천동 878-1","부산광역시 부산진구 범일로 177, 1층 (범천동, 지하)","47358","에이룸AMC","20140124155546","I","2018-08-31 23:59:59.0","건물위생관리업","387557.399410445","184898.831771132","건물위생관리업","15","4","0","0","1","1","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1566","건물위생관리업","09_30_04_P","3290000","3290000-206-2020-00016","20201022","","03","폐업","02","폐업","20220223","","","","051 818 3254","37.80","614783","부산광역시 부산진구 부전동 426-7 신동아오피스텔","부산광역시 부산진구 가야대로 749-1, 신동아오피스텔 16층 1610호 (부전동)","47258","세원","20220223171545","U","2022-02-25 02:40:00.0","건물위생관리업","387052.317362645","186253.143814124","건물위생관리업","18","3","0","0","0","0","0","0","0","N","0","","","","","0","0","2","0","0","N",
"1567","건물위생관리업","09_30_04_P","3290000","3290000-206-2002-00009","20020411","","03","폐업","02","폐업","20220317","","","","051 4620881","41.91","614743","부산광역시 부산진구 전포동 608-1 신우빌딩","부산광역시 부산진구 동성로 143, 신우빌딩 5층 510호 (전포동)","47243","주식회사 금조개발","20220317131307","U","2022-03-19 02:40:00.0","건물위생관리업","387927.951172724","186582.791097672","건물위생관리업","6","1","3","3","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1568","건물위생관리업","09_30_04_P","3300000","3300000-206-2013-00012","20130911","","03","폐업","02","폐업","20191220","","","","","65.62","607829","부산광역시 동래구 안락동 632-119","부산광역시 동래구 온천천로431번길 4-11, 3층 (안락동)","47901","주식회사미래에스앤씨","20191220105755","U","2019-12-22 02:40:00.0","건물위생관리업","391273.683392601","190118.166572447","건물위생관리업","3","0","3","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1569","건물위생관리업","09_30_04_P","3300000","3300000-206-2012-00010","20120622","","03","폐업","02","폐업","20211126","","","","051 728 5679","20.00","607801","부산광역시 동래구 낙민동 77-1 낙민동한일유앤아이아파트","부산광역시 동래구 온천천로339번길 28, 107동 202호 (낙민동, 낙민동한일유앤아이아파트)","47886","(주)청담산업","20211126165633","U","2021-11-28 02:40:00.0","건물위생관리업","390440.372777095","190466.87922002","건물위생관리업","2","0","2","2","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1570","건물위생관리업","09_30_04_P","3300000","3300000-206-2019-00001","20190130","","03","폐업","02","폐업","20191017","","","","","23.53","607813","부산광역시 동래구 사직동 149-43","부산광역시 동래구 중앙대로1277번길 87-1, 1층 (사직동)","47830","태명공조","20191017165629","U","2019-10-19 02:40:00.0","건물위생관리업","388739.118221138","190964.125741785","건물위생관리업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1571","건물위생관리업","09_30_04_P","3300000","3300000-206-2019-00002","20190221","","03","폐업","02","폐업","20211214","","","","051 522 2758","13.63","607820","부산광역시 동래구 사직동 981-10","부산광역시 동래구 쇠미로31번길 7, 지하1층 (사직동)","47873","(주)착한청소깔끄미","20211214153110","U","2021-12-16 02:40:00.0","건물위생관리업","386915.955688728","190581.884419368","건물위생관리업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1572","건물위생관리업","09_30_04_P","3300000","3300000-206-2019-00005","20190607","","03","폐업","02","폐업","20200625","","","","051 555 5840","18.20","607800","부산광역시 동래구 낙민동 294-35","부산광역시 동래구 충렬대로256번길 35, 1층 (낙민동)","47878","베스트클리너","20200625132256","U","2020-06-27 02:40:00.0","건물위생관리업","389986.319595288","190920.071356566","건물위생관리업","0","0","1","1","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1573","건물위생관리업","09_30_04_P","3300000","3300000-206-2007-00018","20070611","","03","폐업","02","폐업","20211028","","","","02  32883962","83.08","607831","부산광역시 동래구 온천동 154-30 불이빌딩","부산광역시 동래구 온천장로 109, 불이빌딩 2층 201호 (온천동)","47709","에스씨케이(주)","20211028152730","U","2021-10-30 02:40:00.0","건물위생관리업","389697.093995424","193238.791277674","건물위생관리업","7","0","4","4","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1574","건물위생관리업","09_30_04_P","3300000","3300000-206-1998-01376","19981016","","03","폐업","02","폐업","20021009","","","","051 5047298","130.36","607817","부산광역시 동래구 사직동 102-12","","","세계환경개발","20030227000000","I","2018-08-31 23:59:59.0","건물위생관리업","388017.529847122","190319.687752682","건물위생관리업","3","1","","","1","1","","","","N","","","","","","","","","","","N",
"1575","건물위생관리업","09_30_04_P","3300000","3300000-206-2003-00010","20031011","","03","폐업","02","폐업","20140310","","","","051 5313121","32.00","607808","부산광역시 동래구 명장동 59-7 104호","부산광역시 동래구 명장로20번길 14 (명장동)","47772","(주)대원기업","20140310150001","I","2018-08-31 23:59:59.0","건물위생관리업","391390.779160213","191573.028587247","건물위생관리업","5","1","0","3","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1576","건물위생관리업","09_30_04_P","3300000","3300000-206-2004-00003","20040205","","03","폐업","02","폐업","20090723","","","","051 5521457","19.75","607823","부산광역시 동래구 수안동 121-5","","","(주)금한","20070417000000","I","2018-08-31 23:59:59.0","건물위생관리업","389863.598965083","190819.412092242","건물위생관리업","5","","","4","","","","","","N","","","","","임대","","","","","","N",
"1577","건물위생관리업","09_30_04_P","3300000","3300000-206-2007-00007","20070221","","03","폐업","02","폐업","20161109","","","","051 5047298","130.00","607817","부산광역시 동래구 사직동 102-12","부산광역시 동래구 종합운동장로40번길 19 (사직동)","47876","세계환경공사","20100427103059","I","2018-08-31 23:59:59.0","건물위생관리업","388017.529847122","190319.687752682","건물위생관리업","","1","","","1","1","","","","N","","","","","임대","","","","","","N",
"1578","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00004","20050407","","03","폐업","02","폐업","20070718","","","","051 5215650","51.24","607811","부산광역시 동래구 명장동 321-66","","","(주)크린.탑","20070305000000","I","2018-08-31 23:59:59.0","건물위생관리업","391459.826672749","191841.673334805","건물위생관리업","5","1","","","","1","","","","N","","","","","","","","","","","N",
"1579","건물위생관리업","09_30_04_P","3300000","3300000-206-2006-00010","20060825","","03","폐업","02","폐업","20100614","","","","051 553 2990","23.04","607834","부산광역시 동래구 온천동 1750-33","","","미래그린","20100427102625","I","2018-08-31 23:59:59.0","건물위생관리업","389256.271890501","192445.394140917","건물위생관리업","15","3","","5","","","","","","N","","","","","임대","","","","","","N",
"1580","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00008","20051021","","03","폐업","02","폐업","20081126","","","","051 5079634","11.89","607842","부산광역시 동래구 온천동 1446-81","","","(주)지오그린","20060830000000","I","2018-08-31 23:59:59.0","건물위생관리업","388482.788209267","191576.984125312","건물위생관리업","10","2","","4","","","","","","N","","","","","","","","","","","N",
"1581","건물위생관리업","09_30_04_P","3300000","3300000-206-2006-00011","20060914","","03","폐업","02","폐업","20121002","","","","051 523 9993","16.30","607110","부산광역시 동래구 명장동 146-29","","","크린키퍼","20100427102649","I","2018-08-31 23:59:59.0","건물위생관리업","","","건물위생관리업","","","","","","","","","","N","","","","","임대","","","","","","N",
"1582","건물위생관리업","09_30_04_P","3300000","3300000-206-2004-00005","20040901","","03","폐업","02","폐업","20070410","","","","051558 5951","68.40","607802","부산광역시 동래구 명륜동 15-16","부산광역시 동래구 시실로 46-2 (명륜동)","47744","세경물산(주)","20160215164631","I","2018-08-31 23:59:59.0","건물위생관리업","390050.047853339","192671.723324862","건물위생관리업","4","1","","3","","","","","","N","","","","","","","","","","","N",
"1583","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00005","20050513","","03","폐업","02","폐업","20150717","","","","051 5257758","28.70","607810","부산광역시 동래구 명장동 138-45","부산광역시 동래구 명안로72번길 9 (명장동)","47774","부산홈크리닝","20100427102115","I","2018-08-31 23:59:59.0","건물위생관리업","391587.07474475","191341.93729216","건물위생관리업","2","","","1","","","","","","N","","","","","","","","","","","N",
"1584","건물위생관리업","09_30_04_P","3300000","3300000-206-2004-00002","20040128","","03","폐업","02","폐업","20071001","","","","051 5274961","63.34","607807","부산광역시 동래구 명장동 25-14","","","청조기업(주)","20050331000000","I","2018-08-31 23:59:59.0","건물위생관리업","391048.230182409","191411.928603674","건물위생관리업","5","1","","3","","","","","","N","","","","","임대","","","","","","N",
"1585","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00003","20050402","","03","폐업","02","폐업","20060605","","","","051 5577200","33.97","607020","부산광역시 동래구 복천동 327-1","","","(주)한국환경엔지니어링","20051209000000","I","2018-08-31 23:59:59.0","건물위생관리업","389784.353726444","191505.573083541","건물위생관리업","5","1","","4","","","","","","N","","","","","","","","","","","N",
"1586","건물위생관리업","09_30_04_P","3300000","3300000-206-2004-00009","20041207","","03","폐업","02","폐업","20110228","","","","051 5212171","45.36","607825","부산광역시 동래구 안락동 245-60","","","(주)덕원실업","20110331100828","I","2018-08-31 23:59:59.0","건물위생관리업","391527.952913067","190235.937252833","건물위생관리업","4","","","3","","","","","","N","","","","","임대","","","","","","N",
"1587","건물위생관리업","09_30_04_P","3300000","3300000-206-2004-00008","20041119","","03","폐업","02","폐업","20060103","","","","051 5527167","21.32","607833","부산광역시 동래구 온천동 184-6","","","히스토리푸드시스템(주)","20050331000000","I","2018-08-31 23:59:59.0","건물위생관리업","389430.882348231","192787.752662681","건물위생관리업","4","1","","2","","","","","","N","","","","","","","","","","","N",
"1588","건물위생관리업","09_30_04_P","3300000","3300000-206-2006-00009","20060628","","03","폐업","02","폐업","20070710","","","","051 5576467","35.75","607020","부산광역시 동래구 복천동 380-5","","","(주)에프엠마스터지사","20060713000000","I","2018-08-31 23:59:59.0","건물위생관리업","389721.375581643","191544.194174117","건물위생관리업","3","1","","2","","","","","","N","","","","","","","","","","","N",
"1589","건물위생관리업","09_30_04_P","3300000","3300000-206-2004-00006","20040909","","03","폐업","02","폐업","20060724","","","","051 5253087","15.42","607808","부산광역시 동래구 명장동 104-2","","","대명청소산업","20060803000000","I","2018-08-31 23:59:59.0","건물위생관리업","391396.494400692","191244.9826378","건물위생관리업","2","1","","1","","","","","","N","","","","","임대","","","","","","N",
"1590","건물위생관리업","09_30_04_P","3300000","3300000-206-1996-01364","19960716","","03","폐업","02","폐업","20150820","","","","051 5052070","184.68","607842","부산광역시 동래구 온천동 1411-47 5층","부산광역시 동래구 아시아드대로 212-1, 5층 (온천동)","47838","(주)명건","20131024152950","I","2018-08-31 23:59:59.0","건물위생관리업","388135.398337536","191260.584558598","건물위생관리업","4","1","0","3","0","0","0","0","0","N","0","","","","","0","","","0","","N",
"1591","건물위생관리업","09_30_04_P","3300000","3300000-206-2006-00006","20060428","","03","폐업","02","폐업","20110325","","","","051 5537466","21.07","607838","부산광역시 동래구 온천동 905","","","대성종합환경","20101201134959","I","2018-08-31 23:59:59.0","건물위생관리업","388329.679488107","192204.837726365","건물위생관리업","1","","","1","","","","","","N","","","","","임대","","","","","","N",
"1592","건물위생관리업","09_30_04_P","3300000","3300000-206-2006-00003","20060210","","03","폐업","02","폐업","20071207","","","","051 5011896","20.52","607120","부산광역시 동래구 사직동 1547-14","","","(주)디엠","20060907000000","I","2018-08-31 23:59:59.0","건물위생관리업","","","건물위생관리업","5","1","","5","","","","","","N","","","","","임대","","","","","","N",
"1593","건물위생관리업","09_30_04_P","3300000","3300000-206-2006-00004","20060215","","03","폐업","02","폐업","20071220","","","","051 5051031","26.50","607842","부산광역시 동래구 온천동 1447-4","","","청명인터내쇼널","20060405000000","I","2018-08-31 23:59:59.0","건물위생관리업","388441.040431319","191539.536301747","건물위생관리업","3","1","","2","","","","","","N","","","","","","","","","","","N",
"1594","건물위생관리업","09_30_04_P","3300000","3300000-206-2006-00005","20060228","","03","폐업","02","폐업","20111129","","","","051 555 8787","20.71","607824","부산광역시 동래구 수안동 584-2 (지하 1층)","","","유창개발","20100427102436","I","2018-08-31 23:59:59.0","건물위생관리업","389709.575642706","191242.489556169","건물위생관리업","4","1","0","3","0","0","0","0","0","N","0","","","","임대","0","1","1","0","","N",
"1595","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00001","20050203","","03","폐업","02","폐업","20090331","","","","051 864 8660","44.84","607802","부산광역시 동래구 명륜동 67-16","부산광역시 동래구 명륜로 227 (명륜동)","47740","(주)금정시스템","20160215164747","I","2018-08-31 23:59:59.0","건물위생관리업","389605.195422455","192530.491964115","건물위생관리업","4","1","","2","","","","","","N","","","","","임대","","","","","","N",
"1596","건물위생관리업","09_30_04_P","3300000","3300000-206-2004-00004","20040417","","03","폐업","02","폐업","20170731","","","","051 5565755","14.70","607802","부산광역시 동래구 명륜동 4-2","부산광역시 동래구 명륜로 265 (명륜동)","47739","케이비티에스(주)","20170731173836","I","2018-08-31 23:59:59.0","건물위생관리업","389786.281371218","192845.645650442","건물위생관리업","3","","","3","","","","","","N","","","","","임대","","","","","","N",
"1597","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00009","20051109","","03","폐업","02","폐업","20110228","","","","501 5075971","29.76","607821","부산광역시 동래구 사직동 107-12","","","스위핑 홈","20111116105414","I","2018-08-31 23:59:59.0","건물위생관리업","388096.071940224","190578.128488087","건물위생관리업","2","","","2","","","","","","N","","","","","임대","","","","","","N",
"1598","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00010","20051110","","03","폐업","02","폐업","20060102","","","","","25.90","607804","부산광역시 동래구 명륜동 564-1","부산광역시 동래구 명륜로 146 (명륜동)","47808","동래용역","20160215165037","I","2018-08-31 23:59:59.0","건물위생관리업","389545.411562303","191732.922707377","건물위생관리업","2","","","1","","","","","","N","","","","","임대","","","","","","N",
"1599","건물위생관리업","09_30_04_P","3300000","3300000-206-2005-00002","20050325","","03","폐업","02","폐업","20130704","","","","051 5234952","29.00","607829","부산광역시 동래구 안락동 756-55","부산광역시 동래구 안연로 94 (안락동)","47894","(주)보성기업","20100427102048","I","2018-08-31 23:59:59.0","건물위생관리업","391004.68701","190502.040825831","건물위생관리업","4","1","","2","","","","","","N","","","","","임대","","","","","","N",
"1600","건물위생관리업","09_30_04_P","3300000","3300000-206-2003-00003","20030128","","03","폐업","02","폐업","20081014","","","","051 5581042","16.72","607841","부산광역시 동래구 온천동 1250-12","","","(사)한국장애인고용안정협회","20081001174247","I","2018-08-31 23:59:59.0","건물위생관리업","388047.237876813","191294.604395738","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1601","건물위생관리업","09_30_04_P","3300000","3300000-206-1999-01383","19990723","","03","폐업","02","폐업","20090309","","","","051 5056237","120.00","607839","부산광역시 동래구 온천동 1267-6","","","(주)천우시스템","20090102144825","I","2018-08-31 23:59:59.0","건물위생관리업","388223.12084649","191587.022864901","건물위생관리업","6","1","4","4","","","","","","N","","","","","","","","","","","N",
"1602","건물위생관리업","09_30_04_P","3300000","3300000-206-2000-00002","20001208","","03","폐업","02","폐업","20050413","","","","051 5277112","212.00","607808","부산광역시 동래구 명장동 63-9 삼성@ 상가 1동 302호","","","(주)엘지종합경비","20030227000000","I","2018-08-31 23:59:59.0","건물위생관리업","391202.373979842","191289.345957951","건물위생관리업","3","","3","3","","","","","","N","","","","","","","","","","","N",
"1603","건물위생관리업","09_30_04_P","3300000","3300000-206-2002-00009","20020403","","03","폐업","02","폐업","20021021","","","","051 5065744","79.00","607820","부산광역시 동래구 사직동 981-47","","","효민산업","20021112000000","I","2018-08-31 23:59:59.0","건물위생관리업","386960.54230898","190506.318893108","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1604","건물위생관리업","09_30_04_P","3300000","3300000-206-2002-00010","20020403","","03","폐업","02","폐업","20021021","","","","051 5539933","115.50","607837","부산광역시 동래구 온천동 1436-2","","","(주)대명상사","20021112000000","I","2018-08-31 23:59:59.0","건물위생관리업","389126.838137036","191649.156853712","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1605","건물위생관리업","09_30_04_P","3300000","3300000-206-2002-00011","20020521","","03","폐업","02","폐업","20021014","","","","051 5527713","66.00","607805","부산광역시 동래구 명륜동 596-3","부산광역시 동래구 충렬대로237번길 139 (명륜동)","","(주)세계경호","20160215164325","I","2018-08-31 23:59:59.0","건물위생관리업","389555.736796411","191743.331010515","건물위생관리업","4","1","0","","1","","0","0","0","N","0","","","","","","","","","","N",
"1606","건물위생관리업","09_30_04_P","3300000","3300000-206-2002-00021","20021022","","03","폐업","02","폐업","20070119","","","","051 5244015","49.50","607811","부산광역시 동래구 명장동 321-66","","","(주)수곡개발","20050331000000","I","2018-08-31 23:59:59.0","건물위생관리업","391459.826672749","191841.673334805","건물위생관리업","3","1","","","","1","","","","N","","","","","","","","","","","N",
"1607","건물위생관리업","09_30_04_P","3300000","3300000-206-1988-01385","19881212","","03","폐업","02","폐업","20020820","","","","051 5522395","62.54","607804","부산광역시 동래구 명륜동 515-3","부산광역시 동래구 충렬대로182번길 11 (명륜동)","47815","(주)송남안전시스템","20160212170911","I","2018-08-31 23:59:59.0","건물위생관리업","389319.165599077","191292.630425935","건물위생관리업","5","1","2","","0","","0","0","0","N","0","","","","","","","","","","N",
"1608","건물위생관리업","09_30_04_P","3300000","3300000-206-1988-01387","19881212","","03","폐업","02","폐업","20020114","","","","","143.60","607826","부산광역시 동래구 안락동 461-27","","","(주)동호","20051121000000","I","2018-08-31 23:59:59.0","건물위생관리업","391874.380597892","190580.14785432","건물위생관리업","4","1","1","","0","","0","0","0","N","0","","","","","","","","","","N",
