"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"42","노래연습장업","03_09_01_P","3250000","CDFF3242052001000014","20010423","","03","폐업","03","폐업","20051223","","","","463-3390,465-2889","","600110","부산광역시 중구 영주동 213-37번지","부산광역시 중구 망양로 391  (영주동)","","친구","20060411122804","I","2018-08-31 23:59:59.0","","384947.306536779","181042.908650003","노래연습장업","유통관련업","","","","103.58","","","","","","5","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"43","노래연습장업","03_09_01_P","3250000","CDFF3242052001000017","20011222","","03","폐업","03","폐업","20150902","","","","241-2338","","","부산광역시 중구 광복동2가 11-1번지","부산광역시 중구 광복로 59-1 (광복동2가)","48952","누브노래연습장","20150903084835","I","2018-08-31 23:59:59.0","","385190.73461994","179695.148241253","노래연습장업","유통관련업","8","","","283.02","7","","근린생활시설","1.28","48","10","","Y","Y","Y","","Y","Y","","","","","","","","","","","","",
"44","노래연습장업","03_09_01_P","3250000","CDFF3242051997000005","19970826","","03","폐업","03","폐업","20020114","","","","244-4381","","","부산광역시 중구 부평동2가 24-8번지","부산광역시 중구 중구로23번길 32 (부평동2가)","600806","일성","20131231122811","I","2018-08-31 23:59:59.0","","384677.838687346","179770.377513891","노래연습장업","유통관련업","","","","44.6","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"45","노래연습장업","03_09_01_P","3250000","CDFF3242052002000020","20020307","","03","폐업","03","폐업","20111202","","","","245-4796","","","부산광역시 중구 남포동6가 93-1번지","부산광역시 중구 비프광장로 16 (남포동6가)","600046","자이안트","20111202165851","I","2018-08-31 23:59:59.0","","384768.319655951","179566.176779483","노래연습장업","유통관련업","9","","","320.8","6","","","","","24","20","N","N","N","Y","N","N","","","","","","","","","","","","",
"46","노래연습장업","03_09_01_P","3250000","CDFF3242052002000021","20020201","","03","폐업","03","폐업","20061221","","","","242-5011","","600805","부산광역시 중구 부평동1가 37-1번지","부산광역시 중구 중구로 15-1  (부평동1가)","","에이스","20061222170146","I","2018-08-31 23:59:59.0","","384819.158935088","179685.887405996","노래연습장업","유통관련업","5","","","115.7","3","","근린생활시설","","","7","4","N","N","N","Y","N","N","","","","","","","","","","","","",
"47","노래연습장업","03_09_01_P","3250000","CDFF3242052002000022","20020906","","03","폐업","03","폐업","20090507","","","","245-9029","","600805","부산광역시 중구 부평동1가 37-27번지","부산광역시 중구 중구로 15  (부평동1가)","","머피","20090507102005","I","2018-08-31 23:59:59.0","","384809.984306486","179667.379514946","노래연습장업","유통관련업","3","","","210.54","2","","근린생활시설","","","15","12","N","N","N","Y","N","N","","","","","","","","","","","","",
"48","노래연습장업","03_09_01_P","3250000","CDFF3242052002000023","20020312","","03","폐업","03","폐업","20180724","","","","246-9967","","","부산광역시 중구 남포동5가 1-1번지","부산광역시 중구 구덕로48번길 3 (남포동5가)","48953","테크노노래연습장","20180724145120","I","2018-08-31 23:59:59.0","","385077.098518744","179619.466975961","노래연습장업","유통관련업","5","","","171.34","","1","근린생활시설","","","8","3","N","N","N","Y","N","N","","","","","","","","","","","","",
"49","노래연습장업","03_09_01_P","3250000","CDFF3242052002000024","20020810","","03","폐업","03","폐업","20070515","","","","243-8012","","600092","부산광역시 중구 대청동2가 22-1번지","부산광역시 중구 대청로 94-1  (대청동2가)","","아싸노래연습장","20070515112120","I","2018-08-31 23:59:59.0","","385042.40852595","180068.195277929","노래연습장업","유통관련업","2","","","64.42","","1","근린생활시설","","","5","5","N","N","N","Y","N","N","","","","","","","","","","","","",
"50","노래연습장업","03_09_01_P","3250000","CDFF3242052002000025","20020708","","03","폐업","03","폐업","20180118","","","","231-6744","","","부산광역시 중구 남포동2가 21-4번지","부산광역시 중구 남포길 22-1 (남포동2가)","48953","문화노래연습장","20180118174239","I","2018-08-31 23:59:59.0","","385140.241107882","179611.544304374","노래연습장업","유통관련업","","","","175.24","3","","근린생활시설","","","11","8","N","N","N","Y","Y","N","","","","","","","","","","","","",
"51","노래연습장업","03_09_01_P","3250000","CDFF3242052002000026","20020410","","03","폐업","03","폐업","20091209","","","","241-0940","","600046","부산광역시 중구 남포동6가 74-1번지","부산광역시 중구 구덕로 80  (남포동6가)","","초이스","20091209143001","I","2018-08-31 23:59:59.0","","384771.402142749","179510.642128481","노래연습장업","유통관련업","6","","","263.11","4","","근린생활시설","1.5","37.5","13","3","N","N","N","Y","Y","N","","","","","","","","","","","","",
"52","노래연습장업","03_09_01_P","3250000","CDFF3242052002000029","20021104","","03","폐업","03","폐업","20031119","","","","245-3755","","600060","부산광역시 중구 신창동3가 3-1번지","부산광역시 중구 중구로48번길 9  (신창동3가)","","쥴리아나","20031204134319","I","2018-08-31 23:59:59.0","","384926.117771385","180024.342691268","노래연습장업","유통관련업","3","","","138.12","2","","근린생활시설","1.8","59","7","2","N","N","N","Y","Y","N","","","","","","","","","","","","",
"53","노래연습장업","03_09_01_P","3250000","CDFF3242051993000001","19930916","","03","폐업","03","폐업","20041105","","","","463-1094","","600100","부산광역시 중구 대창동2가 14-4번지","부산광역시 중구 중앙대로 147  (대창동2가)","","일신","20041105154442","I","2018-08-31 23:59:59.0","","385678.892519876","180972.919862581","노래연습장업","유통관련업","","","","76.4","","","","","","8","","N","N","N","N","N","N","","","","","","","","","","","","",
"54","노래연습장업","03_09_01_P","3250000","CDFF3242051993000003","19930907","","03","폐업","03","폐업","20020617","","","","469-8222","","","부산광역시 중구 영주동 743-24번지","부산광역시 중구 중구로 162  (영주동)","","재미나","20120504140231","I","2018-08-31 23:59:59.0","","385542.982677462","180830.840701744","노래연습장업","유통관련업","","","","87","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"55","노래연습장업","03_09_01_P","3250000","CDFF3242051999000020","19990715","","03","폐업","03","폐업","20081218","","","","465-0867,264-2047","","600814","부산광역시 중구 중앙동4가 89-2번지","부산광역시 중구 중앙대로 96  (중앙동4가)","","토마토","20081218135510","I","2018-08-31 23:59:59.0","","385614.928477875","180471.183034331","노래연습장업","유통관련업","","","","169.2","","","","","","9","","N","N","N","N","N","N","","","","","","","","","","","","",
"56","노래연습장업","03_09_01_P","3250000","CDFF3242052001000018","20011227","","03","폐업","03","폐업","20090526","","","","466-1147","","600814","부산광역시 중구 중앙동4가 89-12번지","부산광역시 중구 충장대로5번길 5  (중앙동4가)","","남궁","20090526104649","I","2018-08-31 23:59:59.0","","385635.99608375","180419.418143996","노래연습장업","유통관련업","3","","","131.06","","1","근린생활시설","1.3","42","6","","Y","Y","Y","N","Y","Y","","","","","","","","","","","","",
"57","노래연습장업","03_09_01_P","3250000","CDFF3242052002000001","20020126","","03","폐업","03","폐업","20030818","","","","246-1637","","600060","부산광역시 중구 신창동1가 16번지","부산광역시 중구 광복로49번길 17  (신창동1가)","","킹","20030820131716","I","2018-08-31 23:59:59.0","","385059.300819364","179848.475538971","노래연습장업","유통관련업","","","","220","","","","","","17","12","N","N","N","Y","N","N","","","","","","","","","","","","",
"58","노래연습장업","03_09_01_P","3250000","CDFF3242052002000002","20020103","","03","폐업","03","폐업","20090501","","","","246-3041","","600043","부산광역시 중구 남포동3가 2-3번지","부산광역시 중구 비프광장로 31-1  (남포동3가)","","스타큐","20090504162424","I","2018-08-31 23:59:59.0","","384901.797170691","179650.390758756","노래연습장업","유통관련업","4","","","174.5","3","","근린생활시설","","","17","13","N","N","N","Y","N","N","","","","","","","","","","","","",
"59","노래연습장업","03_09_01_P","3250000","CDFF3242052002000003","20020725","","03","폐업","03","폐업","20080222","","","","466-1335","","600025","부산광역시 중구 동광동5가 36-5번지","부산광역시 중구 동광길 81  (동광동5가)","","에프앰","20080225140111","I","2018-08-31 23:59:59.0","","385459.954934318","180480.9970889","노래연습장업","유통관련업","5","","","130.8","","1","","","","11","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"60","노래연습장업","03_09_01_P","3250000","CDFF3242052002000004","20020603","","03","폐업","03","폐업","20041230","","","","257-0370","","600807","부산광역시 중구 부평동2가 47번지","부산광역시 중구 보수대로24번길 4-2  (부평동2가)","","송송","20041230092537","I","2018-08-31 23:59:59.0","","384619.834665486","179632.64763314","노래연습장업","유통관련업","","","","115.2","1","","","","","15","","N","N","N","N","N","N","","","","","","","","","","","","",
"61","노래연습장업","03_09_01_P","3250000","CDFF3242052002000006","20021202","","03","폐업","03","폐업","20090330","","","","245-7735","","600809","부산광역시 중구 부평동3가 66-10번지","부산광역시 중구 흑교로21번길 10  (부평동3가)","","샛별","20090330114310","I","2018-08-31 23:59:59.0","","384499.188299903","179926.548702453","노래연습장업","유통관련업","3","","","66.1","2","","","","","5","","N","N","N","N","N","N","","","","","","","","","","","","",
"62","노래연습장업","03_09_01_P","3250000","CDFF3242052002000007","20021026","","03","폐업","03","폐업","20060525","","","","245-4403","","600808","부산광역시 중구 부평동3가 9-1번지","부산광역시 중구 흑교로35번길 4-1  (부평동3가)","","영심이","20060525144151","I","2018-08-31 23:59:59.0","","384557.345981712","180058.981492851","노래연습장업","유통관련업","4","","","82.6","3","","근린생활시설","","","5","","N","N","N","N","N","N","","","","","","","","","","","","",
"63","노래연습장업","03_09_01_P","3250000","CDFF3242052002000008","20021107","","03","폐업","03","폐업","20200629","","","","245-0123","","","부산광역시 중구 남포동5가 20-1","부산광역시 중구 비프광장로 30-1 (남포동5가)","48953","발리노래연습장","20200629175424","U","2020-07-01 02:40:00.0","","384896.263260894","179616.242546962","노래연습장업","유통관련업","6","","","118","","1","근린생활시설","","","9","6","N","N","N","Y","N","N","","","","","","","","","","","","",
"64","노래연습장업","03_09_01_P","3250000","CDFF3242051998000002","19980630","","03","폐업","03","폐업","20130926","","","","246-1433","","","부산광역시 중구 남포동3가 13-5번지","부산광역시 중구 남포길 10 (남포동3가)","600043","월드노래연습장","20130926144808","I","2018-08-31 23:59:59.0","","385015.831965705","179635.792638365","노래연습장업","유통관련업","5","","","87.2","4","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"65","노래연습장업","03_09_01_P","3250000","CDFF3242051999000001","19990705","","03","폐업","03","폐업","20181023","","","","246-6927","","","부산광역시 중구 남포동2가 24-2번지","부산광역시 중구 구덕로34번길 5 (남포동2가)","48953","탑보이스동전 노래연습장","20181023151126","U","2018-10-25 02:36:13.0","","385218.79840126","179597.269883196","노래연습장업","유통관련업","","","","231.9","3","","근린생활시설","","","33","5","Y","Y","N","Y","N","Y","","","","","","","","","","","","",
"66","노래연습장업","03_09_01_P","3250000","CDFF3242051999000002","19990705","","03","폐업","03","폐업","20110517","","","","246-3934","","600046","부산광역시 중구 남포동6가 102-2번지","부산광역시 중구 비프광장로 8  (남포동6가)","","아카데미","20110517141940","I","2018-08-31 23:59:59.0","","384677.260401258","179557.228245877","노래연습장업","유통관련업","","","","139.6","2","","","","","13","8","N","N","N","Y","Y","N","","","","","","","","","","","","",
"67","노래연습장업","03_09_01_P","3250000","CDFF3242051995000001","19950708","","03","폐업","03","폐업","20031201","","","","245-9399","","600023","부산광역시 중구 동광동3가 17-2번지","부산광역시 중구 중앙대로41번길 14-1  (동광동3가)","","다영","20031204134207","I","2018-08-31 23:59:59.0","","385461.600087735","179900.647146326","노래연습장업","유통관련업","","","","106.7","","","","","","5","","N","N","N","N","N","N","","","","","","","","","","","","",
"68","노래연습장업","03_09_01_P","3250000","CDFF3242051995000002","19951128","","03","폐업","03","폐업","20020917","","","","245-5400","","600022","부산광역시 중구 동광동2가 11-67번지","부산광역시 중구 광복로85번길 11  (동광동2가)","","이스트","20030128150323","I","2018-08-31 23:59:59.0","","385434.701688573","179722.689728623","노래연습장업","유통관련업","","","","191.4","","","","","","5","","N","N","N","N","N","N","","","","","","","","","","","","",
