"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"1387","당구장업","10_32_01_P","3330000","CDFH3301082008000017","20080826","","03","폐업","03","폐업","20120614","","","","","","612847","부산광역시 해운대구 중동 1394-228번지","부산광역시 해운대구 중동1로 40  (중동)","","소마니당구클럽","20120614103111","I","2018-08-31 23:59:59.0","","397031.342962412","186903.647672605","당구장업","사립","","","","","","","",
"1388","당구장업","10_32_01_P","3330000","CDFH3301082008000019","20081231","","03","폐업","03","폐업","20190927","","","","051-703-7917","","612040","부산광역시 해운대구 송정동 201-13번지","부산광역시 해운대구 송정중앙로 27-1 (송정동)","","송정 필드 당구장","20190927171654","U","2019-09-29 02:40:00.0","","400677.906811118","189269.357606167","당구장업","사립","","","","","","","",
"1389","당구장업","10_32_01_P","3330000","CDFH3301082009000002","20090114","","03","폐업","03","폐업","20090914","","","","051-722-7451","","612040","부산광역시 해운대구 송정동 203-11번지","부산광역시 해운대구 송정중앙로 35  (송정동)","","리치당구장","20090914172241","I","2018-08-31 23:59:59.0","","400721.898765005","189239.889222076","당구장업","사립","0","","","216.63","","","",
"1390","당구장업","10_32_01_P","3330000","CDFH3301082009000003","20090325","","03","폐업","03","폐업","20190502","","","","","","612812","부산광역시 해운대구 반여동 1291-250번지","부산광역시 해운대구 재반로 229  (반여동)","","킹 당구장","20190502143419","U","2019-05-04 02:40:00.0","","394000.386364089","190800.902296645","당구장업","사립","","","1","","","","",
"1391","당구장업","10_32_01_P","3330000","CDFH3301082009000004","20090325","","03","폐업","03","폐업","20140617","","","","","","612817","부산광역시 해운대구 반여동 1607-31번지","부산광역시 해운대구 재반로242번길 11  (반여동)","","크라운당구장","20140617100953","I","2018-08-31 23:59:59.0","","394098.168673441","190916.813603194","당구장업","사립","","","1","","","","",
"1392","당구장업","10_32_01_P","3330000","CDFH3301082009000010","20090429","","03","폐업","03","폐업","20120126","","","","051-784-0888","","612831","부산광역시 해운대구 재송동 1081-20번지","부산광역시 해운대구 재반로 101-1  (재송동)","","땡큐당구장","20120215133835","I","2018-08-31 23:59:59.0","","393548.097151881","189681.165874641","당구장업","사립","","","1","","","","",
"1393","당구장업","10_32_01_P","3330000","CDFH3301082009000012","20090528","","03","폐업","03","폐업","20130207","","","","","","612835","부산광역시 해운대구 좌동 397-1번지","부산광역시 해운대구 좌동로 105  (좌동)","","캐슬당구클럽","20130207165259","I","2018-08-31 23:59:59.0","","398198.418722345","188168.585754142","당구장업","사립","","","","","","","",
"1394","당구장업","10_32_01_P","3330000","CDFH3301082008000015","20080808","","03","폐업","03","폐업","20100409","","","","","","612815","부산광역시 해운대구 반여동 1403-24번지","부산광역시 해운대구 선수촌로 26  (반여동)","","스타 당구장","20100409105339","I","2018-08-31 23:59:59.0","","392889.087681319","190616.234234449","당구장업","사립","0","","","","","","",
"1395","당구장업","10_32_01_P","3330000","CDFH3301082000000002","20000722","","03","폐업","03","폐업","20000722","","","","051-742-2775","","612847","부산광역시 해운대구 중동 1380-20번지","","","모드랑당구장","20061121111337","I","2018-08-31 23:59:59.0","","","","당구장업","사립","0","","","187.88","","","",
"1396","당구장업","10_32_01_P","3330000","CDFH3301082000000005","20000113","","03","폐업","03","폐업","20030901","","","","051-744-1988","","612824","부산광역시 해운대구 우동 1434번지 선프라자 218호","부산광역시 해운대구 마린시티3로 1,  218호 (우동,선프라자)","","선 당구장","20060802094512","I","2018-08-31 23:59:59.0","","395615.201853958","186406.750870936","당구장업","사립","0","","","142.04","","","",
"1397","당구장업","10_32_01_P","3330000","CDFH3301082000000006","20000303","","03","폐업","03","폐업","20120525","","","","051-543-6420","","612802","부산광역시 해운대구 반송동 250-618번지","","","따봉당구장","20120525112934","I","2018-08-31 23:59:59.0","","","","당구장업","사립","0","","","95.2","","","",
"1398","당구장업","10_32_01_P","3330000","CDFH3301082000000007","20000518","","03","폐업","03","폐업","20050103","","","","051-544-7331","","612800","부산광역시 해운대구 반송동 40-571번지","부산광역시 해운대구 반송로924번길 14-2  (반송동)","","캉가루당구장","20080827100051","I","2018-08-31 23:59:59.0","","396170.483641513","194646.811529445","당구장업","사립","0","","","107.57","","","",
"1399","당구장업","10_32_01_P","3330000","CDFH3301082002000005","20020419","","03","폐업","03","폐업","20191101","","","","051-744-0757","","612826","부산광역시 해운대구 우동 1185-74번지 3층","부산광역시 해운대구 해운대로383번길 30, 3층 (우동)","48062","H.M 당구클럽","20191101153159","U","2019-11-03 02:40:00.0","","394843.1393147","187778.102558115","당구장업","사립","","","","219.68","","","",
"1400","당구장업","10_32_01_P","3330000","CDFH3301082002000007","20020718","","03","폐업","03","폐업","20110817","","","","051-743-2698","","612822","부산광역시 해운대구 우동 864-2번지","부산광역시 해운대구 해운대해변로197번길 22  (우동)","","B.K 당구장","20110817110102","I","2018-08-31 23:59:59.0","","396075.351403884","186644.401755731","당구장업","사립","0","","","191.66","","","",
"1401","당구장업","10_32_01_P","3330000","CDFH3301082002000008","20020325","","03","폐업","03","폐업","20070213","","","","051-544-8836","","612802","부산광역시 해운대구 반송동 250-271번지","부산광역시 해운대구 아랫반송로29번길 84  (반송동)","","플러스당구장","20070213143148","I","2018-08-31 23:59:59.0","","395819.873417816","193797.127170095","당구장업","사립","0","","","89.1","","","",
"1402","당구장업","10_32_01_P","3330000","CDFH3301082002000010","20021122","","03","폐업","03","폐업","20060831","","","","051-703-3397","","612842","부산광역시 해운대구 좌동 1481-3번지 6층","부산광역시 해운대구 세실로27번길 21  (좌동,6층)","","히트당구장","20080807111753","I","2018-08-31 23:59:59.0","","398355.395597399","187665.995794589","당구장업","사립","0","","","328.91","","","",
"1403","당구장업","10_32_01_P","3330000","CDFH3301082003000004","20030129","","03","폐업","03","폐업","20040424","","","","051-747-3032","","612824","부산광역시 해운대구 우동 1434번지 선프라자 218호","부산광역시 해운대구 마린시티3로 1,  218호 (우동,선프라자)","","선당구장","20080807112710","I","2018-08-31 23:59:59.0","","395615.201853958","186406.750870936","당구장업","사립","0","","","142.04","","","",
"1404","당구장업","10_32_01_P","3330000","CDFH3301082003000006","20030307","","03","폐업","03","폐업","20060202","","","","051-702-4848","","612835","부산광역시 해운대구 좌동 855번지","부산광역시 해운대구 대천로 88  (좌동)","","당구자리","20060802094624","I","2018-08-31 23:59:59.0","","397832.618620356","188232.236228956","당구장업","사립","0","","","160.8","","","",
"1405","당구장업","10_32_01_P","3330000","CDFH3301082003000007","20030408","","03","폐업","03","폐업","20161121","","","","051-702-5528","","612836","부산광역시 해운대구 좌동 1465-3번지 이스트월드4층","부산광역시 해운대구 세실로69번길 7 (좌동, 이스트월드 4층)","48106","와우당구클럽","20161121131621","I","2018-08-31 23:59:59.0","","398201.868294603","187924.572584588","당구장업","사립","","","1","392.53","","","",
"1406","당구장업","10_32_01_P","3330000","CDFH3301082003000009","20030709","","03","폐업","03","폐업","20141002","","","","051-782-6831","","612817","부산광역시 해운대구 반여동 1608-16번지 2층","부산광역시 해운대구 재반로 248  (반여동,2층)","","거성당구장","20141002093056","I","2018-08-31 23:59:59.0","","394055.461664342","190974.97381596","당구장업","사립","","","","140.95","","","",
"1407","당구장업","10_32_01_P","3330000","CDFH3301082003000010","20030710","","03","폐업","03","폐업","20050707","","","","731-1147","","612818","부산광역시 해운대구 우동 563-4번지 지하1층","","","현대당구장","20060802094704","I","2018-08-31 23:59:59.0","","396761.419012858","187320.67956402","당구장업","사립","0","","","150.05","","","",
"1408","당구장업","10_32_01_P","3330000","CDFH3301082003000011","20030802","","03","폐업","03","폐업","20040621","","","","747-1033","","612847","부산광역시 해운대구 중동 1378-7번지 3층","부산광역시 해운대구 중동1로 33-1  (중동,3층)","","스카이당구장","20040729174538","I","2018-08-31 23:59:59.0","","397030.648378675","186959.152784717","당구장업","사립","0","","","","","","",
"1409","당구장업","10_32_01_P","3330000","CDFH3301082004000008","20041020","","03","폐업","03","폐업","20210119","","","","","","612836","부산광역시 해운대구 좌동 1466-3","부산광역시 해운대구 세실로 77, 8층 (좌동)","48106","해운대 당구클럽","20210119180945","U","2021-01-21 02:40:00.0","","398221.719310638","187980.237940909","당구장업","사립","","","","467.22","","","",
"1410","당구장업","10_32_01_P","3330000","CDFH3301082004000001","20040308","","03","폐업","03","폐업","20050121","","","","703-3772","","612842","부산광역시 해운대구 좌동 1481-4번지 지오프라자 801호","부산광역시 해운대구 세실로27번길 19,  801호 (좌동,지오프라자)","","지오당구장","20060802094746","I","2018-08-31 23:59:59.0","","398363.110811109","187653.035421845","당구장업","사립","0","","","206.7","","","",
"1411","당구장업","10_32_01_P","3330000","CDFH3301082004000004","20040407","","03","폐업","03","폐업","20070111","","","","051-740-4957","","612820","부산광역시 해운대구 우동 587-1번지","부산광역시 해운대구 해운대로 648  (우동)","","스펀지당구장","20070111110039","I","2018-08-31 23:59:59.0","","396848.162435114","187172.579511016","당구장업","사립","0","","","169.26","","","",
"1412","당구장업","10_32_01_P","3330000","CDFH3301082004000005","20040513","","03","폐업","03","폐업","20131119","","","","05-543-4545","","612802","부산광역시 해운대구 반송동 250-697번지","부산광역시 해운대구 아랫반송로59번길 47 (반송동)","","한큐당구장","20131119104020","I","2018-08-31 23:59:59.0","","395870.776323995","193705.054032473","당구장업","사립","","","","71.3","","","",
"1413","당구장업","10_32_01_P","3330000","CDFH3301082004000010","20041224","","03","폐업","03","폐업","20060123","","","","782-1122","","612814","부산광역시 해운대구 반여동 1291-1218번지","부산광역시 해운대구 해운대로61번길 61-1  (반여동)","","특실당구장","20060802094830","I","2018-08-31 23:59:59.0","","393501.866904215","190444.752403213","당구장업","사립","0","","","138","","","",
"1414","당구장업","10_32_01_P","3330000","CDFH3301082005000001","20050124","","03","폐업","03","폐업","20120403","","","","051-703-4585","","612842","부산광역시 해운대구 좌동 1481-4번지 지오프라자 7층","부산광역시 해운대구 세실로27번길 19  (좌동,지오프라자 7층)","","2000당구교실","20120404111358","I","2018-08-31 23:59:59.0","","398363.110811109","187653.035421845","당구장업","사립","","","","420","","","",
"1415","당구장업","10_32_01_P","3330000","CDFH3301082005000002","20050215","","03","폐업","03","폐업","20060615","","","","","","612832","부산광역시 해운대구 재송동 1130-9번지","부산광역시 해운대구 재반로112번길 17  (재송동)","","장산당구장","20060802094851","I","2018-08-31 23:59:59.0","","393769.289499016","189807.393541408","당구장업","사립","0","","","267.27","","","",
"1416","당구장업","10_32_01_P","3330000","CDFH3301082005000003","20050406","","03","폐업","03","폐업","20061230","","","","743-5919","","612847","부산광역시 해운대구 중동 1152-5번지","부산광역시 해운대구 달맞이길 2-2  (중동)","","해동당구장","20080111160331","I","2018-08-31 23:59:59.0","","397216.251025393","186892.664954914","당구장업","사립","0","","","134.06","","","",
"1417","당구장업","10_32_01_P","3330000","CDFH3301082005000004","20050413","","03","폐업","03","폐업","20071015","","","","782-6756","","612832","부산광역시 해운대구 재송동 1131-3번지","부산광역시 해운대구 재반로 124  (재송동)","","백만불당구장","20080509113727","I","2018-08-31 23:59:59.0","","393652.228457745","189879.024164086","당구장업","사립","0","","","345.3","","","",
"1418","당구장업","10_32_01_P","3330000","CDFH3301082005000006","20050420","","03","폐업","03","폐업","20060202","","","","704-0253","","612040","부산광역시 해운대구 송정동 198-12번지","부산광역시 해운대구 송정중앙로 9  (송정동)","","쿨 당구장","20060802094910","I","2018-08-31 23:59:59.0","","400520.287440904","189380.136152312","당구장업","사립","0","","","130.95","","","",
"1419","당구장업","10_32_01_P","3330000","CDFH3301082005000007","20050622","","03","폐업","03","폐업","20100901","","","","051-746-7956","","612851","부산광역시 해운대구 중동 1766-8번지 영풍리젠시상가","","","GOOD 당구장","20100901114906","I","2018-08-31 23:59:59.0","","","","당구장업","사립","0","","","215","","","",
"1420","당구장업","10_32_01_P","3330000","CDFH3301082006000002","20060214","","03","폐업","03","폐업","20080125","","","","051-784-1991","","612812","부산광역시 해운대구 반여동 1291-221번지","부산광역시 해운대구 재반로 230-1  (반여동)","","뉴월드 당구크럽","20080808142851","I","2018-08-31 23:59:59.0","","394036.511670395","190809.277418441","당구장업","사립","0","","","130.95","","","",
"1421","당구장업","10_32_01_P","3330000","CDFH3301082006000005","20060519","","03","폐업","03","폐업","20060707","","","","051-747-8922","","612850","부산광역시 해운대구 중동 1521-20번지 (4층 일부)","부산광역시 해운대구 좌동순환로433번길 25  (중동,(4층 일부))","","꿀꿀이 당구장","20060731114239","I","2018-08-31 23:59:59.0","","398205.012728278","186881.697856338","당구장업","사립","0","","","312.48","","","",
"1422","당구장업","10_32_01_P","3330000","CDFH3301082006000007","20060607","","03","폐업","03","폐업","20081105","","","","051-740-4902","","612820","부산광역시 해운대구 우동 587-1번지 (4층 418호)","부산광역시 해운대구 해운대로 648  (우동,(4층 418호))","","(주)유파라 당구장","20081112171714","I","2018-08-31 23:59:59.0","","396848.162435114","187172.579511016","당구장업","사립","0","","","272.83","","","",
"1423","당구장업","10_32_01_P","3330000","CDFH3301082007000002","20070911","","03","폐업","03","폐업","20081009","","","","","","612811","부산광역시 해운대구 반여동 1038-15번지","부산광역시 해운대구 선수촌로 150-1  (반여동)","","옴 당구장","20081009172458","I","2018-08-31 23:59:59.0","","393182.111304334","191767.345779925","당구장업","사립","0","","","","","","",
"1424","당구장업","10_32_01_P","3330000","CDFH3301082007000005","20071016","","03","폐업","03","폐업","20120706","","","","","","612819","부산광역시 해운대구 우동 428-1번지","부산광역시 해운대구 우동2로32번길 5  (우동)","","나이스 당구장","20120705173216","I","2018-08-31 23:59:59.0","","396676.786617115","187506.087397619","당구장업","사립","0","","","","","","",
"1425","당구장업","10_32_01_P","3330000","CDFH3301082007000007","20071017","","03","폐업","03","폐업","20120326","","","","","","612831","부산광역시 해운대구 재송동","부산광역시 해운대구 해운대로 143-20 (재송동)","612831","센텀 당구장","20120326175830","I","2018-08-31 23:59:59.0","","","","당구장업","사립","0","","","","","","",
"1426","당구장업","10_32_01_P","3330000","CDFH3301082007000008","20071126","","03","폐업","03","폐업","20180413","","","","","","612847","부산광역시 해운대구 중동 1152-5번지","부산광역시 해운대구 달맞이길 2-2  (중동)","","비치당구장","20180413111605","I","2018-08-31 23:59:59.0","","397216.251025393","186892.664954914","당구장업","사립","","","","134.06","","","",
"1427","당구장업","10_32_01_P","3330000","CDFH3301082007000009","20071226","","03","폐업","03","폐업","20110609","","","","","","612809","부산광역시 해운대구 반여동 890-7번지","부산광역시 해운대구 선수촌로 173 (반여동)","","센텀당구장","20140818103612","I","2018-08-31 23:59:59.0","","393277.007498726","191966.006768528","당구장업","사립","","","","","","","",
"1428","당구장업","10_32_01_P","3330000","CDFH3301082008000002","20080117","","03","폐업","03","폐업","20101119","","","","","","612810","부산광역시 해운대구 반여동 559번지","부산광역시 해운대구 수영강변대로 626  (반여동)","","시장당구장","20101119133509","I","2018-08-31 23:59:59.0","","393233.931123062","192684.487637586","당구장업","사립","0","","","","","","",
"1429","당구장업","10_32_01_P","3330000","CDFH3301082008000003","20080311","","03","폐업","03","폐업","20140426","","","","","","612813","부산광역시 해운대구 반여동 1291-556번지","부산광역시 해운대구 재반로 213-1  (반여동)","","한게임당구매니아","20140507093745","I","2018-08-31 23:59:59.0","","393982.777971756","190653.975984006","당구장업","사립","0","","","","","","",
"1430","당구장업","10_32_01_P","3330000","CDFH3301082008000007","20080324","","03","폐업","03","폐업","20141014","","","","051-704-1132","","612836","부산광역시 해운대구 좌동 1460-1번지","부산광역시 해운대구 양운로 92  (좌동)","","킴스클럽","20141014170236","I","2018-08-31 23:59:59.0","","398082.701814043","187950.653738986","당구장업","사립","0","","","","","","",
"1431","당구장업","10_32_01_P","3330000","CDFH3301082008000008","20080414","","03","폐업","03","폐업","20170406","","","","","","612812","부산광역시 해운대구 반여동 1291-856번지","부산광역시 해운대구 재반로211번길 17 (반여동)","","반여당구클럽","20170406141945","I","2018-08-31 23:59:59.0","","393907.063717196","190619.616983476","당구장업","사립","0","","","","","","",
"1432","당구장업","10_32_01_P","3330000","CDFH3301082008000010","20080513","","03","폐업","03","폐업","20180413","","","","051-742-3979","","612821","부산광역시 해운대구 우동 601-6번지 8층","부산광역시 해운대구 중동1로 11, 8층 (우동)","48095","해운대당구 클럽","20180413113647","I","2018-08-31 23:59:59.0","","396837.748986268","187113.48828722","당구장업","사립","","","","","","","",
"1433","당구장업","10_32_01_P","3330000","CDFH3301082008000011","20080613","","03","폐업","03","폐업","20130115","","","","","","612809","부산광역시 해운대구 반여동 871-4번지","부산광역시 해운대구 선수촌로 181-2  (반여동)","","늘푸른 당구장","20130115140450","I","2018-08-31 23:59:59.0","","393323.261998715","192041.316263103","당구장업","사립","0","","","","","","",
"1434","당구장업","10_32_01_P","3330000","CDFH3301082008000013","20080725","","03","폐업","03","폐업","20100129","","","","","","612815","부산광역시 해운대구 반여동 1361-1번지","부산광역시 해운대구 선수촌로21번길 7  (반여동)","","레인보우","20100129150157","I","2018-08-31 23:59:59.0","","392859.612655625","190583.070345524","당구장업","사립","0","","","","","","",
"1435","당구장업","10_32_01_P","3330000","CDFH3301082011000007","20110503","","03","폐업","03","폐업","20180412","","","","","","612836","부산광역시 해운대구 좌동 1459-6번지 지하1층","부산광역시 해운대구 해운대로 793, 지하1층 (좌동)","48102","장산당구클럽","20180413113220","I","2018-08-31 23:59:59.0","","398107.08997841","187767.702830458","당구장업","사립","","","","","","","",
"1436","당구장업","10_32_01_P","3330000","CDFH3301082014000002","20141124","","03","폐업","03","폐업","20171116","","","","051-746-4988","","612874","부산광역시 해운대구 우동 1498번지 트럼프월드센텀 B101호","부산광역시 해운대구 센텀동로 9, B101호 (우동, 트럼프월드센텀)","48059","센텀당구클럽","20171116161432","I","2018-08-31 23:59:59.0","","394201.81589403","187760.860165772","당구장업","사립","","","","","","","",
"1437","당구장업","10_32_01_P","3330000","CDFH3301082009000016","20090715","","03","폐업","03","폐업","20121210","","","","070-8175-5656","","612824","부산광역시 해운대구 우동 1435번지","부산광역시 해운대구 마린시티3로 23 (우동)","","오렌지 당구클럽","20121210104141","I","2018-08-31 23:59:59.0","","395560.220499924","186273.769084383","당구장업","사립","","","","","","","",
"1438","당구장업","10_32_01_P","3330000","CDFH3301082009000017","20090723","","03","폐업","03","폐업","20170421","","","","","","612821","부산광역시 해운대구 우동 626-14번지","부산광역시 해운대구 해운대로570번길 55  (우동)","","스카이 당구장","20170421134738","I","2018-08-31 23:59:59.0","","396749.296703945","186683.351832463","당구장업","사립","","","","","","","",
"1439","당구장업","10_32_01_P","3330000","CDFH3301082009000018","20090914","","03","폐업","03","폐업","20220531","","","","051-702-5679","","612031","부산광역시 해운대구 좌동 859-1 2층","부산광역시 해운대구 양운로 120-1, 2층 (좌동)","48079","민 당구클럽","20220531151935","U","2022-06-04 02:40:00.0","","397925.31270076","188191.671468764","당구장업","사립","","0","0","0","0","","",
"1440","당구장업","10_32_01_P","3330000","CDFH3301082009000020","20091123","","03","폐업","03","폐업","20180627","","","","051-781-6781","","612817","부산광역시 해운대구 반여동 1609-11번지","부산광역시 해운대구 재반로 249  (반여동)","","종점당구장","20180627131911","I","2018-08-31 23:59:59.0","","394023.661034334","191003.017353921","당구장업","사립","","","","","","","",
"1441","당구장업","10_32_01_P","3330000","CDFH3301082009000022","20091203","","03","폐업","03","폐업","20111212","","","","051-731-7891","","612821","부산광역시 해운대구 우동 542-12번지","부산광역시 해운대구 구남로 20  (우동)","","준코당구클럽","20111212163933","I","2018-08-31 23:59:59.0","","396716.962927416","186904.064945782","당구장업","사립","","","","","","","",
"1442","당구장업","10_32_01_P","3330000","CDFH3301082010000002","20100711","","03","폐업","03","폐업","20150413","","","","070-8921-8283","","612847","부산광역시 해운대구 중동 1380-22번지","부산광역시 해운대구 구남로29번길 26  (중동)","","Espn Billiard Club","20150413084658","I","2018-08-31 23:59:59.0","","396902.748013285","186919.536286331","당구장업","사립","","","","","","","",
"1443","당구장업","10_32_01_P","3330000","CDFH3301082010000004","20100715","","03","폐업","03","폐업","20131119","","","","","","612813","부산광역시 해운대구 반여동 1291-1218번지","부산광역시 해운대구 해운대로61번길 61-1 (반여동)","","특실당구장","20131119103829","I","2018-08-31 23:59:59.0","","393501.866904215","190444.752403213","당구장업","사립","","","","","","","",
"1444","당구장업","10_32_01_P","3330000","CDFH3301082010000005","20101122","","03","폐업","03","폐업","20141126","","","","","","612810","부산광역시 해운대구 반여동 559번지","부산광역시 해운대구 수영강변대로 626  (반여동)","","시장당구장","20141126172255","I","2018-08-31 23:59:59.0","","393233.931123062","192684.487637586","당구장업","사립","","","","","","","",
"1445","당구장업","10_32_01_P","3330000","CDFH3301082011000006","20110312","","03","폐업","03","폐업","20191101","","","","","","612800","부산광역시 해운대구 반송동 40-529번지","부산광역시 해운대구 반송로924번길 13 (반송동)","","J&J 당구클럽","20191113090313","U","2019-11-15 02:40:00.0","","396165.573342008","194678.869259062","당구장업","사립","","","1","","","","",
"1446","당구장업","10_32_01_P","3330000","CDFH3301082011000010","20110601","","03","폐업","03","폐업","20120118","","","","","","612040","부산광역시 해운대구 송정동 158-10번지 지하1층","부산광역시 해운대구 해운대로 1072  (송정동,지하1층)","","자동당구장","20120118135911","I","2018-08-31 23:59:59.0","","400300.272480471","189106.8513402","당구장업","사립","","","1","","","","",
"1447","당구장업","10_32_01_P","3330000","CDFH3301082012000003","20120416","","03","폐업","03","폐업","20160411","","","","746-0933","","612851","부산광역시 해운대구 중동","부산광역시 해운대구 좌동순환로 506, 2층 201호 (중동, 영풍리젠시)","48101","마스터즈당구클럽","20160411155130","I","2018-08-31 23:59:59.0","","397518.595862562","187373.24534171","당구장업","사립","Y","","1","","","","",
"1448","당구장업","10_32_01_P","3330000","CDFH3301082011000009","20110527","","03","폐업","03","폐업","20120525","","","","","","612802","부산광역시 해운대구 반송동 250-658번지","부산광역시 해운대구 아랫반송로59번길 53 (반송동)","612802","따봉당구장","20120813141141","I","2018-08-31 23:59:59.0","","395881.264905654","193708.870009892","당구장업","사립","","","","","","","",
"1449","당구장업","10_32_01_P","3330000","CDFH3301082012000005","20120511","","03","폐업","03","폐업","20140605","","","","","","612862","부산광역시 해운대구 좌동 1429-1번지","부산광역시 해운대구 좌동로 152 (좌동, 신도시시장501호)","612862","스타골프아카데미","20140605141554","I","2018-08-31 23:59:59.0","","398628.503470003","188364.542636541","당구장업","사립","Y","","1","","","","",
"1450","당구장업","10_32_01_P","3330000","CDFH3301082012000006","20120712","","03","폐업","03","폐업","20130521","","","","","","612842","부산광역시 해운대구 좌동 1481-4번지","부산광역시 해운대구 세실로27번길 19 (좌동)","612842","2000 당구교실","20130521141314","I","2018-08-31 23:59:59.0","","398363.110811109","187653.035421845","당구장업","사립","","","","","","","",
"1451","당구장업","10_32_01_P","3330000","CDFH3301082012000007","20120720","","03","폐업","03","폐업","20181018","","","","","","612032","부산광역시 해운대구 좌동 1483-3번지","부산광역시 해운대구 세실로27번길 13 (좌동)","48111","바빌론","20181018153252","U","2018-10-20 02:38:02.0","","398392.311544749","187603.94482155","당구장업","사립","","","","","","","",
"1452","당구장업","10_32_01_P","3330000","CDFH3301082014000001","20140903","","03","폐업","03","폐업","20190924","","","","","","612832","부산광역시 해운대구 재송동 1153-23번지 2층","부산광역시 해운대구 재송2로 72, 2층 (재송동)","48052","청송당구장","20190926154931","U","2019-09-28 02:40:00.0","","394172.481084632","190211.667529813","당구장업","사립","","","1","575","","","",
"1453","당구장업","10_32_01_P","3330000","CDFH3301082015000004","20151214","","03","폐업","03","폐업","20180424","","","","","","","","부산광역시 해운대구 수영강변대로 626-0 (반여동, 반여농산물도매시장)","48031","시장당구장","20180424163116","I","2018-08-31 23:59:59.0","","393233.931123062","193112.37286000000","당구장업","사립","","","","","","","",
"1454","당구장업","10_32_01_P","3330000","CDFH3301082016000003","20160415","","03","폐업","03","폐업","20200826","","","","051-701-7061","","","부산광역시 해운대구 좌동 1481-2","부산광역시 해운대구 세실로27번길 21-1, 6층 (좌동, 지봉빌딩)","48111","DJ당구장","20200827122310","U","2020-08-29 02:40:00.0","","398347.869045773","187678.594387118","당구장업","사립","","","","","","","",
"1455","당구장업","10_32_01_P","3330000","CDFH3301082016000005","20160524","","03","폐업","03","폐업","20170801","","","","","","","부산광역시 해운대구 좌동 1460-1번지","부산광역시 해운대구 양운로 92 (좌동, 나하나빌딩)","48106","킴스클럽 당구장","20170801164604","I","2018-08-31 23:59:59.0","","398082.701814043","187950.653738986","당구장업","사립","Y","","","","","","",
"1456","당구장업","10_32_01_P","3330000","CDFH3301082017000004","20171215","","03","폐업","03","폐업","20180622","","","","","","","부산광역시 해운대구 반송동 257-340번지","부산광역시 해운대구 아랫반송로23번길 10, 3층 (반송동)","48017","홍콩 당구장","20180704111844","I","2018-08-31 23:59:59.0","","395567.984936442","193883.419735193","당구장업","사립","","","","","","","",
"1457","당구장업","10_32_01_P","3330000","CDFH3301082018000001","20180504","","03","폐업","03","폐업","20190422","","","","","","","부산광역시 해운대구 반여동 559번지 반여농산물도매시장 서비스동동","부산광역시 해운대구 수영강변대로 626, 반여농산물도매시장 서비스동 2층 (반여동)","48031","부흥당구장","20190430102548","U","2019-05-02 02:40:00.0","","393233.931123062","192684.487637586","당구장업","사립","","","","","","","",
"1458","당구장업","10_32_01_P","3330000","CDFH3301082002000011","20021203","","03","폐업","03","폐업","20041223","","","","051-782-1122","","612814","부산광역시 해운대구 반여동 1291-1212번지","부산광역시 해운대구 해운대로61번길 72  (반여동)","","선당구장","20060802094605","I","2018-08-31 23:59:59.0","","393601.728710055","190464.230407882","당구장업","사립","0","","","91.57","","","",
"1459","당구장업","10_32_01_P","3330000","CDFH3301082004000006","20040624","","03","폐업","03","폐업","20050922","","","","747-1033","","612847","부산광역시 해운대구 중동 1378-7번지 3층","부산광역시 해운대구 중동1로 33-1  (중동,3층)","","스카이당구장","20060802094811","I","2018-08-31 23:59:59.0","","397030.648378675","186959.152784717","당구장업","사립","0","","1","188.32","","","",
"1460","당구장업","10_32_01_P","3330000","CDFH3301082018000003","20181012","","03","폐업","03","폐업","20220530","","","","","","","부산광역시 해운대구 좌동 1465-4 화창프라자","부산광역시 해운대구 세실로69번길 5, 화창프라자 3층 (좌동)","48106","하나 당구클럽","20220531151923","U","2022-06-04 02:40:00.0","","398209.525948624","187911.687753972","당구장업","사립","","0","0","0","0","","",
"1461","당구장업","10_32_01_P","3330000","CDFH3301082018000006","20181219","","03","폐업","03","폐업","20190904","","","","","","","부산광역시 해운대구 우동 644-2번지 다올빌딩","부산광역시 해운대구 해운대로570번길 23, 다올빌딩 지하호 (우동)","48094","더세일링 당구클럽","20190904170201","U","2019-09-06 02:40:00.0","","396433.471670031","186736.180430832","당구장업","사립","","","","2394.21","","","",
"1462","당구장업","10_32_01_P","3330000","CDFH3301082018000005","20181122","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 반송동 257-340번지","부산광역시 해운대구 아랫반송로23번길 10, 3층 (반송동)","48017","국제 당구장","20190131153121","U","2019-02-05 02:40:00.0","","395567.984936442","193883.419735193","당구장업","사립","","","","524","","","",
"1463","당구장업","10_32_01_P","3330000","CDFH3301082019000001","20190502","","01","영업/정상","13","영업중","","","","","051-704-1044","","","부산광역시 해운대구 좌동 884","부산광역시 해운대구 좌동로91번길 43-7, 2층 (좌동)","48079","천냥당구장","20201020202504","U","2020-10-22 02:40:00.0","","397942.155033817","188217.822775562","당구장업","사립","","","","","","","",
