"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"255","사료제조업","02_04_05_P","6260000","626000050220220014","20220328","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사하구 괴정동  820번지 8호","부산광역시 사하구 낙동대로 256-1, 1층(괴정동)","49341","특별하개","20220328103719","I","2022-03-30 00:22:34.0","사료제조업(단미)","381288.51624652","179622.312447304","사료제조업","","0","000","0",
"256","사료제조업","02_04_05_P","6260000","626000050220220007","20220308","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동구 범일동  830번지 296호 진흥마제스타워범일","부산광역시 동구 자성로133번길 6, 104동 2103호(범일동, 진흥 마제스타워 범일)","","댕댕크루","20220308123247","I","2022-03-10 00:22:36.0","사료제조업(단미)","388171.887743719","184002.524603295","사료제조업","","0","000","0",
"257","사료제조업","02_04_05_P","6260000","626000050220220008","20220316","","01","영업/정상","0000","정상","","","","","","","","부산광역시 부산진구 전포동  207번지 43호","부산광역시 부산진구 전포대로 226-1, 4층(전포동)","47303","몽펫푸드","20220316092029","I","2022-03-18 00:22:36.0","사료제조업(단미)","388148.518063378","186142.371012275","사료제조업","","0","000","0",
"258","사료제조업","02_04_05_P","6260000","626000050220220011","20220321","","01","영업/정상","0000","정상","","","","","","","","부산광역시 기장군 기장읍 대라리 408번지 16호","부산광역시 기장군 기장읍 차성로 274","46066","마댕렌","20220321093835","I","2022-03-23 00:22:45.0","사료제조업(단미)","401426.567193871","195857.962869627","사료제조업","","0","000","0",
"259","사료제조업","02_04_05_P","6260000","626000050220220012","20220321","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 재송동  1091번지 12호 삼보연립 상가동 101호","부산광역시 해운대구 재송1로60번길 48, 상가동 1층 101호(재송동, 삼보연립)","48055","댕냥이키친","20220321094043","I","2022-03-23 00:22:45.0","사료제조업(단미)","393388.329445891","189430.563305347","사료제조업","","0","000","0",
"260","사료제조업","02_04_05_P","6260000","626000050220200001","20200103","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 부산진구 전포동  355번지 12호 찬은큐브","부산광역시 부산진구 전포대로186번길 28-1, 찬은큐브 3층 (전포동)","","디어펫(Dear pet)","20210106170501","U","2021-01-08 02:40:00.0","사료제조업(단미)","388281.959458648","185708.141291127","사료제조업","","","000","",
"261","사료제조업","02_04_05_P","6260000","626000050220200009","20200211","","01","영업/정상","0000","정상","","","","","0518087890","","","부산광역시 사상구 삼락동  389번지 5호","부산광역시 사상구 낙동대로1356번길 74 (삼락동)","46909","(주)에스더블유플러스","20200211170118","I","2020-02-13 00:23:39.0","사료제조업(수입)","380302.00081783","188593.098921956","사료제조업","","","000","",
"262","사료제조업","02_04_05_P","6260000","626000050220200003","20200114","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 부산진구 범천동  842번지 11호 가야누리애 101호","부산광역시 부산진구 범일로154번길 49, 101호 (범천동, 가야누리애)","","꾸꾸까까","20211025133647","U","2021-10-27 02:40:00.0","사료제조업(단미)","387856","184687","사료제조업","","0","000","0",
"263","사료제조업","02_04_05_P","6260000","626000050220200012","20200317","","01","영업/정상","0000","정상","","","","","","","","부산광역시 서구 암남동  353번지 5호","부산광역시 서구 충무대로 12 (암남동)","49269","그로발스타로지스틱스(주)","20200317101456","I","2020-03-19 00:23:30.0","사료제조업(수입)","383834.820594473","177153.88497793","사료제조업","","","000","",
"264","사료제조업","02_04_05_P","6260000","626000050220120003","20120131","","01","영업/정상","0000","정상","","","","","0518316611","0","","부산광역시 강서구 송정동  1680번지 2호","부산광역시 강서구 녹산산업중로 432 (송정동)","","현대수산사료(주)","20200204172042","I","2020-02-06 00:23:24.0","사료제조업(단미)","370185.330778163","178698.287037141","사료제조업","","","000","",
"265","사료제조업","02_04_05_P","6260000","626000050220200004","20200123","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 남천동  151번지 0호 남천동코오롱하늘채골든비치 지하동동 3호","부산광역시 수영구 남천동로 33, 남천동코오롱하늘채골든비치 지하층 3호 (남천동)","","별이 펫푸드","20200423142442","U","2020-04-25 02:40:00.0","사료제조업(단미)","392454.00213500000","184833.36526900000","사료제조업","","","000","",
"266","사료제조업","02_04_05_P","6260000","626000050220200005","20200123","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사상구 주례동  178번지 0호 2층호","부산광역시 사상구 주례로 15, 2층 (주례동)","","마미나은","20200131172759","U","2020-02-02 02:40:00.0","사료제조업(단미)","383242.679137481","185245.878985239","사료제조업","","","000","",
"267","사료제조업","02_04_05_P","6260000","626000050220200006","20200123","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 대저1동  2820번지 0호","부산광역시 강서구 대저들길 441-1 (대저1동)","46703","플러스펫","20200123140825","I","2020-01-25 00:23:24.0","사료제조업(수입)","379664.736045195","191255.57058439","사료제조업","","","000","",
"268","사료제조업","02_04_05_P","6260000","626000050220200007","20200123","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 대저1동  2820번지 0호","부산광역시 강서구 대저들길 441-1 (대저1동)","46703","플러스펫","20200123141150","I","2020-01-25 00:23:24.0","사료제조업(수입)","379664.736045195","191255.57058439","사료제조업","","","000","",
"269","사료제조업","02_04_05_P","6260000","626000050220200010","20200305","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동  275번지 11호","부산광역시 사상구 삼락천로 318 (모라동)","","주식회사 진프라텔로","20201104170734","U","2020-11-06 02:40:00.0","사료제조업(단미)","380984.029198386","190165.368144222","사료제조업","","","L00","",
"270","사료제조업","02_04_05_P","6260000","626000050220200011","20200305","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동  275번지 11호","부산광역시 사상구 삼락천로 318 (모라동)","","주식회사 진프라텔로","20200312104056","U","2020-03-14 02:40:00.0","사료제조업(단미)","380984.029198386","190165.368144222","사료제조업","","","L00","",
"271","사료제조업","02_04_05_P","6260000","626000050220200008","20200128","","01","영업/정상","0000","정상","","","","","","","","부산광역시 금정구 금사동  75번지 76호","부산광역시 금정구 공단로 68-3 (금사동)","","주식회사 리프패럿","20200407093835","U","2020-04-09 02:40:00.0","사료제조업(수입)","","","사료제조업","","","L00","",
"272","사료제조업","02_04_05_P","6260000","626000050220200013","20200319","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동  563번지 1호 오륙도뜨란채 201호","부산광역시 남구 용호로269번길 29, 상가동 2층 201호 (용호동, 오륙도 뜨란채)","","망꼬","20201210104116","U","2020-12-12 02:40:00.0","사료제조업(단미)","392613.627862881","181033.06645648","사료제조업","","","000","",
"273","사료제조업","02_04_05_P","6260000","626000050220220003","20220112","","01","영업/정상","0000","정상","","","","","","","","부산광역시 수영구 광안동  117번지 11호","부산광역시 수영구 수영로 618, 1층(광안동)","48291","댕쓰마켓","20220112090316","I","2022-01-14 00:22:40.0","사료제조업(단미)","392548.450003041","186674.842421985","사료제조업","","0","000","0",
"274","사료제조업","02_04_05_P","6260000","626000050220220004","20220120","","01","영업/정상","0000","정상","","","","","","","","부산광역시 연제구 연산동  1366번지 1호 부산더샵시티애비뉴2차 208호","부산광역시 연제구 시청로 12, 208호(연산동, 부산 더샵 시티애비뉴2차)","","원두네 멍냥백서","20220120133635","I","2022-01-22 00:22:40.0","사료제조업(단미)","389027","188838","사료제조업","","0","000","0",
"275","사료제조업","02_04_05_P","6260000","626000050220210083","20211220","","01","영업/정상","0000","정상","","","","","","","","부산광역시 중구 남포동2가  39번지 4호","부산광역시 중구 남포길 46-1, 2층(남포동2가)","48954","까까로운","20211220105807","I","2021-12-22 00:22:42.0","사료제조업(단미)","385356.927196132","179539.7776153","사료제조업","","0","000","0",
"276","사료제조업","02_04_05_P","6260000","626000050220220001","20220105","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동  2276번지 5호","부산광역시 강서구 체육공원로26번길 124, 1층(대저1동)","","웰에코텍","20220111162805","U","2022-01-13 02:40:00.0","사료제조업(보조)","380208.744529151","191854.625166678","사료제조업","","0","000","0",
"277","사료제조업","02_04_05_P","6260000","626000050220220002","20220106","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 재송동  1200번지 0호 더샵센텀파크1차아파트 1상가동 103호","부산광역시 해운대구 센텀중앙로 145, 1상가동 103호(재송동, 더샵센텀파크1차아파트)","","강아지의 하루","20220110120606","U","2022-01-12 02:40:00.0","사료제조업(단미)","393239.237933586","188619.149645081","사료제조업","","0","000","0",
"278","사료제조업","02_04_05_P","6260000","626000050220200015","20200402","","01","영업/정상","0000","정상","","","","","","","","부산광역시 기장군 기장읍 서부리 85번지 0호","부산광역시 기장군 기장읍 읍내로 62","","마드레펫","20200402155136","I","2020-04-04 00:23:22.0","사료제조업(단미)","","","사료제조업","","","000","",
"279","사료제조업","02_04_05_P","6260000","626000050220200016","20200402","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 좌동  1473번지 1호 해운대대림아크로텔 212호","부산광역시 해운대구 해운대로 790, 해운대대림아크로텔 212호 (좌동)","","견수저","20200402154940","I","2020-04-04 00:23:22.0","사료제조업(단미)","398108.414170962","187646.046319826","사료제조업","","","000","",
"280","사료제조업","02_04_05_P","6260000","626000050220200017","20200408","","01","영업/정상","0000","정상","","","","","","","","부산광역시 영도구 청학동  32번지 3호","부산광역시 영도구 태종로 376, 2층 (청학동)","","탑코퍼레이션","20200408103100","I","2020-04-10 00:23:21.0","사료제조업(수입)","388217.981693944","179110.260493763","사료제조업","","","000","",
"281","사료제조업","02_04_05_P","6260000","626000050220200024","20200610","","01","영업/정상","0000","정상","","","","","0516236808","","","부산광역시 남구 용호동  176번지 30호 엘지메트로시티주상가 1003동 405-1호","부산광역시 남구 분포로 111, 1003동 4층 405-1호 (용호동, 엘지메트로시티)","","심바는 크리스마스","20200611112927","I","2020-06-13 00:23:18.0","사료제조업(배합)","392474.578116018","183052.21115244","사료제조업","","","000","",
"282","사료제조업","02_04_05_P","6260000","626000050220200026","20200611","","01","영업/정상","0000","정상","","","","","0512663083","","","부산광역시 사하구 장림동  1146번지 0호 에이스밀 402호","부산광역시 사하구 하신중앙로27번길 17, 에이스밀 402호 (장림동)","49477","해천바이오(주)","20200611102240","I","2020-06-13 00:23:18.0","사료제조업(보조)","378914.682935622","177543.804313346","사료제조업","","","000","",
"283","사료제조업","02_04_05_P","6260000","626000050220200027","20200615","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동래구 수안동  166번지 9호 202호","부산광역시 동래구 충렬대로238번길 31, 2층 202호 (수안동)","","Bizidduk","20200615093003","I","2020-06-17 00:23:27.0","사료제조업(수입)","389825.202958159","190963.837138882","사료제조업","","","000","",
"284","사료제조업","02_04_05_P","6260000","626000050220200018","20200428","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동구 초량동  754번지 348호","부산광역시 동구 망양로 608, 3층 (초량동)","48804","프롬팜(FROM FARM)","20210414104117","U","2021-04-16 02:40:00.0","사료제조업(단미)","385413.989518774","182484.16715835","사료제조업","","","000","",
"285","사료제조업","02_04_05_P","6260000","626000050220200023","20200608","","01","영업/정상","0000","정상","","","","","","","","부산광역시 부산진구 범전동  382번지 0호 미대하우스텔 1203호","부산광역시 부산진구 범전로10번길 51, 1203호 (범전동, 미대하우스텔)","47249","주식회사 바이오텐티씨","20200608145650","I","2020-06-10 00:23:18.0","사료제조업(수입)","388106.22197500000","187494.73211900000","사료제조업","","","000","",
"286","사료제조업","02_04_05_P","6260000","626000050220200021","20200520","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사하구 장림동  980번지 52호","부산광역시 사하구 하신중앙로3번길 108 (장림동)","","해강냉장","20210730182034","U","2021-08-01 02:40:00.0","사료제조업(단미)","378572.57936058","177102.598810326","사료제조업","","0","000","0",
"287","사료제조업","02_04_05_P","6260000","626000050220200028","20200623","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 대저2동  3153번지 1호 부산티플렉스 114동 209호","부산광역시 강서구 유통단지1로 41, 부산티플렉스 114동 209호 (대저2동)","","시라차코리아","20200623154830","I","2020-06-25 00:23:17.0","사료제조업(수입)","378260.668626959","186989.385407123","사료제조업","","","000","",
"288","사료제조업","02_04_05_P","6260000","626000050220210074","20211130","","01","영업/정상","0000","정상","","","","","","","","부산광역시 북구 화명동  2324번지 0호 롯데캐슬카이저 상가동 212-1호","부산광역시 북구 금곡대로 166, 상가동 2층 212-1호(화명동, 롯데캐슬카이저)","","끼리까까","20211130093614","I","2021-12-02 00:22:43.0","사료제조업(단미)","383398.91523500000","194063.87502600000","사료제조업","","0","000","0",
"289","사료제조업","02_04_05_P","6260000","626000050220210069","20211026","","01","영업/정상","0000","정상","","","","","","","","부산광역시 북구 구포동  430번지 33호","부산광역시 북구 낙동대로1762번길 64, 2층(구포동)","","포유베이커리","20220203152823","U","2022-02-05 02:40:00.0","사료제조업(단미)","382120.608317505","191577.466555383","사료제조업","","0","000","0",
"290","사료제조업","02_04_05_P","6260000","626000050220210067","20211014","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 명지동  3597번지 2호 SR빌딩 206호","부산광역시 강서구 명지국제1로 60-1, SR빌딩 2층 206호(명지동)","46726","지더블유티(GWT)","20211014181716","I","2021-10-16 00:22:46.0","사료제조업(단미)","","","사료제조업","","0","000","0",
"291","사료제조업","02_04_05_P","6260000","626000050220210068","20211021","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동래구 온천동  785번지 10호","부산광역시 동래구 금강로 12, 1층(온천동)","47729","달의 하루","20211021093833","I","2021-10-23 00:23:02.0","사료제조업(단미)","388652.65559984","192322.462230106","사료제조업","","0","000","0",
"292","사료제조업","02_04_05_P","6260000","626000050220210077","20211203","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 명지동  3603번지 2호 더프라임 210호","부산광역시 강서구 명지국제2로28번길 8, 더프라임 210호(명지동)","46726","얌얌프렌즈","20211208103913","U","2021-12-10 02:40:00.0","사료제조업(단미)","","","사료제조업","","0","000","0",
"293","사료제조업","02_04_05_P","6260000","626000050220210078","20211203","","01","영업/정상","0000","정상","","","","","0513248855","","","부산광역시 강서구 생곡동  1531번지 1호","부산광역시 강서구 생곡산단로 37(생곡동)","","성진파텍","20211203174628","I","2021-12-05 00:22:43.0","사료제조업(수입)","","","사료제조업","","0","000","0",
"294","사료제조업","02_04_05_P","6260000","626000050220210079","20211203","","01","영업/정상","0000","정상","","","","","","","","부산광역시 수영구 망미동  427번지 12호","부산광역시 수영구 연수로335번길 30(망미동)","","주식회사 팻츠팸","20211203174909","I","2021-12-05 00:22:43.0","사료제조업(수입)","391973.598770508","188023.995800535","사료제조업","","0","L00","0",
"295","사료제조업","02_04_05_P","6260000","626000050220210075","20211202","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 우동  1433번지 0호 현대카멜리아 상가동 102호","부산광역시 해운대구 마린시티1로 167, 상가동 102호(우동, 현대카멜리아)","48092","견공상회","20211202175512","I","2021-12-04 00:22:43.0","사료제조업(단미)","395812.483824917","186378.367552546","사료제조업","","0","000","0",
"296","사료제조업","02_04_05_P","6260000","626000050220210076","20211202","","01","영업/정상","0000","정상","","","","","","","","부산광역시 기장군 기장읍 서부리 85번지 0호","부산광역시 기장군 기장읍 읍내로 62","46067","마드레펫","20211202180619","I","2021-12-04 00:22:43.0","사료제조업(배합)","","","사료제조업","","0","000","0",
"297","사료제조업","02_04_05_P","6260000","626000050220210071","20211118","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 재송동  1212번지 0호 큐비이센텀 1102호","부산광역시 해운대구 센텀중앙로 90, 큐비이센텀 1102호(재송동)","","주식회사 아이비에스","20211118094721","I","2021-11-20 00:22:44.0","사료제조업(수입)","393605.930358633","188324.973749177","사료제조업","","0","L00","0",
"298","사료제조업","02_04_05_P","6260000","626000050220210072","20211118","","01","영업/정상","0000","정상","","","","","","","","부산광역시 중구 중앙동5가  2번지 1호","부산광역시 중구 중앙대로 43, 2층(중앙동5가)","48957","고메네 수제간식","20211118152647","I","2021-11-20 00:22:44.0","사료제조업(단미)","385594.828970455","179944.897064347","사료제조업","","0","000","0",
"299","사료제조업","02_04_05_P","6260000","626000050220210065","20211008","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동래구 안락동  630번지 12호","부산광역시 동래구 안남로 92-1(안락동)","47900","개스토랑","20211008165750","I","2021-10-10 00:22:47.0","사료제조업(단미)","391388.165110623","190250.981466514","사료제조업","","0","000","0",
"300","사료제조업","02_04_05_P","6260000","626000050220210070","20211108","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 우동  938번지 0호 롯데아파트 209호","부산광역시 해운대구 해운대로483번길 10, 상가동 209호(우동, 롯데아파트)","48065","뚜드림 부산점","20211108150120","I","2021-11-10 00:22:45.0","사료제조업(단미)","395663.206758157","187124.139219426","사료제조업","","0","000","0",
"301","사료제조업","02_04_05_P","6260000","626000050220210073","20211124","","01","영업/정상","0000","정상","","","","","","","","부산광역시 부산진구 전포동  356번지 4호 전포동356-4제2종근린생활시설(배수경) 102호","부산광역시 부산진구 동성로25번길 35, 전포동356-4제2종근린생활시설(배수경) 102호(전포동)","47305","데이무무","20211124095430","I","2021-11-26 00:22:55.0","사료제조업(단미)","388229.617502814","185672.265947448","사료제조업","","0","000","0",
"302","사료제조업","02_04_05_P","6260000","626000050220210080","20211208","","01","영업/정상","0000","정상","","","","","","","","부산광역시 기장군 기장읍 시랑리 725번지 0호 오시리아스퀘어 313호","부산광역시 기장군 기장읍 기장해안로 98, 오시리아스퀘어 3층 313호","","프랑테리 펫푸드","20211208080156","I","2021-12-10 00:22:42.0","사료제조업(단미)","401438","189865","사료제조업","","0","000","0",
"303","사료제조업","02_04_05_P","6260000","626000050220210081","20211208","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동래구 낙민동  198번지 16호 502호","부산광역시 동래구 충렬대로 296, 2층 502호(낙민동)","","디어 마이 프렌즈","20220520164300","U","2022-05-22 02:40:00.0","사료제조업(단미)","390384.622151723","190955.130265215","사료제조업","","0","000","0",
"304","사료제조업","02_04_05_P","6260000","626000050220210082","20211208","","01","영업/정상","0000","정상","","","","","","","","부산광역시 중구 중앙동2가  44번지 1호","부산광역시 중구 대청로 136, 4층(중앙동2가)","","(주)케이티아이 중앙동지점","20211208101621","I","2021-12-10 00:22:42.0","사료제조업(수입)","385467.102971945","180041.88705631","사료제조업","","0","L00","0",
"305","사료제조업","02_04_05_P","6260000","626000050220200022","20200522","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 우동  1470번지 0호 에이스하이테크21 1304호","부산광역시 해운대구 센텀중앙로 48, 에이스하이테크21 13층 1304호 (우동)","","이노웨이브","20200522132924","I","2020-05-24 00:23:19.0","사료제조업(수입)","394035.24909500000","188368.64865100000","사료제조업","","","000","",
"306","사료제조업","02_04_05_P","6260000","626000050220200025","20200610","","01","영업/정상","0000","정상","","","","","","","","부산광역시 중구 보수동2가  93번지 1호 201호","부산광역시 중구 보수대로124번길 66, 201호 (보수동2가)","","(주)홍성통상","20200610100549","I","2020-06-12 00:23:18.0","사료제조업(수입)","384470.137073686","180226.107998986","사료제조업","","","L00","",
"307","사료제조업","02_04_05_P","6260000","626000050220200035","20200805","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 좌동  1328번지 0호 해운대영남아파트 108동 302호","부산광역시 해운대구 좌동순환로311번길 8, 108동 302호 (좌동, 해운대영남아파트)","48113","코코베이커리","20200805153739","I","2020-08-07 00:23:15.0","사료제조업(단미)","398872.982381035","187545.351396504","사료제조업","","","000","",
"308","사료제조업","02_04_05_P","6260000","626000050220200030","20200709","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 부산진구 범전동  450번지 0호 삼한골든뷰센트럴파크 201동 B227호","부산광역시 부산진구 중앙대로 821, 201동 B227호 (범전동, 삼한골든뷰 센트럴파크)","","두리마켓 수제간식","20210929170957","U","2021-10-01 02:40:00.0","사료제조업(단미)","","","사료제조업","","0","000","0",
"309","사료제조업","02_04_05_P","6260000","626000050220200036","20200807","","01","영업/정상","0000","정상","","","","","","","","부산광역시 연제구 연산동  774번지 36호","부산광역시 연제구 중앙천로 36 (연산동)","","구떼포유","20200807165414","I","2020-08-09 00:23:15.0","사료제조업(단미)","389674.457131864","188529.20631128","사료제조업","","","000","",
"310","사료제조업","02_04_05_P","6260000","626000050220200037","20200814","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동래구 안락동  633번지 50호","부산광역시 동래구 안연로 56-1 (안락동)","47901","dear paws(디어포즈)","20200814101825","I","2020-08-16 00:23:14.0","사료제조업(단미)","391148.384520373","190167.047201065","사료제조업","","","000","",
"311","사료제조업","02_04_05_P","6260000","626000050220200040","20200825","","01","영업/정상","0000","정상","","","","","","","","부산광역시 수영구 망미동  774번지 6호","부산광역시 수영구 금련로9번길 15 (망미동)","48233","봉쓰베이커리","20200825200132","I","2020-08-27 00:23:13.0","사료제조업(단미)","390981.368853585","187997.284337693","사료제조업","","","000","",
"312","사료제조업","02_04_05_P","6260000","626000050220200041","20200825","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 부산진구 개금동  1번지 8호 개금2지구도개공영구임대아파트 개금우드빌상가동 103호","부산광역시 부산진구 백양관문로77번길 99, 개금2지구도개공영구임대아파트 개금우드빌상가동 1층 103호(개금동)","47165","홍시당","20220511165137","U","2022-05-13 02:40:00.0","사료제조업(단미)","384497.692322125","186681.149572814","사료제조업","","0","000","0",
"313","사료제조업","02_04_05_P","6260000","626000050220200031","20200714","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동  309번지 12호","부산광역시 강서구 신호산단1로98번길 69, 1층 (신호동)","","일번지 견식","20210430091902","U","2021-05-02 02:40:00.0","사료제조업(단미)","370936.02436193","177354.631332414","사료제조업","","","000","",
"314","사료제조업","02_04_05_P","6260000","626000050220200032","20200716","","01","영업/정상","0000","정상","","","","","07088380291","","","부산광역시 금정구 장전동  158번지 2호","부산광역시 금정구 수림로 57, 2층 (장전동)","","꼬순냇내","20200716165019","I","2020-07-18 00:23:15.0","사료제조업(단미)","389828.255870278","195384.257059985","사료제조업","","","000","",
"315","사료제조업","02_04_05_P","6260000","626000050220200033","20200716","","01","영업/정상","0000","정상","","","","","","","","부산광역시 금정구 금사동  75번지 76호","부산광역시 금정구 공단로 68-3 (금사동)","","주식회사 리프패럿","20200716171444","I","2020-07-18 00:23:15.0","사료제조업(배합)","","","사료제조업","","","L00","",
"316","사료제조업","02_04_05_P","6260000","626000050220200038","20200821","","01","영업/정상","0000","정상","","","","","","","","부산광역시 서구 토성동1가  11번지 12호","부산광역시 서구 까치고개로245번길 14, 2층 (토성동1가)","","로얄뉴트리코 주식회사","20200821090351","I","2020-08-23 00:23:13.0","사료제조업(단미)","384392.593322545","179767.86039593","사료제조업","","","L00","",
"317","사료제조업","02_04_05_P","6260000","626000050220200039","20200821","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사상구 학장동  540번지 2호 학장빌딩","부산광역시 사상구 학감대로 131, 학장빌딩 4층 (학장동)","","주식회사 에스에스펫코리아","20200821164026","I","2020-08-23 00:23:13.0","사료제조업(수입)","381071.994388978","184421.462313728","사료제조업","","","L00","",
"318","사료제조업","02_04_05_P","6260000","626000050220200034","20200731","","01","영업/정상","0000","정상","","","","","","","","부산광역시 금정구 구서동  1012번지 5호","부산광역시 금정구 금샘로 423, 1층 (구서동)","","반려당","20200731084927","I","2020-08-02 00:23:14.0","사료제조업(단미)","389594.357180182","197694.393220525","사료제조업","","","000","",
"319","사료제조업","02_04_05_P","6260000","626000050220210048","20210712","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 명지동  3246번지 0호 명지오션시티삼정그린코아 114동 105호","부산광역시 강서구 명지오션시티10로 114, 114동 105호(명지동, 명지오션시티삼정그린코아)","46763","댕킷","20210712181927","I","2021-07-14 00:22:52.0","사료제조업(단미)","373920","177965","사료제조업","","0","000","0",
"320","사료제조업","02_04_05_P","6260000","626000050220210055","20210730","","01","영업/정상","0000","정상","","","","","","","","부산광역시 부산진구 전포동  330번지 1036호","부산광역시 부산진구 진남로 306, 1층(전포동)","47313","댕수저","20210730141044","I","2021-08-01 00:22:52.0","사료제조업(단미)","388801.525559488","185680.556888537","사료제조업","","0","000","0",
"321","사료제조업","02_04_05_P","6260000","626000050220210049","20210719","","01","영업/정상","0000","정상","","","","","","","","부산광역시 남구 용호동  536번지 18호 협진태양아파트 상가동 101호","부산광역시 남구 용호로198번길 37, 상가동 101호(용호동, 협진태양아파트)","","(주)한국수산방역기술","20210721104107","U","2021-07-23 02:40:00.0","사료제조업(보조)","392177.435047725","181508.706946734","사료제조업","","0","L00","0",
"322","사료제조업","02_04_05_P","6260000","626000050220210063","20210910","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 우동  586번지 10호","부산광역시 해운대구 해운대로 658-4, 2층(우동)","48095","꿀비공방","20210910151833","I","2021-09-12 00:22:49.0","사료제조업(단미)","396941","187272","사료제조업","","0","000","0",
"323","사료제조업","02_04_05_P","6260000","626000050220210064","20210928","","01","영업/정상","0000","정상","","","","","","","","부산광역시 북구 만덕동  763번지 13호 부산이노비즈센터 104호","부산광역시 북구 만덕3로16번길 1, 부산이노비즈센터 104호(만덕동)","","주식회사 앤즈글로벌","20211118094740","U","2021-11-20 02:40:00.0","사료제조업(수입)","384385.063526973","192146.196493716","사료제조업","","0","L00","0",
"324","사료제조업","02_04_05_P","6260000","626000050220210057","20210813","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 장전동  420번지 1호 오션프라자 1동","부산광역시 금정구 부산대학로 49, 오션프라자 5층(장전동)","","주식회사 나랑드","20220328110445","U","2022-03-30 02:40:00.0","사료제조업(단미)","389799.005335391","194420.327043138","사료제조업","","0","L00","0",
"325","사료제조업","02_04_05_P","6260000","626000050220210050","20210722","","01","영업/정상","0000","정상","","","","","","","","부산광역시 동래구 수안동  33번지 18호 비온후주택","부산광역시 동래구 온천천로285번길 4, 비온후주택 1층(수안동)","47888","아띠랑스","20210722181319","I","2021-07-24 00:23:01.0","사료제조업(단미)","389834.607163649","190486.841496726","사료제조업","","0","000","0",
"326","사료제조업","02_04_05_P","6260000","626000050220210058","20210823","","01","영업/정상","0000","정상","","","","","","","","부산광역시 기장군 정관읍 예림리 609번지 1호","부산광역시 기장군 정관읍 예림1로 77, 1층","","주식회사 유니컴퍼니","20210823221805","I","2021-08-25 00:22:50.0","사료제조업(수입)","400735","205242","사료제조업","","0","L00","0",
"327","사료제조업","02_04_05_P","6260000","626000050220210060","20210827","","01","영업/정상","0000","정상","","","","","","","","부산광역시 수영구 남천동  3번지 58호","부산광역시 수영구 남천동로108번길 31, 1층 1호(남천동)","48304","두세네몽","20210827175947","I","2021-08-29 00:22:50.0","사료제조업(단미)","392474.434706614","185100.323217349","사료제조업","","0","000","0",
"328","사료제조업","02_04_05_P","6260000","626000050220210059","20210824","","01","영업/정상","0000","정상","","","","","","","","부산광역시 부산진구 연지동  168번지 13호 원심빌딩 1호","부산광역시 부산진구 동평로 221, 원심빌딩 1층(연지동)","","러빗댕댕","20210824160856","I","2021-08-26 00:22:50.0","사료제조업(단미)","386831.124108476","187528.874088944","사료제조업","","0","000","0",
