"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"485","골프연습장업","10_31_01_P","3340000","CDFH3301052016000002","20160623","","01","영업/정상","13","영업중","","","","","051-205-7070","","","","부산광역시 사하구 낙동대로 154, B동 지하층 (괴정동, 상록프라자)","49360","SG스크린골프연습장","20190924120258","U","2019-09-26 02:40:00.0","","382207.849673862","180047.142972604","골프연습장업","사립","Y","","","2434.08","","","",
"486","골프연습장업","10_31_01_P","3340000","CDFH3301051998000001","19980501","","01","영업/정상","13","영업중","","","","","291-1905","","604849","부산광역시 사하구 하단동 850-1번지 강촌훼미리","부산광역시 사하구 하신번영로312번길 29  (하단동,강촌훼미리)","","강촌훼미리타운골프연습장","20140818212544","I","2018-08-31 23:59:59.0","","378707.081124991","180660.923907176","골프연습장업","사립","","","","407.8","","","",
"487","골프연습장업","10_31_01_P","3340000","CDFH3301052000000001","20000614","","01","영업/정상","13","영업중","","","","","292-3892","","604812","부산광역시 사하구 괴정동 554-5번지 신평로","부산광역시 사하구 장평로 440  (괴정동,신평로)","","스타골프연습장","20120816161336","I","2018-08-31 23:59:59.0","","381074.95590012","179402.457012924","골프연습장업","사립","","","","495","","","",
"488","골프연습장업","10_31_01_P","3340000","CDFH3301052007000001","20070309","","01","영업/정상","13","영업중","","","","","264-2341","","604868","부산광역시 사하구 다대동 1582번지 4층","부산광역시 사하구 다송로72번길 63 (다대동,4층)","","명작스크린골프","20180323200339","I","2018-08-31 23:59:59.0","","380643.776813894","175240.961941587","골프연습장업","사립","","","1","2583.26","","","",
"489","골프연습장업","10_31_01_P","3340000","CDFH3301052007000003","20070402","","01","영업/정상","13","영업중","","","","","262-8205","","604824","부산광역시 사하구 다대동 382-7번지 다대자유마트 6,7,8 층","부산광역시 사하구 다대로 613  (다대동,다대자유마트 6,7,8 층)","","그린골프연습장","20120816163010","I","2018-08-31 23:59:59.0","","379765.992331912","174289.976688419","골프연습장업","사립","","","1","","","","",
"490","골프연습장업","10_31_01_P","3340000","CDFH3301052007000005","20071026","","01","영업/정상","13","영업중","","","","","291-8869","","604831","부산광역시 사하구 당리동 321-1 경성리치W상가 B300,B301호","부산광역시 사하구 낙동대로 388 (당리동,경성리치W상가 B300,B301호)","","리치스크린골프존","20210201093008","U","2021-02-03 02:40:00.0","","380112.660261235","180021.207743134","골프연습장업","사립","","","1","","","","",
"491","골프연습장업","10_31_01_P","3340000","CDFH3301052009000005","20090520","","01","영업/정상","13","영업중","","","","","","","604829","부산광역시 사하구 당리동 302-2번지","부산광역시 사하구 승학로10번길 2, B1, 2, 3층 101,201,202,301호 (당리동)","49326","늘푸른","20200506102947","U","2020-05-08 02:40:00.0","","379556.896080026","180343.561045361","골프연습장업","사립","","","","3504.13","","","",
"492","골프연습장업","10_31_01_P","3340000","CDFH3301052002000001","20020705","","01","영업/정상","13","영업중","","","","","204-7788","","604850","부산광역시 사하구 하단동 584-5번지 가락하이츠빌(가락타운 상가 3층)","부산광역시 사하구 하신중앙로 280  (하단동,가락하이츠빌(가락타운 상가 3층))","","스퀘어원골프아카데미","20110309165127","I","2018-08-31 23:59:59.0","","378777.049140754","179938.362874412","골프연습장업","사립","","","","407.33","","","",
"493","골프연습장업","10_31_01_P","3340000","CDFH3301052003000004","20031220","","01","영업/정상","13","영업중","","","","","206-9797","","604813","부산광역시 사하구 괴정동 1071-39번지 마후골(당리경계)","부산광역시 사하구 마하로 84 (괴정동,마후골(당리경계))","","사하골프연습장","20191001104214","U","2019-10-03 02:40:00.0","","380962.064987976","180494.042230764","골프연습장업","사립","","","1","2096.03","","","",
"494","골프연습장업","10_31_01_P","3340000","CDFH3301052005000001","20050330","","01","영업/정상","13","영업중","","","","","266-0634","","604868","부산광역시 사하구 다대동 1577-7번지 나산빌딩 4층(매립지내)","부산광역시 사하구 다송로 68  (다대동,나산빌딩 4층(매립지내))","","프라임실내골프연습장","20140109165614","I","2018-08-31 23:59:59.0","","380875.760532062","175447.637827183","골프연습장업","사립","","","1","3261.91","","","",
"495","골프연습장업","10_31_01_P","3340000","CDFH3301052009000006","20090702","","01","영업/정상","13","영업중","","","","","051-271-6667","","604834","부산광역시 사하구 신평동 452-23번지 6층","부산광역시 사하구 하신중앙로 176  (신평동,6층)","","신평스크린골프","20110218160552","I","2018-08-31 23:59:59.0","","378912.739505959","179033.689442325","골프연습장업","사립","","","1","5172.17","","","",
"496","골프연습장업","10_31_01_P","3340000","CDFH3301052009000007","20090706","","01","영업/정상","13","영업중","","","","","051-262-8254","","604819","부산광역시 사하구 다대동 63-16번지 6층","부산광역시 사하구 다대로429번길 5  (다대동,6층)","","정우골프","20111123135344","I","2018-08-31 23:59:59.0","","380569.106454555","175734.734159515","골프연습장업","사립","","","1","3205.48","","","",
"497","골프연습장업","10_31_01_P","3340000","CDFH3301052009000010","20091005","","01","영업/정상","13","영업중","","","","","","","604813","부산광역시 사하구 괴정동 1071-39번지 1층일부","부산광역시 사하구 마하로 84 (괴정동, 1층일부)","604813","사하스크린 골프","20150716204135","I","2018-08-31 23:59:59.0","","380962.064987976","180494.042230764","골프연습장업","사립","","","1","2096.03","","","",
"498","골프연습장업","10_31_01_P","3340000","CDFH3301052009000011","20091222","","01","영업/정상","13","영업중","","","","","051-262-5000","","604040","부산광역시 사하구 장림동 1053번지 2층","부산광역시 사하구 다대로 199  (장림동,2층)","","노블리안골프클럽","20110309164448","I","2018-08-31 23:59:59.0","","380310.370121636","177930.982764258","골프연습장업","사립","","","1","2671.21","","","",
"499","골프연습장업","10_31_01_P","3340000","CDFH3301052006000001","20060615","","01","영업/정상","13","영업중","","","","","207-0070","","604851","부산광역시 사하구 하단동 870-295번지 그라운드 1동, 5동","부산광역시 사하구 하신중앙로 234  (하단동,그라운드 1동, 5동)","","그라운드 골프아카데미","20110401114508","I","2018-08-31 23:59:59.0","","378764.360375027","179629.024950501","골프연습장업","사립","","","5","","","","",
"500","골프연습장업","10_31_01_P","3340000","CDFH3301052006000002","20060914","","01","영업/정상","13","영업중","","","","","790-0131","","604840","부산광역시 사하구 장림동 1055번지 세정아울렛 3층 301호","부산광역시 사하구 다대로 207, 301호 (장림동)","49462","세정스크린골프","20180313173403","I","2018-08-31 23:59:59.0","","380314.898569747","177865.132769233","골프연습장업","사립","","","","","","","",
"501","골프연습장업","10_31_01_P","3340000","CDFH3301052008000002","20080124","","01","영업/정상","13","영업중","","","","","051-207-4337","","604850","부산광역시 사하구 하단동 590-5번지 하이웰 빌딩 2층","부산광역시 사하구 하신중앙로 331 (하단동,하이웰 빌딩 2층)","","빅3스크린골프장","20160229145426","I","2018-08-31 23:59:59.0","","379202.091087337","180244.862068492","골프연습장업","사립","","","1","4395.16","","","",
"502","골프연습장업","10_31_01_P","3340000","CDFH3301052011000001","20110214","","01","영업/정상","13","영업중","","","","","051-205-0753","","604762","부산광역시 사하구 하단동 1175번지 가락타운상가 227동 지하 1호","부산광역시 사하구 하신번영로 233 (하단동)","49430","가락골프클럽","20131231121148","I","2018-08-31 23:59:59.0","","378401.951685174","179765.487232251","골프연습장업","사립","","","","","","","",
"503","골프연습장업","10_31_01_P","3340000","CDFH3301052011000002","20110317","","01","영업/정상","13","영업중","","","","","051-204-4555","","604829","부산광역시 사하구 당리동 34-2번지 청수빌딩 4층","부산광역시 사하구 제석로 99  (당리동,청수빌딩 4층)","","원스크린골프아카데미","20171201153025","I","2018-08-31 23:59:59.0","","380229.313947996","180604.100994091","골프연습장업","사립","","","","1598.12","","","",
"504","골프연습장업","10_31_01_P","3340000","CDFH3301052011000003","20110428","","01","영업/정상","13","영업중","","","","","051-205-7272","","604818","부산광역시 사하구 구평동 112-12 2층","부산광역시 사하구 을숙도대로 713 (구평동,2층)","","홀인원스크린골프","20211118115720","U","2021-11-20 02:40:00.0","","380829.606230479","178046.694714013","골프연습장업","사립","","0","0","0","0","","",
"505","골프연습장업","10_31_01_P","3340000","CDFH3301052011000004","20110711","","01","영업/정상","13","영업중","","","","","051-266-1642","","604868","부산광역시 사하구 다대동 1582-21","부산광역시 사하구 다송로84번길 42 (다대동)","","나이스 골프","20210218171742","U","2021-02-20 02:40:00.0","","380750.440392583","175237.529203319","골프연습장업","사립","","","","","","","",
"506","골프연습장업","10_31_01_P","3340000","CDFH3301052011000005","20110722","","01","영업/정상","13","영업중","","","","","051-2051-555","","604060","부산광역시 사하구 구평동 324-7번지","부산광역시 사하구 감천항로 227 (구평동)","","플러스스크린골프","20160314114415","I","2018-08-31 23:59:59.0","","381526.281935101","176694.387664534","골프연습장업","사립","","","","","","","",
"507","골프연습장업","10_31_01_P","3340000","CDFH3301052011000006","20110728","","01","영업/정상","13","영업중","","","","","051-201-0770","","604020","부산광역시 사하구 하단동 510-9번지 3층","부산광역시 사하구 낙동대로 498  (하단동,3층)","","초고속스크린골프","20110808144227","I","2018-08-31 23:59:59.0","","379278.438594921","180630.14723393","골프연습장업","사립","","","","","","","",
"508","골프연습장업","10_31_01_P","3340000","CDFH3301052011000007","20110923","","01","영업/정상","13","영업중","","","","","051-248-1918","","604030","부산광역시 사하구 신평동 566-20번지","부산광역시 사하구 을숙도대로677번길 28  (신평동)","","신평골프클럽","20131001132930","I","2018-08-31 23:59:59.0","","380620.240336145","178302.086378307","골프연습장업","사립","","","","","","","",
"509","골프연습장업","10_31_01_P","3340000","CDFH3301052012000001","20120215","","01","영업/정상","13","영업중","","","","","051-265-7171","","604842","부산광역시 사하구 장림동 1124-6","부산광역시 사하구 하신중앙로 30 (장림동)","49476","G7골프아카데미","20200707095430","U","2020-07-09 02:40:00.0","","379150.146888395","177603.284587957","골프연습장업","사립","","","1","","","","",
"510","골프연습장업","10_31_01_P","3340000","CDFH3301052012000002","20120229","","01","영업/정상","13","영업중","","","","","051-262-6535","","604823","부산광역시 사하구 다대동 1074 진요빌딩 201호","부산광역시 사하구 다대로 544, 201호 (다대동, 진요빌딩)","49493","베테랑스크린골프","20200729094628","U","2020-07-31 02:40:00.0","","379723.362434395","174978.46447201","골프연습장업","사립","","","1","1076.73","","","",
"511","골프연습장업","10_31_01_P","3340000","CDFH3301052008000006","20080501","","01","영업/정상","13","영업중","","","","","265-0555","","604819","부산광역시 사하구 다대동 63-13번지","부산광역시 사하구 다대로 425 (다대동)","49518","골프죤 스크린 라이브","20151002133613","I","2018-08-31 23:59:59.0","","380537.523976251","175804.610801703","골프연습장업","사립","","","1","4033.2","","","",
"512","골프연습장업","10_31_01_P","3340000","CDFH3301052008000009","20080611","","01","영업/정상","13","영업중","","","","","","","604724","부산광역시 사하구 괴정동 571-8번지 112, 113, 214호","부산광역시 사하구 낙동대로 301  (괴정동,112, 113, 214호)","","일동스크린골프","20120601180746","I","2018-08-31 23:59:59.0","","380853.588688537","179587.091838053","골프연습장업","사립","","","1","31854.3","","","",
"513","골프연습장업","10_31_01_P","3340000","CDFH3301052008000010","20080722","","01","영업/정상","13","영업중","","","","","051-265-6372","","604844","부산광역시 사하구 장림동 198-2번지 1층(주건축물 2)","부산광역시 사하구 장림번영로103번길 39, 1층 (장림동)","49464","코리아 스크린 골프연습장","20140205120907","I","2018-08-31 23:59:59.0","","379982.863030305","177655.928945174","골프연습장업","사립","","","4","","","","",
"514","골프연습장업","10_31_01_P","3340000","CDFH3301052009000002","20090211","","01","영업/정상","13","영업중","","","","","264-0099","","604824","부산광역시 사하구 다대동 680-2번지 다대씨파크활어센타 601호","부산광역시 사하구 다대동로 20,  601호 (다대동,다대씨파크활어센타)","","OK스크린골프","20110218164426","I","2018-08-31 23:59:59.0","","379834.721482529","174676.412428464","골프연습장업","사립","","","1","13853.33","","","",
"515","골프연습장업","10_31_01_P","3340000","CDFH3301052010000002","20100406","","01","영업/정상","13","영업중","","","","","203-0072","","604020","부산광역시 사하구 하단동 1158번지 남성웰빙프라자 2층","부산광역시 사하구 하신번영로 395 (하단동,남성웰빙프라자 2층)","","을숙도골프클럽","20180110142444","I","2018-08-31 23:59:59.0","","378638.300284091","181434.090196654","골프연습장업","사립","","","","10770.97","","","",
"516","골프연습장업","10_31_01_P","3340000","CDFH3301052010000003","20100406","","01","영업/정상","13","영업중","","","","","292-3892","","604080","부산광역시 사하구 괴정동 554-5번지","부산광역시 사하구 장평로 440  (괴정동)","","스타골프연습장","20110218152456","I","2018-08-31 23:59:59.0","","381074.95590012","179402.457012924","골프연습장업","사립","","","","6115.46","","","",
"517","골프연습장업","10_31_01_P","3340000","CDFH3301052010000005","20100608","","01","영업/정상","13","영업중","","","","","051-264-1818","","604051","부산광역시 사하구 다대동 1548-31 지하1층","부산광역시 사하구 다대로 706-2 (다대동,지하1층)","","다대포스크린골프","20210428114550","U","2021-04-30 02:40:00.0","","379138.250123439","174009.639875441","골프연습장업","사립","","","","","","","",
"518","골프연습장업","10_31_01_P","3340000","CDFH3301052010000006","20100706","","01","영업/정상","13","영업중","","","","","263-5533","","604868","부산광역시 사하구 다대동 1573-1번지 301호","부산광역시 사하구 다송로72번길 80  (다대동,301호)","","라브레포츠","20140109174849","I","2018-08-31 23:59:59.0","","380557.716766593","175239.644338168","골프연습장업","사립","","","","5528.58","","","",
"519","골프연습장업","10_31_01_P","3340000","CDFH3301052010000009","20100812","","01","영업/정상","13","영업중","","","","","266-8500","","604051","부산광역시 사하구 다대동 1551-22번지 2층","부산광역시 사하구 다대로 626  (다대동,2층)","","비치힐 골프연습장","20130404153416","I","2018-08-31 23:59:59.0","","379671.386686959","174209.665999624","골프연습장업","사립","","","1","","70","","",
"520","골프연습장업","10_31_01_P","3340000","CDFH3301052010000011","20101109","","01","영업/정상","13","영업중","","","","","051-291-9955","","604813","부산광역시 사하구 괴정동 764-90번지 승학온천스포츠랜드 지하 2층","부산광역시 사하구 승학로 190  (괴정동,승학온천스포츠랜드 지하 2층)","","승학스크린 골프","20110112164237","I","2018-08-31 23:59:59.0","","381041.757340682","179729.502987668","골프연습장업","사립","","","1","5531.21","","","",
"521","골프연습장업","10_31_01_P","3340000","CDFH3301052012000003","20120402","","01","영업/정상","13","영업중","","","","","","","604868","부산광역시 사하구 다대동 1573번지 에스앤씨","부산광역시 사하구 다송로72번길 82, 2층 (다대동)","49521","비전스포츠","20181018134005","U","2018-10-20 02:38:02.0","","380540.836768886","175274.144961403","골프연습장업","사립","","","1","10724.08","","","",
"522","골프연습장업","10_31_01_P","3340000","CDFH3301052012000004","20121204","","01","영업/정상","13","영업중","","","","","051-208-1111","","604851","부산광역시 사하구 하단동 492-2번지 지하2층 205호","부산광역시 사하구 낙동대로 542 (하단동)","49324","에덴골프아카데미","20131010091106","I","2018-08-31 23:59:59.0","","379052.480675244","181034.181864204","골프연습장업","사립","","","","","","","",
"523","골프연습장업","10_31_01_P","3340000","CDFH3301052012000005","20121217","","01","영업/정상","13","영업중","","","","","051-263-0753","","604827","부산광역시 사하구 다대동 1552-5번지 석광빌딩 6층호","부산광역시 사하구 다대로 694-2, 6층 (다대동, 석광빌딩)","49506","SM스크린골프연습장","20121217165649","I","2018-08-31 23:59:59.0","","379257.467705859","173968.574615591","골프연습장업","사립","","","1","1967.27","","","",
"524","골프연습장업","10_31_01_P","3340000","CDFH3301052013000001","20130502","","01","영업/정상","13","영업중","","","","","051-292-0240","","604815","부산광역시 사하구 괴정동 998번지 신화프라자 401호","부산광역시 사하구 낙동대로216번길 3, 4층 401호 (괴정동, 신화프라자)","49340","프라임휘트니스","20130502112912","I","2018-08-31 23:59:59.0","","381626.069948335","179756.036346346","골프연습장업","사립","","","","10502.2","","","",
"525","골프연습장업","10_31_01_P","3340000","CDFH3301052013000002","20131018","","01","영업/정상","13","영업중","","","","","051-202-2333","","604807","부산광역시 사하구 괴정동 310-4번지 상록프라자 B동 2층호","부산광역시 사하구 낙동대로 154, B동 2층 (괴정동, 상록프라자)","49319","괴정비전스크린골프존","20190924115516","U","2019-09-26 02:40:00.0","","382207.849673862","180047.142972604","골프연습장업","사립","","","","2434.08","","","",
"526","골프연습장업","10_31_01_P","3340000","CDFH3301052018000001","20181026","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사하구 다대동 1573 에스엔씨빌딩 204호","부산광역시 사하구 다송로72번길 82, 에스엔씨빌딩 2층 204호 (다대동)","49521","부경골프","20210909120206","U","2021-09-11 02:40:00.0","","380540.836768886","175274.144961403","골프연습장업","사립","","","","","","","",
"527","골프연습장업","10_31_01_P","3340000","CDFH3301052001000001","20011231","","04","취소/말소/만료/정지/중지","35","직권말소","20141121","","","","263-3724","","604840","부산광역시 사하구 장림동 244-1번지 장림삼거리 구평농장 입구","부산광역시 사하구 두송로 20 (장림동)","604840","장림골프연습장","20141121101021","I","2018-08-31 23:59:59.0","","380392.424403122","177338.323575083","골프연습장업","사립","","","","2851","","","",
"528","골프연습장업","10_31_01_P","3340000","CDFH3301052005000002","20050429","","04","취소/말소/만료/정지/중지","35","직권말소","20121004","","","","208-1111","","604851","부산광역시 사하구 하단동 492-2번지 대우에덴프라자 지하 2층(동아대앞)","부산광역시 사하구 낙동대로 542  (하단동,대우에덴프라자 지하 2층(동아대앞))","","시드니토탈휘트니스(실내골프연습장)","20121004095513","I","2018-08-31 23:59:59.0","","379052.480675244","181034.181864204","골프연습장업","사립","","","","25076.75","","","",
"529","골프연습장업","10_31_01_P","3340000","CDFH3301052008000008","20080514","","04","취소/말소/만료/정지/중지","35","직권말소","20091230","","","","206-3991","","604850","부산광역시 사하구 하단동 589-6번지 1501호","부산광역시 사하구 낙동남로 1412,  1501호 (하단동)","","플로리다토탈휘트니스","20091231134416","I","2018-08-31 23:59:59.0","","379187.697731962","180291.226241558","골프연습장업","사립","","","","8743.53","","","",
"530","골프연습장업","10_31_01_P","3350000","CDFH3301052019000005","20190501","","03","폐업","03","폐업","20190723","","","","051-508-9991","","","부산광역시 금정구 노포동 18번지 외 1필지(2352)","부산광역시 금정구 중앙대로 2344, 외 1필지(2352) (노포동)","46202","다온SG스크린골프","20190723172346","U","2019-07-25 02:40:00.0","","390981.790830747","201269.602193224","골프연습장업","사립","Y","","","393.26","","","",
"531","골프연습장업","10_31_01_P","3350000","CDFH3301052001000001","20010416","","03","폐업","03","폐업","20040504","","","","517-2528","","609839","부산광역시 금정구 장전동 414-53번지","","","티샷골프게임장","20040505113200","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","0","","","185.17","","","",
"532","골프연습장업","10_31_01_P","3350000","CDFH3301052001000002","20010127","","03","폐업","03","폐업","20040504","","","","581-9529","","609840","부산광역시 금정구 장전동 403-10번지","부산광역시 금정구 부산대학로63번길 17  (장전동)","","티샷골프","20040505112518","I","2018-08-31 23:59:59.0","","389669.796497196","194391.601295412","골프연습장업","사립","0","","","147.45","","","",
"533","골프연습장업","10_31_01_P","3350000","CDFH3301052007000001","20070413","","03","폐업","03","폐업","20171130","","","","517-7001","","","부산광역시 금정구 남산동 68-1번지 2층","부산광역시 금정구 중앙대로 1989 (남산동, 남산프라자)","46227","남산골프","20180501170749","I","2018-08-31 23:59:59.0","","390241.469793416","197865.684207345","골프연습장업","사립","","","1","9857.7","","","",
"534","골프연습장업","10_31_01_P","3350000","CDFH3301051989000001","19891201","","03","폐업","03","폐업","20140124","","","","513-4004","","609802","부산광역시 금정구 구서동 1007-9번지","부산광역시 금정구 두실로 55-16  (구서동)","","선경골프연습장","20140124132423","I","2018-08-31 23:59:59.0","","389711.907677348","197836.793278531","골프연습장업","사립","0","","","1320","","","",
"535","골프연습장업","10_31_01_P","3350000","CDFH3301052007000002","20070928","","03","폐업","03","폐업","20160111","","","","512-8686","","609819","부산광역시 금정구 부곡동 225-36번지 삼성렉스폴 203호","부산광역시 금정구 부곡온천천로 126,  203호 (부곡동,삼성렉스폴)","","천지연골프연습장","20160111174616","I","2018-08-31 23:59:59.0","","390084.957597662","195113.861924006","골프연습장업","사립","0","","1","631.75","","","",
"536","골프연습장업","10_31_01_P","3350000","CDFH3301052008000003","20080205","","03","폐업","03","폐업","20131010","","","","516-3727","","609824","부산광역시 금정구 부곡동 886-9번지","부산광역시 금정구 부곡로 17 (부곡동)","609824","경동스크린골프","20131010152042","I","2018-08-31 23:59:59.0","","389960.140365571","193017.069302805","골프연습장업","사립","","","","","","","",
"537","골프연습장업","10_31_01_P","3350000","CDFH3301052003000002","20030708","","03","폐업","03","폐업","20160107","","","","513-0765","","609840","부산광역시 금정구 장전동 360-9번지 Z-ZONE B/D","부산광역시 금정구 금강로 231 (장전동)","46294","대명스크린골프연습장","20160108095010","I","2018-08-31 23:59:59.0","","389648.175637636","194160.37557456","골프연습장업","사립","","","","608","","","",
"538","골프연습장업","10_31_01_P","3350000","CDFH3301052006000002","20060615","","03","폐업","03","폐업","20150420","","","","517-0766","","609813","부산광역시 금정구 남산동 981-16번지","부산광역시 금정구 금샘로 499  (남산동)","","T.G.M 골프아카데미","20150420105338","I","2018-08-31 23:59:59.0","","389561.142190484","198438.839195364","골프연습장업","사립","","","","413","","","",
"539","골프연습장업","10_31_01_P","3350000","CDFH3301052009000002","20090320","","03","폐업","03","폐업","20121211","","","","508-1170","","609843","부산광역시 금정구 청룡동 50-1번지","부산광역시 금정구 청룡로 37  (청룡동)","","청룡스크린 골프","20121211174736","I","2018-08-31 23:59:59.0","","389953.560466043","199337.600699246","골프연습장업","사립","","","","","","","",
"540","골프연습장업","10_31_01_P","3350000","CDFH3301052009000004","20090519","","03","폐업","03","폐업","20121231","","","","513-2072","","609804","부산광역시 금정구 구서동 203-5번지","부산광역시 금정구 구서중앙로15번길 20  (구서동)","","엑스골프연습장","20130102134329","I","2018-08-31 23:59:59.0","","390057.531834683","196950.450593302","골프연습장업","사립","","","","","","","",
"541","골프연습장업","10_31_01_P","3350000","CDFH3301052008000004","20080222","","03","폐업","03","폐업","20151228","","","","581-3222","","609805","부산광역시 금정구 구서동 1032-3번지","부산광역시 금정구 금샘로 361  (구서동)","","파인스크린골프","20151228180436","I","2018-08-31 23:59:59.0","","389633.258781487","197116.601454586","골프연습장업","사립","","","1","1942","","","",
"542","골프연습장업","10_31_01_P","3350000","CDFH3301052011000005","20110928","","03","폐업","03","폐업","20220615","","","","514-3070","","609854","부산광역시 금정구 구서동 84-10","부산광역시 금정구 금정로237번길 14, 3층 (구서동)","46273","금정골프타운","20220630132733","U","2022-07-02 02:40:00.0","","390317.121490107","196089.100911542","골프연습장업","사립","","0","0","0","0","","",
"543","골프연습장업","10_31_01_P","3350000","CDFH3301052017000001","20170217","","03","폐업","03","폐업","20211221","","","","051-515-3321","","","부산광역시 금정구 남산동 999-1","부산광역시 금정구 금샘로 456, 3층 (남산동)","46226","BK 골프아카데미","20220329184927","U","2022-03-31 02:40:00.0","","389713.846312394","198027.910780487","골프연습장업","사립","Y","0","0","3133.14","0","","",
"544","골프연습장업","10_31_01_P","3350000","CDFH3301052016000002","20161213","","03","폐업","03","폐업","20220624","","","","","","","부산광역시 금정구 청룡동 57-16","부산광역시 금정구 청룡로 7, 2,3층 (청룡동)","46218","허니 스크린골프","20220624172035","U","2022-06-26 02:40:00.0","","390255.524512862","199326.504214728","골프연습장업","사립","","0","0","2632.33","0","","",
"545","골프연습장업","10_31_01_P","3350000","CDFH3301051992000001","19921112","","03","폐업","03","폐업","20140331","","","","518-0211","","609822","부산광역시 금정구 부곡동 243-8번지","부산광역시 금정구 중앙대로 1664  (부곡동)","","금정현대골프연습장","20140331182731","I","2018-08-31 23:59:59.0","","390387.607080717","194645.554940115","골프연습장업","사립","","","","","","","",
"546","골프연습장업","10_31_01_P","3350000","CDFH3301051994000001","19940310","","03","폐업","03","폐업","20100208","","","","512-7170","","609822","부산광역시 금정구 부곡동 243-3번지","부산광역시 금정구 중앙대로 1670  (부곡동)","","그린골프연습장","20100208134737","I","2018-08-31 23:59:59.0","","390374.427508065","194685.513779043","골프연습장업","사립","0","","","","","","",
"547","골프연습장업","10_31_01_P","3350000","CDFH3301051995000001","19950414","","03","폐업","03","폐업","20181211","","","","515-4809","","","부산광역시 금정구 부곡동 225-61번지","부산광역시 금정구 중앙대로1685번길 12 (부곡동)","46277","주)대창기업 MH골프연습장","20181211124011","U","2018-12-13 02:40:00.0","","390278.854027296","194898.096714477","골프연습장업","사립","","","1","","","","",
"548","골프연습장업","10_31_01_P","3350000","CDFH3301051995000002","19950907","","03","폐업","03","폐업","20060612","","","","582-2013","","609813","부산광역시 금정구 남산동 981-16번지","부산광역시 금정구 금샘로 499  (남산동)","","백산골프","20080225180132","I","2018-08-31 23:59:59.0","","389561.142190484","198438.839195364","골프연습장업","사립","0","","","","","","",
"549","골프연습장업","10_31_01_P","3350000","CDFH3301052019000001","20190319","","01","영업/정상","13","영업중","","","","","070-4252-5544","","","부산광역시 금정구 구서동 184-3번지 금정타워, 2층","부산광역시 금정구 중앙대로 1925, 금정타워 2층 (구서동)","46230","Golf4Us(골퍼러스)","20200422094834","U","2020-04-24 02:40:00.0","","390227.253984401","197209.205847723","골프연습장업","사립","","","","17147.26","","","",
"550","골프연습장업","10_31_01_P","3350000","CDFH3301052019000002","20190319","","01","영업/정상","13","영업중","","","","","051-527-4700","","","부산광역시 금정구 부곡동 225-58번지 골든웨딩프라자예식장, 3,4층","부산광역시 금정구 중앙대로1719번길 47, 골든웨딩프라자예식장 3,4층 (부곡동)","46277","써니스크린","20190611140609","U","2019-06-13 02:40:00.0","","390131.012671533","195111.082376592","골프연습장업","사립","Y","1","","9453.78","","","",
"551","골프연습장업","10_31_01_P","3350000","CDFH3301052019000004","20190424","","01","영업/정상","13","영업중","","","","","517-4242","","","부산광역시 금정구 장전동 390-7 장전동새마을금고 2층","부산광역시 금정구 금정로 95, 장전동새마을금고 2층 (장전동)","46285","MG스크린골프","20201230085220","U","2021-01-01 02:40:00.0","","389897.708270305","194651.452492136","골프연습장업","사립","Y","","","998.54","","","",
"552","골프연습장업","10_31_01_P","3350000","CDFH3301052019000003","20190419","","01","영업/정상","13","영업중","","","","","518-0755","","","부산광역시 금정구 부곡동 63-1번지 지하1층","부산광역시 금정구 수림로20번길 36, 지하1층 (부곡동)","46275","KT 스크린골프","20190419172031","I","2019-04-21 02:20:27.0","","390237.659277726","195579.465881184","골프연습장업","사립","","","","8155.73","","","",
"553","골프연습장업","10_31_01_P","3350000","CDFH3301052019000007","20190703","","01","영업/정상","13","영업중","","","","","051-508-9991","","","부산광역시 금정구 노포동 9-10번지","부산광역시 금정구 중앙대로 2352 (노포동)","46202","(주)조은영풍","20200422094852","U","2020-04-24 02:40:00.0","","390998.770196975","201284.665319321","골프연습장업","사립","","","","582","","","",
"554","골프연습장업","10_31_01_P","3350000","CDFH3301052019000006","20190626","","01","영업/정상","13","영업중","","","","","580-0380","","","부산광역시 금정구 선동 834-1 파3골프연습장","부산광역시 금정구 하정로 66, 동래베네스트골프클럽 (선동)","46212","BnBK골프클럽","20210209180708","U","2021-02-11 02:40:00.0","","390985.277852043","197940.847598334","골프연습장업","사립","","","","536","","","",
"555","골프연습장업","10_31_01_P","3350000","CDFH3301052019000008","20191213","","01","영업/정상","13","영업중","","","","","5103749","","","부산광역시 금정구 장전동 40번지 부산대학교","부산광역시 금정구 부산대학로63번길 2, 부산대학교 경암스포츠센터 (장전동)","46241","경암스포츠센터(골프)","20200422094909","U","2020-04-24 02:40:00.0","","389314.662085919","194669.898821687","골프연습장업","사립","","","","","","","",
