"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"565","식육포장처리업","07_22_06_P","3360000","336000010420140005","20140403","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 319-10번지","부산광역시 강서구 대저중앙로375번길 3 (대저1동)","46701","신영에프앤디","20150311142929","I","2018-08-31 23:59:59.0","","380924.398048339","193099.875136868","식육포장처리업","식육포장처리업","","000","",
"566","식육포장처리업","07_22_06_P","3360000","336000010420150001","20150331","","01","영업/정상","0000","정상","","","","","051-941-5520","0","","부산광역시 강서구 대저2동 4438","부산광역시 강서구 맥도강변길 912-47 (대저2동)","46723","(주)대성에프앤디","20210715092637","U","2021-07-17 02:40:00.0","","377715.266266058","185052.06452625","식육포장처리업","식육포장처리업","0","L00","0",
"567","식육포장처리업","07_22_06_P","3360000","336000010420150002","20150717","","01","영업/정상","0000","정상","","","","","051-971-1768","976","","","부산광역시 강서구 대저동서로249번길 23-1 (대저2동)","46719","예주축산","20191230170105","U","2020-01-01 02:40:00.0","","378654.912604158","190219.717580025","식육포장처리업","식육포장처리업","","000","",
"568","식육포장처리업","07_22_06_P","3360000","336000010420150003","20150908","","01","영업/정상","0000","정상","","","","","941-7421","0","","","부산광역시 강서구 낙동북로76번길 31 (강동동)","46706","장천식품","20150908154310","I","2018-08-31 23:59:59.0","","376386.819494079","192522.95492894","식육포장처리업","식육포장처리업","","000","",
"569","식육포장처리업","07_22_06_P","3360000","336000010420150004","20151012","","01","영업/정상","0000","정상","","","","","051)973-8215~6","0","","","부산광역시 강서구 낙동남로 448-18 (녹산동)","46728","부산축산농협 축산물유통센타","20151012171116","I","2018-08-31 23:59:59.0","","370249","180743","식육포장처리업","식육포장처리업","","L00","",
"570","식육포장처리업","07_22_06_P","3360000","336000010420150005","20151020","","01","영업/정상","0000","정상","","","","","051-941-5807","0","","부산광역시 강서구 대저1동 3681-3번지","부산광역시 강서구 평강로187번길 23 (대저1동)","46704","거성M&F","20151020165953","I","2018-08-31 23:59:59.0","","376592.788785449","191011.217080727","식육포장처리업","식육포장처리업","","000","",
"571","식육포장처리업","07_22_06_P","3360000","336000010420150006","20151216","","01","영업/정상","0000","정상","","","","","051-972-2278","0","","부산광역시 강서구 대저1동 3151-10번지","부산광역시 강서구 신덕길18번길 15-14 (대저1동)","46703","(주)램월드","20200605142616","U","2020-06-07 02:40:00.0","","379321.057313421","190989.70875699","식육포장처리업","식육포장처리업","","000","",
"572","식육포장처리업","07_22_06_P","3360000","336000010420160001","20160211","","01","영업/정상","0000","정상","","","","","972-6993","0","","부산광역시 강서구 대저1동 317-11","부산광역시 강서구 대저중앙로375번길 46 (대저1동)","46701","(주)명원홀딩스","20220216144447","U","2022-02-18 02:40:00.0","","381049.378091324","193264.762535513","식육포장처리업","식육포장처리업","0","L00","0",
"573","식육포장처리업","07_22_06_P","3360000","336000010420160002","20160304","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 3046-4번지","","","화인포크","20160304172554","I","2018-08-31 23:59:59.0","","379085.716980305","190761.47339889","식육포장처리업","식육포장처리업","","000","",
"574","식육포장처리업","07_22_06_P","3360000","336000010420160003","20160324","","01","영업/정상","0000","정상","","","","","941-2238","0","","부산광역시 강서구 대저1동 3681-3","부산광역시 강서구 평강로187번길 23 (대저1동)","46704","부산에프에스","20210503085241","U","2021-05-05 02:40:00.0","","376592.788785449","191011.217080727","식육포장처리업","식육포장처리업","","000","",
"575","식육포장처리업","07_22_06_P","3360000","336000010420160006","20161025","","01","영업/정상","0000","정상","","","","","051-337-2578","0","","","부산광역시 강서구 낙동북로43번길 38-16 (강동동)","46705","주식회사 현백","20200317171620","U","2020-03-19 02:40:00.0","","376280","192835","식육포장처리업","식육포장처리업","","L00","",
"576","식육포장처리업","07_22_06_P","3360000","336000010420160007","20161121","","01","영업/정상","0000","정상","","","","","","0","","","부산광역시 강서구 평강로 323 (대저1동)","46704","대평오리","20161121100234","I","2018-08-31 23:59:59.0","","377226.018294242","192230.267401264","식육포장처리업","식육포장처리업","","000","",
"577","식육포장처리업","07_22_06_P","3360000","336000010420170001","20170224","","01","영업/정상","0000","정상","","","","","051-972-1558","0","","","부산광역시 강서구 공항로339번길 26-15 (대저2동)","46723","에프엔씨 진국","20170224110717","I","2018-08-31 23:59:59.0","","377437","184042","식육포장처리업","식육포장처리업","","000","",
"578","식육포장처리업","07_22_06_P","3360000","336000010420170002","20170302","","01","영업/정상","0000","정상","","","","","051-832-1447","0","","","부산광역시 강서구 체육공원로6번길 60 (대저1동)","46703","대한푸드","20190625123445","U","2019-06-27 02:40:00.0","","379988.144486343","191445.35690873","식육포장처리업","식육포장처리업","","000","",
"579","식육포장처리업","07_22_06_P","3360000","336000010420170004","20170512","","01","영업/정상","0000","정상","","","","","051-831-9425","0","","","부산광역시 강서구 녹산산단262로59번길 37 (송정동)","46757","씨에프","20170512115744","I","2018-08-31 23:59:59.0","","368654.854713562","177658.006189016","식육포장처리업","식육포장처리업","","000","",
"580","식육포장처리업","07_22_06_P","3360000","336000010420170007","20171017","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 2415-5번지","부산광역시 강서구 대저로299번길 54 (대저1동)","46702","일광식품(주)","20171017104330","I","2018-08-31 23:59:59.0","","380694.661862676","192281.153647081","식육포장처리업","식육포장처리업","","L00","",
"581","식육포장처리업","07_22_06_P","3360000","336000010420170008","20171121","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 2415-5번지","부산광역시 강서구 대저로299번길 54, 2층 (대저1동)","46702","세진식품","20180831151345","I","2018-08-31 23:59:59.0","","380694.661862676","192281.153647081","식육포장처리업","식육포장처리업","","000","",
"582","식육포장처리업","07_22_06_P","3360000","336000010420170009","20171123","","01","영업/정상","0000","정상","","","","","","1774.8","","부산광역시 강서구 송정동 1768-5번지","부산광역시 강서구 녹산산단382로50번길 33 (송정동)","46757","강인종합상사","20190321140246","U","2019-03-23 02:40:00.0","","369145.646646418","177708.13897087","식육포장처리업","식육포장처리업","","000","",
"583","식육포장처리업","07_22_06_P","3360000","336000010420170011","20171221","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 115-3번지","부산광역시 강서구 낙동남로 1032, 2층 (명지동)","46725","동오F&C","20171221164828","I","2018-08-31 23:59:59.0","","375483.761802483","181016.02814027","식육포장처리업","식육포장처리업","","000","",
"584","식육포장처리업","07_22_06_P","3360000","336000010420180002","20180104","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 326-123번지","부산광역시 강서구 대저중앙로357번길 21 (대저1동)","46701","청정물산","20200402163836","U","2020-04-04 02:40:00.0","","380751.637588507","193175.766438289","식육포장처리업","식육포장처리업","","000","",
"585","식육포장처리업","07_22_06_P","3360000","336000010420180003","20130724","","01","영업/정상","0000","정상","","","","","051-971-3000","0","","부산광역시 강서구 명지동 195번지","부산광역시 강서구 낙동남로 1030-27 (명지동)","46725","하나식품","20180314141315","I","2018-08-31 23:59:59.0","","375540.669524386","180947.382062959","식육포장처리업","식육포장처리업","","000","",
"586","식육포장처리업","07_22_06_P","3360000","336000010420180004","20180315","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 326-123","부산광역시 강서구 대저중앙로357번길 21(대저1동)","46701","서호푸드","20210825190508","U","2021-08-27 02:40:00.0","","380751.637588507","193175.766438289","식육포장처리업","식육포장처리업","0","000","0",
"587","식육포장처리업","07_22_06_P","3360000","336000010420180005","20180326","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 2400-55번지","부산광역시 강서구 대저로299번길 90 (대저1동)","46702","양우식품","20180326175028","I","2018-08-31 23:59:59.0","","380712.416610379","192458.633356819","식육포장처리업","식육포장처리업","","000","",
"588","식육포장처리업","07_22_06_P","3360000","336000010420180006","20180327","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 317-12번지","부산광역시 강서구 공항로1409번길 43-3 (대저1동)","46701","(주)꿈을실현하는사람들","20190910124124","U","2019-09-12 02:40:00.0","","381095.930895981","193363.584870751","식육포장처리업","식육포장처리업","","L00","",
"589","식육포장처리업","07_22_06_P","3360000","336000010420180007","20180410","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 231-10번지","부산광역시 강서구 신호산단4로76번길 52, 1층 (신호동)","46759","부자축산유통","20180410140702","I","2018-08-31 23:59:59.0","","371482.093051256","177660.59667081","식육포장처리업","식육포장처리업","","000","",
"590","식육포장처리업","07_22_06_P","3360000","336000010420180008","20180510","","01","영업/정상","0000","정상","","","","","051-332-5559","0","","부산광역시 강서구 강동동 87-1번지","부산광역시 강서구 제도로1041번길 540 (강동동)","46706","(주)대한식품","20190715140311","U","2019-07-17 02:40:00.0","","375862.963262258","192739.01067729","식육포장처리업","식육포장처리업","","L00","",
"591","식육포장처리업","07_22_06_P","3360000","336000010420180001","20180102","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 3665-21번지","부산광역시 강서구 평강로193번길 21-14 (대저1동)","46704","(주)동일육가공","20190401164202","U","2019-04-03 02:40:00.0","","376570.207180275","191123.115890416","식육포장처리업","식육포장처리업","","L00","",
"592","식육포장처리업","07_22_06_P","3360000","336000010420180009","20180515","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 1358-47번지","부산광역시 강서구 대저로171번길 159 (대저1동)","46702","에스디축산유통","20180515112910","I","2018-08-31 23:59:59.0","","379361.592444691","192830.207061209","식육포장처리업","식육포장처리업","","000","",
"593","식육포장처리업","07_22_06_P","3360000","336000010420180010","20180518","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 식만동 742","부산광역시 강서구 식만로179번길 24(식만동)","46707","(주)미설푸드","20220316133247","U","2022-03-18 02:40:00.0","","373744.352823296","191764.013766072","식육포장처리업","식육포장처리업","0","L00","0",
"594","식육포장처리업","07_22_06_P","3360000","336000010420190002","20190211","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 361-142번지","부산광역시 강서구 대저중앙로394번길 22-5 (대저1동)","46702","애우돈","20191224142636","U","2019-12-26 02:40:00.0","","","","식육포장처리업","식육포장처리업","","000","",
"595","식육포장처리업","07_22_06_P","3360000","336000010420190005","20190220","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저2동 1234-1번지","부산광역시 강서구 대저동서로 244, 1층 (대저2동)","46719","한성축산","20191216144611","U","2019-12-18 02:40:00.0","","378674.744922614","190100.661524418","식육포장처리업","식육포장처리업","","000","",
"596","식육포장처리업","07_22_06_P","3360000","336000010420190004","20190219","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 2706-1번지","부산광역시 강서구 공항로 1227 (대저1동)","46703","빛가람","20190219144302","I","2019-02-21 02:21:27.0","","380463.920253025","191802.482081304","식육포장처리업","식육포장처리업","","000","",
"597","식육포장처리업","07_22_06_P","3360000","336000010420190006","20190225","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저2동 1157-2번지","부산광역시 강서구 경전철로 215, 1동 (대저2동)","46719","(주)돈키오태","20190225180430","I","2019-02-27 02:21:34.0","","378738.766644685","190503.208114704","식육포장처리업","식육포장처리업","","L00","",
"598","식육포장처리업","07_22_06_P","3360000","336000010420190007","20140327","","01","영업/정상","0000","정상","","","","","051-336-6948","310","","부산광역시 강서구 대저1동 1297-62","부산광역시 강서구 대저로89번가길 71 (대저1동)","46700","엘피식품","20210203162726","U","2021-02-05 02:40:00.0","","","","식육포장처리업","식육포장처리업","","000","",
"599","식육포장처리업","07_22_06_P","3360000","336000010420190001","20190114","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 1187번지","부산광역시 강서구 대저로29번길 72 (대저1동)","46700","골든 미트(Golden Meat)","20190306152949","U","2019-03-08 02:40:00.0","","377994.164469393","192716.09066224","식육포장처리업","식육포장처리업","","000","",
"600","식육포장처리업","07_22_06_P","3360000","336000010420190003","20190212","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 식만동 342","부산광역시 강서구 식만로 245 (식만동)","46707","(주)금나라 푸드","20200715094049","U","2020-07-17 02:40:00.0","","374186.877945964","192277.470224812","식육포장처리업","식육포장처리업","","L00","",
"601","식육포장처리업","07_22_06_P","3360000","336000000420080005","20080818","","01","영업/정상","0000","정상","","","","","972-0010","0","","부산광역시 강서구 대저2동 5453","부산광역시 강서구 맥도길415번길 139 (대저2동)","","엔에이치푸드","20200911142514","U","2020-09-13 02:40:00.0","","376093.989006879","184100.06805591","식육포장처리업","식육포장처리업","","000","",
"602","식육포장처리업","07_22_06_P","3360000","336000000420090001","20090407","","01","영업/정상","0000","정상","","","","","051-831-5711","1770.6","","부산광역시 강서구 송정동 1770-10번지","부산광역시 강서구 녹산산단382로59번길 7 (송정동)","","(주)부산축산","20191129180217","U","2019-12-01 02:40:00.0","","369562.400873148","177674.066929899","식육포장처리업","식육포장처리업","","L00","",
"603","식육포장처리업","07_22_06_P","3360000","336000010420090002","20091203","","01","영업/정상","0000","정상","","","","","051-972-3733","566","","부산광역시 강서구 죽동동 514-644번지","부산광역시 강서구 죽동길405번길 24-20 (죽동동)","46708","(주)제이케이축산기업","20181030093642","U","2018-11-01 02:37:02.0","","370436.556839339","190842.251527753","식육포장처리업","식육포장처리업","","L00","",
"604","식육포장처리업","07_22_06_P","3360000","336000010420110002","20110701","","01","영업/정상","0000","정상","","","","","051)973-3603","648","","부산광역시 강서구 대저1동 3628-1","부산광역시 강서구 평강로171번길 247(대저1동)","46704","참앤찬푸드","20211006170742","U","2021-10-08 02:40:00.0","","376904.030073428","191645.724062228","식육포장처리업","식육포장처리업","0","000","0",
"605","식육포장처리업","07_22_06_P","3360000","336000010420110003","20110715","","01","영업/정상","0000","정상","","","","","","1062","","부산광역시 강서구 식만동 315-27","부산광역시 강서구 식만로 271-5 (식만동)","","산들강","20201030174222","U","2020-11-01 02:40:00.0","","374337.990618902","192460.760624471","식육포장처리업","식육포장처리업","","000","",
"606","식육포장처리업","07_22_06_P","3360000","336000010420120002","20120831","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 214-10번지","부산광역시 강서구 낙동남로 1030-25 (명지동)","46725","(주)현우축산","20180228114753","I","2018-08-31 23:59:59.0","","375540.825690943","180916.129279498","식육포장처리업","식육포장처리업","","L00","",
"607","식육포장처리업","07_22_06_P","3360000","336000000420040005","20041207","","01","영업/정상","0000","정상","","","","","051-941-4071","49.1","","부산광역시 강서구 대저2동 5818-2","부산광역시 강서구 맥도길243번길 2-7 (대저2동)","","(주)한솔축산","20210803104350","U","2021-08-05 02:40:00.0","","376940.598199713","183428.939742666","식육포장처리업","식육포장처리업","0","L00","0",
"608","식육포장처리업","07_22_06_P","3360000","336000000420050003","20050822","","01","영업/정상","0000","정상","","","","","","998.68","","부산광역시 강서구 송정동 1635-19","부산광역시 강서구 녹산산단381로 21 (송정동)","","(주)모두랑","20210914213559","U","2021-09-16 02:40:00.0","","369415.701276251","178453.212262802","식육포장처리업","식육포장처리업","0","L00","0",
"609","식육포장처리업","07_22_06_P","3360000","336000000420060001","20060901","","01","영업/정상","0000","정상","","","","","051-941-1795","247","","부산광역시 강서구 대저1동 4656","부산광역시 강서구 경전철로25번길 145 (대저1동)","","(주)백두유통","20210803100959","U","2021-08-05 02:40:00.0","","377534.054592492","189377.135456492","식육포장처리업","식육포장처리업","0","L00","0",
"610","식육포장처리업","07_22_06_P","3360000","336000000420070001","20100409","","01","영업/정상","0000","정상","","","","","","539","","부산광역시 강서구 강동동 28-4번지","부산광역시 강서구 낙동북로126번길 40-1 (강동동)","46706","유원푸드","20180629101021","I","2018-08-31 23:59:59.0","","376654.509175303","192347.894769699","식육포장처리업","식육포장처리업","","000","",
"611","식육포장처리업","07_22_06_P","3360000","336000000420030002","20030320","","01","영업/정상","0000","정상","","","","","051-971-0905","45.5","","부산광역시 강서구 대저1동 998-54번지","부산광역시 강서구 대저중앙로71번길 61 (대저1동)","","보문오리총판","20140417103217","I","2018-08-31 23:59:59.0","","377904.119931083","193048.744239001","식육포장처리업","식육포장처리업","","000","",
"612","식육포장처리업","07_22_06_P","3360000","336000000420040001","20040904","","01","영업/정상","0000","정상","","","","","051-831-9138","573","","부산광역시 강서구 송정동 1742-17번지","부산광역시 강서구 녹산산단362로 37 (송정동)","","(주)진주식품","20191022165906","U","2019-10-24 02:40:00.0","","369330.390451594","177854.900933406","식육포장처리업","식육포장처리업","","L00","",
"613","식육포장처리업","07_22_06_P","3360000","336000000420070003","20071004","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 211-2번지","부산광역시 강서구 낙동북로31번길 19 (강동동)","46705","케이디유통","20161202110254","I","2018-08-31 23:59:59.0","","376044.736355223","192947.505057587","식육포장처리업","식육포장처리업","","000","",
"614","식육포장처리업","07_22_06_P","3360000","336000000420080003","20080502","","01","영업/정상","0000","정상","","","","","051-831-6430","0","","부산광역시 강서구 송정동 1760-12번지","부산광역시 강서구 녹산산단262로60번길 24 (송정동)","","(주)부흥글로벌식품","20200217103849","U","2020-02-19 02:40:00.0","","368051.366514748","177643.670368502","식육포장처리업","식육포장처리업","","L00","",
"615","식육포장처리업","07_22_06_P","3360000","336000000420080001","20080205","","01","영업/정상","0000","정상","","","","","051-941-7601","0","","부산광역시 강서구 강동동 1973-1번지","부산광역시 강서구 상덕로97번길 85, 외 1필지(강동동 상덕로 97번길 81-1) (강동동)","46706","(주)건창축산유통","20200226170911","U","2020-02-28 02:40:00.0","","374145.981953602","190113.650101423","식육포장처리업","식육포장처리업","","L00","",
"616","식육포장처리업","07_22_06_P","3360000","336000000420080002","20080321","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 1184-2","부산광역시 강서구 대저중앙로 81 (대저1동)","46700","(주)행운식품","20210727153806","U","2021-07-29 02:40:00.0","","378029.199873867","192820.90208319","식육포장처리업","식육포장처리업","0","L00","0",
"617","식육포장처리업","07_22_06_P","3360000","336000010420190008","20190424","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 251-9 C동 B호","부산광역시 강서구 낙동북로 24, C동 B호 (강동동)","46706","대성축산","20210225120410","U","2021-02-27 02:40:00.0","","375804.943475754","192841.439925991","식육포장처리업","식육포장처리업","","000","",
"618","식육포장처리업","07_22_06_P","3360000","336000010420190011","20121116","","01","영업/정상","0000","정상","","","","","051-303-2262","0","","부산광역시 강서구 강동동 29-738번지","부산광역시 강서구 낙동북로102번가길 22 (강동동)","46706","(주)가람에프앤비","20190503134705","I","2019-05-05 02:20:38.0","","","","식육포장처리업","식육포장처리업","","L00","",
"619","식육포장처리업","07_22_06_P","3360000","336000010420190013","20190521","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 1186-1번지","부산광역시 강서구 대저로3번길 124 (대저1동)","46700","신성식품","20190521113353","I","2019-05-23 02:21:15.0","","378020.625635474","192739.561690162","식육포장처리업","식육포장처리업","","000","",
"620","식육포장처리업","07_22_06_P","3360000","336000010420190014","20190521","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 1186-1번지","부산광역시 강서구 대저로3번길 124 (대저1동)","46700","유현식품","20190521115322","I","2019-05-23 02:21:15.0","","378020.625635474","192739.561690162","식육포장처리업","식육포장처리업","","000","",
"621","식육포장처리업","07_22_06_P","3360000","336000010420190009","20190425","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 251-9번지 C동 C호","부산광역시 강서구 낙동북로 24, C동 C호 (강동동)","46706","태성축산","20190425090932","I","2019-04-27 02:20:31.0","","375804.943475754","192841.439925991","식육포장처리업","식육포장처리업","","000","",
"622","식육포장처리업","07_22_06_P","3360000","336000010420190010","20190425","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 251-9번지 C동 A호","부산광역시 강서구 낙동북로 24, C동 A호 (강동동)","46706","(주)서안축산","20190425094820","I","2019-04-27 02:20:31.0","","375804.943475754","192841.439925991","식육포장처리업","식육포장처리업","","L00","",
"623","식육포장처리업","07_22_06_P","3360000","336000010420190012","20190513","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 2690-1번지","부산광역시 강서구 체육공원로6번길 146, 1층 (대저1동)","46703","부강축산","20191210150427","U","2019-12-12 02:40:00.0","","380327.550863077","191699.968603894","식육포장처리업","식육포장처리업","","000","",
"624","식육포장처리업","07_22_06_P","3360000","336000010420220005","20220419","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 334-10","부산광역시 강서구 대저중앙로348번길 8-3(대저1동)","46702","동북푸드 부산","20220419100736","I","2022-04-21 00:22:33.0","","380618.296293793","193040.566769278","식육포장처리업","식육포장처리업","0","000","0",
"625","식육포장처리업","07_22_06_P","3360000","336000010420190015","20190625","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 29-415","부산광역시 강서구 낙동북로102번길 5, 1층 우측호 (강동동)","46706","주식회사 담올","20201210131521","U","2020-12-12 02:40:00.0","","376603.216648797","192539.409644749","식육포장처리업","식육포장처리업","","L00","",
"626","식육포장처리업","07_22_06_P","3360000","336000010420190016","20190625","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 29-415번지","부산광역시 강서구 낙동북로102번길 5, 1층 좌측호 (강동동)","46706","해찬솔 푸드","20190625150001","I","2019-06-27 02:21:22.0","","376603.216648797","192539.409644749","식육포장처리업","식육포장처리업","","000","",
"627","식육포장처리업","07_22_06_P","3360000","336000010420190033","20190910","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 3250-19번지","부산광역시 강서구 명지오션시티8로 10-5, 1층 (명지동)","46763","(주)씨엘에스푸드","20190910133459","I","2019-09-12 02:22:25.0","","374230.527509835","178165.102089285","식육포장처리업","식육포장처리업","","L00","",
"628","식육포장처리업","07_22_06_P","3360000","336000010420190030","20160125","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 1300-15","부산광역시 강서구 대저로135번길 41-3 (대저1동)","46700","(주)수성푸드","20210224150027","U","2021-02-26 02:40:00.0","","","","식육포장처리업","식육포장처리업","","L00","",
"629","식육포장처리업","07_22_06_P","3360000","336000010420190019","20190722","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 252-1번지","부산광역시 강서구 신호산단2로75번길 30-7, 우리집 1층 오른쪽 1호 (신호동)","46759","대성미트","20190722111741","I","2019-07-24 02:21:44.0","","371309.701048181","177506.633931047","식육포장처리업","식육포장처리업","","000","",
"630","식육포장처리업","07_22_06_P","3360000","336000010420190020","20190722","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 231-14번지","부산광역시 강서구 신호산단5로 69, 1층 계단입구 왼쪽 1호 (신호동)","46759","준푸드","20190910152340","U","2019-09-12 02:40:00.0","","371431.737080422","177662.672613897","식육포장처리업","식육포장처리업","","000","",
"631","식육포장처리업","07_22_06_P","3360000","336000010420190021","20190722","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 231-14","부산광역시 강서구 신호산단5로 69, 1층 계단입구 오른쪽 2호 (신호동)","46759","농업회사법인 주식회사 최가네","20201105085522","U","2020-11-07 02:40:00.0","","371431.737080422","177662.672613897","식육포장처리업","식육포장처리업","","L00","",
"632","식육포장처리업","07_22_06_P","3360000","336000010420190022","20190722","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 259-1번지","부산광역시 강서구 신호산단1로144번길 60, 남록빌 1층 계단입구 오른쪽 2호 (신호동)","46759","김가원","20190722154502","I","2019-07-24 02:21:44.0","","371362.678885522","177403.007316552","식육포장처리업","식육포장처리업","","000","",
"633","식육포장처리업","07_22_06_P","3360000","336000010420190023","20190722","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 259-1번지","부산광역시 강서구 신호산단1로144번길 60, 남록빌 1층 계단입구 왼쪽 1호 (신호동)","46759","영푸드","20190722155910","I","2019-07-24 02:21:44.0","","371362.678885522","177403.007316552","식육포장처리업","식육포장처리업","","000","",
"634","식육포장처리업","07_22_06_P","3360000","336000010420190024","20190725","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 29-35번지","부산광역시 강서구 낙동북로 112 (강동동)","46706","강동축산","20190725154725","I","2019-07-27 02:21:47.0","","376676.315435785","192517.520631134","식육포장처리업","식육포장처리업","","000","",
"635","식육포장처리업","07_22_06_P","3360000","336000010420190026","20190807","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 234-15번지","부산광역시 강서구 대저중앙로393번길 60 (대저1동)","46701","JB축산","20190807095119","I","2019-08-09 02:21:57.0","","381167.142856528","193326.074400556","식육포장처리업","식육포장처리업","","000","",
"636","식육포장처리업","07_22_06_P","3360000","336000010420190027","20190807","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 234-15번지","부산광역시 강서구 대저중앙로393번길 60, 왼쪽동 (대저1동)","46701","무학축산","20190807120108","I","2019-08-09 02:21:57.0","","381167.142856528","193326.074400556","식육포장처리업","식육포장처리업","","000","",
"637","식육포장처리업","07_22_06_P","3360000","336000010420190028","20190807","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 222-3번지","부산광역시 강서구 신호산단4로64번가길 10, 에코빌 (신호동)","46759","일우돈","20190807154226","I","2019-08-09 02:21:57.0","","371417.4679272","177859.410371233","식육포장처리업","식육포장처리업","","000","",
"638","식육포장처리업","07_22_06_P","3360000","336000010420190032","20190909","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저2동 5156-2번지","부산광역시 강서구 공항로361번가길 53 (대저2동)","46723","26meat","20190909102723","I","2019-09-11 02:22:33.0","","377378.326690914","184369.466948969","식육포장처리업","식육포장처리업","","000","",
"639","식육포장처리업","07_22_06_P","3360000","336000010420190025","20190730","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저2동 5154-4","부산광역시 강서구 공항로383번길 40 (대저2동)","46723","해찬푸드","20200716183614","U","2020-07-18 02:40:00.0","","377406.502903583","184336.537333552","식육포장처리업","식육포장처리업","","000","",
"640","식육포장처리업","07_22_06_P","3360000","336000010420190017","20010504","","01","영업/정상","0000","정상","","","","","051-704-0126","748","","부산광역시 강서구 봉림동 738-267 (주)케이티에스씨","부산광역시 강서구 가락대로 1148-1, (주)케이티에스씨 (봉림동)","46709","주식회사 케이티에스씨(KTSC) 부산사업소","20210803100249","U","2021-08-05 02:40:00.0","","372855.489030728","187058.084706907","식육포장처리업","식육포장처리업","0","L00","0",
"641","식육포장처리업","07_22_06_P","3360000","336000010420190018","20190719","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 252-1번지","부산광역시 강서구 신호산단2로75번길 30-7, 우리집 1층 오른쪽 2호 (신호동)","46759","홍푸드","20190719103604","I","2019-07-21 02:21:42.0","","371309.701048181","177506.633931047","식육포장처리업","식육포장처리업","","000","",
