"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"1432","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100028","20210625","","01","영업/정상","11","영업","","","","","051-327-6246","","","부산광역시 사상구 괘법동 546-1 엠시티빌딩","부산광역시 사상구 사상로 200, 5층 (괘법동)","46968","성모프라자안경","20210625093439","I","2021-12-16 00:22:43.0","","380748.884274024","186669.236718465","기타수질오염원관리","","","","","","","","",
"1433","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100029","20210625","","01","영업/정상","11","영업","","","","","051-313-0613","","","부산광역시 사상구 괘법동 835-12 김이태소아과의원","부산광역시 사상구 사상로 252 (괘법동)","46964","영진안경","20210625093445","I","2021-12-16 00:22:43.0","","380538.791209167","187141.153053885","기타수질오염원관리","","","","","","","","",
"1434","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100030","20210625","","01","영업/정상","11","영업","","","","","051-313-0407","","","부산광역시 사상구 괘법동 524-51","부산광역시 사상구 사상로 243-1, 1층 (괘법동)","46963","으뜸50안경(사상점)","20210625093451","I","2021-12-16 00:22:43.0","","380530.813775392","187061.13713961","기타수질오염원관리","","","","","","","","",
"1435","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100031","20210626","","01","영업/정상","11","영업","","","","","0513170777","","","부산광역시 사상구 학장동 585-18 세원빌딩","부산광역시 사상구 대동로 105, 세원빌딩 (학장동)","47050","아이리더","20210626180551","I","2021-12-16 00:22:43.0","","380294.961738941","183990.187308786","기타수질오염원관리","","","","","","","","",
"1436","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100032","20210626","","01","영업/정상","11","영업","","","","","0513155111","","","부산광역시 사상구 학장동 820-36","부산광역시 사상구 대동로 67 (학장동)","47050","스마일안경원","20210626180557","I","2021-12-16 00:22:43.0","","380018.088302562","183730.402044063","기타수질오염원관리","","","","","","","","",
"1437","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100033","20210626","","01","영업/정상","11","영업","","","","","051-325-0123","","","부산광역시 사상구 주례동 412-28","부산광역시 사상구 가야대로 289 (주례동)","47003","한빛안경","20210626180602","I","2021-12-16 00:22:43.0","","382575.557779659","185365.576521183","기타수질오염원관리","","","","","","","","",
"1438","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202000002","20200601","","01","영업/정상","11","영업","","","","","0513270978","","","부산광역시 사상구 감전동 956-24","부산광역시 사상구 장인로 38-12 (감전동)","47029","에스티","20200601101020","I","2021-12-16 00:22:43.0","","379723.023064986","184426.50398847","기타수질오염원관리","","","","","","","","",
"1439","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100008","20210531","","01","영업/정상","11","영업","","","","","0513141357","","","부산광역시 사상구 괘법동 817-4 으뜸학원","부산광역시 사상구 사상로 242 (괘법동)","46964","다비치안경사상초교옆점","20210531192047","I","2021-12-16 00:22:43.0","","380575.896698713","187065.664138978","기타수질오염원관리","","","","","","","","",
"1440","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025199900006","19990101","","01","영업/정상","11","영업","","","","","0513249191","","","부산광역시 사상구 학장동 산 140-9","부산광역시 사상구 대동로 148-8 (학장동)","617020","성민정비공업사","20150312143941","I","2021-12-16 00:22:43.0","","380650.790947323","184134.205808124","기타수질오염원관리","","","","","","","","",
"1441","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200000001","20000329","","01","영업/정상","11","영업","","","","","3032070","","617822","부산광역시 사상구 모라동 657-8","부산광역시 사상구 삼락천로 238 (모라동)","617822","용화자동차정비","20150312161014","I","2021-12-16 00:22:43.0","","380585.763237037","189529.557005061","기타수질오염원관리","","","","","","","","",
"1442","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200100001","20010207","","01","영업/정상","11","영업","","","","","","","","부산광역시 사상구 덕포동 256-3","부산광역시 사상구 사상로 400 (덕포동)","617814","모덕 미니 모터스","20150312152457","I","2021-12-16 00:22:43.0","","380826.776776123","188571.739402945","기타수질오염원관리","","","","","","","","",
"1443","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200100002","20010829","","01","영업/정상","11","영업","","","","","0513051883","","","부산광역시 사상구 덕포동 247-3","부산광역시 사상구 모덕로 74 (덕포동)","617814","한양정비공업사","20200812083243","I","2021-12-16 00:22:43.0","","380671.097739935","188695.607041947","기타수질오염원관리","","","","","","","","",
"1444","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200100003","20011019","","01","영업/정상","11","영업","","","","","","","617814","부산광역시 사상구 덕포동 392-7","부산광역시 사상구 사상로341번길 64 (덕포동)","617814","덕포자동차정비","20111228104822","I","2021-12-16 00:22:43.0","","380372.075518484","188093.219323581","기타수질오염원관리","","","","","","","","",
"1445","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200200001","20021014","","01","영업/정상","11","영업","","","","","","","617826","부산광역시 사상구 삼락동 389-11","부산광역시 사상구 낙동대로1348번길 73 (삼락동)","617826","동양자동차정비","20150312112931","I","2021-12-16 00:22:43.0","","380315.96373205","188551.229295223","기타수질오염원관리","","","","","","","","",
"1446","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200200002","20020125","","01","영업/정상","11","영업","","","","","","","617837","부산광역시 사상구 주례동 399-1","부산광역시 사상구 백양대로445번길 21-3 (주례동)","617837","(주)아성자동차정비","20111228105640","I","2021-12-16 00:22:43.0","","382418.442966566","185462.000002891","기타수질오염원관리","","","","","","","","",
"1447","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200200003","20021118","","01","영업/정상","11","영업","","","","","051 311-6411","","","부산광역시 사상구 감전동 151-6","부산광역시 사상구 새벽시장로64번길 50 (감전동)","617803","(주)상신종합정비","20190712145116","I","2021-12-16 00:22:43.0","","380339.589569962","185544.957648596","기타수질오염원관리","","","","","","","","",
"1448","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200200004","20061205","","01","영업/정상","11","영업","","","","","","","617825","부산광역시 사상구 삼락동 350-5","부산광역시 사상구 낙동대로1420번길 78 (삼락동)","617825","(주)태양자동차정비","20150312113259","I","2021-12-16 00:22:43.0","","380465.972902044","189199.765606159","기타수질오염원관리","","","","","","","","",
"1449","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300002","20030923","","01","영업/정상","11","영업","","","","","","","617814","부산광역시 사상구 덕포동 257-1","부산광역시 사상구 삼덕로45번길 142 (덕포동)","617814","(주)카랜드자동차검사종합정비","20150312160120","I","2021-12-16 00:22:43.0","","380634.067503915","188592.312553887","기타수질오염원관리","","","","","","","","",
"1450","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300003","20031009","","01","영업/정상","11","영업","","","","","","","617808","부산광역시 사상구 괘법동 525-17","부산광역시 사상구 사상로 231 (괘법동)","617808","재원정형외과의원","20150311101837","I","2021-12-16 00:22:43.0","","380568.733977281","186954.314865643","기타수질오염원관리","","","","","","","","",
"1451","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300005","20031015","","01","영업/정상","11","영업","","","","","","","null","부산광역시 사상구 덕포동 426-52 ,426-56","부산광역시 사상구 사상로 282 (덕포동)","617816","의료법인 현백의료재단","20150311111746","I","2021-12-16 00:22:43.0","","380563.701909036","187420.728319018","기타수질오염원관리","","","","","","","","",
"1452","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300006","20031029","","01","영업/정상","11","영업","","","","","","","","부산광역시 사상구 모라동 652-10","부산광역시 사상구 사상로 517 (모라동)","617819","길의원","20150311114749","I","2021-12-16 00:22:43.0","","381075.054695852","189744.537950557","기타수질오염원관리","","","","","","","","",
"1453","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500002","20050419","","01","영업/정상","11","영업","","","","","0513024949","","","부산광역시 사상구 덕포동 248-1","부산광역시 사상구 모덕로 90 (덕포동)","617814","서부산현대모터스","20150312145736","I","2021-12-16 00:22:43.0","","380844.113938522","188665.395837256","기타수질오염원관리","","","","","","","","",
"1454","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500003","20050430","","01","영업/정상","11","영업","","","","","","","617838","부산광역시 사상구 주례동 1162-125","부산광역시 사상구 학장로324번길 26 (주례동)","617838","주례연세병원","20141208114829","I","2021-12-16 00:22:43.0","","382309.061228578","185181.472962392","기타수질오염원관리","","","","","","","","",
"1455","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500006","20050623","","01","영업/정상","11","영업","","","","","","","617820","부산광역시 사상구 모라동 505","부산광역시 사상구 백양대로 893 (모라동)","617820","심재웅정형외과의원","20150311112923","I","2021-12-16 00:22:43.0","","381243.522825734","189246.220768612","기타수질오염원관리","","","","","","","","",
"1456","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500007","20050623","","01","영업/정상","11","영업","","","","","","","","부산광역시 사상구 모라동 1362","부산광역시 사상구 백양대로 880 (모라동)","617755","김상정내과의원","20150312151756","I","2021-12-16 00:22:43.0","","381376.053716185","189006.221241803","기타수질오염원관리","","","","","","","","",
"1457","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500009","20050627","","01","영업/정상","11","영업","","","","","","","617814","부산광역시 사상구 덕포동 404-8","부산광역시 사상구 삼덕로 71 (덕포동)","617814","사상병원","20150311111224","I","2021-12-16 00:22:43.0","","380731.928894834","187902.615978717","기타수질오염원관리","","","","","","","","",
"1458","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500010","20050705","","01","영업/정상","11","영업","","","","","","","617820","부산광역시 사상구 모라동 459-1","부산광역시 사상구 백양대로 900 (모라동)","617820","효사랑의료소비자생활협동조합 다사랑병원","20150311114000","I","2021-12-16 00:22:43.0","","381310.144568166","189307.201476314","기타수질오염원관리","","","","","","","","",
"1459","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500011","20050718","","01","영업/정상","11","영업","","","","","","","617825","부산광역시 사상구 삼락동 74-10","부산광역시 사상구 모라로 16 (삼락동)","617825","롯데정비공업사","20150312151307","I","2021-12-16 00:22:43.0","","380649.339290198","189834.096172727","기타수질오염원관리","","","","","","","","",
"1460","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200500016","20051215","","01","영업/정상","11","영업","","","","","0513279000","","","부산광역시 사상구 엄궁동 571-4","부산광역시 사상구 대동로 2 (엄궁동)","617831","의료법인 강혜의료재단 사랑의 요양병원","20150312134942","I","2021-12-16 00:22:43.0","","379749.504273598","183171.657465851","기타수질오염원관리","","","","","","","","",
"1461","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200600005","20060314","","01","영업/정상","11","영업","","","","","","","617070","부산광역시 사상구 삼락동 388-1 광명자동차정비","부산광역시 사상구 낙동대로 1354 (삼락동, 광명자동차정비)","617070","광명자동차정비","20141205175709","I","2021-12-16 00:22:43.0","","380002.474512988","188637.324488994","기타수질오염원관리","","","","","","","","",
"1462","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200600006","20060330","","01","영업/정상","11","영업","","","","","","","","부산광역시 사상구 엄궁동 56-2","부산광역시 사상구 엄궁북로 32 (엄궁동)","617829","늘행복요양병원","20150312164317","I","2021-12-16 00:22:43.0","","379836.31092597","182777.347387507","기타수질오염원관리","","","","","","","","",
"1463","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200700009","20070911","","01","영업/정상","11","영업","","","","","2543950","","617801","부산광역시 사상구 감전동 157-7","부산광역시 사상구 학감대로222번길 15 (감전동)","617801","MK printing","20150313104025","I","2021-12-16 00:22:43.0","","381325.318765911","185369.926333351","기타수질오염원관리","","","","","","","","",
"1464","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201100006","20110603","","01","영업/정상","11","영업","","","","","0513224816","","","부산광역시 사상구 괘법동 546-1","부산광역시 사상구 사상로 200 (괘법동)","617807","신우내과의원","20181016140925","I","2021-12-16 00:22:43.0","","380748.884274024","186669.236718465","기타수질오염원관리","","","","","","","","",
"1465","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201400014","20141215","","01","영업/정상","11","영업","","","","","0513112400","","617844","부산광역시 사상구 학장동 275-11","부산광역시 사상구 학감대로 184-1 (학장동)","617844","(주)르노삼성자동차 사상정비사업소","20150625141509","I","2021-12-16 00:22:43.0","","381223.271711741","184983.900535624","기타수질오염원관리","","","","","","","","",
"1466","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201600005","20160906","","01","영업/정상","11","영업","","","","","0513126677","","","부산광역시 사상구 학장동 253-4","부산광역시 사상구 학장로248번길 13 (학장동)","47047","우주부분정비","20160906135355","I","2021-12-16 00:22:43.0","","381617.426649042","184723.048580203","기타수질오염원관리","","","","","","","","",
"1467","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025199500013","19950110","","01","영업/정상","11","영업","","","","","0513141164","","617802","부산광역시 사상구 감전동 125-11","부산광역시 사상구 새벽시장로9번길 52 (감전동)","617802","윤보링공업사","20150312163855","I","2021-12-16 00:22:43.0","","379954.162723688","186136.32537581","기타수질오염원관리","","","","","","","","",
"1468","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000002","20100202","","01","영업/정상","11","영업","","","","","051 315-9922","","","부산광역시 사상구 감전동 147-9","부산광역시 사상구 낙동대로1062번길 17 (감전동)","617804","(주)천일정비서비스","20170620110657","I","2021-12-16 00:22:43.0","","379810.761260608","185797.640711346","기타수질오염원관리","","","","","","","","",
"1469","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300414","20030617","","01","영업/정상","11","영업","","","","","0513199159","","","부산광역시 사상구 괘법동 529-1","부산광역시 사상구 광장로 7 (괘법동)","617725","포토플러스","20150311140210","I","2021-12-16 00:22:43.0","","380128.339808636","186803.363627811","기타수질오염원관리","","","","","","","","",
"1470","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100042","20211105","","01","영업/정상","11","영업","","","","","0513215002","","","부산광역시 사상구 감전동 140-3","","","수이브로 모터스","20220613105201","U","2022-06-16 02:40:00.0","","381033.67011434","185638.228952851","기타수질오염원관리","","","","","0","","0","",
"1471","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201400004","20140827","","01","영업/정상","11","영업","","","","","051-911-3363","","","부산광역시 사상구 학장동 289-11","부산광역시 사상구 가야대로230번길 10 (학장동)","617841","현대그린정비","20211111091209","I","2021-11-13 00:22:57.0","","381933.097599924","185178.227939273","기타수질오염원관리","","","","","","","","",
"1472","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100040","20211101","","01","영업/정상","11","영업","","","","","051-324-2610","","","부산광역시 사상구 학장동 245-14","부산광역시 사상구 대동로 219 (학장동)","47019","부경모터스","20211102091206","I","2021-11-04 00:22:45.0","자동차 종합 수리업","380781.051861367","184907.69841564","기타수질오염원관리","자동차 종합 수리업","","","","","","","",
"1473","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202100041","20211102","","01","영업/정상","11","영업","","","","","051-324-2610","","","부산광역시 사상구 학장동 245-14","부산광역시 사상구 대동로 219 (학장동)","47019","부경모터스","20211102091911","I","2021-11-04 00:22:45.0","","380781.051861367","184907.69841564","기타수질오염원관리","","","","","","","","",
"1474","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025202200003","20220525","","01","영업/정상","11","영업","","","","","0517127309","","","부산광역시 사상구 감전동 158-12","부산광역시 사상구 가야대로 163 (감전동)","46985","(주)동성모터스 사상서비스센터","20220609200714","U","2022-06-11 02:40:00.0","","381315.023541089","185259.719244659","기타수질오염원관리","","","","","0","","0","",
"1475","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200700004","20071221","","01","영업/정상","11","영업","","","","","051-862-0038","","","부산광역시 기장군 기장읍 청강리 704-4","부산광역시 기장군 기장읍 대청로72번길 17","619906","협신자동차서비스(주)기장사업소","20201111095015","I","2021-12-16 00:22:43.0","","401712.464383197","195095.935968739","기타수질오염원관리","","","","","","","","",
"1476","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200700003","20070907","","01","영업/정상","11","영업","","","","","7247100","","","부산광역시 기장군 기장읍 청강리 705-2","부산광역시 기장군 기장읍 대청로72번길 14","","(주)금성모터스","20070907131713","I","2021-12-16 00:22:43.0","","401676.541437856","195143.808434393","기타수질오염원관리","","","","","","","","",
"1477","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025201000009","20101215","","01","영업/정상","11","영업","","","","","7273110","","","부산광역시 기장군 정관읍 매학리 778-4","부산광역시 기장군 정관면 정관6로 51","","(주)정관정비센터","20171204175517","I","2021-12-16 00:22:43.0","","398131.945654402","204382.161056125","기타수질오염원관리","","","","","","","","",
"1478","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025201000002","20101212","","01","영업/정상","11","영업","","","","","051-723-2020","","","부산광역시 기장군 기장읍 청강리 705-3","부산광역시 기장군 기장읍 대청로72번길 20","","(주)협신1급정비","20150121172404","I","2021-12-16 00:22:43.0","","401660.175934481","195110.242347013","기타수질오염원관리","","","","","","","","",
"1479","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025201000005","20100803","","01","영업/정상","11","영업","","","","","0517227714","","","부산광역시 기장군 기장읍 교리 328-6 외 1필지","부산광역시 기장군 기장읍 차성로 381  (외 1필지)","","하나모터스","20101012132355","I","2021-12-16 00:22:43.0","","401412.706954213","196955.789143022","기타수질오염원관리","","","","","","","","",
"1480","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200900003","20091210","","01","영업/정상","11","영업","","","","","7279087","","","부산광역시 기장군 기장읍 교리 329-8","부산광역시 기장군 기장읍 차성로 376","","(사)대한호스피스회 평화요양병원","20091210141912","I","2021-12-16 00:22:43.0","","401454.186942028","196893.293584915","기타수질오염원관리","","","","","","","","",
"1481","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200500001","20050406","","01","영업/정상","11","영업","","","","","0517223060","","","부산광역시 기장군 기장읍 청강리 705-4","부산광역시 기장군 기장읍 대청로72번길 24","619906","영진자동차정비","20171031154130","I","2021-12-16 00:22:43.0","","401643.35378818","195075.666469283","기타수질오염원관리","","","","","","","","",
"1482","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200500004","20050914","","01","영업/정상","11","영업","","","","","7268150","","","부산광역시 기장군 정관읍 병산리 산 6","부산광역시 기장군 정관면 병산2로 265","","해운대컨트리클럽(경원개발(주))","20170208155307","I","2021-12-16 00:22:43.0","","400266.147534843","209395.517050671","기타수질오염원관리","","","","","","","","",
"1483","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200000052","20001111","","01","영업/정상","11","영업","","","","","051-722-0930","","","부산광역시 기장군 기장읍 청강리 704-2","부산광역시 기장군 기장읍 대청로72번길 13","","기장신화자동차정비","20210831172226","I","2021-12-16 00:22:43.0","","401727.651410795","195127.063150034","기타수질오염원관리","","","","","","","","",
"1484","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025199800010","19980413","","01","영업/정상","11","영업","","","","","","","","부산광역시 기장군 기장읍 동부리 274-22","부산광역시 기장군 기장읍 읍내로 107","","기장칼라현상소","20180710210739","I","2021-12-16 00:22:43.0","","401634.720078263","196249.463809491","기타수질오염원관리","","","","","","","","",
"1485","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200000053","20000530","","01","영업/정상","11","영업","","","","","","","619912","부산광역시 기장군 일광면 학리 257-4","부산광역시 기장군 일광면 학리등대로 56","619912","대관수산2","20131227182414","I","2021-12-16 00:22:43.0","","404179.16289408","197830.205588234","기타수질오염원관리","","","","","","","","",
"1486","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025199700011","19971007","","01","영업/정상","11","영업","","","","","","","","부산광역시 기장군 일광면 이천리 167-3","부산광역시 기장군 일광면 일광로 278","","대성수산산","20111219103824","I","2021-12-16 00:22:43.0","","404440.992203229","199353.819067319","기타수질오염원관리","","","","","","","","",
"1487","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025201100002","20111118","","01","영업/정상","11","영업","","","","","0517244988","","","부산광역시 기장군 기장읍 대라리 73-3","부산광역시 기장군 기장읍 차성로288번길 30","","삼성의원","20140219123515","I","2021-12-16 00:22:43.0","","401569.12256981","195986.403791897","기타수질오염원관리","","","","","","","","",
"1488","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025201100001","20110920","","01","영업/정상","11","영업","","","","","","","","부산광역시 기장군 장안읍 길천리 31-4","부산광역시 기장군 장안읍 해맞이로 521-10","619950","자동차일번지1급정비","20190830102957","I","2021-12-16 00:22:43.0","","408104.217224932","206315.061439101","기타수질오염원관리","","","","","","","","",
"1489","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025200000047","19991028","","01","영업/정상","11","영업","","","","","","","619950","부산광역시 기장군 장안읍 명례리 210-1","부산광역시 기장군 장안읍 기장대로 2021-3","619951","장안양식장","20131227182150","I","2021-12-16 00:22:43.0","","405478.43500200000","210346.33088800000","기타수질오염원관리","","","","","","","","",
"1490","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025201400001","20140320","","01","영업/정상","11","영업","","","","","051-747-0079","","","부산광역시 기장군 기장읍 대라리 169-7","부산광역시 기장군 기장읍 대청로36번길 11-33","619903","평거요양병원","20180831152152","I","2021-12-16 00:22:43.0","","401665.7360265","195360.894388344","기타수질오염원관리","","","","","","","","",
"1491","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100002","20210430","","01","영업/정상","11","영업","","","","","","","","부산광역시 기장군 기장읍 내리 620-1","부산광역시 기장군 기장읍 내리길 249","46076","내곡양어장","20210430140824","I","2021-12-16 00:22:43.0","","399334.650387307","193172.666293615","기타수질오염원관리","","","","","","","","",
"1492","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100004","20210521","","01","영업/정상","11","영업","","","","","051-518-1001","","","부산광역시 기장군 정관읍 용수리 635-1 제일전기지하수","부산광역시 기장군 정관읍 용수로 78, 제일전기지하수","46004","1001안경점 부산정관점","20210521152130","I","2021-12-16 00:22:43.0","","397587.440383371","205422.191726303","기타수질오염원관리","","","","","","","","",
"1493","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100008","20210609","","01","영업/정상","11","영업","","","","","051-728-7891","","","부산광역시 기장군 정관읍 모전리 776 정관동일스위트 2차","부산광역시 기장군 정관읍 정관3로 23, 303동동 103호 (정관동일스위트 2차)","46010","010안경원","20210609133701","I","2021-12-16 00:22:43.0","","396861.570848114","205529.184735321","기타수질오염원관리","","","","","","","","",
"1494","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100005","20210601","","01","영업/정상","11","영업","","","","","723-7006","","","부산광역시 기장군 일광면 삼성리 547-6 메가마트","부산광역시 기장군 일광면 기장대로 673, 메가마트","46048","안경나라","20210601164508","I","2021-12-16 00:22:43.0","","402168.434114938","197304.623745039","기타수질오염원관리","","","","","","","","",
"1495","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100007","20210607","","01","영업/정상","11","영업","","","","","","","","부산광역시 기장군 장안읍 반룡리 883-3","","","장안마이스터종합정비","20210607131542","I","2021-12-16 00:22:43.0","","","","기타수질오염원관리","","","","","","","","",
"1496","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100009","20210609","","01","영업/정상","11","영업","","","","","051-728-7229","","","부산광역시 기장군 정관읍 모전리 738-4","부산광역시 기장군 정관읍 정관로 389, 롯데타워 103호","46008","우리동네 안경원","20210609134254","I","2021-12-16 00:22:43.0","","396839.499808942","206070.223360046","기타수질오염원관리","","","","","","","","",
"1497","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100011","20210610","","01","영업/정상","11","영업","","","","","051-728-8880","","","부산광역시 기장군 정관읍 용수리 1328-1 삼영프라자","부산광역시 기장군 정관읍 정관로 501, 삼영프라자 102~104호","46015","파프리카안경원 정관점","20210610155841","I","2021-12-16 00:22:43.0","","397334.995843038","205068.689054296","기타수질오염원관리","","","","","","","","",
"1498","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100012","20210611","","01","영업/정상","11","영업","","","","","051-727-8848","","","부산광역시 기장군 정관읍 매학리 717-2","부산광역시 기장군 정관읍 정관로 581","46015","다비치안경 기장정관점","20210611175039","I","2021-12-16 00:22:43.0","","397942.125188272","204602.961623742","기타수질오염원관리","","","","","","","","",
"1499","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100019","20210622","","01","영업/정상","11","영업","","","","","051-901-2770","","","부산광역시 기장군 기장읍 당사리 524 롯데몰 동부산점","부산광역시 기장군 기장읍 기장해안로 147, 롯데몰 동부산점","46084","아이에비뉴 롯데몰동부산점","20210622175529","I","2021-12-16 00:22:43.0","","401473.933606044","190354.279831841","기타수질오염원관리","","","","","","","","",
"1500","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100013","20210622","","01","영업/정상","11","영업","","","","","051-901-2520","","","부산광역시 기장군 기장읍 당사리 524 롯데몰 동부산점","부산광역시 기장군 기장읍 기장해안로 147, 롯데몰 동부산점","46084","스펙터안경","20210622093456","I","2021-12-16 00:22:43.0","","401473.933606044","190354.279831841","기타수질오염원관리","","","","","","","","",
"1501","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100014","20210622","","01","영업/정상","11","영업","","","","","051-721-5051","","","부산광역시 기장군 기장읍 동부리 280-11 빠리바게트","부산광역시 기장군 기장읍 차성동로 64, 빠리바게트","46065","으뜸50안경","20210622093502","I","2021-12-16 00:22:43.0","","401709.206084507","196053.969273883","기타수질오염원관리","","","","","","","","",
"1502","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100016","20210622","","01","영업/정상","11","영업","","","","","051-724-6900","","","부산광역시 기장군 기장읍 동부리 362-1 다비치안경","부산광역시 기장군 기장읍 차성동로 104, 다비치안경","46063","다비치안경 기장시장점","20210622093511","I","2021-12-16 00:22:43.0","","401723.705169194","196436.866389242","기타수질오염원관리","","","","","","","","",
"1503","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100024","20210625","","01","영업/정상","11","영업","","","","","051-723-5353","","","부산광역시 기장군 기장읍 대라리 38 지센","부산광역시 기장군 기장읍 차성남로51번길 30, 지센 1층 102호","46066","아이크로바안경원","20220602163302","U","2022-06-04 02:40:00.0","","401678.104349687","195948.163468922","기타수질오염원관리","","","","","0","","0","",
"1504","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100023","20210623","","01","영업/정상","11","영업","","","","","051-723-1979","","","부산광역시 기장군 기장읍 시랑리 723-1 동부산디에스프라자","부산광역시 기장군 기장읍 기장해안로 118, 동부산디에스프라자","46084","엘레가라벨르","20210623174241","I","2021-12-16 00:22:43.0","","401506.222987939","190051.489332473","기타수질오염원관리","","","","","","","","",
"1505","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100021","20210623","","01","영업/정상","11","영업","","","","","051-727-2264","","","부산광역시 기장군 정관읍 모전리 743-7","부산광역시 기장군 정관읍 모전1길 24","46008","봄(BOM)안경","20210623165623","I","2021-12-16 00:22:43.0","","397007.841286906","206209.450536273","기타수질오염원관리","","","","","","","","",
"1506","수질오염원설치시설(기타)","09_30_12_P","3400000","340000025202100022","20210623","","01","영업/정상","11","영업","","","","","051-721-1033","","","부산광역시 기장군 기장읍 동부리 274-16 기장한의원","부산광역시 기장군 기장읍 읍내로 111","46061","세컨페이스안경원","20210623174236","I","2021-12-16 00:22:43.0","","401677.376168586","196252.05849783","기타수질오염원관리","","","","","","","","",
