"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"162","축산물운반업","07_22_25_P","3350000","335000000820060001","20060628","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","525-2745","15.3","","부산광역시 금정구 서동 ***-**","부산광역시 금정구 서동로***번길 ** (서동)","","다모아유통","20210520093413","U","2021-05-22 02:40:00.0","","391111.587267786","193010.261505804","축산물운반업","","","000","",
"163","축산물운반업","07_22_25_P","3350000","335000000820090001","20090826","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","","331.96","","부산광역시 금정구 구서동 ***-**","부산광역시 금정구 금단로 ** (구서동)","","은아물류","20210520093514","U","2021-05-22 02:40:00.0","","390539.752689817","197212.14418308","축산물운반업","","","000","",
"164","축산물운반업","07_22_25_P","3350000","335000000820090005","20090827","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","","331.96","","부산광역시 금정구 구서동 ***-**","부산광역시 금정구 금단로 ** (구서동)","","효림상사","20210520093705","U","2021-05-22 02:40:00.0","","390539.752689817","197212.14418308","축산물운반업","","","000","",
"165","축산물운반업","07_22_25_P","3350000","335000000820090006","20090827","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","","331.96","","부산광역시 금정구 구서동 ***-**","부산광역시 금정구 금단로 ** (구서동)","","명성상사","20210520093737","U","2021-05-22 02:40:00.0","","390539.752689817","197212.14418308","축산물운반업","","","000","",
"166","축산물운반업","07_22_25_P","3350000","335000000820100001","20100813","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","","1161.81","","부산광역시 금정구 금사동 **-*","부산광역시 금정구 삼어로 *** (금사동)","","대경유통","20210520093807","U","2021-05-22 02:40:00.0","","392756.57209067","192622.421527119","축산물운반업","","","000","",
"167","축산물운반업","07_22_25_P","3350000","335000000820100002","20101118","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","508-9959","0","","부산광역시 금정구 노포동 ***-*","부산광역시 금정구 중앙대로 **** (노포동)","","하나티앤씨","20210520093834","U","2021-05-22 02:40:00.0","","390414.736173088","200147.483925562","축산물운반업","","","L00","",
"168","축산물운반업","07_22_25_P","3350000","335000000820160002","20160826","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","527-7450","4","","부산광역시 금정구 금사동 **-*","부산광역시 금정구 금사로 **-* (금사동)","46330","부자촌","20210520093908","U","2021-05-22 02:40:00.0","","392162.436412634","193182.843270512","축산물운반업","","","000","",
"169","축산물운반업","07_22_25_P","3360000","336000000820190002","20190122","","01","영업/정상","0000","정상","","","","","9736710","0","","부산광역시 강서구 대저*동 ****-*번지","부산광역시 강서구 유통단지*로**번길 **, 다동 *층 (대저*동)","46721","(주)제이비물류","20190419152913","U","2019-04-21 02:40:00.0","","377824.966380913","186638.258246654","축산물운반업","","","L00","",
"170","축산물운반업","07_22_25_P","3360000","336000000820190003","20190426","","01","영업/정상","0000","정상","","","","","","89","","부산광역시 강서구 대저*동 ****","부산광역시 강서구 맥도강변길 ***-** (대저*동)","46723","그리니코퍼레이션(주)","20210427203542","U","2021-04-29 02:40:00.0","","377715.266266058","185052.06452625","축산물운반업","","","L00","",
"171","축산물운반업","07_22_25_P","3360000","336000000820200001","20200323","","01","영업/정상","0000","정상","","","","","","11","","부산광역시 강서구 대저*동 ****","부산광역시 강서구 금호순서길***번길 **, 가동 (대저*동)","46722","엠비물류","20220414111734","U","2022-04-16 02:40:00.0","","376942.037543002","186412.916244312","축산물운반업","","0","000","0",
"172","축산물운반업","07_22_25_P","3360000","336000000820090003","20091106","","01","영업/정상","0000","정상","","","","","518315711","1108.51","","부산광역시 강서구 송정동 ****-**번지","부산광역시 강서구 녹산산단***로**번길 * (송정동)","","(주)부산축산","20140829095839","I","2018-08-31 23:59:59.0","","369562.400873148","177674.066929899","축산물운반업","","","L00","",
"173","축산물운반업","07_22_25_P","3360000","336000000820100002","20100624","","01","영업/정상","0000","정상","","","","","6377261","18.8","","부산광역시 강서구 송정동 ****-*번지","부산광역시 강서구 녹산산업북로 *** (송정동)","46751","에이원프레이트(주)","20151223140334","I","2018-08-31 23:59:59.0","","367454.564232222","179343.014764116","축산물운반업","","","L00","",
"174","축산물운반업","07_22_25_P","3360000","336000000820100004","20100728","","01","영업/정상","0000","정상","","","","","","50","","부산광역시 강서구 대저*동 ****-****번지","부산광역시 강서구 대저로***번길 ** (대저*동)","46702","이화유통","20141215110002","I","2018-08-31 23:59:59.0","","380468.548955571","192378.726503387","축산물운반업","","","000","",
"175","축산물운반업","07_22_25_P","3360000","336000000820050001","20050406","","01","영업/정상","0000","정상","","","","","051-941-5560","34.7","","부산광역시 강서구 대저*동 ****-*번지","부산광역시 강서구 경전철로 *** (대저*동)","","(주)페니키아","20140206114421","I","2018-08-31 23:59:59.0","","378741.101284173","190455.264789089","축산물운반업","","","L00","",
"176","축산물운반업","07_22_25_P","3360000","336000000820060002","20060706","","01","영업/정상","0000","정상","","","","","82","14","","부산광역시 강서구 대저*동 ****-**","부산광역시 강서구 평강로***번길 ** (대저*동)","46704","백두산 물류","20220408150352","U","2022-04-12 02:40:00.0","","380404.407939061","192456.819922517","축산물운반업","","0","000","0",
"177","축산물운반업","07_22_25_P","3360000","336000000820070002","20120612","","01","영업/정상","0000","정상","","","","","9729912","27.3","","부산광역시 강서구 대저*동 ***-**번지","부산광역시 강서구 대저중앙로***번길 * (대저*동)","46701","신영에프엔디","20150311144135","I","2018-08-31 23:59:59.0","","380924.398048339","193099.875136868","축산물운반업","","","000","",
"178","축산물운반업","07_22_25_P","3360000","336000000820130001","20130221","","01","영업/정상","0000","정상","","","","","9413098","0","","부산광역시 강서구 송정동 ****-*번지","부산광역시 강서구 녹산산업북로 *** (송정동)","46751","그레이스로지스(주)","20181024173427","U","2018-10-26 02:36:42.0","","367454.564232222","179343.014764116","축산물운반업","","","L00","",
"179","축산물운반업","07_22_25_P","3360000","336000000820130003","20130516","","01","영업/정상","0000","정상","","","","","","31.6","","부산광역시 강서구 대저*동 ****-*번지","부산광역시 강서구 금호순서길**번길 ** (대저*동)","46722","김창우","20130516084620","I","2018-08-31 23:59:59.0","","378055.688216871","186357.730005687","축산물운반업","","","000","",
"180","축산물운반업","07_22_25_P","3360000","336000000820140002","20140327","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 녹산동 **번지","부산광역시 강서구 낙동남로 *** (녹산동)","46736","대상푸드","20150203191243","I","2018-08-31 23:59:59.0","","372337.596274806","181576.719410962","축산물운반업","","","000","",
"181","축산물운반업","07_22_25_P","3360000","336000000820140003","20141020","","01","영업/정상","0000","정상","","","","","051-973-3358","0","","부산광역시 강서구 대저*동 ****-*","부산광역시 강서구 유통단지*로 **, 제본관동 ***호 (대저*동)","46721","(주)트랜샘","20220408165652","U","2022-04-12 02:40:00.0","","377743.51892343","188130.618744656","축산물운반업","","0","L00","0",
"182","축산물운반업","07_22_25_P","3360000","336000000820150001","20150731","","01","영업/정상","0000","정상","","","","","831-3031","64.8","","","부산광역시 강서구 낙동남로 *** (녹산동)","46728","억수식육유통","20201102113252","U","2020-11-04 02:40:00.0","","370688.31113601","180898.651934395","축산물운반업","","","000","",
"183","축산물운반업","07_22_25_P","3360000","336000000820160001","20160905","","01","영업/정상","0000","정상","","","","","051-271-3735","116","","","부산광역시 강서구 낙동남로 *** (녹산동)","46736","(주)다올씨엔디","20160906094933","I","2018-08-31 23:59:59.0","","372337.596274806","181576.719410962","축산물운반업","","","000","",
"184","축산물운반업","07_22_25_P","3360000","336000000820160002","20160923","","01","영업/정상","0000","정상","","","","","051-297-8116","126","","","부산광역시 강서구 대저동서로**번길 ** (대저*동)","46704","(주)에스앤씨코퍼레이션","20160923161312","I","2018-08-31 23:59:59.0","","377376.677981091","190705.540388462","축산물운반업","","","L00","",
"185","축산물운반업","07_22_25_P","3360000","336000000820170002","20170207","","01","영업/정상","0000","정상","","","","","","113.3","","","부산광역시 강서구 낙동남로 *** (녹산동)","46736","유수물류","20201104214346","U","2020-11-06 02:40:00.0","","372337.596274806","181576.719410962","축산물운반업","","","L00","",
"186","축산물운반업","07_22_25_P","3360000","336000000820180002","20180327","","01","영업/정상","0000","정상","","","","","","232.5","","부산광역시 강서구 대저*동 ****-**","부산광역시 강서구 평강로 *** (대저*동)","46704","(주)주남한우","20210721113350","U","2021-07-23 02:40:00.0","","376757.171159357","191191.178220861","축산물운반업","","0","L00","0",
"187","축산물운반업","07_22_25_P","3360000","336000000820200002","20200907","","01","영업/정상","0000","정상","","","","","","30","","부산광역시 강서구 대저*동 ****-*","부산광역시 강서구 유통단지*로**번길 **, 다동 (대저*동)","46721","(주)제이제이 에프에스","20210127172953","U","2021-01-29 02:40:00.0","","377824.966380913","186638.258246654","축산물운반업","","","L00","",
"188","축산물운반업","07_22_25_P","3360000","336000000820210001","20210114","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 범방동 ****","부산광역시 강서구 수가로***번길 **-** (범방동)","46745","용달화물","20210114170824","I","2021-01-16 00:23:15.0","","371401.733673925","186781.854943253","축산물운반업","","","000","",
"189","축산물운반업","07_22_25_P","3360000","336000000820190001","20190122","","03","폐업","0002","폐업","20201102","","","","051-522-6710","0","","부산광역시 강서구 대저*동 ****-**","부산광역시 강서구 평강로***번길 ** (대저*동)","46700","(주)산앤들 자연식품","20201102161953","U","2020-11-04 02:40:00.0","","377261.721899816","192607.444303723","축산물운반업","","","L00","",
"190","축산물운반업","07_22_25_P","3360000","336000000820100001","20100501","","03","폐업","0002","폐업","20120130","","","","","15","","부산광역시 강서구 대저*동 ***-****번지","","","정우 유통","20120130162231","I","2018-08-31 23:59:59.0","","379998.573236434","192987.48812031","축산물운반업","","","000","",
"191","축산물운반업","07_22_25_P","3360000","336000000820100003","20100727","","03","폐업","0002","폐업","20110208","","","","","0","","부산광역시 강서구 대저*동 ****-****번지","","","혜림유통","20110208180904","I","2018-08-31 23:59:59.0","","376066.149891689","182589.630609078","축산물운반업","","","000","",
"192","축산물운반업","07_22_25_P","3360000","336000000820100006","20100928","","03","폐업","0002","폐업","20110511","","","","051-941-5740","60","","부산광역시 강서구 신호동 ***번지","부산광역시 강서구 신호산단*로 ** (신호동)","","푸드웨이","20130306110746","I","2018-08-31 23:59:59.0","","371425.137110138","177633.115490155","축산물운반업","","","000","",
"193","축산물운반업","07_22_25_P","3360000","336000000820060001","20060607","","03","폐업","0002","폐업","20100322","","","","941-6633","60","","부산광역시 강서구 대저*동 ****번지","부산광역시 강서구 공항로***번길 * (대저*동)","","선경냉동운수(주)","20100322131301","I","2018-08-31 23:59:59.0","","376683.252769612","182203.304691986","축산물운반업","","","L00","",
"194","축산물운반업","07_22_25_P","3360000","336000000820070001","20070305","","03","폐업","0002","폐업","20071204","","","","","171","","부산광역시 강서구 대저*동 ****번지","","","TSG현대","20071204160208","I","2018-08-31 23:59:59.0","","","","축산물운반업","","","000","",
"195","축산물운반업","07_22_25_P","3360000","336000000820080001","20080229","","03","폐업","0002","폐업","20130724","","","","051-263-0400","46.2","","부산광역시 강서구 송정동 ****-*번지 부산물류터미널 *호동 ***호","부산광역시 강서구 녹산산업북로 *** (송정동,부산물류터미널 *호동 ***호)","","(주)경인종합물류","20130725191328","I","2018-08-31 23:59:59.0","","367454.564232222","179343.014764116","축산물운반업","","","L00","",
"196","축산물운반업","07_22_25_P","3360000","336000000820080002","20080502","","03","폐업","0002","폐업","20110829","","","","","12.6","","부산광역시 강서구 대저*동 ****-*번지","부산광역시 강서구 대저동서로***번길 ** (대저*동)","","(주)제주그린","20110829132314","I","2018-08-31 23:59:59.0","","378684.386359738","190180.787700585","축산물운반업","","","L00","",
"197","축산물운반업","07_22_25_P","3360000","336000000820100007","20101018","","03","폐업","0002","폐업","20201104","","","","051-972-0363","49","","부산광역시 강서구 대저*동 ****-*","부산광역시 강서구 대저로***번길 **-* (대저*동)","46702","청정물산","20201104101742","U","2020-11-06 02:40:00.0","","380468.548955571","192378.726503387","축산물운반업","","","000","",
"198","축산물운반업","07_22_25_P","3360000","336000000820110001","20110614","","03","폐업","0002","폐업","20110829","","","","051-271-2724","120.56","","부산광역시 강서구 명지동 ****-**번지","부산광역시 강서구 새진목길**번길 ** (명지동)","","삼덕상사","20110829154611","I","2018-08-31 23:59:59.0","","374984.406396708","181273.377594991","축산물운반업","","","000","",
"199","축산물운반업","07_22_25_P","3360000","336000000820110002","20110725","","03","폐업","0002","폐업","20201102","","","","","30","","부산광역시 강서구 대저*동 ****-*","부산광역시 강서구 대저로 *** (대저*동)","","명성유통","20201102161434","U","2020-11-04 02:40:00.0","","380367.902229462","192254.300556249","축산물운반업","","","000","",
"200","축산물운반업","07_22_25_P","3360000","336000000820080003","20080922","","03","폐업","0002","폐업","20111216","","","","","0","","부산광역시 강서구 대저*동 ****-**번지","부산광역시 강서구 대저로***번길 ** (대저*동)","","김해축협부산급식사업소","20111216101605","I","2018-08-31 23:59:59.0","","380295.795659388","192373.181287788","축산물운반업","","","000","",
"201","축산물운반업","07_22_25_P","3360000","336000000820090001","20090601","","03","폐업","0002","폐업","20091207","","","","971-9192","0","","부산광역시 강서구 대저*동 ****-****번지","","","명성상사","20091207174320","I","2018-08-31 23:59:59.0","","380367.902229462","192254.300556249","축산물운반업","","","000","",
"202","축산물운반업","07_22_25_P","3360000","336000000820090002","20090722","","03","폐업","0002","폐업","20201104","","","","8316430","45","","부산광역시 강서구 송정동 ****-**","부산광역시 강서구 녹산산단***로**번길 ** (송정동)","","(주)부흥글로벌식품","20201104214230","U","2020-11-06 02:40:00.0","","368051.366514748","177643.670368502","축산물운반업","","","000","",
"203","축산물운반업","07_22_25_P","3360000","336000000820130002","20130423","","03","폐업","0002","폐업","20150901","","","","051)831-6430","80","","부산광역시 강서구 송정동 ****-**번지","부산광역시 강서구 녹산산단***로**번길 ** (송정동)","46757","비에이치유통","20150903180048","I","2018-08-31 23:59:59.0","","368051.366514748","177643.670368502","축산물운반업","","","000","",
"204","축산물운반업","07_22_25_P","3360000","336000000820140001","20140321","","03","폐업","0002","폐업","20201102","","","","","0","","부산광역시 강서구 대저*동 ****-*","부산광역시 강서구 공항로 *** (대저*동)","46723","SMD 물류","20201102161653","U","2020-11-04 02:40:00.0","","377771.375816976","185061.010509463","축산물운반업","","","000","",
"205","축산물운반업","07_22_25_P","3360000","336000000820170001","20170109","","03","폐업","0002","폐업","20180430","","","","051-941-4162","130","","","부산광역시 강서구 평강로 *** (대저*동)","46704","(주)승지식품","20180509163617","I","2018-08-31 23:59:59.0","","376757.171159357","191191.178220861","축산물운반업","","","L00","",
"206","축산물운반업","07_22_25_P","3360000","336000000820180001","20180309","","03","폐업","0002","폐업","20201102","","","","051-291-7687","301","","부산광역시 강서구 명지동 ***-**","부산광역시 강서구 낙동남로 ****-** (명지동)","46725","(주)현우축산","20201102162355","U","2020-11-04 02:40:00.0","","375540.825690943","180916.129279498","축산물운반업","","","L00","",
"207","축산물운반업","07_22_25_P","3370000","337000000820210001","20211119","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 연산동 ****-*","부산광역시 연제구 중앙대로 ****, (주)부산은행 ****호 (연산동)","47541","보성상운","20220124175651","U","2022-01-26 02:40:00.0","","389362.145015205","189184.927848698","축산물운반업","","0","000","0",
"208","축산물운반업","07_22_25_P","3370000","337000000820060003","20060608","","01","영업/정상","0000","정상","","","","","754-4082","0","","부산광역시 연제구 연산동 ***-*번지","부산광역시 연제구 고분로***번길 ** (연산동)","47569","부산동부급식점","20130620172032","I","2018-08-31 23:59:59.0","","392071.041922424","189407.330957788","축산물운반업","","","000","",
"209","축산물운반업","07_22_25_P","3370000","337000000820060002","20060608","","03","폐업","0002","폐업","20090115","","","","","0","","부산광역시 연제구 연산동 ***-*번지","","","부산남부급식점","20090115162249","I","2018-08-31 23:59:59.0","","392071.041922424","189407.330957788","축산물운반업","","","000","",
"210","축산물운반업","07_22_25_P","3370000","337000000820060001","20060608","","03","폐업","0002","폐업","20100125","","","","754-4082","0","","부산광역시 연제구 연산동 ***-*번지","","","부산해운대급식점","20100125131310","I","2018-08-31 23:59:59.0","","392071.041922424","189407.330957788","축산물운반업","","","000","",
"211","축산물운반업","07_22_25_P","3370000","337000000820060004","20060608","","03","폐업","0002","폐업","20090115","","","","754-4082","0","","부산광역시 연제구 연산동 ***-*번지","","","부산동래급식점","20090115162154","I","2018-08-31 23:59:59.0","","392071.041922424","189407.330957788","축산물운반업","","","000","",
"212","축산물운반업","07_22_25_P","3370000","337000000820080001","20080724","","03","폐업","0002","폐업","20121212","","","","","0","","부산광역시 연제구 연산동 ***-*번지","부산광역시 연제구 중앙대로 **** (연산동)","47596","태창운수(주)","20121212144807","I","2018-08-31 23:59:59.0","","389444.436546193","189180.052866007","축산물운반업","","","L00","",
"213","축산물운반업","07_22_25_P","3370000","337000000820130001","20130422","","03","폐업","0002","폐업","20210326","","","","051-516-6162","0","","부산광역시 연제구 연산동 ***-**","부산광역시 연제구 고분로***번길 ** (연산동)","47569","대구축협 부산급식사업소","20210326170040","U","2021-03-28 02:40:00.0","","392065.790346972","189355.881824446","축산물운반업","","","000","",
"214","축산물운반업","07_22_25_P","3380000","338000000820040001","20040419","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 민락동 **번지","부산광역시 수영구 광안해변로 *** (민락동)","48289","빅세일마트","20111030145356","I","2018-08-31 23:59:59.0","","393941.435755608","186605.040806925","축산물운반업","","","000","",
"215","축산물운반업","07_22_25_P","3380000","338000000820060001","20060914","","01","영업/정상","0000","정상","","","","","051-754-9285","49","","부산광역시 수영구 망미동 ***-*번지","부산광역시 수영구 과정로**번길 * (망미동)","","하림S M","20100813155356","I","2018-08-31 23:59:59.0","","392014.257311586","187965.943560422","축산물운반업","","","000","",
"216","축산물운반업","07_22_25_P","3380000","338000000820070001","20070510","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 망미동 ***-*번지","부산광역시 수영구 수미로**번길 * (망미동)","","희망축산","20070510093307","I","2018-08-31 23:59:59.0","","392913.863341802","188065.180812225","축산물운반업","","","000","",
"217","축산물운반업","07_22_25_P","3380000","338000000820090001","20090710","","01","영업/정상","0000","정상","","","","","051-753-6405","0","","부산광역시 수영구 망미동 ***-**번지","부산광역시 수영구 망미배산로**번길 ** (망미동)","","남영","20090710113128","I","2018-08-31 23:59:59.0","","391875.81218627","188252.795292399","축산물운반업","","","000","",
"218","축산물운반업","07_22_25_P","3380000","338000000820120001","20120405","","01","영업/정상","0000","정상","","","","","","131.14","","부산광역시 수영구 남천동 *-*번지 우리은행빌딩 *층","부산광역시 수영구 남천동로 ***-*, *층 (남천동, 우리은행빌딩)","48307","한국통운(주)","20120723095849","I","2018-08-31 23:59:59.0","","392334.891817007","184979.232333553","축산물운반업","","","L00","",
"219","축산물운반업","07_22_25_P","3380000","338000000820160001","20160415","","01","영업/정상","0000","정상","","","","","051-761-2023","0","","","부산광역시 수영구 망미로**번길 ** (망미동)","48235","석진식품(주)","20171219132554","I","2018-08-31 23:59:59.0","","391462.621313136","187695.94301515","축산물운반업","","","L00","",
"220","축산물운반업","07_22_25_P","3380000","338000000820070002","20070628","","01","영업/정상","0000","정상","","","","","761-1236","0","","부산광역시 수영구 광안동 ***-**번지","부산광역시 수영구 수영로***번가길 * (광안동)","","문화유통","20070628104820","I","2018-08-31 23:59:59.0","","392267.829727945","185747.860945274","축산물운반업","","","000","",
"221","축산물운반업","07_22_25_P","3380000","338000000820180001","20180530","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 망미동 ***-*번지","부산광역시 수영구 수미로**번길 **, *층 (망미동)","48216","진우축산","20181004095536","U","2018-10-06 02:37:10.0","","392730.31758774","188178.345831325","축산물운반업","","","000","",
"222","축산물운반업","07_22_25_P","3390000","339000000820190001","20190326","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","개인용달","20210517113254","U","2021-05-19 02:40:00.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"223","축산물운반업","07_22_25_P","3390000","339000000820200001","20130221","","01","영업/정상","0000","정상","","","","","254-3344","0","","부산광역시 사상구 모라동 ***","부산광역시 사상구 백양대로***번길 **, ***호 (모라동)","46927","그레이스로지스(주)","20210315092126","U","2021-03-17 02:40:00.0","","381498.718343968","189753.260474938","축산물운반업","","","L00","",
"224","축산물운반업","07_22_25_P","3390000","339000000820200002","20200527","","01","영업/정상","0000","정상","","","","","","56.64","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로****번길 **, *층 (감전동)","47027","개인용달","20210517112900","U","2021-05-19 02:40:00.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"225","축산물운반업","07_22_25_P","3390000","339000000820210001","20211014","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로****번길 **(감전동)","47027","개별화물","20211014172656","I","2021-10-16 00:22:46.0","","379764.389679699","185333.750017244","축산물운반업","","0","000","0",
"226","축산물운반업","07_22_25_P","3390000","339000000820060001","20060626","","01","영업/정상","0000","정상","","","","","","50","","부산광역시 사상구 덕포동 ***-*번지","부산광역시 사상구 사상로 *** (덕포동)","","태창운수(주)","20070525095230","I","2018-08-31 23:59:59.0","","380779.662340624","188328.144850945","축산물운반업","","","L00","",
"227","축산물운반업","07_22_25_P","3390000","339000000820080001","20080424","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 학장동 ***-*번지","부산광역시 사상구 학장로 *** (학장동)","","대오운수","20080424160836","I","2018-08-31 23:59:59.0","","381761.861392891","184934.794924899","축산물운반업","","","000","",
"228","축산물운반업","07_22_25_P","3390000","339000000820140002","20140430","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**번지","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","대동특수","20140430153904","I","2018-08-31 23:59:59.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"229","축산물운반업","07_22_25_P","3390000","339000000820170001","20170221","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**번지","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","화니전자","20170221115908","I","2018-08-31 23:59:59.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"230","축산물운반업","07_22_25_P","3390000","339000000820170002","20170315","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","개별화물","20210518103913","U","2021-05-20 02:40:00.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"231","축산물운반업","07_22_25_P","3390000","339000000820170003","20170619","","01","영업/정상","0000","정상","","","","","051-316-9989","0","","부산광역시 사상구 괘법동 ***-*번지","부산광역시 사상구 삼락천로 ** (괘법동)","46960","금보농산","20170619173333","I","2018-08-31 23:59:59.0","","380115.912358091","187310.090750789","축산물운반업","","","000","",
"232","축산물운반업","07_22_25_P","3390000","339000000820170004","20170707","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","개인용달","20210517112926","U","2021-05-19 02:40:00.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"233","축산물운반업","07_22_25_P","3390000","339000000820170005","20171108","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","개인용달","20210315130359","U","2021-03-17 02:40:00.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"234","축산물운반업","07_22_25_P","3390000","339000000820180001","20180403","","01","영업/정상","0000","정상","","","","","","33","","부산광역시 사상구 엄궁동 ***-*번지","부산광역시 사상구 낙동대로***번길 ** (엄궁동)","47039","(주)현대로지스","20181220105649","U","2018-12-22 02:40:00.0","","379707.209192606","182943.722264624","축산물운반업","","","L00","",
"235","축산물운반업","07_22_25_P","3390000","339000000820220001","20220609","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 ***-**","부산광역시 사상구 낙동대로****번길 **(감전동)","47027","용달화물","20220609131809","I","2022-06-11 00:22:30.0","","379764.389679699","185333.750017244","축산물운반업","","0","000","0",
"236","축산물운반업","07_22_25_P","3390000","339000000820190002","20190326","","03","폐업","0002","폐업","20200506","","","","","0","","부산광역시 사상구 감전동 ***-**번지","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","삼양사","20200506134249","U","2020-05-08 02:40:00.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
"237","축산물운반업","07_22_25_P","3390000","339000000820020001","20020124","","03","폐업","0002","폐업","20060913","","","","051-311-4412","100","","부산광역시 사상구 감전동 ***-*번지","부산광역시 사상구 낙동대로***번길 **-** (감전동)","","부경축산물운송(주)","20060913132100","I","2018-08-31 23:59:59.0","","379382.129339128","183443.637676272","축산물운반업","","","L00","",
"238","축산물운반업","07_22_25_P","3390000","339000000820030002","20031011","","03","폐업","0002","폐업","20060920","","","","051-323-6256","194.73","","부산광역시 사상구 주례동 ***-*번지","부산광역시 사상구 백양대로***번길 * (주례동)","","(주)하림유통","20060920095028","I","2018-08-31 23:59:59.0","","382426.185014658","185489.430241231","축산물운반업","","","L00","",
"239","축산물운반업","07_22_25_P","3390000","339000000820050001","20050617","","03","폐업","0002","폐업","20051109","","","","051-315-2405","0","","부산광역시 사상구 엄궁동 ***-*번지","부산광역시 사상구 강변대로***번길 ** (엄궁동)","","(주)세종물류","20051109151012","I","2018-08-31 23:59:59.0","","379225.358306865","183207.467245556","축산물운반업","","","L00","",
"240","축산물운반업","07_22_25_P","3390000","339000000820060002","20060704","","03","폐업","0002","폐업","20070126","","","","051-852-7295","96","","부산광역시 사상구 삼락동 **-**번지 *층","부산광역시 사상구 낙동대로 **** (삼락동,*층)","","체리부로부산영업점","20070126104549","I","2018-08-31 23:59:59.0","","380882.989469196","190301.40754276","축산물운반업","","","000","",
"241","축산물운반업","07_22_25_P","3390000","339000000820060003","20060921","","03","폐업","0002","폐업","20210609","","","","","44.1","","부산광역시 사상구 괘법동 ***-*","부산광역시 사상구 광장로 ** (괘법동,삼보빌딩 ***호)","","(주)호원엘엔티","20210622102521","U","2021-06-24 02:40:00.0","","380353.544324649","186554.308697974","축산물운반업","","","L00","",
"242","축산물운반업","07_22_25_P","3390000","339000000820090001","20090924","","03","폐업","0002","폐업","20110608","","","","312-9192","29.25","","부산광역시 사상구 감전동 ***-**번지","부산광역시 사상구 새벽시장로**번길 **-* (감전동)","","체리부로부산총판","20110608134053","I","2018-08-31 23:59:59.0","","380149.13606233","185629.374391317","축산물운반업","","","000","",
"243","축산물운반업","07_22_25_P","3390000","339000000820100001","20100621","","03","폐업","0002","폐업","20150202","","","","9259001","42.42","","부산광역시 사상구 주례동 **-*번지","부산광역시 사상구 가야대로 *** (주례동)","","(주)태종물류","20150202165050","I","2018-08-31 23:59:59.0","","383377.702893696","185458.054560535","축산물운반업","","","L00","",
"244","축산물운반업","07_22_25_P","3390000","339000000820140001","20140430","","03","폐업","0002","폐업","20150427","","","","","0","","부산광역시 사상구 감전동 ***-**번지","부산광역시 사상구 낙동대로****번길 ** (감전동)","47027","천하특수","20150427114119","I","2018-08-31 23:59:59.0","","379764.389679699","185333.750017244","축산물운반업","","","000","",
