"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"2266","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500016","20151230","","01","영업/정상","11","영업","","","","","0515039012","","","부산광역시 연제구 거제동 129-5","부산광역시 연제구 명륜로 3 (거제동)","","한양프라자부산점","20211229091646","U","2021-12-31 02:40:00.0","부동산 임대업","389432.148269765","190572.818373287","대기배출업소관리","부동산 임대업","5종","","5","95","5","95","",
"2267","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201600001","20160609","","01","영업/정상","11","영업","","","","","","","","부산광역시 연제구 거제동 산 114-4번지","","","동원택시(주)","20160624162040","I","2018-10-04 11:12:49.0","","","","대기배출업소관리","","5종","자동차","6","300","","300","",
"2268","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201600002","20160613","","01","영업/정상","11","영업","","","","","809-5306","","","부산광역시 연제구 거제동 1517번지","부산광역시 연제구 월드컵대로 420 (거제동)","47500","(주)부산버스공동환승터니멀","20190926091842","U","2019-09-28 02:40:00.0","시내버스 운송업","386932.877345196","189373.434186264","대기배출업소관리","시내버스 운송업","5종","","6","300","","300","",
"2269","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300265","20030822","","01","영업/정상","11","영업","","","","","","","","부산광역시 연제구 거제동 223-3","부산광역시 연제구 여고로 136 (거제동)","","(주)연산모터스","20201118220654","U","2020-11-20 02:40:00.0","자동차 전문 수리업","389129.490381007","190834.797767202","대기배출업소관리","자동차 전문 수리업","5종","","8","0","8","300","",
"2270","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200400267","20041223","","01","영업/정상","11","영업","","","","","0518619500","","","부산광역시 연제구 연산동 342-27번지","부산광역시 연제구 과정로 297 (연산동)","","동부산정비","20141203095757","I","2018-10-04 11:12:49.0","자동차 수리업","390725.533587523","189694.299840326","대기배출업소관리","자동차 수리업","5종","자동차","4","300","4","300","",
"2271","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200700280","20070511","","01","영업/정상","11","영업","","","","","0517584894","","","부산광역시 연제구 연산동 401-8번지","부산광역시 연제구 과정로 198 (연산동)","","현대연산서비스(주)","20141217162728","I","2018-10-04 11:12:49.0","자동차 수리업","391719.008778693","189694.284523192","대기배출업소관리","자동차 수리업","5종","자동차","8","300","8","300","",
"2272","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201100001","20110325","","01","영업/정상","11","영업","","","","","","","","부산광역시 연제구 연산동 1124-23번지","부산광역시 연제구 중앙대로1133번길 9 (연산동)","","대호정비","20150129103543","I","2018-10-04 11:12:49.0","","389417.396262374","189655.063223399","대기배출업소관리","","5종","","8","300","3","300","",
"2273","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500001","20150907","","01","영업/정상","11","영업","","","","","051-899-2527","","","부산광역시 연제구 연산동 1000","부산광역시 연제구 중앙대로 999 (연산동, 부산광역시지방경찰청)","47545","부산광역시경찰청","20211217152600","U","2021-12-19 02:40:00.0","","388911.641295429","188733.276763558","대기배출업소관리","","5종","","6","300","","300","",
"2274","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500002","20150916","","01","영업/정상","11","영업","","","","","911-1361","","","부산광역시 연제구 거제동 76-2","부산광역시 연제구 중앙대로 1217 (거제동, 국제문화센터)","47505","국제빌딩","20210318165102","U","2021-03-20 02:40:00.0","부동산 임대업","389317.116440933","190476.79248435","대기배출업소관리","부동산 임대업","4종","","","","","300","",
"2275","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500003","20150916","","01","영업/정상","11","영업","","","","","550-8033","","","부산광역시 연제구 거제동 1400 국가기록원 역사기록관","부산광역시 연제구 경기장로 28, 국가기록원 역사기록관 (거제동)","47500","국가기록원 역사기록관","20211130133449","U","2021-12-03 02:40:00.0","","386901.324348229","189757.803824522","대기배출업소관리","","5종","","","0","","365","",
"2276","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500005","20151110","","01","영업/정상","11","영업","","","","","607-2092","","","부산광역시 연제구 거제동 1326-29","부산광역시 연제구 월드컵대로 359 (거제동, 부산의료원)","47527","부산광역시 의료원","20201204172019","U","2020-12-06 02:40:00.0","","387554.40122100000","189836.58537600000","대기배출업소관리","","4종","","10","365","10","365","",
"2277","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500006","20151124","","01","영업/정상","11","영업","","","","","","","","부산광역시 연제구 거제동 205","부산광역시 연제구 교대로 24 (거제동)","","부산교육대학교","20201118221930","U","2020-11-20 02:40:00.0","대학교","388779.825761138","190515.80286838","대기배출업소관리","대학교","5종","","","","","365","",
"2278","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500007","20151202","","01","영업/정상","11","영업","","","","","","","","부산광역시 연제구 연산동 1555","부산광역시 연제구 쌍미천로 132 (연산동, 연제구 국민체육센터)","47579","연제구국민체육센터","20211028173905","U","2021-10-30 02:40:00.0","","389378.63470199","188318.149803178","대기배출업소관리","","4종","","","0","","340","",
"2279","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500009","20151209","","01","영업/정상","11","영업","","","","","","","","부산광역시 연제구 거제동 801-89","부산광역시 연제구 화지로 109 (거제동)","611806","사회복지법인 양지동산","20201217153204","U","2020-12-19 02:40:00.0","","388121.265048595","189270.667103451","대기배출업소관리","","5종","","","","","300","",
"2280","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500011","20151224","","01","영업/정상","11","영업","","","","","051-606-3282","","","부산광역시 연제구 거제동 1501","부산광역시 연제구 법원로 15 (거제동)","611070","부산고등검찰청","20210810080927","U","2021-08-12 02:40:00.0","","388655.130380344","189978.179369578","대기배출업소관리","","5종","","5","0","","140","",
"2281","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500013","20151224","","01","영업/정상","11","영업","","","","","051-862-8568","","","","부산광역시 연제구 중앙대로 1138 (거제동)","611800","중소기업중앙회 부산울산지역본부","20211101155403","U","2021-11-03 02:40:00.0","","389497.371427818","189748.788884749","대기배출업소관리","","5종","","3","0","3","80","",
"2282","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500015","20151230","","01","영업/정상","11","영업","","","","","0517977082","","","부산광역시 연제구 연산동 1422-8","부산광역시 연제구 중앙대로 1000 (연산동)","611830","국민연금관리공단","20210909172312","U","2021-09-11 02:40:00.0","일반 공공 행정","389012.489298271","188512.518401039","대기배출업소관리","일반 공공 행정","5종","","6","120","6","120","",
"2283","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300014","20070125","","01","영업/정상","11","영업","","","","","0518605050","","","부산광역시 연제구 연산동 586-3","부산광역시 연제구 중앙대로 1146 (연산동)","","한국지엠(주)부산서비스센터","20211021134356","U","2021-10-23 02:40:00.0","","389527.868155448","189837.187108113","대기배출업소관리","","5종","","8","300","8","300","",
"2284","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300016","20060703","","01","영업/정상","11","영업","","","","","0518659200","","","부산광역시 연제구 연산동 702-6","부산광역시 연제구 중앙대로 1082 (연산동)","611839","(주)협신자동차연제서비스","20211228162823","U","2021-12-30 02:40:00.0","자동차 수리업","389475.841957976","189205.58621448","대기배출업소관리","자동차 수리업","5종","자동차","8","300","0","0","",
"2285","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300202","20000914","","01","영업/정상","11","영업","","","","","051 863 2707","","","부산광역시 연제구 거제동 820-1번지 외2","부산광역시 연제구 거제대로 182 (거제동,외2)","","태원정비","20190806175822","U","2019-08-08 02:40:00.0","자동차 수리업","388599.444959614","189226.502583571","대기배출업소관리","자동차 수리업","5종","자동차","8","300","4","300","",
"2286","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300214","20060519","","01","영업/정상","11","영업","","","","","051 759 3401","","","부산광역시 연제구 연산동 139-3번지 외1(474-1)","부산광역시 연제구 고분로253번길 24 (연산동,외1(474-1))","","한진교통(주)","20141230111310","I","2018-10-04 11:12:49.0","택시 운송업","392191.846624808","189406.491786668","대기배출업소관리","택시 운송업","5종","자동차","0","0","0","0","",
"2287","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300225","20010219","","01","영업/정상","11","영업","","","","","051 552 7189","","","부산광역시 연제구 연산동 582-5번지","부산광역시 연제구 거제천로270번길 5 (연산동)","","부경자동차정비","20141216102320","I","2018-10-04 11:12:49.0","자동차 수리업","390000.897005589","190037.031296938","대기배출업소관리","자동차 수리업","5종","자동차","3","300","3","300","",
"2288","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021202000002","20201102","","01","영업/정상","11","영업","","","","","051-501-4144","","","부산광역시 연제구 거제동 1490-1 부산법조타운빌딩","부산광역시 연제구 법원로 28, 부산법조타운빌딩 (거제동)","47511","부산법조타운빌딩","20201118221037","U","2020-11-20 02:40:00.0","주차장 운영업","388852.312826613","189987.39519663","대기배출업소관리","주차장 운영업","5종","","8","240","8","240","",
"2289","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500010","20151215","","01","영업/정상","11","영업","","","","","0517507366","","","부산광역시 연제구 연산동 1557","부산광역시 연제구 연제로 12 (연산동)","","부산지방국세청","20210323144027","U","2021-03-25 02:40:00.0","","389239.855942477","188384.737972899","대기배출업소관리","","5종","","1.5","","","160","",
"2290","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201800001","20181030","","01","영업/정상","11","영업","","","","","0517591241","","","부산광역시 연제구 연산동 710-5","부산광역시 연제구 월드컵대로 103 (연산동)","47597","덕우자동차정비","20211220160814","U","2021-12-22 02:40:00.0","","389638.539045268","189133.998156998","대기배출업소관리","","5종","","","0","","0","",
"2291","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021202200002","20220629","","01","영업/정상","11","영업","","","","","","","","부산광역시 연제구 연산동 405-5","부산광역시 연제구 과정로 197 (연산동)","47558","(주)우진모터스 부산서비스센터","20220629174301","I","2022-07-02 00:22:30.0","자동차 종합 수리업","391700.603472082","189622.420148578","대기배출업소관리","자동차 종합 수리업","5종","","8","300","7","300","",
"2292","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021202000003","20201210","","01","영업/정상","11","영업","","","","","051-590-1138","","","부산광역시 연제구 거제동 1500 부산법원종합청사","부산광역시 연제구 법원로 31, 부산법원종합청사 (거제동)","47510","부산고등법원","20201214183327","U","2020-12-16 02:40:00.0","법원","388768.843267284","190117.18190073","대기배출업소관리","법원","4종","","","","","355","",
"2293","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021202000004","20201211","","01","영업/정상","11","영업","","","","","051-500-8118","","","부산광역시 연제구 거제동 1198","부산광역시 연제구 종합운동장로 7 (거제동, 부산아시아드주경기장노외주차장)","","홈플러스 아시아드점","20201211175102","I","2020-12-13 00:23:06.0","","387894.985700599","189936.077715235","대기배출업소관리","","4종","","","","","360","",
"2294","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021202200001","20220627","","01","영업/정상","11","영업","","","","","051-557-2220","","","부산광역시 연제구 연산동 711-31","부산광역시 연제구 월드컵대로 97 (연산동)","47597","에이원오토서비스코리아","20220627100607","I","2022-06-29 00:22:30.0","자동차 종합 수리업","389657.595171056","189070.790322565","대기배출업소관리","자동차 종합 수리업","4종","수리된 자동차","8","300","8","300","",
"2295","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300262","20060728","","03","폐업","2","폐업","20091112","","","","051 865 1500","","","부산광역시 연제구 연산동 105-6번지 외3필지","","","(주)에프엠자동차부산사업소","20091113175737","I","2018-10-04 11:12:49.0","","390085.779131","189892.707557","대기배출업소관리","","4종","","0","0","0","0","",
"2296","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021197200001","19720324","","03","폐업","2","폐업","20090325","","","","051 8653301","","611070","부산광역시 연제구 거제동 1466-18번지","","","평화유지공업(주)","20090325200716","I","2018-10-04 11:12:49.0","","","","대기배출업소관리","","2종","","0","0","0","0","",
"2297","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198100001","19810124","","03","폐업","2","폐업","20090325","","","","051 8621221","","611081","부산광역시 연제구 연산동 581-4번지","부산광역시 연제구 거제천로 258  (연산동)","","신동방산업(주)","20090325200850","I","2018-10-04 11:12:49.0","","389856.572362715","190029.710668744","대기배출업소관리","","4종","","0","0","0","0","",
"2298","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198100002","19811211","","03","폐업","2","폐업","20090325","","","","051 8675050","","611084","부산광역시 연제구 연산동 586-3번지","부산광역시 연제구 중앙대로 1146  (연산동)","","대우자동차(주)부산정비사업소","20090325201940","I","2018-10-04 11:12:49.0","자동차 수리업","389527.868155448","189837.187108113","대기배출업소관리","자동차 수리업","5종","","0","0","0","0","",
"2299","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198200001","19820612","","03","폐업","2","폐업","20091214","","","","051- 863-6121","","","부산광역시 연제구 거제동 1470-2번지","부산광역시 연제구 중앙대로 1168  (거제동)","","현대자동차(주)부산서비스센터","20091214180035","I","2018-10-04 11:12:49.0","자동차 수리업","389504.74210065","190078.43171411","대기배출업소관리","자동차 수리업","4종","","3","245","3","245","",
"2300","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198300001","19830719","","03","폐업","2","폐업","20090325","","","","051 8663155","","611088","부산광역시 연제구 연산동 346-18번지","","","대한스텐","20090325201007","I","2018-10-04 11:12:49.0","","","","대기배출업소관리","","5종","","0","0","0","0","",
"2301","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198400001","19840712","","03","폐업","2","폐업","20090325","","","","051 8686395","","611071","부산광역시 연제구 거제동 18-1번지","부산광역시 연제구 거제대로252번길 20  (거제동)","","한일공업사","20090325201158","I","2018-10-04 11:12:49.0","","389062.37886004","189707.728179375","대기배출업소관리","","5종","","0","0","0","0","",
"2302","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198700001","19871023","","03","폐업","2","폐업","20061229","","","","051 8674880","","611085","부산광역시 연제구 연산동 1365-1번지","","","유렉스화학공업(주)","20090325201256","I","2018-10-04 11:12:49.0","","","","대기배출업소관리","","5종","","0","0","0","0","",
"2303","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198800001","19880216","","03","폐업","2","폐업","20090325","","","","051 8644651","","611085","부산광역시 연제구 연산동 1141-9번지","부산광역시 연제구 월드컵대로164번길 9  (연산동)","","럭키금속","20090325201403","I","2018-10-04 11:12:49.0","","389260.267759239","189602.427407122","대기배출업소관리","","5종","","0","0","0","0","",
"2304","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021199100001","19910506","","03","폐업","2","폐업","20090325","","","","051 8675301","","611073","부산광역시 연제구 거제동 450-18번지","","","(주)삼아토이","20090325201503","I","2018-10-04 11:12:49.0","","388660.201594736","189492.567115353","대기배출업소관리","","5종","","0","0","0","0","",
"2305","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021199100002","19910726","","03","폐업","2","폐업","20090325","","","","051 8513220","","611073","부산광역시 연제구 거제동 141번지","","","대상주식회사","20090325201554","I","2018-10-04 11:12:49.0","","","","대기배출업소관리","","5종","","0","0","0","0","",
"2306","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021199300001","19930531","","03","폐업","2","폐업","20090325","","","","051 8612300","","611085","부산광역시 연제구 연산동 702-5번지","","","연산자동차정비공업사","20090325201845","I","2018-10-04 11:12:49.0","자동차 수리업","389455.889036724","189218.029873721","대기배출업소관리","자동차 수리업","5종","","0","0","0","0","",
"2307","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021199800001","19980425","","03","폐업","2","폐업","20090325","","","","051 8663030","","611085","부산광역시 연제구 연산동 1143-2번지","부산광역시 연제구 거제천로154번길 41  (연산동)","","서경정비공업사","20090325202034","I","2018-10-04 11:12:49.0","자동차 수리업","389315.977397677","189456.642295344","대기배출업소관리","자동차 수리업","5종","","8","0","0","0","",
"2308","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021199800002","19980507","","03","폐업","2","폐업","20090325","","","","051 7214001","","611085","부산광역시 연제구 연산동 1127-3번지","부산광역시 연제구 거제천로182번길 54  (연산동)","","우리정비공업사","20090325201716","I","2018-10-04 11:12:49.0","","389395.366806907","189541.225681222","대기배출업소관리","","5종","","0","0","0","0","",
"2309","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300001","19721106","","03","폐업","2","폐업","","","","","051 865 5961","","611823","부산광역시 연제구 연산동 1141-7번지","부산광역시 연제구 월드컵대로 172  (연산동)","","부산양조연산제조장","20090402143111","I","2018-10-04 11:12:49.0","기타 식품 제조업","389222.131746035","189606.682543154","대기배출업소관리","기타 식품 제조업","4종","","0","0","0","0","",
"2310","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300002","19821122","","03","폐업","2","폐업","","","","","","","611812","부산광역시 연제구 연산동 148-9번지","부산광역시 연제구 온천천남로 187  (연산동)","","경동산업(주)","20081205115138","I","2018-10-04 11:12:49.0","비금속 광물 광업 연료용 제외","392264.088310582","189661.43469985","대기배출업소관리","비금속 광물 광업 연료용 제외","3종","","0","0","0","0","",
"2311","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300004","19720913","","03","폐업","2","폐업","","","","","051 866 3016","","611839","부산광역시 연제구 연산동 717-6번지","부산광역시 연제구 중앙대로1048번길 59  (연산동)","","유성산업(주)","20080926113028","I","2018-10-04 11:12:49.0","섬유 염색 및 가공업","389632.148864167","188914.856708449","대기배출업소관리","섬유 염색 및 가공업","5종","","0","0","0","0","",
"2312","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200500273","20050913","","03","폐업","2","폐업","20120308","","","","051 851 8571","","","부산광역시 연제구 연산동 342-1번지","부산광역시 연제구 과정로 305  (연산동)","","황성자동차정비공업사","20120308143057","I","2018-10-04 11:12:49.0","자동차 수리업","390656.571192824","189716.122021411","대기배출업소관리","자동차 수리업","4종","자동차","0","0","0","0","",
"2313","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200600276","20060413","","03","폐업","2","폐업","","","","","","","","부산광역시 연제구 연산동 1124-23번지","부산광역시 연제구 중앙대로1133번길 9  (연산동)","","가원자동차정비","20090515161211","I","2018-10-04 11:12:49.0","","389417.396262374","189655.063223399","대기배출업소관리","","4종","","8","360","8","360","",
"2314","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300021","20051101","","03","폐업","2","폐업","20051101","","","","051 861 7255","","611810","부산광역시 연제구 연산동 18-1번지","","","한일공업사","20051101153309","I","2018-10-04 11:12:49.0","자동차 수리업","","","대기배출업소관리","자동차 수리업","","","0","0","0","0","",
"2315","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300067","19940725","","03","폐업","2","폐업","20161229","","","","051 759 1241","","","부산광역시 연제구 연산동 469-1번지","부산광역시 연제구 과정로 180 (연산동)","","(주)토곡정비","20161229131326","I","2018-10-04 11:12:49.0","자동차 수리업","391887.262683931","189625.555381956","대기배출업소관리","자동차 수리업","5종","자동차","6","300","6","300","",
"2316","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300100","20040629","","03","폐업","2","폐업","20160205","","","","051 866 3030","","","부산광역시 연제구 연산동 1143-2번지","부산광역시 연제구 거제천로154번길 41 (연산동)","","서경정비공업사","20160205113422","I","2018-10-04 11:12:49.0","","389315.977397677","189456.642295344","대기배출업소관리","","5종","","8","255","8","255","",
"2317","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300208","20001011","","03","폐업","2","폐업","20080625","","","","051 888 2757","","","부산광역시 연제구 연산동 1000번지","","","부산광역시청","20080625183025","I","2018-10-04 11:12:49.0","","388911.641295429","188733.276763558","대기배출업소관리","","5종","","2","17","2","17","",
"2318","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300209","20001011","","03","폐업","2","폐업","20131204","","","","051 851 5111","","","부산광역시 연제구 연산동 1000번지","","","부산지방경찰청","20131204174109","I","2018-10-04 11:12:49.0","","388911.641295429","188733.276763558","대기배출업소관리","","5종","","0","0","0","0","",
"2319","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300213","20070510","","03","폐업","2","폐업","","","","","0518527717","","","부산광역시 연제구 연산동 1290-5번지","","","신한통운(주)","20080616181810","I","2018-10-04 11:12:49.0","택시 운송업","389066.771930463","189410.494029507","대기배출업소관리","택시 운송업","4종","세차차량","8","300","8","300","",
"2320","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300215","20001123","","03","폐업","2","폐업","20150430","","","","051 851 5051","","","부산광역시 연제구 거제동 727-11번지","부산광역시 연제구 거제대로96번길 7 (거제동)","","(주)양정자동차정비","20150430152159","I","2018-10-04 11:12:49.0","자동차 수리업","388459.75146400000","188732.54474200000","대기배출업소관리","자동차 수리업","5종","자동차","0","0","0","0","",
"2321","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300216","20001204","","03","폐업","2","폐업","","","","","0517583801","","","부산광역시 연제구 연산동 483-32번지","부산광역시 연제구 고분로248번길 15  (연산동)","","(주)늘푸른택시","20090619175223","I","2018-10-04 11:12:49.0","택시 운송업","392075.014820973","189197.223225558","대기배출업소관리","택시 운송업","5종","정비차량","3","51","3","51","",
"2322","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300217","20070510","","03","폐업","2","폐업","20070510","","","","051 864 1883","","611811","부산광역시 연제구 연산동 312-27번지","부산광역시 연제구 과정로 313  (연산동)","","유림자동차정비공장","20090325202249","I","2018-10-04 11:12:49.0","자동차 수리업","390563.966504413","189744.101868188","대기배출업소관리","자동차 수리업","5종","","0","0","0","0","",
"2323","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300222","20010122","","03","폐업","2","폐업","","","","","051 758 3543","","","부산광역시 연제구 연산동 2188번지 2189","부산광역시 연제구 좌수영로 215  (연산동,2189)","","남성운수(주)","20130719105152","I","2018-10-04 11:12:49.0","택시 운송업","392627.97150700000","189379.68394400000","대기배출업소관리","택시 운송업","5종","자동차","0","0","0","0","",
"2324","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300235","20010817","","03","폐업","2","폐업","20091222","","","","051 503 8961","","","부산광역시 연제구 거제동 119-3번지 외8필지","","","고려교통(주)","20100121101115","I","2018-10-04 11:12:49.0","택시 운송업","389281.269592675","190803.905594613","대기배출업소관리","택시 운송업","5종","자동차","0","0","0","0","",
"2325","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300247","20060914","","04","취소/말소/만료/정지/중지","4","폐쇄","20060914","","","","051 506 3002","","611808","부산광역시 연제구 거제동 1090-13번지","부산광역시 연제구 월드컵대로 259  (거제동)","","동래소형자동차정비","20060914174436","I","2018-10-04 11:12:49.0","자동차 수리업","388376.06935631","189882.584743925","대기배출업소관리","자동차 수리업","4종","","0","0","0","0","",
"2326","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021198300002","19831031","","04","취소/말소/만료/정지/중지","4","폐쇄","20090325","","","","051 8665405","","611071","부산광역시 연제구 거제동 23-6번지","부산광역시 연제구 월드컵대로 180  (거제동)","","협신정비","20090325154757","I","2018-10-04 11:12:49.0","자동차 수리업","389122.284000312","189633.912545235","대기배출업소관리","자동차 수리업","5종","","0","0","0","0","",
"2327","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021199300002","19930714","","04","취소/말소/만료/정지/중지","4","폐쇄","20090325","","","","051 8614436","","611085","부산광역시 연제구 연산동 1124-2번지","부산광역시 연제구 중앙대로1133번길 13  (연산동)","","목화정비공업사","20090325155608","I","2018-10-04 11:12:49.0","","389399.769520698","189660.074335546","대기배출업소관리","","5종","","0","0","0","0","",
"2328","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021199400001","19940725","","04","취소/말소/만료/정지/중지","4","폐쇄","20090325","","","","051 7591241","","611089","부산광역시 연제구 연산동 469-1번지","부산광역시 연제구 과정로 180  (연산동)","","(주)토곡정비","20090325155418","I","2018-10-04 11:12:49.0","","391887.262683931","189625.555381956","대기배출업소관리","","4종","","0","0","0","0","",
"2329","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300003","20070109","","04","취소/말소/만료/정지/중지","4","폐쇄","20070109","","","","051 867 4880","","611830","부산광역시 연제구 연산동 1365-1번지","","","유렉스화학공업(주)","20070109175717","I","2018-10-04 11:12:49.0","기타 화학제품 제조업","","","대기배출업소관리","기타 화학제품 제조업","","","0","0","0","0","",
"2330","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300010","19910506","","04","취소/말소/만료/정지/중지","4","폐쇄","20040102","","","","","","611804","부산광역시 연제구 거제동 507-8번지","부산광역시 연제구 거제대로 203  (거제동)","","(주)삼아토이","20040105093410","I","2018-10-04 11:12:49.0","플라스틱제품 제조업","388621.483379638","189441.845996589","대기배출업소관리","플라스틱제품 제조업","5종","","0","0","0","0","",
"2331","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300013","19720821","","04","취소/말소/만료/정지/중지","4","폐쇄","20031212","","","","051 851 4741","","611805","부산광역시 연제구 거제동 676-62번지","부산광역시 연제구 해맞이로67번길 26  (거제동)","","성림목재상사","20031212100841","I","2018-10-04 11:12:49.0","제재 및 목재 가공업","388208.431332396","188742.787797657","대기배출업소관리","제재 및 목재 가공업","5종","","0","0","0","0","",
"2332","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200300266","20061228","","04","취소/말소/만료/정지/중지","4","폐쇄","20061228","","","","","","611817","부산광역시 연제구 연산동 405-5번지","부산광역시 연제구 과정로 197  (연산동)","","연산써비스","20061228175137","I","2018-10-04 11:12:49.0","자동차 수리업","391700.603472082","189622.420148578","대기배출업소관리","자동차 수리업","","","0","0","0","0","",
"2333","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021200700281","20071010","","04","취소/말소/만료/정지/중지","4","폐쇄","20220429","","","","0517519119","","","부산광역시 연제구 연산동 405-5","부산광역시 연제구 과정로 197 (연산동)","","스피드메이트 연산정비공장","20220429180315","U","2022-05-03 02:40:00.0","자동차 수리업","391700.603472082","189622.420148578","대기배출업소관리","자동차 수리업","4종","","8","300","8","300","",
"2334","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500012","20151224","","04","취소/말소/만료/정지/중지","4","폐쇄","20181210","","","","5901189","","","부산광역시 연제구 거제동 1500번지","부산광역시 연제구 법원로 31 (거제동)","","부산고등법원","20181210174324","U","2018-12-12 02:40:00.0","","388768.843267284","190117.18190073","대기배출업소관리","","4종","","12","","","260","",
"2335","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500014","20151229","","04","취소/말소/만료/정지/중지","4","폐쇄","20191226","","","","051-500-8118","","","부산광역시 연제구 거제동 1198번지","부산광역시 연제구 종합운동장로 7 (거제동, 부산아시아드주경기장노외주차장)","","홈플러스 아시아드점","20191226132419","U","2019-12-28 02:40:00.0","","387894.985700599","189936.077715235","대기배출업소관리","","5종","","14","","14","120","",
