"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"193","종합여행업","03_12_03_P","3300000","CDFI2260042016000002","20160114","","03","폐업","03","폐업","20190831","","","","070-5102-4970","","","부산광역시 동래구 낙민동 213-7번지 502호","부산광역시 동래구 충렬대로272번길 28, 502호 (낙민동)","47878","퍼시픽컨시어즈 주식회사","20200227095633","U","2020-02-29 02:40:00.0","","390182.437956234","190918.169104438","종합여행업","","","","","","서울보증보험","","","","","","Pacific Concierge, Inc.","General travel business","","","","","","","","","","","","","","","","","","20190101","20191231","","",
"194","종합여행업","03_12_03_P","3300000","CDFI2260042016000003","20160525","","03","폐업","03","폐업","20170713","","","","070-5154-2416","","","부산광역시 동래구 온천동 1423-1번지","부산광역시 동래구 미남로 148, 5층 (온천동)","47821","브이아이피투어(VIP Tour)","20170719170515","I","2018-08-31 23:59:59.0","","388414.208614971","191728.361553854","종합여행업","","주거지역","2","기타","","서울보증보험","근린생활시설","1","","","","VIP Tour","General travel business","","","","","","","","20","","","","","","","","","208390000","20160525","20170524","","20",
"195","종합여행업","03_12_03_P","3300000","CDFI2260042019000002","20160822","","01","영업/정상","13","영업중","","","","","051-714-7277","","","부산광역시 동래구 사직동 66-7","부산광역시 동래구 아시아드대로 149, 2층 (사직동)","47867","(주)부산항공여행사","20220224143253","U","2022-02-26 02:40:00.0","","388010.618784546","190668.820431791","종합여행업","","","2","","","서울보증보험(주)","","0","0","0","0","Busan Air Travel Co.,Ltd","General Travel Industry","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210822","20220821","","0",
"196","종합여행업","03_12_03_P","3300000","CDFI2260042022000001","20191001","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 수안동 454-1","부산광역시 동래구 충렬대로237번길 28, 3층 317호 (수안동)","47813","(주)다한다 커뮤니케이션","20220421135849","I","2022-04-23 00:22:33.0","","389862.783553038","191260.614038823","종합여행업","","","0","","","(주)서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210805","20220804","","0",
"197","종합여행업","03_12_03_P","3300000","CDFI2260042019000003","20190902","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 1423-1","부산광역시 동래구 미남로 148, 8층 (온천동)","47821","주식회사 우리투어","20220216171210","U","2022-02-18 02:40:00.0","","388414.208614971","191728.361553854","종합여행업","","일반상업지역","","","","서울보증보험(주)","","","","","","","","","","","","","","","90","","","","","","","","","100000000","20201001","20210930","","90",
"198","종합여행업","03_12_03_P","3300000","CDFI2260042017000003","20170817","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 복천동 229-42 동래시장","부산광역시 동래구 동래시장길 14, 동래시장 304호 (복천동)","47810","인정여행사","20210202120328","U","2021-02-04 02:40:00.0","","389926.997930857","191382.506194496","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","","20200905","20210904","","",
"199","종합여행업","03_12_03_P","3300000","CDFI2260042018000001","20130304","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 153-8 SKHUBSKY","부산광역시 동래구 중앙대로 1523, SKHUBSKY 제에이동 2-01호 (온천동)","47710","(주)오렌지버스","20220302154912","U","2022-03-04 02:40:00.0","","389816.233000769","193329.605871168","종합여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20220306","20230306","","0",
"200","종합여행업","03_12_03_P","3300000","CDFI2260042013000001","20130724","","01","영업/정상","13","영업중","","","","","051-554-6262","","607805","부산광역시 동래구 명륜동 627-4 2층","부산광역시 동래구 충렬대로237번길 148, 2층 (명륜동)","47809","(주)그랑투어","20220222103432","U","2022-02-24 02:40:00.0","","389560.473017968","191788.226436534","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Grantour Co., Ltd.","General travel business","0","0","","0","0","","0","80","","0","","","","","","","200000000","20210805","20220804","","80",
"201","종합여행업","03_12_03_P","3300000","CDFI2260042017000001","20170104","","01","영업/정상","13","영업중","","","","","051-521-5002","","","부산광역시 동래구 안락동 751-7 105호","부산광역시 동래구 충렬대로 354, 105호 (안락동)","47889","(주)밝은여행사","20220222103536","U","2022-02-24 02:40:00.0","","390930.00670494","190723.300222595","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","124000000","20220104","20230103","","0",
"202","종합여행업","03_12_03_P","3300000","CDFI2260042021000005","20211008","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 489-2","부산광역시 동래구 서동중심로 4, 6층 607호 (명장동)","47760","주식회사 낭만여행사","20211111202819","U","2021-11-13 02:40:00.0","","391537.812668247","192131.428340738","종합여행업","","근린상업지역","6","주택가주변","","서울보증보험주식회사","근린생활시설","6","0","0","0","","","0","0","","0","0","","0","30","","0","","","","","","","50000000","20211103","20221102","","30",
"203","종합여행업","03_12_03_P","3300000","CDFI2260042021000004","20210913","","01","영업/정상","13","영업중","","","","","051-710-8460","","","부산광역시 동래구 명륜동 618-5 천일 스카이원","부산광역시 동래구 명륜로 151, 116호 (명륜동, 천일 스카이원)","47735","YTT TOUR","20210913133154","I","2021-09-15 00:22:49.0","","389492.380613573","191769.825660028","종합여행업","","근린상업지역","0","","","","","1","0","0","0","","","0","0","","0","0","","0","56.15","","0","","","","","","","200266006","","","","56",
"204","종합여행업","03_12_03_P","3300000","CDFI2260042021000003","20180704","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 72-11","부산광역시 동래구 석사로 26, 3층 303호 (사직동)","47858","주식회사 월드스포츠투어","20210510173050","I","2021-05-12 00:23:08.0","","387782.890865629","190821.697872606","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","23.23","","","","","","","","","129745194","20200704","20210703","","23",
"205","종합여행업","03_12_03_P","3300000","CDFI2260042021000001","20010330","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 안락동 461-14","부산광역시 동래구 충렬대로 447, 새부산빌딩 7층 (안락동)","47795","(주)새부산관광","20220321111950","U","2022-03-23 02:40:00.0","","391850.439738055","190586.187850132","종합여행업","","상업지역","6","유흥업소밀집지역","","부산광역시관광협회","근린생활시설","5","1","0","0","SAEBUSAN TRAVEL SERVICE CO. LTD","General Travel Agents","0","0","","0","0","","0","1988.63","","0","","","","","","","350000000","20220328","20230328","","1989",
"206","종합여행업","03_12_03_P","3300000","CDFI2260042021000002","20020419","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 안락동 461-14","부산광역시 동래구 충렬대로 447, 새부산빌딩 7층 (안락동)","47795","(주)새부산관광투어","20220321112040","U","2022-03-23 02:40:00.0","","391850.439738055","190586.187850132","종합여행업","","상업지역","9","유흥업소밀집지역","","부산광역시관광협회","근린생활시설","5","1","0","0","SAEBUSAN TRAVEL SERVICE CO.LTD","General Traval Agency","0","0","","0","0","","0","1988.63","","0","","","","","","","350000000","20220419","20230419","","1989",
"207","종합여행업","03_12_03_P","3300000","CDFI2260042022000003","20220518","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 29-119","부산광역시 동래구 반송로247번길 6, 2층 (명장동)","47752","주식회사 에이치케이스퀘어","20220518180542","I","2022-05-20 00:22:32.0","","391098.389650905","191305.174098452","종합여행업","","","3","","","","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","78.92","","0","","","","","","","50000000","","","","79",
"208","종합여행업","03_12_03_P","3300000","CDFI2260042022000002","20220429","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명륜동 795 명륜동 힐스테이트","부산광역시 동래구 명륜로 222, 209동 1층 A-117호 (명륜동, 명륜동 힐스테이트)","47744","투어바웃","20220511101848","U","2022-05-13 02:40:00.0","","389638.84185828","192471.48949568","종합여행업","","근린상업지역","0","아파트지역","","서울보증보험주식회사","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","29.49","","0","","","","","","","50000000","20220509","20230508","","29",
"209","종합여행업","03_12_03_P","3300000","CDFI2260042004000001","20041021","20160516","04","취소/말소/만료/정지/중지","31","등록취소","","","","","051-555-0013","","607011","부산광역시 동래구 명륜동 553-5번지 311호","부산광역시 동래구 명륜로129번길 20, 311호 (명륜동)","","(주)우리투어","20160516105516","I","2018-08-31 23:59:59.0","","389460.804046159","191567.517047412","종합여행업","","","","","","한국관광협회","","","","","","","","","","","","","","","","","","","","","","","","","20140217","20150217","","",
"210","종합여행업","03_12_03_P","3310000","CDFI2260042019000002","20190903","","03","폐업","03","폐업","20211125","","","","051-753-4818","","","부산광역시 남구 대연동 55-1 21 센츄리시티 오피스텔 925호","부산광역시 남구 수영로 312, 21 센츄리시티 오피스텔 925호 (대연동)","48508","주식회사 케이티고","20211125123620","U","2021-11-27 02:40:00.0","","391411.212179843","184052.409245407","종합여행업","","일반상업지역","","","","서울보증보험주식회사","사무실","","","","","","","","","","","","","","35.58","","","","","","","","","112000000","20201001","20210930","","36",
"211","종합여행업","03_12_03_P","3310000","CDFI2260042011000001","20110228","","03","폐업","03","폐업","20110523","","","","051-612-0060","","608807","부산광역시 남구 대연동 1741-8번지 대연메디타워 1205호","부산광역시 남구 수영로 237,  1205호 (대연동,대연메디타워)","","(주)오페라크루즈투어","20110523111012","I","2018-08-31 23:59:59.0","","390658.473360394","183813.272386717","종합여행업","","","","기타","","","","","","","","","","","","","","","","","394.21","","","","","","","","","300000000","","","","394",
"212","종합여행업","03_12_03_P","3310000","CDFI2260042012000001","20121114","","03","폐업","03","폐업","20171221","","","","051-611-7667","","608792","부산광역시 남구 문현동 815번지 한일오피스텔 512호","부산광역시 남구 자성로 152, 512호 (문현동, 한일오피스텔)","48475","(주)파란","20171221180829","I","2018-08-31 23:59:59.0","","388310.086924943","183883.854898063","종합여행업","","상업지역","","","","서울보증보험주식회사","","","","","","","","","","","","","","","58.57","","","","","","","","","200000000000","20161201","20171130","","59",
"213","종합여행업","03_12_03_P","3310000","CDFI2260042015000002","20150526","","03","폐업","03","폐업","20160825","","","","","","608804","부산광역시 남구 대연동 18-1번지","부산광역시 남구 황령대로492번길 24 (대연동)","48510","투어앤골프","20160831140313","I","2018-08-31 23:59:59.0","","391911.842586275","184100.968518423","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","200000000","20160528","20170527","","",
"214","종합여행업","03_12_03_P","3310000","CDFI2260042018000002","20180618","","03","폐업","03","폐업","20201106","","","","051-638-5959","","","부산광역시 남구 문현동 1234 문현베스티움 아파트 111동 106호","부산광역시 남구 고동골로 29, 문현베스티움 아파트 111동 106호 (문현동)","48415","주식회사 더해피투어","20201106141130","U","2020-11-08 02:40:00.0","","388670.325311829","184242.73603863","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","35.58","","","","","","","","","100000000","20200618","20210617","","36",
"215","종합여행업","03_12_03_P","3310000","CDFI2260042015000003","20150615","","03","폐업","03","폐업","20171201","","","","0516101350","","608743","부산광역시 남구 대연동 51-1번지","부산광역시 남구 수영로 312, 1911호 (대연동)","48508","주식회사 메디컬플래닝그룹","20171201154407","I","2018-08-31 23:59:59.0","","391411.212179843","184052.409245407","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","200000000","20170625","20180624","","",
"216","종합여행업","03_12_03_P","3310000","CDFI2260042017000001","20170403","","03","폐업","03","폐업","20180323","","","","16613511","","","부산광역시 남구 대연동 76-5번지 1010호","부산광역시 남구 수영로 282, 1010호 (대연동, 현대오피스텔)","48499","(주)101캔들라이트","20180323175926","I","2018-08-31 23:59:59.0","","391096.02717753","183868.728564762","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","90.32","","","","","","","","","238452530","20170401","20180331","","90",
"217","종합여행업","03_12_03_P","3310000","CDFI2260042018000005","20170703","","03","폐업","03","폐업","20190830","","","","051-752-8890","","","부산광역시 남구 대연동 1741-11번지 민석빌딩","부산광역시 남구 수영로 233, 민석빌딩 9층 10호 (대연동)","48445","트루인포코리아","20190902113625","U","2019-09-04 02:40:00.0","","390616.111354872","183813.98658918","종합여행업","","상업지역","","기타","","서울보증보험주식회사","기타","","","","","","","","","","","","","","","","","","","","","","","50000000","20181030","20191029","","",
"218","종합여행업","03_12_03_P","3310000","CDFI2260042022000003","20220421","","01","영업/정상","13","영업중","","","","","051-611-3101","","","부산광역시 남구 대연동 1740-8 부산은행대연동지점","부산광역시 남구 수영로 234, 부산은행대연동지점 3층 (대연동)","48496","(주)애드맥스","20220517103043","U","2022-05-19 02:40:00.0","","390626.139938557","183753.287827637","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20220421","20230420","","0",
"219","종합여행업","03_12_03_P","3310000","CDFI2260042019000001","20111130","","01","영업/정상","13","영업중","","","","","051-782-6668","","","부산광역시 남구 문현동 470-5 2층","부산광역시 남구 전포대로 116, 2층 (문현동)","48403","(주)태산","20220507092554","U","2022-05-10 02:40:00.0","","388303.791200493","185052.404050683","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","69.6","","0","","","","","","","0","20220509","20230508","","70",
"220","종합여행업","03_12_03_P","3310000","CDFI2260042022000002","20160115","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 용당동 168","부산광역시 남구 신선로301번길 10, 1층 (용당동)","48548","글로벌엠에스","20220407130544","U","2022-04-09 02:40:00.0","","390941.895586859","181357.853528296","종합여행업","","상업지역","0","학교정화(상대)","","서울보증보험주식회사","사무실","0","0","0","0","","","0","0","","0","0","","0","33.14","","0","","","","","","","200314960","20220201","20230131","","33",
"221","종합여행업","03_12_03_P","3310000","CDFI2260042022000001","20220307","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 1281-18","부산광역시 남구 못골로 49, 3층 (대연동)","48438","제이지스포츠","20220415173453","U","2022-04-17 02:40:00.0","","390213.538680187","183866.318757129","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220414","20230413","","0",
"222","종합여행업","03_12_03_P","3310000","CDFI2260042011000002","20111118","","01","영업/정상","13","영업중","","","","","051-441-2811","","","부산광역시 남구 대연동 1135-31","부산광역시 남구 석포로 103 (대연동)","48486","(주)제일항공여행사","20201125114048","U","2020-11-27 02:40:00.0","","390438.521654409","182868.942748641","종합여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","200000000","20201122","20211121","","",
"223","종합여행업","03_12_03_P","3310000","CDFI2260042018000003","20180628","","01","영업/정상","13","영업중","","","","","0516232300","","","부산광역시 남구 용호동 181-1 현대비치아파트","부산광역시 남구 용호로42번길 14, 상가1동 208호 (용호동, 현대비치아파트)","48517","(주)게스트하우스","20210429174449","U","2021-05-01 02:40:00.0","","392125.312697359","182809.006498572","종합여행업","","","","","","한국관광협회","","","","","","","","","","","","","","","39.27","","","","","","","","","414760000","20200705","21210705","","39",
"224","종합여행업","03_12_03_P","3310000","CDFI2260042018000001","20180528","","01","영업/정상","13","영업중","","","","","0517155155","","","부산광역시 남구 용당동 251 부경대학교용당캠퍼스","부산광역시 남구 신선로 365, 부경대학교용당캠퍼스 종합실습관동 112호 (용당동)","48547","씨케이브릿지 주식회사","20210813171216","U","2021-08-15 02:40:00.0","","390581.475369707","181723.441355382","종합여행업","","","0","","","서울보증보헙주식회사","","0","0","0","0","","","0","0","","0","0","","0","127.07","","0","","","","","20210528","20220527","150000000","20210528","20220527","","127",
"225","종합여행업","03_12_03_P","3310000","CDFI2260042016000001","20160113","","01","영업/정상","13","영업중","","","","","6421036","","","부산광역시 남구 감만동 17-28","부산광역시 남구 석포로 29 (감만동, 감만2동새마을금고)","48490","감만동새마을금고(남부여행사)","20220105142340","U","2022-01-07 02:40:00.0","","389918.062190629","182402.42216351","종합여행업","","근린상업지역","2","주택가주변","","서울보증보험주식회사","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","9","","0","","","","","","","200000000","20210113","20230112","","9",
"226","종합여행업","03_12_03_P","3310000","CDFI2260042016000004","20160519","","01","영업/정상","13","영업중","","","","","051-611-5040","","","부산광역시 남구 대연동 55-1 21 센츄리시티 오피스텔 1221호","부산광역시 남구 수영로 312, 21 센츄리시티 오피스텔 1221호 (대연동)","48508","주식회사 디와이투어 (DY tour)","20220428132914","U","2022-04-30 02:40:00.0","","391411.212179843","184052.409245407","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","DY tour Co., Ltd.","General travel business","0","0","","0","0","","0","33","","0","","","","","","","500000000","20220519","20230518","","33",
"227","종합여행업","03_12_03_P","3310000","CDFI2260042017000002","20170821","","01","영업/정상","13","영업중","","","","","051-463-3553","","","부산광역시 남구 용호동 957-1 힐탑탑플레이스 B동 404호","부산광역시 남구 분포로 115, B동 404호 (용호동, 힐탑탑플레이스)","48515","(주)투어하이유","20200803133623","U","2020-08-05 02:40:00.0","","392515.689667818","183481.94111857","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","152.32","","","","","","","","","100000000","20200821","20210820","","152",
"228","종합여행업","03_12_03_P","3310000","CDFI2260042020000002","20200403","","01","영업/정상","13","영업중","","","","","051-611-3101","","","부산광역시 남구 대연동 1740-8 부산은행대연동지점","부산광역시 남구 수영로 234, 부산은행대연동지점 3층 (대연동)","48496","AM픽쳐스","20220425090601","U","2022-04-27 02:40:00.0","","390626.139938557","183753.287827637","종합여행업","","","3","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20220422","20230421","","0",
"229","종합여행업","03_12_03_P","3310000","CDFI2260042021000004","20211210","","01","영업/정상","13","영업중","","","","","051-923-9100","","","부산광역시 남구 문현동 1227-2","부산광역시 남구 전포대로 133, 15층 115호,122호 (문현동)","48400","(주)이에스에스티앤엘","20211210084723","I","2021-12-12 00:22:53.0","","388150.394268792","185188.729710212","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0",
"230","종합여행업","03_12_03_P","3310000","CDFI2260042021000003","20211202","","01","영업/정상","13","영업중","","","","","051-323-0329","","","부산광역시 남구 용당동 251 부경대학교용당캠퍼스","부산광역시 남구 신선로 365, 산학협력관 101-A호 (용당동)","48548","(주)디에이치오션","20211203103205","I","2021-12-05 00:22:43.0","","390581.475369707","181723.441355382","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","55846616","20211202","20221201","","0",
"231","종합여행업","03_12_03_P","3310000","CDFI2260042021000002","20180306","","01","영업/정상","13","영업중","","","","","051-784-7070","","","부산광역시 남구 대연동 430-1","부산광역시 남구 용소로 45 (대연동)","48513","(주)서우여행사","20220224193934","U","2022-02-26 02:40:00.0","","392222.63567800000","184336.34946900000","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","Seowoo Travel Co.,Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","0","20220306","20230305","","0",
"232","종합여행업","03_12_03_P","3310000","CDFI2260042020000003","20201012","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 950-6","부산광역시 남구 석포로126번길 17 (대연동)","48533","아트컨시어지","20210930165940","U","2021-10-02 02:40:00.0","","390650.809822581","183009.741354247","종합여행업","","일반주거지역","2","","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20210811","20220810","100000000","20210811","20220810","","0",
"233","종합여행업","03_12_03_P","3310000","CDFI2260042020000004","20201016","","01","영업/정상","13","영업중","","","","","051-611-0800","","","부산광역시 남구 용당동 99-4 (주)미륭레미콘","부산광역시 남구 신선대산복로 30 (주)미륭레미콘 (용당동)","48560","(주)미륭투어","20211123075618","U","2021-11-25 02:40:00.0","","391224.282341441","181889.096085607","종합여행업","","준공업지역","4","","","","기타","0","0","0","0","","","0","0","","0","0","","0","64.8","","0","","","","","","","100000000","20211016","20231015","","65",
"234","종합여행업","03_12_03_P","3310000","CDFI2260042018000004","20181115","","01","영업/정상","13","영업중","","","","","051-636-9355","","","부산광역시 남구 문현동 470-10","부산광역시 남구 전포대로 110, 3층 (문현동)","48403","(주)연효재","20210722111445","U","2021-07-24 02:40:00.0","","388300.071223692","185011.03137704","종합여행업","","상업지역","4","주택가주변","","서울보증보험주식회사","근린생활시설","3","1","0","0","","","0","0","","0","0","","0","108.16","","0","","","","","","","358031924","20210108","20220107","","108",
"235","종합여행업","03_12_03_P","3310000","CDFI2260042021000001","20190311","","01","영업/정상","13","영업중","","","","","051-244-8500","","","부산광역시 남구 용당동 90-16","부산광역시 남구 신선로356번길 65-60, 2층층 (용당동)","48562","(주)세라고속관광","20220418133438","U","2022-04-20 02:40:00.0","","391551.912302376","181379.504121311","종합여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220313","20230313","","0",
"236","종합여행업","03_12_03_P","3310000","CDFI2260042022000005","20220608","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 245 대우그린아파트","부산광역시 남구 황령대로319번가길 190-6, 상가동 406호 (대연동, 대우그린아파트)","48426","주식회사 아이비즈트래블","20220613194323","U","2022-06-16 02:40:00.0","","390278.127474868","185436.982954343","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20220614","20230613","","0",
"237","종합여행업","03_12_03_P","3310000","CDFI2260042022000004","20220526","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 55-1 21 센츄리시티 오피스텔","부산광역시 남구 수영로 312, 21 센츄리시티 오피스텔 1703호 (대연동)","48508","투어피플 여행사","20220602134301","U","2022-06-04 02:40:00.0","","391411.212179843","184052.409245407","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","58197784","20220603","20230602","","0",
"238","종합여행업","03_12_03_P","3320000","CDFI2260042015000001","20150821","","03","폐업","03","폐업","20151027","","","","051 3634888","","","부산광역시 북구 덕천동 398-4번지 6층","부산광역시 북구 만덕대로27번길 3, 6층 (덕천동)","46548","CM투어","20151027154716","I","2018-08-31 23:59:59.0","","382769.274761744","192044.924107643","종합여행업","","일반상업지역","11","기타","","","근린생활시설","9","2","","","","","","","","","","","","190","","","","","","","","","337110380","","","","190",
"239","종합여행업","03_12_03_P","3320000","CDFI2260042019000001","20180305","","03","폐업","03","폐업","20200731","","","","","","","부산광역시 북구 구포동 1262-38 금강빌라","부산광역시 북구 낙동북로772번길 90 (구포동, 금강빌라)","46640","도시컴퍼니","20200814153335","U","2020-08-16 02:40:00.0","","382611.371246447","190241.038655507","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","100000000","20190401","20200331","","",
"240","종합여행업","03_12_03_P","3320000","CDFI2260042022000001","20220209","","01","영업/정상","13","영업중","","","","","","","","부산광역시 북구 만덕동 642-59","부산광역시 북구 만덕1로 53, 뉴리더빌딩 501호 (만덕동)","46560","스완골프","20220214142752","U","2022-02-16 02:40:00.0","","384914.377397197","192436.857639105","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20220209","20230208","","0",
"241","종합여행업","03_12_03_P","3330000","CDFI2260042019000006","20190304","","03","폐업","03","폐업","20220112","","","","051-868-0700","","","부산광역시 해운대구 우동 1505 해운대센텀호텔 1118호","부산광역시 해운대구 센텀3로 20, 해운대센텀호텔 1118호 (우동)","48060","(주)영인투어","20220112143721","U","2022-01-14 02:40:00.0","","394254.000317371","187484.983031977","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","120750595","20200304","20210303","","",
"242","종합여행업","03_12_03_P","3330000","CDFI2260042019000008","20191213","","03","폐업","03","폐업","20210227","","","","02-6978-9521","","","부산광역시 해운대구 우동 1435-1 우신골든스위트 208호","부산광역시 해운대구 마린시티1로 147, 우신골든스위트 208호 (우동)","48118","제라네이처(주)","20210316153650","U","2021-03-18 02:40:00.0","","395618.339943865","186260.733945661","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","800000000","20200910","20210909","","",
"243","종합여행업","03_12_03_P","3330000","CDFI2260042012000001","20120201","","03","폐업","03","폐업","20170306","","","","","","612889","부산광역시 해운대구 우동 1523번지 WBC The Palace 101동 2202호","부산광역시 해운대구 센텀1로 28, 101동 2202호 (우동, WBC The Palace)","612889","주식회사 지엠엔","20170307094246","I","2018-08-31 23:59:59.0","","394115.595090543","187246.521204797","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","211.7","","","","","","","","","6","20130201","20140131","","212",
"244","종합여행업","03_12_03_P","3330000","CDFI2260042012000002","20111121","","03","폐업","03","폐업","20170406","","","","","","612032","부산광역시 해운대구 좌동 1479-1번지 웅신시네아트 710호","부산광역시 해운대구 해운대로 802, 710호 (좌동, 웅신시네아트)","48111","안투어(주)","20170406115728","I","2018-08-31 23:59:59.0","","398237.363461482","187720.511056894","종합여행업","","","","","","한국관광협회 중앙회","","","","","","","","","","","","","","","","","","","","","","","","200000000","20150711","20160711","","",
"245","종합여행업","03_12_03_P","3330000","CDFI2260042012000004","20120823","","03","폐업","03","폐업","20170406","","","","704-9580","","612839","부산광역시 해운대구 좌동 1310번지 화목쇼핑타운 310호","부산광역시 해운대구 대천로 187, 310호 (좌동, 화목쇼핑타운)","48107","(주)항공여행사","20170406154933","I","2018-08-31 23:59:59.0","","398431.390184482","188030.860145389","종합여행업","","","","","","한국관광협회중앙회","","","","","","","","","","","","","","","","","","","","","","","","200000000","20141007","20151010","","",
"246","종합여행업","03_12_03_P","3330000","CDFI2260042012000005","20120903","","03","폐업","03","폐업","20140610","","","","916-3000","","612893","부산광역시 해운대구 재송동 1196번지 더샾센텀스타 C동 405호","부산광역시 해운대구 센텀동로 123, C동 405호 (재송동, 더샾센텀스타)","612893","주식회사 오성컨벤션","20140611102011","I","2018-08-31 23:59:59.0","","393460.035829844","188575.886168206","종합여행업","","","","","","서울보증보험주식회사","","3","","","","","","","","","","","","","182.32","","","","","","","","","200000000","20120906","20130905","","182",
"247","종합여행업","03_12_03_P","3330000","CDFI2260042013000007","20131111","","03","폐업","03","폐업","20170303","","","","051-714-2335","","612889","부산광역시 해운대구 우동 1523번지 더블유비씨더팰리스 101동 1601호","부산광역시 해운대구 센텀1로 28, 101동 1601호 (우동, 더블유비씨더팰리스)","48060","주식회사 니하오월디스","20170303130535","I","2018-08-31 23:59:59.0","","394115.595090543","187246.521204797","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","200000000","20131108","20141107","","",
