"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"289","축산가공업","07_22_05_P","6260000","626000000420010007","20011029","","03","폐업","0002","폐업","20080219","","","","","60","616834","부산광역시 북구 화명동  355번지 1호","부산광역시 북구 산성로 61, 1호 (화명동)","616834","세종식품","20111031163454","I","2018-10-04 11:12:49.0","식육가공업","383766.343275199","195469.033659948","축산물가공업","식육가공업","","000","0",
"290","축산가공업","07_22_05_P","6260000","626000000420010008","20010220","","03","폐업","0002","폐업","20151211","","","","0512637797","158.4","604842","부산광역시 사하구 장림동  1082번지 6호","부산광역시 사하구 다대로1066번길 61, 6호 (장림동)","604842","(주)대광에프앤씨","20151218094336","I","2018-10-04 11:12:49.0","식육가공업","378529.557685188","177332.65044778","축산물가공업","식육가공업","","L00","0",
"291","축산가공업","07_22_05_P","6260000","626000000420020001","20021221","","03","폐업","0002","폐업","20140313","","","","0518060677","57","614761","부산광역시 부산진구 부암동  협성아파트상가 106호","","","백향식품","20140314082736","I","2018-10-04 11:12:49.0","식육가공업","","","축산물가공업","식육가공업","","000","1",
"292","축산가공업","07_22_05_P","6260000","626000000420020003","20020822","","03","폐업","0002","폐업","20140304","","","","0512425938","115.2","609809","부산광역시 금정구 금사동  75번지 27호","부산광역시 금정구 공단서로18번길 101, 27호 (금사동)","609809","정항우케익","20140304170526","I","2018-10-04 11:12:49.0","유가공업","392637.752005611","192995.035482179","축산물가공업","유가공업","","000","0",
"293","축산가공업","07_22_05_P","6260000","626000000420020005","20020724","","03","폐업","0002","폐업","20150204","","","","","248.8","618270","부산광역시 강서구 송정동  1650번지 1호","부산광역시 강서구 녹산산단381로 36, 1호 (송정동)","618270","해진물산판매주식회사","20150204113436","I","2018-10-04 11:12:49.0","알가공업","369510.064865473","178586.303612362","축산물가공업","알가공업","","L00","0",
"294","축산가공업","07_22_05_P","6260000","626000000420140018","20140530","","03","폐업","0002","폐업","20170411","","","","0516110119","49","","부산광역시 수영구 광안동  737번지 9호","부산광역시 수영구 장대골로 20-11 (광안동)","613809","(주)한솔미트","20170411144421","I","2018-10-04 11:12:49.0","식육가공업","392285.868011981","186535.751141259","축산물가공업","식육가공업","","L00","0",
"295","축산가공업","07_22_05_P","6260000","626000000420140020","20140618","","03","폐업","0002","폐업","20210412","","","","0513010612","401.48","","부산광역시 사상구 모라동  275번지 11호","부산광역시 사상구 삼락천로 318 (모라동)","617819","미래푸드","20210412182717","U","2021-04-14 02:40:00.0","식육가공업","380984.029198386","190165.368144222","축산물가공업","식육가공업","","000","0",
"296","축산가공업","07_22_05_P","6260000","626000000420140021","20140624","","03","폐업","0002","폐업","20150216","","","","000018996866","30.6","","부산광역시 금정구 회동동  551번지 금성타운아파트 101동 D-105호","부산광역시 금정구 금사로 156, 101동 D-105호 (회동동,금성타운아파트)","609845","세광식품","20150216151332","I","2018-10-04 11:12:49.0","식육가공업","392605.108577419","193813.351507992","축산물가공업","식육가공업","","000","0",
"297","축산가공업","07_22_05_P","6260000","626000000420140022","20140627","","03","폐업","0002","폐업","20170227","","","","0519417604","80","","부산광역시 강서구 강동동  1973번지 1호","부산광역시 강서구 상덕로97번길 85 (강동동)","618801","주식회사 건창축산유통","20170227164110","I","2018-10-04 11:12:49.0","식육가공업","374145.981953602","190113.650101423","축산물가공업","식육가공업","","L00","0",
"298","축산가공업","07_22_05_P","6260000","626000000420140024","20140702","","03","폐업","0002","폐업","20211103","","","","0515293789","32.14","","부산광역시 금정구 회동동  551번지 금성타운상가동 101동 D-106호","부산광역시 금정구 금사로 156, 101동 D-106호 (회동동,금성타운상가동)","609845","나은푸드","20211103174107","U","2021-11-05 02:40:00.0","식육가공업","392605.108577419","193813.351507992","축산물가공업","식육가공업","0","000","0",
"299","축산가공업","07_22_05_P","6260000","626000000420140026","20140714","","03","폐업","0002","폐업","20151109","20150528","","","","49.97","","부산광역시 부산진구 부전동  417번지 21호 21호","부산광역시 부산진구 가야대로755번길 42, 1층 21호 (부전동)","614849","(주)화이트하우스(한터지점)","20151109212030","I","2018-10-04 11:12:49.0","식육가공업","387101.906579989","186424.414005574","축산물가공업","식육가공업","","L00","0",
"300","축산가공업","07_22_05_P","6260000","626000000420140027","20140716","","03","폐업","0002","폐업","20190102","","","","","364.56","","부산광역시 강서구 강동동  87번지 1호","부산광역시 강서구 제도로1041번길 540 (강동동)","618800","금보푸드","20190102135136","U","2019-01-04 02:40:00.0","식육가공업","375862.963262258","192739.01067729","축산물가공업","식육가공업","","000","0",
"301","축산가공업","07_22_05_P","6260000","626000000420140028","20140722","","03","폐업","0002","폐업","20170227","","","","0517221435","231","","부산광역시 기장군 기장읍 청강리 157번지 1호","부산광역시 기장군 청강로 29","619906","(주)미락식품","20170227164034","I","2018-10-04 11:12:49.0","식육가공업","402008.669846079","195123.622610463","축산물가공업","식육가공업","","L00","0",
"302","축산가공업","07_22_05_P","6260000","626000000420140029","20140820","","03","폐업","0002","폐업","20160830","","","","","96.88","","부산광역시 수영구 수영동  471번지 21호","부산광역시 수영구 망미번영로74번길 23 (수영동)","613831","NIF","20160830150607","I","2018-10-04 11:12:49.0","식육가공업","392337.579902996","188107.224665552","축산물가공업","식육가공업","","000","0",
"303","축산가공업","07_22_05_P","6260000","626000000420170016","20170720","","03","폐업","0002","폐업","20200316","","","","","56.1","","부산광역시 부산진구 부전동  264번지 13호","부산광역시 부산진구 새싹로14번길 29, 1층 (부전동)","","태웅유통","20200316140639","U","2020-03-18 02:40:00.0","식육가공업","387529.698724102","186510.409313082","축산물가공업","식육가공업","","000","0",
"304","축산가공업","07_22_05_P","6260000","626000000420170019","20171107","","03","폐업","0002","폐업","20220226","","","","0517310193","224.4","","부산광역시 사상구 감전동  134번지 32호","부산광역시 사상구 새벽시장로 141-2, 3층 (감전동)","","예가푸드","20220221165907","U","2022-02-23 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","0","000","0",
"305","축산가공업","07_22_05_P","6260000","626000000420090024","20091204","","03","폐업","0002","폐업","20191022","","","","0512021929","307.8","604829","부산광역시 사하구 장림동  321번지 16호","부산광역시 사하구 장림로196번길 11 (장림동)","604829","이룸푸드","20191022172640","U","2019-10-24 02:40:00.0","식육가공업","379664.630557877","177647.803067151","축산물가공업","식육가공업","","000","3",
"306","축산가공업","07_22_05_P","6260000","626000000420140034","20140917","","03","폐업","0002","폐업","20170512","","","","0517246464","471.78","","1126번지 5호","부산광역시 기장군 산단7로 7-45, 지하층","619961","세인푸드시스템(주)","20170512104505","I","2018-10-04 11:12:49.0","식육가공업","400685.26584600000","204889.83861100000","축산물가공업","식육가공업","","L00","0",
"307","축산가공업","07_22_05_P","6260000","626000000420140035","20140925","","03","폐업","0002","폐업","20211231","20161123","","","0516229969","40.77","","부산광역시 연제구 연산동  2133번지 13호","부산광역시 연제구 배산로 14-2 (연산동)","611836","선영유통","20211231173631","U","2022-01-02 02:40:00.0","식육가공업","390678.420442018","188117.566763484","축산물가공업","식육가공업","0","000","0",
"308","축산가공업","07_22_05_P","6260000","626000000420140036","20141006","","03","폐업","0002","폐업","20200731","20170531","","","","75.24","","부산광역시 해운대구 반송동  6번지 246호","부산광역시 해운대구 윗반송로35번길 242 (반송동)","612800","까비푸드","20200731132324","U","2020-08-02 02:40:00.0","식육가공업","396382.016191451","194990.700602768","축산물가공업","식육가공업","","000","0",
"309","축산가공업","07_22_05_P","6260000","626000000420140037","20141008","","03","폐업","0002","폐업","20170228","","","","0518039971","204","","부산광역시 부산진구 부전동  198번지 9호","부산광역시 부산진구 신천대로50번길 68, 4층 (부전동)","614845","야끼도리 히노무라","20170228124616","I","2018-10-04 11:12:49.0","식육가공업","387656.544442821","185789.876989077","축산물가공업","식육가공업","","000","0",
"310","축산가공업","07_22_05_P","6260000","626000000420140039","20141023","","03","폐업","0002","폐업","20190128","","","","0512540676","237.76","","부산광역시 중구 보수동1가  24번지 9호","부산광역시 중구 보수대로140번길 34 (보수동1가)","600802","세방식품","20190128154012","U","2019-01-30 02:40:00.0","식육가공업","384407.525465206","180510.20083739","축산물가공업","식육가공업","","000","0",
"311","축산가공업","07_22_05_P","6260000","626000000420140040","20141101","","03","폐업","0002","폐업","20190222","","","","0517430708","129.82","","부산광역시 북구 구포동  1206번지 19호","부산광역시 북구 팽나무로42번길 16 (구포동)","616800","수백당","20190222142515","U","2019-02-24 02:40:00.0","식육가공업","382800.587788461","191356.774498142","축산물가공업","식육가공업","","000","0",
"312","축산가공업","07_22_05_P","6260000","626000000420140042","20141217","","03","폐업","0002","폐업","20150729","","","","","107.34","","부산광역시 강서구 강동동  29번지 508호","부산광역시 강서구 낙동북로126번길 36 (강동동)","618800","비엠푸드시스템","20150729110109","I","2018-10-04 11:12:49.0","식육가공업","376718.445377318","192333.812734532","축산물가공업","식육가공업","","000","0",
"313","축산가공업","07_22_05_P","6260000","626000000420140044","20141230","","03","폐업","0002","폐업","20150409","","","","","29.7","","부산광역시 사상구 덕포동  778번지 16호","부산광역시 사상구 백양대로 758 (덕포동)","617810","팡두두","20150409102905","I","2018-10-04 11:12:49.0","식육가공업","381087.645521617","187952.865600208","축산물가공업","식육가공업","","000","0",
"314","축산가공업","07_22_05_P","6260000","626000000420150001","20150107","","03","폐업","0002","폐업","20161221","","","","0519128304","","","부산광역시 기장군 기장읍 대라리 494번지","부산광역시 기장군 차성로287번길 23","619903","(주)제이엔케이21","20161221143120","I","2018-10-04 11:12:49.0","식육가공업","401306.622050374","195978.794169457","축산물가공업","식육가공업","","L00","0",
"315","축산가공업","07_22_05_P","6260000","626000000420150004","20150210","","03","폐업","0002","폐업","20200818","","","","0513013254","168.86","","부산광역시 해운대구 반송동  250번지 2655호","부산광역시 해운대구 아랫반송로50번길 74 (반송동)","612080","다모아유통","20200818102152","U","2020-08-20 02:40:00.0","식육가공업","395516.485577331","193545.353273037","축산물가공업","식육가공업","","000","0",
"316","축산가공업","07_22_05_P","6260000","626000000420150005","20150306","","03","폐업","0002","폐업","20190923","20161221","","","","37.32","","부산광역시 해운대구 중동  1394번지 240호","부산광역시 해운대구 구남로41번길 32 (중동)","612847","고기생각","20190923165454","U","2019-09-25 02:40:00.0","식육가공업","396977.513077471","186861.64224067","축산물가공업","식육가공업","","000","0",
"317","축산가공업","07_22_05_P","6260000","626000000420020006","20021122","","03","폐업","0002","폐업","20070430","","","","0519412818","26.95","618290","부산광역시 강서구 신호동  25번지 382호","","","돌가네농산","20070430164106","I","2018-10-04 11:12:49.0","식육가공업","","","축산물가공업","식육가공업","","000","0",
"318","축산가공업","07_22_05_P","6260000","626000000420020008","20021021","","03","폐업","0002","폐업","20070213","","","","0513142020","86.46","617846","부산광역시 사상구 학장동  579번지 9호","부산광역시 사상구 대동로 117, 9호 (학장동)","617846","하나로축산","20111031162810","I","2018-10-04 11:12:49.0","식육가공업","380399.80336178","184072.030459032","축산물가공업","식육가공업","","000","0",
"319","축산가공업","07_22_05_P","6260000","626000000420020009","20020314","","03","폐업","0002","폐업","20100315","","","","0518610008","39.75","611839","부산광역시 연제구 연산동  712번지 14호","부산광역시 연제구 월드컵대로91번가길 8, 14호 (연산동)","611839","코리아식품","20111031162730","I","2018-10-04 11:12:49.0","식육가공업","389576.855709884","189018.359676665","축산물가공업","식육가공업","","000","0",
"320","축산가공업","07_22_05_P","6260000","626000000420030001","20030411","","03","폐업","0002","폐업","20151014","","","","0516348780","26.5","601810","부산광역시 동구 범일동  1476번지 19호","부산광역시 동구 증산로 159, 19호 (범일동)","601810","계림식품","20151014101555","I","2018-10-04 11:12:49.0","알가공업","387024.71028798","184240.1120491","축산물가공업","알가공업","","000","2",
"321","축산가공업","07_22_05_P","6260000","626000000420030002","20031031","","03","폐업","0002","폐업","20140304","","","","0518078930","27","614864","부산광역시 부산진구 전포동  202번지 28호","부산광역시 부산진구 동성로87번길 25, 28호 (전포동)","614864","태진축산","20140304163350","I","2018-10-04 11:12:49.0","식육가공업","388243.953635855","186283.246151719","축산물가공업","식육가공업","","000","3",
"322","축산가공업","07_22_05_P","6260000","626000000420030004","20030528","","03","폐업","0002","폐업","20220503","","","","0515235366","166.58","607827","부산광역시 동래구 안락동  423번지 24호","부산광역시 동래구 충렬대로359번길 13, 1층 (안락동)","607827","세경축산","20220504110543","U","2022-05-06 02:40:00.0","식육가공업","391012","190838","축산물가공업","식육가공업","0","000","5",
"323","축산가공업","07_22_05_P","6260000","626000000420030009","20030128","","03","폐업","0002","폐업","20140304","","","","","203","604843","부산광역시 사하구 장림동  321번지 16호","부산광역시 사하구 장림로196번길 11, 16호 (장림동)","604843","태홍식품","20140304163406","I","2018-10-04 11:12:49.0","식육가공업","379664.630557877","177647.803067151","축산물가공업","식육가공업","","000","0",
"324","축산가공업","07_22_05_P","6260000","626000000420030010","20031217","","03","폐업","0002","폐업","20080219","","","","","485.5","604842","부산광역시 사하구 장림동  988번지 3호","부산광역시 사하구 다대로1066번길 61-3, 3호 (장림동)","604842","(주)동진식품","20111031161931","I","2018-10-04 11:12:49.0","식육가공업","378595.516265873","177378.667976041","축산물가공업","식육가공업","","000","0",
"325","축산가공업","07_22_05_P","6260000","626000000420040003","20040715","","03","폐업","0002","폐업","20080103","20070124","20070720","","0515829539","53.58","609811","부산광역시 금정구 남산동  45번지 10호","부산광역시 금정구 범어천로46번길 30, 10호 (남산동)","609811","제일축산","20111031161644","I","2018-10-04 11:12:49.0","식육가공업","390216.062708186","198763.999767356","축산물가공업","식육가공업","","000","0",
"326","축산가공업","07_22_05_P","6260000","626000000420040004","20041021","","03","폐업","0002","폐업","20210513","","","","0519415855","705.5","618270","부산광역시 강서구 송정동  1742번지 17호","부산광역시 강서구 녹산산단362로 37, 17호 (송정동)","618270","(주)우진푸드","20210513101025","U","2021-05-15 02:40:00.0","식육가공업","369330.390451594","177854.900933406","축산물가공업","식육가공업","","L00","9",
"327","축산가공업","07_22_05_P","6260000","626000000420040005","20040413","","03","폐업","0002","폐업","20111229","","","","0516038811","341.28","618270","부산광역시 강서구 송정동  1644번지 8호","부산광역시 강서구 녹산산단407로 65, 8호 (송정동)","618270","에프앤에프(주)","20111229142633","I","2018-10-04 11:12:49.0","식육가공업","369683.20785143","178900.663067196","축산물가공업","식육가공업","","000","0",
"328","축산가공업","07_22_05_P","6260000","626000000420090001","20090105","","03","폐업","0002","폐업","20140602","","","","0519722808","298","618801","부산광역시 강서구 강동동  2255번지 4호","부산광역시 강서구 상덕로119번가길 20, 4호 (강동동)","618801","모아식품","20160305090105","I","2018-10-04 11:12:49.0","식육가공업","374446.218455121","189931.903909142","축산물가공업","식육가공업","","000","9",
"329","축산가공업","07_22_05_P","6260000","626000000420040008","20041015","","03","폐업","0002","폐업","20140307","","","","","264","604840","부산광역시 사하구 장림동  287번지 4호","부산광역시 사하구 다대로297번길 31 (장림동)","604840","태일식품","20140307164659","I","2018-10-04 11:12:49.0","식육가공업","380371.376835258","177097.682370607","축산물가공업","식육가공업","","000","0",
"330","축산가공업","07_22_05_P","6260000","626000000420040009","20040907","","03","폐업","0002","폐업","20070502","","","","0517246669","74.44","619905","부산광역시 기장군 기장읍 서부리 394번지","부산광역시 기장군 기장읍 배산로8번길 54-8","619905","디엔에스","20111031161230","I","2018-10-04 11:12:49.0","식육가공업","401018.370495875","196814.965722011","축산물가공업","식육가공업","","000","0",
"331","축산가공업","07_22_05_P","6260000","626000000420050001","20051224","","03","폐업","0002","폐업","20070215","","","","0515254326","48","607807","부산광역시 동래구 명장동  519번지 4호","부산광역시 동래구 시실로 152, 4호 (명장동)","607110","참대나무체인본부","20111031161007","I","2018-10-04 11:12:49.0","식육가공업","390884.992651","192061.783067","축산물가공업","식육가공업","","000","1",
"332","축산가공업","07_22_05_P","6260000","626000000420050003","20051206","","03","폐업","0002","폐업","20070119","","","","0515429527","34.8","612800","부산광역시 해운대구 반송동  6번지 20호","부산광역시 해운대구 윗반송로51번길 260, 20호 (반송동)","612800","열방식품","20111031160726","I","2018-10-04 11:12:49.0","식육가공업","396458.203934484","195019.537944059","축산물가공업","식육가공업","","000","1",
"333","축산가공업","07_22_05_P","6260000","626000000420050004","20051223","","03","폐업","0002","폐업","20070518","","","","0515292223","21","612809","부산광역시 해운대구 반여동  1441번지 54호","부산광역시 해운대구 선수촌로 58, 54호 (반여동)","612811","웰 돈","20111031160547","I","2018-10-04 11:12:49.0","식육가공업","392898.379735413","190917.83858067","축산물가공업","식육가공업","","000","1",
"334","축산가공업","07_22_05_P","6260000","626000000420050005","20050831","","03","폐업","0002","폐업","20140602","","","","0515269280","40","609828","부산광역시 금정구 서동  141번지 12호","부산광역시 금정구 금사로 43, 12호 (서동)","609828","(주)아인스푸드","20160304182130","I","2018-10-04 11:12:49.0","식육가공업","391939.302377414","192941.551170915","축산물가공업","식육가공업","","L00","0",
"335","축산가공업","07_22_05_P","6260000","626000000420050006","20051104","","03","폐업","0002","폐업","20070316","","","","0515238292","53.68","609810","부산광역시 금정구 금사동  144번지 37호","부산광역시 금정구 반송로 446-1, 37호 (금사동)","609810","늘푸른식품","20111031160348","I","2018-10-04 11:12:49.0","식육가공업","392297.069999677","192650.198343176","축산물가공업","식육가공업","","000","0",
"336","축산가공업","07_22_05_P","6260000","626000000420050007","20050402","","03","폐업","0002","폐업","20140602","","","","0515267580","108","609828","부산광역시 금정구 서동  118번지 1호","부산광역시 금정구 금사로 52, 1호 (서동)","609858","유진식품","20160305092156","I","2018-10-04 11:12:49.0","식육가공업","392015.452566336","192988.24169715","축산물가공업","식육가공업","","000","0",
"337","축산가공업","07_22_05_P","6260000","626000000420050010","20050222","","03","폐업","0002","폐업","20111103","","","","0513056115","72.31","617819","부산광역시 사상구 모라동  273번지 2호","부산광역시 사상구 사상로 558, 2호 (모라동)","617819","하몽","20111103112501","I","2018-10-04 11:12:49.0","식육가공업","381214.923910438","190150.104815266","축산물가공업","식육가공업","","000","0",
"338","축산가공업","07_22_05_P","6260000","626000000420050011","20051104","","03","폐업","0002","폐업","20140128","","","","","76.5","617841","부산광역시 사상구 학장동  565번지 1호","부산광역시 사상구 학감대로 109-10, 1호 (학장동)","617841","가야종합식품","20140128132515","I","2018-10-04 11:12:49.0","식육가공업","381129.15127391","184227.341980607","축산물가공업","식육가공업","","000","0",
"339","축산가공업","07_22_05_P","6260000","626000000420050013","20051115","","03","폐업","0002","폐업","20070705","","","","","22.68","604835","부산광역시 사하구 신평동  206번지 5호","부산광역시 사하구 신산북로43번길 41, 5호 (신평동)","604835","(주)대성식품","20111031155945","I","2018-10-04 11:12:49.0","식육가공업","379528.77648609","178780.391510637","축산물가공업","식육가공업","","000","0",
"340","축산가공업","07_22_05_P","6260000","626000000420060001","19790712","","03","폐업","0002","폐업","20080812","","","","","462.19","606033","부산광역시 영도구 남항동3가  141번지 150호","부산광역시 영도구 남항남로 22 (남항동3가)","606033","삼원유업사","20080812112916","I","2018-10-04 11:12:49.0","유가공업","385654.169701318","178113.203058632","축산물가공업","유가공업","","000","7",
"341","축산가공업","07_22_05_P","6260000","626000000420060002","20060517","","03","폐업","0002","폐업","20200305","","","","0515280416","138.75","607807","부산광역시 동래구 명장동  289번지 2호","부산광역시 동래구 복천로 137, 2호 (명장동)","607807","B.S식품","20200305172409","U","2020-03-07 02:40:00.0","식육가공업","391082.480861873","191837.112873545","축산물가공업","식육가공업","","000","3",
"342","축산가공업","07_22_05_P","6260000","626000000420090004","20090227","","03","폐업","0002","폐업","20210603","","","","0513015245","25","617814","부산광역시 사상구 덕포동  364번지 2호","부산광역시 사상구 모덕로96번길 55, 2호 (덕포동)","617814","(주)제이이코리아","20210603155820","U","2021-06-05 02:40:00.0","식육가공업","380858.940442492","188391.701587993","축산물가공업","식육가공업","","L00","0",
"343","축산가공업","07_22_05_P","6260000","626000000420090007","20090601","","03","폐업","0002","폐업","20150303","","","","0513258311","119.3","618350","부산광역시 강서구 봉림동  501번지","부산광역시 강서구 가락대로1397번길 266-1 (봉림동)","618350","해인푸드","20150303152045","I","2018-10-04 11:12:49.0","식육가공업","372313.850831679","190128.153834263","축산물가공업","식육가공업","","000","7",
"344","축산가공업","07_22_05_P","6260000","626000000420090008","20090604","","03","폐업","0002","폐업","20140602","","","","0517276630","70","619963","136번지 11호","부산광역시 기장군 정관면 곰내길 640, 11호","619963","(주)매학리전설","20160304182506","I","2018-10-04 11:12:49.0","식육가공업","397654.38915700000","204249.46330100000","축산물가공업","식육가공업","","L00","6",
"345","축산가공업","07_22_05_P","6260000","626000000420090010","20090618","","03","폐업","0002","폐업","20091229","","","","0517221435","9","619901","부산광역시 기장군 기장읍 교리 328번지 2호","부산광역시 기장군 기장읍 차성로 389, 2호","619901","(주)미락유통","20111031144403","I","2018-10-04 11:12:49.0","식육가공업","401419.225267367","197025.993416552","축산물가공업","식육가공업","","L00","10",
"346","축산가공업","07_22_05_P","6260000","626000000420090012","20090720","","03","폐업","0002","폐업","20171026","","","","","140","614849","부산광역시 부산진구 부전동  417번지 21호 21호","부산광역시 부산진구 가야대로755번길 42, 3층 21호 (부전동)","614849","주식회사 화이트하우스 한터지점","20171026123032","I","2018-10-04 11:12:49.0","유가공업","387101.906579989","186424.414005574","축산물가공업","유가공업","","L00","3",
"347","축산가공업","07_22_05_P","6260000","626000000420090013","20090730","","03","폐업","0002","폐업","20141015","","","","0513362145","8.7","616800","부산광역시 사상구 모라동  1347번지 2호","부산광역시 사상구 백양대로 945 (모라동)","616800","D&G식품","20141015140822","I","2018-10-04 11:12:49.0","식육가공업","381316.120888117","189749.116689165","축산물가공업","식육가공업","","000","5",
"348","축산가공업","07_22_05_P","6260000","626000000420090014","20090731","","03","폐업","0002","폐업","20120508","","","","0515242033","72","609845","부산광역시 금정구 회동동  144번지 7호","부산광역시 금정구 금사로 222, 7호 (회동동)","609845","한길식품","20120508163241","I","2018-10-04 11:12:49.0","식육가공업","393061.718528732","194323.477664847","축산물가공업","식육가공업","","000","4",
"349","축산가공업","07_22_05_P","6260000","626000000420090016","20090908","","03","폐업","0002","폐업","20120113","","","","0513047204","27.8","617827","부산광역시 사상구 삼락동  419번지 1호","부산광역시 사상구 운산로 1, 1호 (삼락동)","617827","우리유통","20120113164503","I","2018-10-04 11:12:49.0","식육가공업","380072.047126135","187411.023636185","축산물가공업","식육가공업","","000","3",
"350","축산가공업","07_22_05_P","6260000","626000000420090017","20091006","","03","폐업","0002","폐업","20100720","","","","0513376780","49.8","616829","부산광역시 북구 만덕동  909번지 15호","부산광역시 북구 만덕3로48번나길 34, 15호 (만덕동)","616829","뚜레미식품","20111031142811","I","2018-10-04 11:12:49.0","식육가공업","384499.396811217","192103.156097842","축산물가공업","식육가공업","","000","0",
"351","축산가공업","07_22_05_P","6260000","626000000420090019","20091116","","03","폐업","0002","폐업","20151103","","","","0513160051","290","617845","부산광역시 사상구 학장동  574번지 7호","부산광역시 사상구 대동로 127, 7호 (학장동)","617845","(주)지원식품","20151103174926","I","2018-10-04 11:12:49.0","식육가공업","380476.512318135","184156.613267678","축산물가공업","식육가공업","","L00","7",
"352","축산가공업","07_22_05_P","6260000","626000000420090020","20091118","","03","폐업","0002","폐업","20100309","","","","","30","616804","부산광역시 북구 구포동  745번지 11호","부산광역시 북구 시랑로36번길 16, 11호 (구포동)","616804","궁중떡갈비","20111031142545","I","2018-10-04 11:12:49.0","식육가공업","382389.721457913","191074.777195968","축산물가공업","식육가공업","","000","3",
"353","축산가공업","07_22_05_P","6260000","626000000420070008","20070410","","03","폐업","0002","폐업","20140602","","","","0514667004","106","601814","부산광역시 동구 수정동  1028번지 15호","부산광역시 동구 홍곡로58번길 5, 15호 (수정동)","601814","참맛푸드","20160304180857","I","2018-10-04 11:12:49.0","식육가공업","386029.519552154","182503.790193776","축산물가공업","식육가공업","","000","0",
"354","축산가공업","07_22_05_P","6260000","626000000420090023","20091207","","03","폐업","0002","폐업","20140602","","","","0512033131","207","604866","부산광역시 사하구 구평동  480번지 4호","부산광역시 사하구 감천항로 451, 4호 (구평동)","604866","(주)제닉스","20160305084605","I","2018-10-04 11:12:49.0","식육가공업","381990.500505104","174577.633592265","축산물가공업","식육가공업","","L00","11",
"355","축산가공업","07_22_05_P","6260000","626000000420100003","20100104","","03","폐업","0002","폐업","20130626","","","","","0","618270","부산광역시 강서구 송정동  1742번지 17호","부산광역시 강서구 녹산산단362로 37, 17호 (송정동)","618270","(주)금화푸드","20130705131551","I","2018-10-04 11:12:49.0","식육가공업","369330.390451594","177854.900933406","축산물가공업","식육가공업","","000","23",
"356","축산가공업","07_22_05_P","6260000","626000000420100004","20100120","","03","폐업","0002","폐업","20110516","","","","","0","619905","부산광역시 기장군 기장읍 서부리 448번지","부산광역시 기장군 기장읍 배산로 64","619905","(주)제은","20111031141822","I","2018-10-04 11:12:49.0","식육가공업","401252.033025568","196700.753139621","축산물가공업","식육가공업","","L00","4",
"357","축산가공업","07_22_05_P","6260000","626000000420100005","20100127","","03","폐업","0002","폐업","20111230","","","","0515073693","156.4","607818","부산광역시 동래구 사직동  138번지 105호","부산광역시 동래구 여고로91번길 71, 105호 (사직동)","607818","초원축산","20111230154656","I","2018-10-04 11:12:49.0","식육가공업","388629.318722146","190977.386553127","축산물가공업","식육가공업","","000","6",
"358","축산가공업","07_22_05_P","6260000","626000000420100010","20100330","","03","폐업","0002","폐업","20111117","","","","0517212687","18","619903","부산광역시 기장군 기장읍 대라리 141번지 6호","부산광역시 기장군 기장읍 차성동로19번길 34, 6호","619903","점례네","20111117103816","I","2018-10-04 11:12:49.0","식육가공업","401517.936670072","195619.917015816","축산물가공업","식육가공업","","000","3",
"359","축산가공업","07_22_05_P","6260000","626000000420100011","20100405","","03","폐업","0002","폐업","20160229","","","","0519418400","12","618803","부산광역시 강서구 대저1동  2922번지 3호","부산광역시 강서구 신덕길1번길 27-1, 3호 (대저1동)","618803","(주)한라축산","20160229160920","I","2018-10-04 11:12:49.0","식육가공업","379156.085974952","190743.999525528","축산물가공업","식육가공업","","L00","7",
"360","축산가공업","07_22_05_P","6260000","626000000420100012","20100407","","03","폐업","0002","폐업","20220402","","","","0513153008","45.54","602091","부산광역시 서구 토성동2가  9번지 5호","부산광역시 서구 구덕로186번길 28, 1층 (토성동2가)","602091","부영족발","20220328172634","U","2022-03-30 02:40:00.0","식육가공업","384240.281529142","179867.29698074","축산물가공업","식육가공업","0","000","2",
"361","축산가공업","07_22_05_P","6260000","626000000420100013","20100407","","03","폐업","0002","폐업","20201202","","","","0513110202","137","614839","부산광역시 부산진구 부암동  538번지 18호","부산광역시 부산진구 당감로 102, 18호 (부암동)","614839","(주)지엠앤비","20201202152825","U","2020-12-04 02:40:00.0","식육가공업","385612.942045399","187626.152660304","축산물가공업","식육가공업","","L00","16",
"362","축산가공업","07_22_05_P","6260000","626000000420100014","20100429","","03","폐업","0002","폐업","20140411","","","","0518957792","20","617805","부산광역시 사상구 감전동  952번지 33호","부산광역시 사상구 장인로37번길 47-11, 33호 (감전동)","617805","상도유통","20140411113045","I","2018-10-04 11:12:49.0","식육가공업","379756.541692821","184718.291570454","축산물가공업","식육가공업","","000","5",
