"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"5347","축산판매업","07_22_04_P","3310000","331000000919930012","19930804","","03","폐업","0002","폐업","20071029","","","","","17.6","","부산광역시 남구 우암동 136-15","부산광역시 남구 동제당로 351 (우암동)","","우암식육점","20071029184557","I","2018-08-31 23:59:59.0","식육판매업","389230.617745647","182700.852945729","축산물판매업","식육판매업","","000","",
"5348","축산판매업","07_22_04_P","3310000","331000000919930015","19930609","","03","폐업","0002","폐업","20030922","","","","635-1207,644-4216","11.88","","부산광역시 남구 문현동 390-86","","","성동식육점","20030922144653","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"5349","축산판매업","07_22_04_P","3310000","331000000919930016","19930901","","03","폐업","0002","폐업","20041231","","","","633-3995","36.34","","부산광역시 남구 문현동 141-11","부산광역시 남구 수영로39번나길 53 (문현동)","","신보식품","20041231102706","I","2018-08-31 23:59:59.0","식육판매업","388901.18649745","184523.777603681","축산물판매업","식육판매업","","000","",
"5350","축산판매업","07_22_04_P","3310000","331000000919930017","19930415","","03","폐업","0002","폐업","20061013","","","","631-3122","11.02","","부산광역시 남구 문현동 1081-1","부산광역시 남구 장고개로63번길 24 (문현동)","","경주식육점","20061013150627","I","2018-08-31 23:59:59.0","식육판매업","388528.68215639","183276.494312502","축산물판매업","식육판매업","","000","",
"5351","축산판매업","07_22_04_P","3310000","331000000919940001","19940816","","03","폐업","0002","폐업","20030716","","","","624-0450","16.64","","부산광역시 남구 대연동 1281-11","부산광역시 남구 못골로41번길 14 (대연동)","","서울우유문현보급소","20030716091601","I","2018-08-31 23:59:59.0","우유류판매업","390152.841189679","183922.091649782","축산물판매업","우유류판매업","","000","",
"5352","축산판매업","07_22_04_P","3310000","331000000919940002","19940818","","03","폐업","0002","폐업","20040322","","","","","18","","부산광역시 남구 용호동 414-36","부산광역시 남구 동명로101번가길 16 (용호동)","","비락우유용호대리점","20040322115203","I","2018-08-31 23:59:59.0","우유류판매업","392157.636456567","182273.407969105","축산물판매업","우유류판매업","","000","",
"5353","축산판매업","07_22_04_P","3310000","331000000919940003","19941020","","03","폐업","0002","폐업","20130220","","","","626-1204","15.91","","부산광역시 남구 대연동 34-11","","","의령수입쇠고기전문점","20130220152328","I","2018-08-31 23:59:59.0","식육판매업","391712.83114533","184157.114373163","축산물판매업","식육판매업","","000","",
"5354","축산판매업","07_22_04_P","3310000","331000000919940004","19940927","","03","폐업","0002","폐업","20071002","","","","622-8853","13.11","","부산광역시 남구 용호동 124","부산광역시 남구 동명로117번길 82 (용호동)","","용호식육점","20071002170813","I","2018-08-31 23:59:59.0","식육판매업","392313.80100067","182535.227825731","축산물판매업","식육판매업","","000","",
"5355","축산판매업","07_22_04_P","3310000","331000000919940006","19940901","","03","폐업","0002","폐업","20040409","","","","625-2809","26.22","","부산광역시 남구 용호동 517-4","부산광역시 남구 용호로177번길 42 (용호동)","","부광한우촌","20040409154900","I","2018-08-31 23:59:59.0","식육판매업","392594.008887292","181691.978566131","축산물판매업","식육판매업","","000","",
"5356","축산판매업","07_22_04_P","3310000","331000000919940007","19940513","","03","폐업","0002","폐업","20030617","","","","622-4076","15.4","","부산광역시 남구 용호동 392-2","부산광역시 남구 동명로145번길 6 (용호동)","","동보식육점","20030617153856","I","2018-08-31 23:59:59.0","식육판매업","392552.887796262","182110.644036917","축산물판매업","식육판매업","","000","",
"5357","축산판매업","07_22_04_P","3310000","331000000919940008","19940714","","03","폐업","0002","폐업","20190418","","","","633-8147","11.87","","부산광역시 남구 감만동 170-17","부산광역시 남구 홍곡로 21-9 (감만동)","","대명수입쇠고기전문점","20190418140531","U","2019-04-20 02:40:00.0","식육판매업","389761.577056649","181708.400245238","축산물판매업","식육판매업","","000","",
"5358","축산판매업","07_22_04_P","3310000","331000000919940009","19941221","","03","폐업","0002","폐업","20110816","","","","646-7503","12.9","","부산광역시 남구 감만동 85-15","부산광역시 남구 우암로79번길 25 (감만동)","","동항식육점","20110816162049","I","2018-08-31 23:59:59.0","식육판매업","389492.892773133","181866.444153781","축산물판매업","식육판매업","","000","",
"5359","축산판매업","07_22_04_P","3310000","331000000919940010","19940427","","03","폐업","0002","폐업","20060630","","","","633-2524","14.16","","부산광역시 남구 우암동 49-2","부산광역시 남구 우암로 142 (우암동)","","만복정육점","20060630144833","I","2018-08-31 23:59:59.0","식육판매업","389613.801399622","182445.592182464","축산물판매업","식육판매업","","000","",
"5360","축산판매업","07_22_04_P","3310000","331000000919940011","19940630","","03","폐업","0002","폐업","20150407","","","","636-2668","29.45","","부산광역시 남구 우암동 216 상경상가아파트 103호","부산광역시 남구 장고개로 62, 103호 (우암동,상경상가아파트)","","한우식육점","20150407153859","I","2018-08-31 23:59:59.0","식육판매업","388703.198656184","183238.580330164","축산물판매업","식육판매업","","000","",
"5361","축산판매업","07_22_04_P","3310000","331000000919940012","19941228","","03","폐업","0002","폐업","20041230","","","","633-5545","11.07","","부산광역시 남구 문현동 427-59","","","문현식육점","20041230151935","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"5362","축산판매업","07_22_04_P","3310000","331000000919940013","19940125","","03","폐업","0002","폐업","20110316","","","","","1","","부산광역시 남구 대연동 1756-9","부산광역시 남구 천제등로 11 (대연동)","","부광식육점","20110316151104","I","2018-08-31 23:59:59.0","식육판매업","390195.849928239","183602.493480869","축산물판매업","식육판매업","","000","",
"5363","축산판매업","07_22_04_P","3310000","331000000919950001","19950222","","03","폐업","0002","폐업","20160728","","","","643-9896","11.55","","부산광역시 남구 문현동 617-52","부산광역시 남구 황령대로74번길 59 (문현동)","","부산우유보급소","20160728165240","I","2018-08-31 23:59:59.0","우유류판매업","388347.468714199","185088.933689465","축산물판매업","우유류판매업","","000","",
"5364","축산판매업","07_22_04_P","3310000","331000000919950002","19950421","","03","폐업","0002","폐업","20030620","","","","622-8736","17.1","","부산광역시 남구 용호동 413-3","부산광역시 남구 용호로42번길 137 (용호동)","","서울우유용호보급소","20030620160311","I","2018-08-31 23:59:59.0","우유류판매업","392220.576978525","182219.632502829","축산물판매업","우유류판매업","","000","",
"5365","축산판매업","07_22_04_P","3370000","337000000919840003","19840704","","03","폐업","0002","폐업","20050421","","","","","11","","부산광역시 연제구 연산동 1811-144","부산광역시 연제구 금련로 27 (연산동)","","태연식육점","20050421110042","I","2018-08-31 23:59:59.0","식육판매업","390935.486057721","187847.965524225","축산물판매업","식육판매업","","000","",
"5366","축산판매업","07_22_04_P","3370000","337000000919840005","19841214","","03","폐업","0002","폐업","20090409","","","","","12.16","","부산광역시 연제구 연산동 671-37","부산광역시 연제구 대리로6번길 101 (연산동)","","대현식육점","20090409152906","I","2018-08-31 23:59:59.0","식육판매업","389997.724819254","188394.819952336","축산물판매업","식육판매업","","000","",
"5367","축산판매업","07_22_04_P","3260000","326000000920110017","20111207","","03","폐업","0002","폐업","20120716","","","","0512476307","24.5","","부산광역시 서구 남부민동 643","부산광역시 서구 충무대로255번길 9 (남부민동)","49256","홀마트","20120907173716","I","2018-08-31 23:59:59.0","식육판매업","384430.667595597","178981.33160318","축산물판매업","식육판매업","","000","",
"5368","축산판매업","07_22_04_P","3260000","326000000920120003","20120904","","03","폐업","0002","폐업","20170921","","","","","6.6","","부산광역시 서구 동대신동1가 166-1","부산광역시 서구 구덕로286번길 32-1 (동대신동1가)","49218","부산생닭","20170922135320","I","2018-08-31 23:59:59.0","식육판매업","384081.727953664","180857.279715033","축산물판매업","식육판매업","","000","",
"5369","축산판매업","07_22_04_P","3260000","326000000920120004","20120928","","03","폐업","0002","폐업","20150318","","","","","13.2","","부산광역시 서구 충무동1가 10-10","부산광역시 서구 구덕로 101 (충무동1가)","49254","한우옹고집","20150318165742","I","2018-08-31 23:59:59.0","식육판매업","384573.303388889","179364.023077644","축산물판매업","식육판매업","","000","",
"5370","축산판매업","07_22_04_P","3260000","326000000920130001","20130905","","03","폐업","0002","폐업","20141210","","","","244-3555","5.6","","부산광역시 서구 동대신동3가","부산광역시 서구 동대로 20 (동대신동3가)","49205","동양마트","20141210100632","I","2018-08-31 23:59:59.0","식육판매업","383885.466220854","181851.780178594","축산물판매업","식육판매업","","000","",
"5371","축산판매업","07_22_04_P","3260000","326000000920140002","20140305","","03","폐업","0002","폐업","20141209","","","","253-5500","0","","부산광역시 서구 아미동1가 22-1","","","티에스F&B","20141209102436","I","2018-08-31 23:59:59.0","우유류판매업","384068.128139749","179700.69400149","축산물판매업","우유류판매업","","000","",
"5372","축산판매업","07_22_04_P","3270000","327000000920080001","20080220","","03","폐업","0002","폐업","20100517","","","","469-8882","29.7","","부산광역시 동구 초량동 754-0079","","","매일유업 특약점","20111114143715","I","2018-08-31 23:59:59.0","우유류판매업","385391.49339553","182475.638393788","축산물판매업","우유류판매업","","000","",
"5373","축산판매업","07_22_04_P","3270000","327000000920080002","20080521","","03","폐업","0002","폐업","20110531","","","","051-631-1364","26.4","","부산광역시 동구 수정동 453-0009","부산광역시 동구 진성로 70 (수정동)","48770","서울우유부산수정대리점","20111114141954","I","2018-08-31 23:59:59.0","우유류판매업","386324.297733251","183560.068438938","축산물판매업","우유류판매업","","000","",
"5374","축산판매업","07_22_04_P","3320000","332000000919870006","19870903","","03","폐업","0002","폐업","20130215","","","","335-5751","6","","부산광역시 북구 덕천동 336-12","부산광역시 북구 만덕대로39번길 44 (덕천동)","","부산식육점","20130215113056","I","2018-08-31 23:59:59.0","식육판매업","382846.798975444","192279.248045138","축산물판매업","식육판매업","","000","",
"5375","축산판매업","07_22_04_P","3320000","332000000919880001","19880909","","03","폐업","0002","폐업","20150303","","","","331-6689","13.5","","부산광역시 북구 만덕동 824-13","","","동해식육점","20150303133650","I","2018-08-31 23:59:59.0","식육판매업","385267.576691049","192521.453997797","축산물판매업","식육판매업","","000","",
"5376","축산판매업","07_22_04_P","3320000","332000000919840003","19840128","","03","폐업","0002","폐업","20220615","","","","304-0678","19.17","","부산광역시 북구 구포동 1186-24","부산광역시 북구 사상로583번길 20 (구포동)","","북부","20220620175950","U","2022-06-22 02:40:00.0","식육판매업","381123.724749767","190388.987764123","축산물판매업","식육판매업","0","000","0",
"5377","축산판매업","07_22_04_P","3320000","332000000919840004","19840830","","03","폐업","0002","폐업","20220415","","","","","21.7","","부산광역시 북구 구포동 1187-3","","","은성","20220415091333","U","2022-04-17 02:40:00.0","식육판매업","381124.807288507","190332.061391393","축산물판매업","식육판매업","0","000","0",
"5378","축산판매업","07_22_04_P","3320000","332000000919880005","19881017","","03","폐업","0002","폐업","20111201","","","","","28.8","","부산광역시 북구 구포동 1185-4","부산광역시 북구 사상로583번길 26 (구포동)","","한우식육","20111201113434","I","2018-08-31 23:59:59.0","식육판매업","381097.807660695","190395.173241236","축산물판매업","식육판매업","","000","",
"5379","축산판매업","07_22_04_P","3320000","332000000919880002","19881213","","03","폐업","0002","폐업","20031211","","","","","14","","부산광역시 북구 만덕동 845-6","부산광역시 북구 은행나무로 10 (만덕동)","","(주)메가마트","20031211133751","I","2018-08-31 23:59:59.0","식육판매업","385448.849041187","191836.629430231","축산물판매업","식육판매업","","L00","",
"5380","축산판매업","07_22_04_P","3300000","330000000920070002","20070116","","03","폐업","0002","폐업","20080326","","","","504-0212","17.86","","부산광역시 동래구 사직동 1017 쌍용예가아파트 상가 223동(지하2층)","부산광역시 동래구 사직로 80 (사직동,쌍용예가아파트 상가 223동(지하2층))","","태인 쌍용마트","20080326142340","I","2018-08-31 23:59:59.0","식육판매업","387144.17668815","190534.020672018","축산물판매업","식육판매업","","000","",
"5381","축산판매업","07_22_04_P","3300000","330000000920070006","20070213","","03","폐업","0002","폐업","20081127","","","","501-5231","39.27","","부산광역시 동래구 사직동 56-1","부산광역시 동래구 아시아드대로195번길 11 (사직동)","","토종축산","20081127145458","I","2018-08-31 23:59:59.0","식육판매업","387965.299275232","191139.776449058","축산물판매업","식육판매업","","000","",
"5382","축산판매업","07_22_04_P","3320000","332000000919890015","19891101","","03","폐업","0002","폐업","20140616","","","","302-5664","26.4","","부산광역시 북구 구포동 1188-8","부산광역시 북구 사상로583번길 29 (구포동)","46504","부광식육","20140616113626","I","2018-08-31 23:59:59.0","식육판매업","381073.776599791","190366.335064023","축산물판매업","식육판매업","","000","",
"5383","축산판매업","07_22_04_P","3320000","332000000919820011","19821116","","03","폐업","0002","폐업","20180104","","","","","0","","부산광역시 북구 구포동 1188-9","","","천일","20180104171451","I","2018-08-31 23:59:59.0","식육판매업","381045.921366365","190370.23484077","축산물판매업","식육판매업","","000","",
"5384","축산판매업","07_22_04_P","3320000","332000000919830007","19830822","","03","폐업","0002","폐업","20080828","","","","304-2622","19.1","","부산광역시 북구 구포동 1188-7","부산광역시 북구 사상로577번길 42-1 (구포동)","","삼정식육센터","20080828134925","I","2018-08-31 23:59:59.0","식육판매업","381006.078964235","190355.698856011","축산물판매업","식육판매업","","000","",
"5385","축산판매업","07_22_04_P","3320000","332000000919830011","19830830","","03","폐업","0002","폐업","20140415","","","","301-5769","19.78","","부산광역시 북구 구포동 1185-5","부산광역시 북구 사상로583번길 26 (구포동)","","태백식육점","20140416105557","I","2018-08-31 23:59:59.0","식육판매업","381060.168710521","190398.453047677","축산물판매업","식육판매업","","000","",
"5386","축산판매업","07_22_04_P","3320000","332000000919830013","19830907","","03","폐업","0002","폐업","20180705","","","","303-5171","27.14","","부산광역시 북구 구포동 1185-4","부산광역시 북구 사상로583번길 26 (구포동)","","가룸푸드","20180705170302","I","2018-08-31 23:59:59.0","식육판매업","381097.807660695","190395.173241236","축산물판매업","식육판매업","","000","",
"5387","축산판매업","07_22_04_P","3300000","330000000920010009","20010514","","03","폐업","0002","폐업","20081230","","","","552-0820","51.1","","부산광역시 동래구 명륜동 122-11","","","국제식품","20081230155527","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"5388","축산판매업","07_22_04_P","3300000","330000000920010016","20010423","","03","폐업","0002","폐업","20070522","","","","504-9214","27.8","","부산광역시 동래구 온천동 1150","부산광역시 동래구 쇠미로221번길 23 (온천동)","","대정식육점","20070522095145","I","2018-08-31 23:59:59.0","식육판매업","387844.554858877","192088.762341935","축산물판매업","식육판매업","","000","",
"5389","축산판매업","07_22_04_P","3300000","330000000920010017","20010710","","03","폐업","0002","폐업","20140917","","","","501-9922","28.9","","부산광역시 동래구 온천동 1451-39","부산광역시 동래구 미남로102번길 65 (온천동)","47826","유진축산농가","20140919094654","I","2018-08-31 23:59:59.0","식육판매업","388709.685855611","191393.950057868","축산물판매업","식육판매업","","000","",
"5390","축산판매업","07_22_04_P","3300000","330000000920010042","20011105","","03","폐업","0002","폐업","20031216","","","","","16.8","","부산광역시 동래구 사직동 20-36","부산광역시 동래구 아시아드대로181번길 52 (사직동)","","부산우유사직대리점","20031216162854","I","2018-08-31 23:59:59.0","우유류판매업","387727.367586192","191118.59472024","축산물판매업","우유류판매업","","000","",
"5391","축산판매업","07_22_04_P","3300000","330000000920010043","20010402","","03","폐업","0002","폐업","20040126","","","","","11.5","","부산광역시 동래구 온천동 100-42","부산광역시 동래구 금강로131번길 24 (온천동)","","히트마켓(목우촌우유 온천직매장)","20040126172145","I","2018-08-31 23:59:59.0","우유류판매업","389251.386716033","193284.890614461","축산물판매업","우유류판매업","","000","",
"5392","축산판매업","07_22_04_P","3300000","330000000919960013","19960912","","03","폐업","0002","폐업","20040430","","","","","10.64","","부산광역시 동래구 사직동 60-34","부산광역시 동래구 아시아드대로184번길 13 (사직동)","","은하식육점","20040430145147","I","2018-08-31 23:59:59.0","식육판매업","388047.131202059","190984.370954365","축산물판매업","식육판매업","","000","",
"5393","축산판매업","07_22_04_P","3300000","330000000919970001","19991005","","03","폐업","0002","폐업","20090907","","","","526-7911","17.45","","부산광역시 동래구 낙민동 84-8","부산광역시 동래구 안남로 23 (낙민동)","","보림한우촌","20090907132600","I","2018-08-31 23:59:59.0","식육판매업","390724.427856927","190387.205145155","축산물판매업","식육판매업","","000","",
"5394","축산판매업","07_22_04_P","3300000","330000000920010035","20010104","","03","폐업","0002","폐업","20110321","","","","523-5868","17.68","","부산광역시 동래구 안락동 630-61","부산광역시 동래구 온천천로437번길 28 (안락동)","","강남한우전문점","20110321163543","I","2018-08-31 23:59:59.0","식육판매업","391332.280049874","190210.335562444","축산물판매업","식육판매업","","000","",
"5395","축산판매업","07_22_04_P","3300000","330000000920010036","20011228","","03","폐업","0002","폐업","20040127","","","","","93.32","","부산광역시 동래구 안락동 421-24","부산광역시 동래구 충렬대로335번길 9 (안락동)","","진산축산유통","20040127114747","I","2018-08-31 23:59:59.0","식육판매업","390766.735651675","190888.280007391","축산물판매업","식육판매업","","000","",
"5396","축산판매업","07_22_04_P","3300000","330000000920010037","20010416","","03","폐업","0002","폐업","20100225","","","","527-8997","13.44","","부산광역시 동래구 명장동 63-9 삼성타운상가 3동 102호","","","삼성식육점","20100225150619","I","2018-08-31 23:59:59.0","식육판매업","391202.373979842","191289.345957951","축산물판매업","식육판매업","","000","",
"5397","축산판매업","07_22_04_P","3300000","330000000920020001","20021028","","03","폐업","0002","폐업","20111021","","","","523-6990","14","","부산광역시 동래구 안락동 152-57","","","동해식육점","20111021140148","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"5398","축산판매업","07_22_04_P","3300000","330000000920020002","20021120","","03","폐업","0002","폐업","20021120","","","","","30.39","","부산광역시 동래구 온천동 1459-2","부산광역시 동래구 충렬대로108번길 81 (온천동)","","만석꾼 한우골","20021120143539","I","2018-08-31 23:59:59.0","식육판매업","388784.456452673","191305.04068684","축산물판매업","식육판매업","","000","",
"5399","축산판매업","07_22_04_P","3300000","330000000920020004","20021128","","03","폐업","0002","폐업","20110804","","","","556-8130","16.56","","부산광역시 동래구 수안동 39-47 삼보연립 b동 108호","부산광역시 동래구 온천천로319번길 9, b동 108호 (수안동,삼보연립)","","파스퇴르동래연제대리점","20110804141202","I","2018-08-31 23:59:59.0","우유류판매업","390102.805995357","190440.102307701","축산물판매업","우유류판매업","","000","",
"5400","축산판매업","07_22_04_P","3300000","330000000920020005","20020124","","03","폐업","0002","폐업","20150918","20150101","20151231","","554-1330","47.3","","부산광역시 동래구 수안동 6-1 새동래아파트상가 나동 11,12호","부산광역시 동래구 명륜로75번길 31, 나동 11,12,17호 (수안동, 새동래아파트상가)","47819","경주식육점","20150918134233","I","2018-08-31 23:59:59.0","식육판매업","389551.579403622","190976.286069305","축산물판매업","식육판매업","","000","",
"5401","축산판매업","07_22_04_P","3300000","330000000919970010","19970327","","03","폐업","0002","폐업","20140729","","","","505-2182","13.2","","부산광역시 동래구 온천동 616-5","부산광역시 동래구 중앙대로1301번길 48 (온천동)","47825","한우촌식육점","20140729095905","I","2018-08-31 23:59:59.0","식육판매업","388758.267831799","191361.942580218","축산물판매업","식육판매업","","000","",
"5402","축산판매업","07_22_04_P","3320000","332000000919830014","19831008","","03","폐업","0002","폐업","20200417","","","","","8.64","","부산광역시 북구 구포동 1188-7","부산광역시 북구 사상로577번길 42-1 (구포동)","","고성식육점","20200417142725","U","2020-04-19 02:40:00.0","식육판매업","381006.078964235","190355.698856011","축산물판매업","식육판매업","","000","",
"5403","축산판매업","07_22_04_P","3300000","330000000920030031","20031205","","03","폐업","0002","폐업","20100331","","","","","19.2","","부산광역시 동래구 사직동 55-3","부산광역시 동래구 사직북로28번길 105 (사직동)","","대봉로직텍","20100331114612","I","2018-08-31 23:59:59.0","식육판매업","387917.650193363","191107.223923252","축산물판매업","식육판매업","","000","",
"5404","축산판매업","07_22_04_P","3300000","330000000920010044","20010413","","03","폐업","0002","폐업","20150324","","","","531-1790","7","","부산광역시 동래구 안락동 245-31","부산광역시 동래구 충렬대로428번길 71 (안락동)","47896","남양우유동래대리점","20150325093041","I","2018-08-31 23:59:59.0","우유류판매업","391542.085054512","190269.496659085","축산물판매업","우유류판매업","","000","",
"5405","축산판매업","07_22_04_P","3300000","330000000920010045","20010611","","03","폐업","0002","폐업","20030428","","","","","27.75","","부산광역시 동래구 안락동 599-15","부산광역시 동래구 충렬대로446번길 28 (안락동)","47891","매일우유안락대리점","20111128145237","I","2018-08-31 23:59:59.0","우유류판매업","391745.848383271","190391.66114718","축산물판매업","우유류판매업","","000","",
"5406","축산판매업","07_22_04_P","3300000","330000000920010047","20011210","","03","폐업","0002","폐업","20100319","","","","505-5208","12.44","","부산광역시 동래구 온천동 1441-69 삼창주택 라동 101호","부산광역시 동래구 중앙대로1307번길 34, 라동 101호 (온천동,삼창주택)","","매일상회","20100319165402","I","2018-08-31 23:59:59.0","우유류판매업","388976.545776644","191402.08293694","축산물판매업","우유류판매업","","000","",
"5407","축산판매업","07_22_04_P","3300000","330000000920010038","20010131","","03","폐업","0002","폐업","20050504","","","","","24.1","","부산광역시 동래구 명장동 144-50","부산광역시 동래구 명안로78번길 47-2 (명장동)","","대영유통","20050504163459","I","2018-08-31 23:59:59.0","식육판매업","391808.402596688","191383.395747316","축산물판매업","식육판매업","","000","",
"5408","축산판매업","07_22_04_P","3300000","330000000920010019","20011222","","03","폐업","0002","폐업","20140813","","","","505-0262","23.34","","부산광역시 동래구 온천동 1452-45","부산광역시 동래구 충렬대로126번길 38 (온천동)","47825","한우농장","20140829155328","I","2018-08-31 23:59:59.0","식육판매업","388779.626364667","191427.478905924","축산물판매업","식육판매업","","000","",
"5409","축산판매업","07_22_04_P","3320000","332000000919850005","19851203","","03","폐업","0002","폐업","20080701","","","","303-8471","19.48","","부산광역시 북구 구포동 1187-3","부산광역시 북구 사상로577번길 18 (구포동)","","황산식육점","20080701140635","I","2018-08-31 23:59:59.0","식육판매업","381124.807288507","190332.061391393","축산물판매업","식육판매업","","000","",
"5410","축산판매업","07_22_04_P","3320000","332000000919870002","19870604","","03","폐업","0002","폐업","20031028","","","","","19.52","","부산광역시 북구 화명동 898-9 주공상가 B2-1층","","","탑훼미리 화명점","20031028110053","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"5411","축산판매업","07_22_04_P","3320000","332000000919870003","19870624","","03","폐업","0002","폐업","20090731","","","","334-9395","5.06","","부산광역시 북구 만덕동 848","부산광역시 북구 은행나무로 11 (만덕동)","","동남식육점","20090731143654","I","2018-08-31 23:59:59.0","식육판매업","385487.437010162","191825.678798419","축산물판매업","식육판매업","","000","",
"5412","축산판매업","07_22_04_P","3300000","330000000920030032","20031205","","03","폐업","0002","폐업","20101216","","","","529-9166","22.55","","부산광역시 동래구 안락동 440-40","부산광역시 동래구 명안로25번길 45 (안락동)","","매일유업 한국특판","20101216171502","I","2018-08-31 23:59:59.0","우유류판매업","391363.340938371","190920.374678777","축산물판매업","우유류판매업","","000","",
"5413","축산판매업","07_22_04_P","3300000","330000000920030033","20031220","","03","폐업","0002","폐업","20160630","","","","503-2401","21","","부산광역시 동래구 온천동 1214-21","부산광역시 동래구 아시아드대로247번길 76-13 (온천동)","47846","부산우유온천1대리점","20160706153346","I","2018-08-31 23:59:59.0","우유류판매업","387978.755939469","191851.445536067","축산물판매업","우유류판매업","","000","",
"5414","축산판매업","07_22_04_P","3300000","330000000920030035","20031229","","03","폐업","0002","폐업","20050311","","","","","21.3","","부산광역시 동래구 명장동 543-28 부흥빌라상가202호","부산광역시 동래구 명서로110번길 5 (명장동,부흥빌라상가202호)","","빅세일마트내식육점","20050311141811","I","2018-08-31 23:59:59.0","식육판매업","391123.122242569","192335.094781851","축산물판매업","식육판매업","","000","",
"5415","축산판매업","07_22_04_P","3300000","330000000920070008","20070223","","03","폐업","0002","폐업","20070719","","","","558-7005","16.15","","부산광역시 동래구 명륜동 505-8","부산광역시 동래구 명륜로117번길 10-5 (명륜동)","","류가네 정육점","20070719095355","I","2018-08-31 23:59:59.0","식육판매업","389545.82370748","191447.406429696","축산물판매업","식육판매업","","000","",
"5416","축산판매업","07_22_04_P","3300000","330000000920070009","20070227","","03","폐업","0002","폐업","20080813","","","","504-9366","32","","부산광역시 동래구 사직동 1017 사직 쌍용예가아파트상가 222동 101호","부산광역시 동래구 사직로 80, 222동 101호 (사직동,사직 쌍용예가아파트상가)","","한우","20080813134215","I","2018-08-31 23:59:59.0","식육판매업","387144.17668815","190534.020672018","축산물판매업","식육판매업","","000","",
"5417","축산판매업","07_22_04_P","3300000","330000000920070010","20070328","","03","폐업","0002","폐업","20070618","","","","","8.47","","부산광역시 동래구 사직동 42-15","부산광역시 동래구 사직북로19번길 50 (사직동)","","총각네 한우가게","20070618151546","I","2018-08-31 23:59:59.0","식육판매업","387337.97489457","190597.959939602","축산물판매업","식육판매업","","000","",
"5418","축산판매업","07_22_04_P","3300000","330000000920010018","20011031","","03","폐업","0002","폐업","20051123","","","","","318.33","","부산광역시 동래구 온천동 502-3 롯데백화점 동래점 지하1층호","부산광역시 동래구 중앙대로 1393, 지하1층호 (온천동,롯데백화점 동래점)","","대보축산(주)동래지점","20051123145812","I","2018-08-31 23:59:59.0","식육판매업","389097.800933845","192260.811648263","축산물판매업","식육판매업","","000","",
"5419","축산판매업","07_22_04_P","3320000","332000000919850007","19850710","","03","폐업","0002","폐업","20140603","","","","361-8020","12.18","","부산광역시 북구 덕천동 432-28","부산광역시 북구 의성로128번길 46 (덕천동)","","대감식육점","20140709170103","I","2018-08-31 23:59:59.0","식육판매업","382853.99529577","191790.734155168","축산물판매업","식육판매업","","000","",
"5420","축산판매업","07_22_04_P","3320000","332000000919850009","19850110","","03","폐업","0002","폐업","20120118","","","","301-0330","0","","부산광역시 북구 구포동 1187-1","부산광역시 북구 낙동대로1570번나길 17 (구포동)","","진미식품","20120118095844","I","2018-08-31 23:59:59.0","식육판매업","381126.795820904","190357.944115253","축산물판매업","식육판매업","","000","",
"5421","축산판매업","07_22_04_P","3320000","332000000919770001","19770809","","03","폐업","0002","폐업","20111129","","","","","16.41","","부산광역시 북구 덕천동 411-5","부산광역시 북구 만덕대로78번길 22 (덕천동)","","정우","20111129141438","I","2018-08-31 23:59:59.0","식육판매업","383269.253732541","192076.843823184","축산물판매업","식육판매업","","000","",
"5422","축산판매업","07_22_04_P","3320000","332000000919810004","19811028","","03","폐업","0002","폐업","20210507","","","","304-1971","5.4","","부산광역시 북구 구포동 1188-9","부산광역시 북구 사상로583번길 33 (구포동)","46504","반여식품","20210507172142","U","2021-05-09 02:40:00.0","식육판매업","381045.921366365","190370.23484077","축산물판매업","식육판매업","","000","",
"5423","축산판매업","07_22_04_P","3320000","332000000919810005","19811030","","03","폐업","0002","폐업","20110503","","","","","7.25","","부산광역시 북구 구포동 1188-9","부산광역시 북구 사상로583번길 33 (구포동)","","신대구식육점","20110503155324","I","2018-08-31 23:59:59.0","식육판매업","381045.921366365","190370.23484077","축산물판매업","식육판매업","","000","",
"5424","축산판매업","07_22_04_P","3320000","332000000919810008","19811203","","03","폐업","0002","폐업","20111104","","","","","14","","부산광역시 북구 구포동 1188-9","부산광역시 북구 사상로583번길 33 (구포동)","","남해","20111104144246","I","2018-08-31 23:59:59.0","식육판매업","381045.921366365","190370.23484077","축산물판매업","식육판매업","","000","",
