"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"1641","이용업","05_19_01_P","3270000","3270000-203-2006-00003","20060317","","03","폐업","02","폐업","20070806","","","","","10.25","601806","부산광역시 동구 범일동 606-608번지 (5층)","","","그랜드해수월드구내이용원","20060405000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","10","2","5","5","","","","","","N","2","","","","임대","","","","","","N",
"1642","이용업","05_19_01_P","3270000","3270000-203-2001-00003","20011127","","03","폐업","02","폐업","20080804","","","","051 642 9763",".00","601806","부산광역시 동구 범일동 632-22번지","","","무궁이용원","20080729111347","I","2018-08-31 23:59:59.0","일반이용업","387646.790894374","183952.340393798","일반이용업","0","0","0","0","0","0","0","0","0","N","4","","","","임대","0","","","","","N",
"1643","이용업","05_19_01_P","3270000","3270000-203-2005-00005","20050616","","03","폐업","02","폐업","20051102","","","","4623990","12.00","601838","부산광역시 동구 초량동 1189-4번지 (지하1층)","","","청이용원","20051102000000","I","2018-08-31 23:59:59.0","일반이용업","386145.504313857","181868.893009778","일반이용업","5","1","","","1","1","","","","N","1","","","","임대","","","","","","N",
"1644","이용업","05_19_01_P","3270000","3270000-203-1977-00365","19770830","","03","폐업","02","폐업","20131015","","","","6314406","21.32","601824","부산광역시 동구 좌천동 781-17번지","부산광역시 동구 증산동로 29-2 (좌천동)","48766","금성","20030224000000","I","2018-08-31 23:59:59.0","일반이용업","386878.069986841","183684.284516798","일반이용업","","","","","","","","","","N","3","","","","","","","","","","N",
"1645","이용업","05_19_01_P","3270000","3270000-203-2009-00003","20091130","","03","폐업","02","폐업","20180731","","","","051 644 0028","6.93","601804","부산광역시 동구 범일동 62-720번지","부산광역시 동구 중앙대로 514 (범일동)","48726","한성탕구내이용원","20180731113553","I","2018-08-31 23:59:59.0","일반이용업","387395.906194984","184141.142825361","일반이용업","0","0","0","0","0","0","0","0","0","N","1","","","","임대","0","","","0","0","N",
"1646","이용업","05_19_01_P","3270000","3270000-203-1983-00352","19830401","","03","폐업","02","폐업","20030305","","","","051 4681227","54.96","601838","부산광역시 동구 초량동 1187-0번지","","","부산역구내","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","9","","","","","","","","","","N",
"1647","이용업","05_19_01_P","3270000","3270000-203-1997-00485","19970306","","03","폐업","02","폐업","20060707","","","","4677298","47.69","601827","부산광역시 동구 초량동 135-0번지","","","송림","20031031000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","4","","","","","","","","","","N",
"1648","이용업","05_19_01_P","3270000","3270000-203-1978-00410","19780617","","03","폐업","02","폐업","19990115","","","","051 6321228","65.63","601800","부산광역시 동구 범일동 1422-0번지","","","미진","19990309000000","I","2018-08-31 23:59:59.0","일반이용업","386935.131531019","184290.995385224","일반이용업","0","0","0","","0","","0","0","0","N","9","","","","","","","","","","N",
"1649","이용업","05_19_01_P","3270000","3270000-203-1989-00369","19891223","","03","폐업","02","폐업","20030305","","","","051 3225048","11.00","601818","부산광역시 동구 수정동 856-9번지","","","늘봄탕","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","386254.552315263","182972.581739749","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1650","이용업","05_19_01_P","3270000","3270000-203-1978-00422","19780320","","03","폐업","02","폐업","19981118","","","","051 6438826","23.10","601800","부산광역시 동구 범일동 1307-9번지","","","성광","19990309000000","I","2018-08-31 23:59:59.0","일반이용업","387165.06780028","184427.949468497","일반이용업","0","0","0","","0","","0","0","0","N","5","","","","","","","","","","N",
"1651","이용업","05_19_01_P","3270000","3270000-203-1977-00427","19770830","","03","폐업","02","폐업","20150428","","","","051 6374492","21.74","601842","부산광역시 동구 범일동 1-48번지","","","해성","20150429111542","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","4","","","","","","","","","","N",
"1652","이용업","05_19_01_P","3270000","3270000-203-1977-00364","19770830","","03","폐업","02","폐업","20180621","","","","051 4684579","21.33","601831","부산광역시 동구 초량동 754-0번지","부산광역시 동구 구봉로51번길 3-8 (초량동)","48801","동남","20180621093626","I","2018-08-31 23:59:59.0","일반이용업","385558.912351386","182474.551700716","일반이용업","0","0","0","","0","","0","0","0","N","3","","","","","","","","","","N",
"1653","이용업","05_19_01_P","3270000","3270000-203-1999-00499","19990203","","03","폐업","02","폐업","20030305","","","","051","10.73","601804","부산광역시 동구 범일동 62-720번지","","","한성캇트이용","20031114000000","I","2018-08-31 23:59:59.0","일반이용업","387395.906194984","184141.142825361","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1654","이용업","05_19_01_P","3270000","3270000-203-1977-00380","19770830","","03","폐업","02","폐업","20121030","","","","051 4687057","24.29","601817","부산광역시 동구 수정동 662-18번지 (지하)","부산광역시 동구 수정서로 16 (수정동,(지하))","48779","삼거리이용원","20041106000000","I","2018-08-31 23:59:59.0","일반이용업","386104.477964607","183194.186030224","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1655","이용업","05_19_01_P","3270000","3270000-203-1977-00355","19770830","","03","폐업","02","폐업","20070502","","","","051 4675275","26.29","601827","부산광역시 동구 초량동 91-1번지","","","천수","20030415000000","I","2018-08-31 23:59:59.0","일반이용업","385986.820438653","182296.270861214","일반이용업","0","0","0","","0","","0","0","0","N","5","","","","","","","","","","N",
"1656","이용업","05_19_01_P","3270000","3270000-203-1994-00469","19941103","","03","폐업","02","폐업","19980124","","","","051 4652713","32.79","601829","부산광역시 동구 초량동 384-10번지","","","동신","19990310000000","I","2018-08-31 23:59:59.0","일반이용업","385930.041356899","181697.363566373","일반이용업","0","0","0","","0","","0","0","0","N","6","","","","","","","","","","N",
"1657","이용업","05_19_01_P","3270000","3270000-203-1997-00487","19970828","","03","폐업","02","폐업","20080909","","","","051 6335880","10.08","601808","부산광역시 동구 범일동 830-113번지","","","산호","19990310000000","I","2018-08-31 23:59:59.0","일반이용업","387849.449846951","184354.178728528","일반이용업","0","0","0","","0","","0","0","0","N","2","","","","","","","","","","N",
"1658","이용업","05_19_01_P","3270000","3270000-203-1977-00424","19770830","","03","폐업","02","폐업","20030305","","","","051 6423116",".00","601803","부산광역시 동구 범일동 252-9번지","","","대동","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","387712.224760379","183231.304794292","일반이용업","","","","","","","","","","N","3","","","","","","","","","","N",
"1659","이용업","05_19_01_P","3270000","3270000-203-1977-00425","19770830","","03","폐업","02","폐업","20030305","","","","051","17.26","601811","부산광역시 동구 범일동 1500-30번지","","","남도","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","386696.816421894","184411.750125053","일반이용업","","","","","","","","","","N","3","","","","","","","","","","N",
"1660","이용업","05_19_01_P","3270000","3270000-203-1979-00338","19790517","","03","폐업","02","폐업","20080724","","","","051 4670817","17.92","601835","부산광역시 동구 초량동 974-0번지","","","극동","20080801115003","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","0","0","0","","0","","0","0","0","N","4","","","","","","","","","","N",
"1661","이용업","05_19_01_P","3270000","3270000-203-1965-00442","19650707","","03","폐업","02","폐업","20080102","","","","051 6362096","19.98","601824","부산광역시 동구 좌천동 780-0번지","","","금성중고 구내","20030507000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","3","","","","","","","","","","N",
"1662","이용업","05_19_01_P","3270000","3270000-203-1977-00363","19770810","","03","폐업","02","폐업","20120127","","","","051 4687710","17.29","601832","부산광역시 동구 초량동 828-0번지","","","경북","19990308000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","0","0","0","","0","","0","0","0","N","3","","","","","","","","","","N",
"1663","이용업","05_19_01_P","3270000","3270000-203-1990-00440","19900823","","03","폐업","02","폐업","20081202","","","","051 4635910","11.14","601829","부산광역시 동구 초량동 308-9번지","","","육우탕내","20010212000000","I","2018-08-31 23:59:59.0","일반이용업","385839.807944514","181797.110142304","일반이용업","0","0","0","","0","","0","0","0","N","2","","","","","","","","","","N",
"1664","이용업","05_19_01_P","3270000","3270000-203-1989-00436","19890912","","03","폐업","02","폐업","19970716","","","","051 6442863","47.56","601806","부산광역시 동구 범일동 617-1번지","","","바우","19990309000000","I","2018-08-31 23:59:59.0","일반이용업","387692.165298911","184005.545978171","일반이용업","0","0","0","","0","","0","0","0","N","8","","","","","","","","","","N",
"1665","이용업","05_19_01_P","3270000","3270000-203-1988-00445","19880308","","03","폐업","02","폐업","20030305","","","","051 4646897","12.00","601830","부산광역시 동구 초량동 568-1번지","","","필우","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","385754.455205963","181337.115349677","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1666","이용업","05_19_01_P","3270000","3270000-203-1979-00359","19791210","","03","폐업","02","폐업","20201116","","","","051 4620539","18.30","601827","부산광역시 동구 초량동 45-30","","","신흥","20201116100518","U","2020-11-19 02:40:00.0","일반이용업","","","일반이용업","0","0","0","","0","","0","0","0","N","6","","","","","","","","","","N",
"1667","이용업","05_19_01_P","3270000","3270000-203-1995-00472","19950214","","03","폐업","02","폐업","20030305","","","","051","31.12","601829","부산광역시 동구 초량동 465-20번지","","","환영","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","385789.988329877","181607.646741726","일반이용업","","","","","","","","","","N","6","","","","","","","","","","N",
"1668","이용업","05_19_01_P","3270000","3270000-203-1997-00489","19971121","","03","폐업","02","폐업","19980624","","","","051","8.80","601811","부산광역시 동구 범일동 1501-38번지","","","덕산탕구내이용","19990310000000","I","2018-08-31 23:59:59.0","일반이용업","386696.532156203","184524.16109951","일반이용업","0","0","0","","0","","0","0","0","N","2","","","","","","","","","","N",
"1669","이용업","05_19_01_P","3270000","3270000-203-1989-00419","19890510","","03","폐업","02","폐업","20030305","","","","051 6431851","12.00","601810","부산광역시 동구 범일동 1430-4번지","","","목화","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1670","이용업","05_19_01_P","3270000","3270000-203-1977-00331","19771110","","03","폐업","02","폐업","19970905","","","","051 4698738","17.25","601830","부산광역시 동구 초량동 598-4번지","","","태왕이용원","19990308000000","I","2018-08-31 23:59:59.0","일반이용업","385592.887929697","181224.412650601","일반이용업","0","0","0","","0","","0","0","0","N","3","","","","","","","","","","N",
"1671","이용업","05_19_01_P","3270000","3270000-203-2005-00006","20050708","","03","폐업","02","폐업","20090708","","","","051 441 0308","29.19","601838","부산광역시 동구 초량동 1200-17번지 광장호텔(4층)","","","광장이용원","20080807173821","I","2018-08-31 23:59:59.0","일반이용업","386026.75739607","181580.381775088","일반이용업","10","2","4","4","","","","","","N","6","","","","","","","","","","N",
"1672","이용업","05_19_01_P","3270000","3270000-203-1994-00470","19941212","","03","폐업","02","폐업","19981126","","","","051 4649637","86.29","601838","부산광역시 동구 초량동 1200-4번지","","","부산","19990310000000","I","2018-08-31 23:59:59.0","일반이용업","386035.227933907","181637.698544604","일반이용업","0","0","0","","0","","0","0","0","N","8","","","","","","","","","","N",
"1673","이용업","05_19_01_P","3270000","3270000-203-1987-00351","19870605","","03","폐업","02","폐업","20110811","","","","051 4641020","11.40","601827","부산광역시 동구 초량동 135-6번지","","","유림","20080319161802","I","2018-08-31 23:59:59.0","일반이용업","385859.831431371","182102.586203052","일반이용업","0","0","0","0","0","0","0","0","0","N","2","","","","","0","","","","","N",
"1674","이용업","05_19_01_P","3270000","3270000-203-1987-00375","19871016","","03","폐업","02","폐업","20220608","","","","051 4641410","15.00","601812","부산광역시 동구 수정동 228-12","부산광역시 동구 중앙대로389번길 15 (수정동)","48775","백화","20220608152922","U","2022-06-10 02:40:00.0","일반이용업","386699.592319098","183163.791407926","일반이용업","0","0","0","0","0","0","0","0","0","N","2","","","","","0","0","0","0","0","N",
"1675","이용업","05_19_01_P","3270000","3270000-203-1998-00492","19980115","","03","폐업","02","폐업","20021112","","","","051 6324063","19.38","601825","부산광역시 동구 좌천동 893-2번지","","","선경","20021113000000","I","2018-08-31 23:59:59.0","일반이용업","386739.570620633","183826.086322395","일반이용업","0","0","0","","0","","0","0","0","N","3","","","","","","","","","","N",
"1676","이용업","05_19_01_P","3270000","3270000-203-1995-00473","19950309","","03","폐업","02","폐업","20061123","","","","468 8273","9.00","601812","부산광역시 동구 수정동 215-12번지","","","은천탕구내","20031105000000","I","2018-08-31 23:59:59.0","일반이용업","386583.253696754","183107.550393974","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1677","이용업","05_19_01_P","3270000","3270000-203-1996-00482","19960918","","03","폐업","02","폐업","20031120","","","","6275896","9.00","601832","부산광역시 동구 초량동 824-33번지","","","정수탕","20031120000000","I","2018-08-31 23:59:59.0","일반이용업","385416.693258621","181982.094953025","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1678","이용업","05_19_01_P","3270000","3270000-203-1998-00493","19980124","","03","폐업","02","폐업","20041208","","","","051 4652713","56.16","601829","부산광역시 동구 초량동 384-10번지","","","동성이용원","20041208000000","I","2018-08-31 23:59:59.0","일반이용업","385930.041356899","181697.363566373","일반이용업","3","","","3","","","","","","N","6","","","","","","","","","","N",
"1679","이용업","05_19_01_P","3270000","3270000-203-1998-00496","19980820","","03","폐업","02","폐업","20031202","","","","051 6327878","9.52","601808","부산광역시 동구 범일동 830-251번지","","","천연탕캇트","20031202000000","I","2018-08-31 23:59:59.0","일반이용업","387723.2878675","184273.490554572","일반이용업","6","","","3","","","","","","N","2","","","","","","","","","","N",
"1680","이용업","05_19_01_P","3270000","3270000-203-2005-00002","20050310","","03","폐업","02","폐업","20081016","","","","4655980","7.22","601829","부산광역시 동구 초량동 500번지 (3층)","","","초량탕구내이용원","20050310000000","I","2018-08-31 23:59:59.0","일반이용업","385778.531788427","181489.395657635","일반이용업","5","1","3","3","","","","","","N","","","","","임대","","","","","","N",
"1681","이용업","05_19_01_P","3270000","3270000-203-2005-00003","20050414","","03","폐업","02","폐업","20070904","","","","","7.52","601814","부산광역시 동구 수정동 1043-52번지 (2층)","","","동신이용원","20050414000000","I","2018-08-31 23:59:59.0","일반이용업","385874.596670824","182509.08623689","일반이용업","3","1","2","2","","","","","","N","2","","","","임대","","","","","","N",
"1682","이용업","05_19_01_P","3270000","3270000-203-1992-00449","19920428","","03","폐업","02","폐업","20070406","","","","051 4416568","5.44","601839","부산광역시 동구 초량동 1204-15번지","","","동진","20040809000000","I","2018-08-31 23:59:59.0","일반이용업","385925.980953529","181293.636381783","일반이용업","","","","","","","","","","N","1","","","","","","","","","","N",
"1683","이용업","05_19_01_P","3270000","3270000-203-1985-00371","19850521","","03","폐업","02","폐업","20120416","","","","051 4622517","86.06","601812","부산광역시 동구 수정동 96-4번지","부산광역시 동구 중앙대로349번길 46 (수정동)","48791","창성이용원","20041020000000","I","2018-08-31 23:59:59.0","일반이용업","386328.468445959","182703.634748204","일반이용업","0","0","0","","0","","0","0","0","N","9","","","","","","","","","","N",
"1684","이용업","05_19_01_P","3270000","3270000-203-1977-00386","19770830","","03","폐업","02","폐업","19970618","","","","051","17.20","601816","부산광역시 동구 수정동 520-0번지","","","수성교구내","19990308000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","0","0","0","","0","","0","0","0","N","3","","","","","","","","","","N",
"1685","이용업","05_19_01_P","3270000","3270000-203-1988-00392","19880923","","03","폐업","02","폐업","20040908","","","","051 6322255","10.71","601822","부산광역시 동구 좌천동 518-1번지","","","좌천탕구내","20040908000000","I","2018-08-31 23:59:59.0","일반이용업","387091.471939651","183621.275771554","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1686","이용업","05_19_01_P","3270000","3270000-203-2004-00002","20041025","","03","폐업","02","폐업","20190425","","","","051 6343839","32.58","601808","부산광역시 동구 범일동 833-11번지 (1층)","부산광역시 동구 범일로 108 (범일동,(1층))","48738","블루클럽범일점","20190425145454","U","2019-04-27 02:40:00.0","일반이용업","387644.168027439","184214.054827952","일반이용업","4","1","1","1","0","0","0","0","0","N","4","","","","임대","0","","","0","0","N",
"1687","이용업","05_19_01_P","3270000","3270000-203-1989-00357","19890819","","03","폐업","02","폐업","20060726","","","","051 4648667","37.91","601827","부산광역시 동구 초량동 110-48번지","","","복","20041116000000","I","2018-08-31 23:59:59.0","일반이용업","385853.226383573","182164.870833107","일반이용업","","","","","","","","","","N","5","","","","","","","","","","N",
"1688","이용업","05_19_01_P","3270000","3270000-203-2004-00001","20040531","","03","폐업","02","폐업","20070122","","","","","72.70","601829","부산광역시 동구 초량동 470-1번지","","","쉐라톤이용원","20060109000000","I","2018-08-31 23:59:59.0","일반이용업","385823.689468595","181560.177403764","일반이용업","2","","2","2","","","","","","N","6","","","","임대","","","","","","N",
"1689","이용업","05_19_01_P","3270000","3270000-203-1995-00477","19951117","","03","폐업","02","폐업","20041220","","","","","32.28","601837","부산광역시 동구 초량동 1163-8번지","","","필","20041220000000","I","2018-08-31 23:59:59.0","일반이용업","386267.312641715","182260.76703322","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"1690","이용업","05_19_01_P","3270000","3270000-203-1983-00393","19830830","","03","폐업","02","폐업","20150312","","","","051 6325105","45.60","601822","부산광역시 동구 좌천동 463-0번지","","","오고파","19990308000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","0","0","0","","0","","0","0","0","N","5","","","","","","","","","","N",
"1691","이용업","05_19_01_P","3270000","3270000-203-1989-00435","19890223","","03","폐업","02","폐업","20130312","","","","6312688","10.56","601803","부산광역시 동구 범일동 662-67번지","부산광역시 동구 범일로89번길 35 (범일동)","48735","천지","20031121000000","I","2018-08-31 23:59:59.0","일반이용업","387546.636967265","184168.678489877","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"1692","이용업","05_19_01_P","3270000","3270000-203-2003-00008","20031124","","03","폐업","02","폐업","20060104","","","","6454288","7.97","601804","부산광역시 동구 범일동 62-720번지 지하1층","","","한성기린컷트이용원","20031124000000","I","2018-08-31 23:59:59.0","일반이용업","387395.906194984","184141.142825361","일반이용업","","","","","1","1","","","","N","1","","","","임대","","","","","","N",
"1693","이용업","05_19_01_P","3270000","3270000-203-1977-00396","19770830","","03","폐업","02","폐업","20150119","","","","051 6346151","23.12","601823","부산광역시 동구 좌천동 683-18번지","","","화신","20080707180059","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","4","","","","","","","","","","N",
"1694","이용업","05_19_01_P","3270000","3270000-203-1990-00339","19900824","","03","폐업","02","폐업","20030305","","","","051 4655981","12.09","601830","부산광역시 동구 초량동 994-580번지","","","공원","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","385333.472562021","181553.37839926","일반이용업","","","","","","","","","","N","3","","","","","","","","","","N",
"1695","이용업","05_19_01_P","3270000","3270000-203-2001-00004","20011213","","03","폐업","02","폐업","20070302","","","","6432097","10.50","601807","부산광역시 동구 범일동 830-25번지","","","덕원레포츠구내이용원","20031205000000","I","2018-08-31 23:59:59.0","일반이용업","387695.187899399","184321.880698556","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"1696","이용업","05_19_01_P","3270000","3270000-203-2003-00007","20031113","","03","폐업","02","폐업","20041027","","","","4646789","8.00","601830","부산광역시 동구 초량동 568-1번지 568-2","","","남정목욕탕구내이용원","20041027000000","I","2018-08-31 23:59:59.0","일반이용업","385754.455205963","181337.115349677","일반이용업","5","1","2","2","","","","","","N","1","","","","","","","","","","N",
"1697","이용업","05_19_01_P","3270000","3270000-203-2000-00004","20000601","","03","폐업","02","폐업","20040819","","","","051 4653879","49.58","601839","부산광역시 동구 초량동 1203-7번지","","","조양이용원","20040819000000","I","2018-08-31 23:59:59.0","일반이용업","385949.173840808","181276.805354174","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"1698","이용업","05_19_01_P","3270000","3270000-203-2003-00009","20031127","","03","폐업","02","폐업","20050930","","","","","11.70","601832","부산광역시 동구 초량동 824-33번지","","","정수탕구내이용원","20060112000000","I","2018-08-31 23:59:59.0","일반이용업","385416.693258621","181982.094953025","일반이용업","3","","2","2","","","","","","N","1","","","","","","","","","","N",
"1699","이용업","05_19_01_P","3270000","3270000-203-1983-00374","19830329","","03","폐업","02","폐업","20040817","","","","051 4672813",".00","601812","부산광역시 동구 수정동 217-0번지","","","부용","20040817000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","8","","","","","","","","","","N",
"1700","이용업","05_19_01_P","3270000","3270000-203-1985-00367","19851029","","03","폐업","02","폐업","20030305","","","","051","55.12","601830","부산광역시 동구 초량동 622-3번지","","","서원","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","385704.513428852","181175.681936434","일반이용업","","","","","","","","","","N","8","","","","","","","","","","N",
"1701","이용업","05_19_01_P","3270000","3270000-203-1985-00372","19850420","","03","폐업","02","폐업","20030305","","","","051 4677997","60.36","601812","부산광역시 동구 수정동 248-3번지","","","동화","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","386466.559539403","183139.761244716","일반이용업","","","","","","","","","","N","5","","","","","","","","","","N",
"1702","이용업","05_19_01_P","3270000","3270000-203-2001-00001","20010412","","03","폐업","02","폐업","20040213","","","","051 4632806","96.00","601836","부산광역시 동구 초량동 1151-8번지","","","다증이발관","20040213000000","I","2018-08-31 23:59:59.0","일반이용업","386464.687779163","182640.636117337","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"1703","이용업","05_19_01_P","3270000","3270000-203-1986-00346","19861129","","03","폐업","02","폐업","20040426","","","","051 4649637","38.44","601838","부산광역시 동구 초량동 1200-4번지","","","진주이용원","20040426000000","I","2018-08-31 23:59:59.0","일반이용업","386035.227933907","181637.698544604","일반이용업","","","","","","","","","","N","7","","","","","","","","","","N",
"1704","이용업","05_19_01_P","3270000","3270000-203-2000-00001","20000322","","03","폐업","02","폐업","20050324","","","","4637778","39.55","601812","부산광역시 동구 수정동 248-19번지","","","대진","20050324000000","I","2018-08-31 23:59:59.0","일반이용업","386488.25155881","183083.288216002","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"1705","이용업","05_19_01_P","3270000","3270000-203-1990-00360","19900804","","03","폐업","02","폐업","20030305","","","","051 4635688","34.84","601838","부산광역시 동구 초량동 1194-1번지","","","화성","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","386136.964954816","181847.084688907","일반이용업","","","","","","","","","","N","8","","","","","","","","","","N",
"1706","이용업","05_19_01_P","3270000","3270000-203-1977-00335","19770830","","03","폐업","02","폐업","20030305","","","","051","18.56","601834","부산광역시 동구 초량동 859-38번지","","","자유","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","385308.207971536","181840.437741405","일반이용업","","","","","","","","","","N","3","","","","","","","","","","N",
"1707","이용업","05_19_01_P","3270000","3270000-203-1993-00456","19930218","","03","폐업","02","폐업","20060210","","","","051 6447517","34.33","601808","부산광역시 동구 범일동 830-164번지","","","신사동","19990310000000","I","2018-08-31 23:59:59.0","일반이용업","387821.051263416","184309.821509637","일반이용업","0","0","0","","0","","0","0","0","N","6","","","","","","","","","","N",
"1708","이용업","05_19_01_P","3270000","3270000-203-1991-00447","19911018","","03","폐업","02","폐업","20071005","","","","051 6319830","68.64","601807","부산광역시 동구 범일동 830-30번지","","","크라운호텔이용원","20040805000000","I","2018-08-31 23:59:59.0","일반이용업","388051.059110915","184077.564810224","일반이용업","","","","","","","","","","N","10","","","","","","","","","","N",
"1709","이용업","05_19_01_P","3270000","3270000-203-1994-00466","19940617","","03","폐업","02","폐업","20130118","","","","051 4688599","53.96","601839","부산광역시 동구 초량동 1212-22번지","부산광역시 동구 중앙대로180번길 12-4 (초량동)","48822","대창","20031017000000","I","2018-08-31 23:59:59.0","일반이용업","385893.062825117","181198.287019303","일반이용업","","","","","","","","","","N","7","","","","","","","","","","N",
"1710","이용업","05_19_01_P","3270000","3270000-203-1993-00460","19930701","","03","폐업","02","폐업","20040429","","","","051 6339892","35.64","601808","부산광역시 동구 범일동 830-173번지","","","삼층","20040805000000","I","2018-08-31 23:59:59.0","일반이용업","387903.798779326","184326.112605759","일반이용업","","","","","","","","","","N","7","","","","","","","","","","N",
"1711","이용업","05_19_01_P","3270000","3270000-203-1984-00402","19840728","","03","폐업","02","폐업","20031110","","","","051 6426910","22.70","601825","부산광역시 동구 좌천동 881-16번지","","","남영","20031110000000","I","2018-08-31 23:59:59.0","일반이용업","386745.366110869","183799.961774407","일반이용업","","","","","","","","","","N","4","","","","","","","","","","N",
"1712","이용업","05_19_01_P","3270000","3270000-203-1985-00444","19850228","","03","폐업","02","폐업","20060620","","","","051 4685002","23.18","601827","부산광역시 동구 초량동 87-11번지","","","청송","20020521000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","0","0","0","","0","","0","0","0","N","3","","","","","","","","","","N",
"1713","이용업","05_19_01_P","3270000","3270000-203-1986-00349","19860129","","03","폐업","02","폐업","20210902","","","","051 4674292","30.00","601010","부산광역시 동구 초량동 277-2 , 281-25","부산광역시 동구 초량로 27-1 (초량동,, 281-25)","48814","선진","20210902145600","U","2021-09-04 02:40:00.0","일반이용업","385833.060684671","181996.150661547","일반이용업","0","0","0","0","0","0","0","0","0","N","4","","","","","0","0","0","0","0","N",
"1714","이용업","05_19_01_P","3270000","3270000-203-2003-00002","20030311","","03","폐업","02","폐업","20050823","","","","051 6456548",".00","601808","부산광역시 동구 범일동 830-255번지","","","용궁","20050823000000","I","2018-08-31 23:59:59.0","일반이용업","387697.778638711","184253.18530207","일반이용업","","1","","","","","","","","N","","","","","","","","","","","N",
"1715","이용업","05_19_01_P","3270000","3270000-203-2003-00003","20030415","","03","폐업","02","폐업","20181023","","","","051 6317133","30.57","601805","부산광역시 동구 범일동 252-311번지","부산광역시 동구 성남로 91 (범일동)","48753","대동이용원","20181023114744","U","2018-10-25 02:36:39.0","일반이용업","387588.025734412","183316.942118457","일반이용업","2","","","1","","","","","","N","2","","","","자가","","","","","","N",
"1716","이용업","05_19_01_P","3270000","3270000-203-1980-00348","19800825","","03","폐업","02","폐업","20140127","","","","051 4688884","24.74","601832","부산광역시 동구 초량동 811-0번지","","","동원","19990308000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","0","0","0","","0","","0","0","0","N","5","","","","","","","","","","N",
"1717","이용업","05_19_01_P","3270000","3270000-203-1989-00437","19891127","","03","폐업","02","폐업","20051031","","","","051 6321912","68.00","601808","부산광역시 동구 범일동 830-283번지","","","백성","20051031000000","I","2018-08-31 23:59:59.0","일반이용업","387748.913555432","184073.525837885","일반이용업","","","","","","","","","","N","10","","","","","","","","","","N",
"1718","이용업","05_19_01_P","3270000","3270000-203-1998-00497","19981120","","03","폐업","02","폐업","20030305","","","","051 6431635","8.80","601811","부산광역시 동구 범일동 1501-38번지","","","덕산탕컷트이용","20030311000000","I","2018-08-31 23:59:59.0","일반이용업","386696.532156203","184524.16109951","일반이용업","","","","","","","","","","N","1","","","","","","","","","","N",
