"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"147","의료법인","01_01_08_P","6260000","199062600001000001","19901107","","01","영업/정상","BBBB","","","","","","0513206425","","","부산광역시 사상구 학장동  113번지 1호 대남병원","부산광역시 사상구 학감대로39번길 116-0, 대남병원층 (학장동,대남병원)","","의료법인 길정의료재단","20210624000000","U","2021-07-14 02:40:00.0","의료법인","381852.705468807","183294.362916363","","","","","0","","","","","","0","0","","","0","",
"148","의료법인","01_01_08_P","6260000","200262600001000002","20020329","","01","영업/정상","BBBB","","","","","","0513057001","","","부산광역시 사상구 삼락동  395번지 11호 사상중앙병원","부산광역시 사상구 삼덕로5번길 85-0, 사상중앙병원층 (삼락동,사상중앙병원)","","의료법인 주현의료재단","20210624000000","U","2021-07-14 02:40:00.0","의료법인","380119.276907337","188353.839674898","","","","","0","","","","","","0","0","","","0","",
"149","의료법인","01_01_08_P","6260000","200662600001000002","20060828","","01","영업/정상","BBBB","","","","","","0513293021","","","부산광역시 사상구 괘법동  558번지 5호 서부산센텀병원","부산광역시 사상구 새벽로 226-0, 서부산센텀병원층 (괘법동,서부산센텀병원)","","의료법인 센텀의료재단","20220107000000","U","2022-01-09 02:40:00.0","의료법인","380749.815551217","186468.892231421","","0","0","0","0","","","","","","0","0","","","0","",
"150","의료법인","01_01_08_P","6260000","200762600001000008","20070416","","01","영업/정상","BBBB","","","","","","0513018275","","","부산광역시 사상구 덕포동  426번지 52호","부산광역시 사상구 사상로 280-0 (덕포동)","","의료법인 현백의료재단","20211224000000","U","2021-12-26 02:40:00.0","의료법인","380563.701909036","187420.728319018","","0","0","196","0","","","","","","0","0","","","0","",
"151","의료법인","01_01_08_P","6260000","201162600001000009","20110516","","01","영업/정상","BBBB","","","","","","07046772001","","","부산광역시 사상구 괘법동  532번지 32호 한국병원","부산광역시 사상구 광장로 33-0, 한국병원층 (괘법동,한국병원)","","의료법인 희경의료재단","20210624000000","U","2021-07-14 02:40:00.0","의료법인","380368.591336941","186691.774613138","","","","","0","","","","","","0","0","","","0","",
"152","의료법인","01_01_08_P","6260000","201162600001000010","20110518","","01","영업/정상","BBBB","","","","","","0513241004","","","부산광역시 사상구 주례동  1160번지 10호 주례자연병원","부산광역시 사상구 학장로 325-0, 주례자연병원층 (주례동,주례자연병원)","","의료법인 효원의료재단","20220426000000","U","2022-04-28 02:40:00.0","의료법인","382140.709906465","185208.21825723","","0","0","0","0","","","","","","0","0","","","0","",
"153","의료법인","01_01_08_P","6260000","200762600001000009","20070801","","01","영업/정상","BBBB","","","","","","0513107738","","","부산광역시 사상구 학장동  62번지 2호 부산시립정신병원","부산광역시 사상구 학감대로39번길 104-36, 부산시립정신병원층 (학장동,부산시립정신병원)","","의료법인 경산의료재단","20210624000000","U","2021-07-14 02:40:00.0","의료법인","381764.732610877","183335.307173343","","","","","0","","","","","","0","0","","","0","",
"154","의료법인","01_01_08_P","6260000","201162600001000011","20111220","","01","영업/정상","BBBB","","","","","","0513041002","","","부산광역시 사상구 덕포동  777번지 4호","부산광역시 사상구 백양대로 764-0 (덕포동)","","의료법인 지석의료재단","20210624000000","U","2021-07-14 02:40:00.0","의료법인","381099.312619625","188006.542652148","","","","","0","","","","","","0","0","","","0","",
"155","의료법인","01_01_08_P","6260000","201162600001000012","20111229","","01","영업/정상","BBBB","","","","","","0515009000","","","부산광역시 사상구 엄궁동  571번지 4호 사랑요양병원","부산광역시 사상구 대동로 2-0, 사랑요양병원층 (엄궁동,사랑요양병원)","","의료법인 강혜의료재단","20220531000000","U","2022-06-02 02:40:00.0","의료법인","379818.40063700000","183477.37289500000","","0","0","399","0","","","","","","0","0","","","0","",
"156","의료법인","01_01_08_P","6260000","201962600001000002","20190402","","01","영업/정상","BBBB","","","","","","0517106678","","","부산광역시 기장군 정관읍 매학리 720번지 7호","부산광역시 기장군 정관읍 정관6로 31-0","","의료법인 창성의료재단","20210624000000","U","2021-07-14 02:40:00.0","의료법인","","","","","","","0","","","","","","0","0","","","0","",
"157","의료법인","01_01_08_P","6260000","201062600001000008","20100715","","01","영업/정상","BBBB","","","","","","0515291524","","","부산광역시 기장군 기장읍 대변리 529번지 1호","부산광역시 기장군 기장읍 대변로 117-2","","의료법인 뵈뵈의료재단","20211229000000","U","2021-12-31 02:40:00.0","의료법인","402577.95647258","194337.202730009","","0","0","0","0","","","","","","0","0","","","0","",
"158","의료법인","01_01_08_P","6260000","200762600001000010","20070322","","01","영업/정상","BBBB","","","","","","0516438100","","","부산광역시 동구 범일동  62번지 744호","부산광역시 동구 중앙대로 524-0 (범일동)","","의료법인 인당의료재단(동구)","20211202000000","U","2021-12-04 02:40:00.0","의료법인","387396.483034416","184255.03385194","","0","0","236","0","","","","","","0","0","","","0","",
"159","의료법인","01_01_08_P","6260000","201062600001000003","20100611","","01","영업/정상","BBBB","","","","","","0515827031","","","부산광역시 부산진구 개금동  197번지 5호 성원쌍떼뷰 301호","부산광역시 부산진구 개금온정로 5-0, 성원쌍떼뷰층 301호 (개금동,성원쌍떼뷰)","","의료법인 영님의료재단","20220608000000","U","2022-06-10 02:40:00.0","의료법인","384430.630690869","185721.876196787","","0","0","196","0","","","","","","0","0","","","0","",
"160","의료법인","01_01_08_P","6260000","200662600001000003","20061129","","01","영업/정상","BBBB","","","","","","0515291524","","","부산광역시 기장군 기장읍 대변리 529번지 1호","부산광역시 기장군 기장읍 대변로 117-2","","의료법인 피터의료재단","20210713000000","U","2021-07-15 02:40:00.0","의료법인","402577.95647258","194337.202730009","","0","0","0","0","","","","","","0","0","","","0","",
"161","의료법인","01_01_08_P","6260000","201462600001000001","20140806","","01","영업/정상","BBBB","","","","","","0512601000","","","부산광역시 사하구 다대동  769번지 0호","부산광역시 사하구 다대로 565-0 (다대동)","","의료법인 성신의료재단","20211222000000","U","2021-12-24 02:40:00.0","의료법인","379731.953370869","174765.307900471","","0","0","182","0","","","","","","0","0","","","0","",
"162","의료법인","01_01_08_P","6260000","201262600001000001","20121227","","01","영업/정상","BBBB","","","","","","0513321114","","","부산광역시 북구 만덕동  72번지 1호","부산광역시 북구 만덕고개길 60-12 (만덕동)","","의료법인 패밀리의료재단","20210930000000","U","2021-10-02 02:40:00.0","의료법인","386283.772031246","192274.33063462","","0","0","100","0","","","","","","0","0","","","0","",
"163","의료법인","01_01_08_P","6260000","200662600001000001","20061222","","01","영업/정상","BBBB","","","","","","0516070114","","","부산광역시 부산진구 당감동  966번지 0호 온병원","부산광역시 부산진구 가야대로 721-0, 온병원층 (당감동,온병원)","","의료법인 온그룹의료재단","20220406000000","U","2022-04-08 02:40:00.0","의료법인","386720.170427319","186225.093230356","","0","0","499","0","","","","","","0","0","","","0","",
"164","의료법인","01_01_08_P","6260000","200462600001000001","20040128","","01","영업/정상","BBBB","","","","","","0514613258","","","부산광역시 남구 대연동  1239번지 19호","부산광역시 남구 수영로 164-0 (대연동)","","의료법인 은경의료재단","20220401000000","U","2022-04-03 02:40:00.0","의료법인","389927.025969183","183694.594360945","","0","0","570","0","","","","","","0","0","","","0","",
"165","의료법인","01_01_08_P","6260000","202062600001000001","20201211","","01","영업/정상","BBBB","","","","","","0514106658","","","부산광역시 영도구 봉래동3가  33번지 0호 해동병원","부산광역시 영도구 태종로 133-0, 해동병원층 (봉래동3가,해동병원)","","의료법인 행도의료재단","20211202000000","U","2021-12-04 02:40:00.0","의료법인","386317.573451534","178891.448253198","","0","0","293","0","","","","","","0","0","","","0","",
"166","의료법인","01_01_08_P","6260000","201062600001000001","20100104","","01","영업/정상","BBBB","","","","","","0516460505","","","부산광역시 수영구 광안동  1070번지 1호 수영나라요양병원","부산광역시 수영구 연수로 404-0, 수영나라요양병원층 (광안동,수영나라요양병원)","","의료법인 동일의료재단","20211205000000","U","2021-12-07 02:40:00.0","의료법인","392460.014910739","187505.33411747","","0","0","300","0","","","","","","0","0","","","0","",
"167","의료법인","01_01_08_P","6260000","200162600001000001","20010801","","01","영업/정상","BBBB","","","","","","0516004793","","","부산광역시 중구 중앙동4가  80번지 8호","부산광역시 중구 충장대로13번길 31-0 (중앙동4가)","","의료법인 송산의료재단","20220128000000","U","2022-01-30 02:40:00.0","의료법인","385777.11415723","180691.236889788","","0","0","300","0","","","","","","0","0","","","0","",
"168","의료법인","01_01_08_P","6260000","200862600001000001","20080723","","01","영업/정상","BBBB","","","","","","0513259700","","","부산광역시 사상구 학장동  574번지 1호 학장큰솔병원","부산광역시 사상구 대동로 141-0, 학장큰솔병원층 (학장동,학장큰솔병원)","","의료법인 영재의료재단","20220531000000","U","2022-06-02 02:40:00.0","의료법인","380602.363644347","184199.699942479","","0","0","200","0","","","","","","0","0","","","0","",
"169","의료법인","01_01_08_P","6260000","201762600001000001","20170901","","01","영업/정상","BBBB","","","","","","0517912222","","","부산광역시 사하구 다대동  620번지 6호","부산광역시 사하구 다대로 607-0 (다대동)","","의료법인 굿타임의료재단","20210204000000","U","2021-07-14 02:40:00.0","의료법인","379780.712790863","174346.900965296","","","","215","0","","","","","","0","0","","","0","",
"170","의료법인","01_01_08_P","6260000","202162600001000001","20210223","","01","영업/정상","BBBB","","","","","","","","","부산광역시 기장군 일광면 삼성리 830번지 8호 스타타워Ⅱ 601호","부산광역시 기장군 일광면 해빛6로 85-4, 스타타워Ⅱ층 601호 (스타타워Ⅱ)","","의료법인 이한의료재단","20210818000000","U","2021-08-20 02:40:00.0","의료법인","","","","0","0","0","0","","","","","","0","0","","","0","",
"171","의료법인","01_01_08_P","6260000","199262600001000001","19920930","","01","영업/정상","BBBB","","","","","","","","","부산광역시 사상구 주례동  193번지 5호 좋은삼선병원","부산광역시 사상구 가야대로 326-0, 좋은삼선병원층 (주례동,좋은삼선병원)","","의료법인 은성의료재단","20220629000000","U","2022-07-01 02:40:00.0","의료법인","383027.54604400000","185598.71485800000","","0","0","488","0","","","","","","0","0","","","0","",
"172","의료법인","01_01_08_P","6260000","201462600001000002","20140722","","01","영업/정상","BBBB","","","","","","","","","부산광역시 남구 대연동  1767번지 27호","부산광역시 남구 수영로 171-0 (대연동)","","의료법인 성소의료재단","20210705000000","U","2021-07-14 02:40:00.0","의료법인","389993.1880193","183754.944176416","","","","","0","","","","","","0","0","","","0","",
"173","의료법인","01_01_08_P","6260000","201362600001000001","20131105","","01","영업/정상","BBBB","","","","","","0513331201","","","부산광역시 북구 만덕동  111번지 1호","부산광역시 북구 덕천로381번길 9-3 (만덕동)","","의료법인 청송의료재단","20210312000000","U","2021-07-14 02:40:00.0","의료법인","386202.15733700000","192327.53894900000","","","","290","0","","","","","","0","0","","","0","",
"174","의료법인","01_01_08_P","6260000","201562600001000001","20150330","","01","영업/정상","BBBB","","","","","","0517156000","","","부산광역시 해운대구 중동  1533번지 2호 힐마루요양병원","부산광역시 해운대구 달맞이길117번나길 174-0, 힐마루요양병원층 (중동,힐마루요양병원)","","의료법인 해올의료재단","20210408000000","U","2021-07-14 02:40:00.0","의료법인","399026.88960257","187172.761860652","","","","159","0","","","","","","0","0","","","0","",
"175","의료법인","01_01_08_P","6260000","201762600001000002","20170403","","01","영업/정상","BBBB","","","","","","0513150030","","","부산광역시 사상구 모라동  599번지 1호","부산광역시 사상구 덕상로 116-38 (모라동)","","의료법인 서원의료재단","20220504000000","U","2022-05-06 02:40:00.0","의료법인","381417","188771","","0","0","115","0","","","","","","0","0","","","0","",
"176","의료법인","01_01_08_P","6260000","201262600001000002","20120118","","01","영업/정상","BBBB","","","","","","0515217581","","","부산광역시 금정구 금사동  118번지 5호","부산광역시 금정구 반송로 470-0 (금사동)","","의료법인 해림의료재단","20210527000000","U","2021-07-14 02:40:00.0","의료법인","392530.648446997","192749.579449264","","","","199","0","","","","","","0","0","","","0","",
"177","의료법인","01_01_08_P","6260000","201562600001000002","20150917","","01","영업/정상","BBBB","","","","","","07048100308","","","부산광역시 연제구 거제동  23번지 8호 명은병원","부산광역시 연제구 월드컵대로 184-0, 명은병원층 (거제동,명은병원)","","의료법인 명은의료재단","20210331000000","U","2021-07-14 02:40:00.0","의료법인","389079.862124133","189632.922153441","","","","99","0","","","","","","0","0","","","0","",
"178","의료법인","01_01_08_P","6260000","200462600001000002","20041130","","01","영업/정상","BBBB","","","","","","0512937766","","","부산광역시 사하구 감천동  713번지 5호","부산광역시 사하구 감천로 59-0 (감천동)","","의료법인 양경의료재단","20220621000000","U","2022-06-23 02:40:00.0","의료법인","382257.027162683","178645.037220561","","0","0","150","0","","","","","","0","0","","","0","",
"179","의료법인","01_01_08_P","6260000","199262600001000002","19921125","","01","영업/정상","BBBB","","","","","","","","","부산광역시 동래구 온천동  1426번지 6호 광혜병원","부산광역시 동래구 충렬대로 96-0, 광혜병원층 (온천동,광혜병원)","","의료법인 광혜의료재단","20220221000000","U","2022-02-23 02:40:00.0","의료법인","388532.711180342","191717.372167709","","0","0","216","0","","","","","","0","0","","","0","",
"180","의료법인","01_01_08_P","6260000","200862600001000002","20081003","","01","영업/정상","BBBB","","","","","","0516460505","","","부산광역시 동구 좌천동  607번지 1호 제일나라병원","부산광역시 동구 중앙대로 421-0, 제일나라병원층 (좌천동,제일나라병원)","","의료법인 나라의료재단","20220113000000","U","2022-01-15 02:40:00.0","의료법인","386945.90680635","183379.530256233","","0","0","319","0","","","","","","0","0","","","0","",
"181","의료법인","01_01_08_P","6260000","201562600001000003","20150601","","01","영업/정상","BBBB","","","","","","0512041133","","","부산광역시 사하구 괴정동  1003번지 0호","부산광역시 사하구 낙동대로216번길 10-0 (괴정동)","","의료법인 성진의료재단","20210507000000","U","2021-07-14 02:40:00.0","의료법인","381671.858741905","179781.190456474","","","","211","0","","","","","","0","0","","","0","",
"182","의료법인","01_01_08_P","6260000","200762600001000001","20070212","","01","영업/정상","BBBB","","","","","","0517539595","","","부산광역시 사하구 당리동  304번지 6호","부산광역시 사하구 낙동대로 446-0 (당리동)","","의료법인 서호의료재단","20220513000000","U","2022-05-15 02:40:00.0","의료법인","379552.596599015","180226.650838354","","0","0","327","0","","","","","","0","0","","","0","",
"183","의료법인","01_01_08_P","6260000","201562600001000004","20151119","","01","영업/정상","BBBB","","","","","","0513618088","","","부산광역시 북구 화명동  2271번지 4호 하이페리온타워 801호","부산광역시 북구 화명대로 15-0, 하이페리온타워층 801호 (화명동,하이페리온타워)","","의료법인 예인의료재단","20210504000000","U","2021-07-14 02:40:00.0","의료법인","382891.824509063","194757.00844539","","","","0","0","","","","","","0","0","","","0","",
"184","의료법인","01_01_08_P","6260000","201062600001000002","20100329","","01","영업/정상","BBBB","","","","","","0515555850","","","부산광역시 동래구 온천동  210번지 8호 금강요양병원","부산광역시 동래구 금강공원로 32-0, 금강요양병원층 (온천동,금강요양병원)","","의료법인 윤재의료재단","20210511000000","U","2021-07-14 02:40:00.0","의료법인","389413.107035297","193086.367792191","","","","229","0","","","","","","0","0","","","0","",
"185","의료법인","01_01_08_P","6260000","200062600001000001","20000214","","01","영업/정상","BBBB","","","","","","0517230171","","","부산광역시 기장군 기장읍 청강리 702번지 4호 기장병원","부산광역시 기장군 기장읍 대청로72번길 6-0, 기장병원층 (기장병원)","","의료법인 서일의료재단","20220110000000","U","2022-01-12 02:40:00.0","의료법인","401705.531424964","195209.738804405","","0","0","190","0","","","","","","0","0","","","0","",
"186","의료법인","01_01_08_P","6260000","201162600001000001","20110415","","01","영업/정상","BBBB","","","","","","0514039971","","","부산광역시 영도구 동삼동  231번지 5호 영도참편한요양병원","부산광역시 영도구 동삼서로 21-0, 영도참편한요양병원층 (동삼동,영도참편한요양병원)","","의료법인 성원의료재단","20220104000000","U","2022-01-06 02:40:00.0","의료법인","388632","177715","","0","0","289","0","","","","","","0","0","","","0","",
"187","의료법인","01_01_08_P","6260000","200862600001000003","20080716","","01","영업/정상","BBBB","","","","","","0513303243","","","부산광역시 북구 구포동  1121번지 1호 구포부민병원","부산광역시 북구 사상로 605-0, 구포부민병원층 (구포동,구포부민병원)","","의료법인 인당의료재단","20210524000000","U","2021-07-14 02:40:00.0","의료법인","381296.80024600000","190898.89796700000","","","","399","0","","","","","","0","0","","","0","",
"188","의료법인","01_01_08_P","6260000","201162600001000002","20110929","","01","영업/정상","BBBB","","","","","","0517526100","","","부산광역시 수영구 광안동  744번지 32호 광안유림노르웨이아침 301호","부산광역시 수영구 장대골로7번길 45-0, 광안유림노르웨이아침층 301호 (광안동,광안유림노르웨이아침)","","의료법인 전일의료재단","20210525000000","U","2021-07-14 02:40:00.0","의료법인","392412.916162731","186238.785550026","","","","241","0","","","","","","0","0","","","0","",
"189","의료법인","01_01_08_P","6260000","201162600001000003","20111101","","01","영업/정상","BBBB","","","","","","0517468787","","","부산광역시 해운대구 중동  1492번지 12호 국제학교","부산광역시 해운대구 달맞이길117번나길 24-0, 국제학교층 (중동,국제학교)","","의료법인 한세의료재단","20211215000000","U","2021-12-17 02:40:00.0","의료법인","398648.728096925","186521.235866772","","0","0","124","0","","","","","","0","0","","","0","",
"190","의료법인","01_01_08_P","6260000","199162600001000001","19910410","","01","영업/정상","BBBB","","","","","","0517403302","","","부산광역시 해운대구 우동  1078번지 7호 1동","부산광역시 해운대구 해운대로 409-1, 1동층 (우동,1동)","","의료법인 세광의료재단","20210601000000","U","2021-07-14 02:40:00.0","의료법인","395061.12222500000","187781.67251400000","","","","50","0","","","","","","0","0","","","0","",
"191","의료법인","01_01_08_P","6260000","199362600001000001","19930729","","01","영업/정상","BBBB","","","","","","0516644011","","","부산광역시 동구 좌천동  682번지 1호 봉생병원","부산광역시 동구 중앙대로 401-0, 봉생병원층 (좌천동,봉생병원)","","의료법인 정화의료재단","20220512000000","U","2022-05-14 02:40:00.0","의료법인","386833.110400259","183250.094671532","","0","0","413","0","","","","","","0","0","","","0","",
"192","의료법인","01_01_08_P","6260000","201462600001000003","20140916","","01","영업/정상","BBBB","","","","","","0513317275","","","부산광역시 북구 화명동  2276번지 1호 화명메디컬센터","부산광역시 북구 화명신도시로 120-0, 화명메디컬센터층 (화명동,화명메디컬센터)","","의료법인 인해의료재단","20210604000000","U","2021-07-14 02:40:00.0","의료법인","383009.010596608","194665.052323752","","","","68","0","","","","","","0","0","","","0","",
"193","의료법인","01_01_08_P","6260000","200962600001000001","20090205","","01","영업/정상","BBBB","","","","","","0514642755","","","부산광역시 동구 초량동  173번지 2호","부산광역시 동구 중앙대로 241-0 (초량동)","","의료법인 소맥의료재단","20210609000000","U","2021-07-14 02:40:00.0","의료법인","386007.998392025","181848.688886164","","","","0","0","","","","","","0","0","","","0","",
"194","의료법인","01_01_08_P","6260000","201362600001000002","20131007","","01","영업/정상","BBBB","","","","","","0517141714","","","부산광역시 서구 부민동1가  31번지 0호 선하요양병원","부산광역시 서구 구덕로200번길 8-0, 선하요양병원층 (부민동1가,선하요양병원)","","의료법인 선하의료재단","20220113000000","U","2022-01-15 02:40:00.0","의료법인","384142.330703811","180011.02077579","","0","0","138","0","","","","","","0","0","","","0","",
"195","의료법인","01_01_08_P","6260000","200762600001000002","20070228","","01","영업/정상","BBBB","","","","","","0512443315","","","부산광역시 서구 암남동  759번지 1호","부산광역시 서구 암남공원로 522-0 (암남동)","","의료법인 장원의료재단","20220209000000","U","2022-02-11 02:40:00.0","의료법인","383425.120185468","177476.560206405","","0","0","414","0","","","","","","0","0","","","0","",
"196","의료법인","01_01_08_P","6260000","201562600001000005","20150803","","01","영업/정상","BBBB","","","","","","0517158575","","","부산광역시 동구 범일동  62번지 720호 한성기린프라자 201호","부산광역시 동구 중앙대로 514-0, 한성기린프라자층 201호 (범일동,한성기린프라자)","","의료법인 서강의료재단","20211231000000","U","2022-01-02 02:40:00.0","의료법인","387395.906194984","184141.142825361","","0","0","175","0","","","","","","0","0","","","0","",
"197","의료법인","01_01_08_P","6260000","201662600001000001","20161011","","01","영업/정상","BBBB","","","","","","0514179400","","","부산광역시 영도구 청학동  119번지 1호 행복한요양병원","부산광역시 영도구 태종로372번길 41-0, 행복한요양병원층 (청학동,행복한요양병원)","","의료법인 일혜의료재단","20210826000000","U","2021-08-28 02:40:00.0","의료법인","388199.14837300000","179258.00239500000","","0","0","104","0","","","","","","0","0","","","0","",
"198","의료법인","01_01_08_P","6260000","200362600001000001","20030918","","01","영업/정상","BBBB","","","","","","0514164442","","","부산광역시 영도구 봉래동3가  31번지 1호","부산광역시 영도구 태종로 135-0 (봉래동3가)","","의료법인 소명의료재단","20210828000000","U","2021-08-31 02:40:00.0","의료법인","386330.382268636","178911.0584748","","0","0","0","0","","","","","","0","0","","","0","",
"199","의료법인","01_01_08_P","6260000","200962600001000002","20091223","","01","영업/정상","BBBB","","","","","","0517507001","","","부산광역시 부산진구 양정동  320번지 3호 수요양병원","부산광역시 부산진구 동평로 401-0, 수요양병원층 (양정동,수요양병원)","","의료법인 청원의료재단","20220127000000","U","2022-01-29 02:40:00.0","의료법인","388490.94669100000","188390.07093600000","","0","0","514","0","","","","","","0","0","","","0","",
"200","의료법인","01_01_08_P","6260000","201062600001000004","20100712","","01","영업/정상","BBBB","","","","","","0518169595","","","부산광역시 부산진구 부전동  112번지 7호","부산광역시 부산진구 동천로107번길 8-0 (부전동)","","의료법인 사랑나눔의료재단","20220503000000","U","2022-05-05 02:40:00.0","의료법인","387793.086963278","186307.956920118","","0","0","73","0","","","","","","0","0","","","0","",
"201","의료법인","01_01_08_P","6260000","201462600001000004","20141223","","01","영업/정상","BBBB","","","","","","0516338172","","","부산광역시 부산진구 범천동  854번지 31호","부산광역시 부산진구 황령대로8번길 7-0 (범천동)","","의료법인 상봉의료재단","20211202000000","U","2021-12-04 02:40:00.0","의료법인","387714","185075","","0","0","243","0","","","","","","0","0","","","0","",
"202","의료법인","01_01_08_P","6260000","200462600001000003","20041223","","01","영업/정상","BBBB","","","","","","0514691011","","","부산광역시 부산진구 전포동  504번지 417호","부산광역시 부산진구 봉수로 18-0 (전포동)","","의료법인 청십자의료재단","20220326000000","U","2022-03-29 02:40:00.0","의료법인","388588.775232351","185435.511240727","","0","0","298","0","","","","","","0","0","","","0","",
"203","의료법인","01_01_08_P","6260000","200062600001000002","20000726","","01","영업/정상","BBBB","","","","","","0515558009","","","부산광역시 동래구 안락동  595번지 9호 상록병원","부산광역시 동래구 충렬대로 426-0, 상록병원층 (안락동,상록병원)","","의료법인 동영의료재단","20210622000000","U","2021-07-14 02:40:00.0","의료법인","391622.181274095","190582.25080216","","","","","0","","","","","","0","0","","","0","",
"204","의료법인","01_01_08_P","6260000","200762600001000005","20071212","","01","영업/정상","BBBB","","","","","","0515530050","","","부산광역시 동래구 낙민동  289번지 0호","부산광역시 동래구 충렬대로 258-0 (낙민동)","","의료법인 은빛의료재단","20220510000000","U","2022-05-12 02:40:00.0","의료법인","390020.305215045","191042.985986252","","0","0","0","0","","","","","","0","0","","","0","",
"205","의료법인","01_01_08_P","6260000","201162600001000004","20110308","","01","영업/정상","BBBB","","","","","","0515548811","","","부산광역시 동래구 온천동  449번지 6호 신세계요양병원","부산광역시 동래구 온천장로 40-0, 신세계요양병원층 (온천동,신세계요양병원)","","의료법인 온의료재단","20220128000000","U","2022-01-30 02:40:00.0","의료법인","389295.986089484","192692.423378645","","0","0","0","0","","","","","","0","0","","","0","",
"206","의료법인","01_01_08_P","6260000","201162600001000005","20110930","","01","영업/정상","BBBB","","","","","","0515577011","","","부산광역시 동래구 명륜동  564번지 5호 동래요양병원","부산광역시 동래구 명륜로 147-0, 동래요양병원층 (명륜동,동래요양병원)","","의료법인 장수의료재단","20210622000000","U","2021-07-14 02:40:00.0","의료법인","389500.918960805","191728.472419894","","","","","0","","","","","","0","0","","","0","",
"207","의료법인","01_01_08_P","6260000","201362600001000003","20131213","","01","영업/정상","BBBB","","","","","","0515575988","","","부산광역시 동래구 수안동  39번지 53호","부산광역시 동래구 수안로 10-0 (수안동)","","의료법인 늘하얀치과재단","20210622000000","U","2021-07-14 02:40:00.0","의료법인","390072.817764464","190433.434687125","","","","","0","","","","","","0","0","","","0","",
"208","의료법인","01_01_08_P","6260000","200862600001000004","20081203","","01","영업/정상","BBBB","","","","","","0515557588","","","부산광역시 동래구 온천동  442번지 3호 동래유유요양병원","부산광역시 동래구 금강로 64-0, 동래유유요양병원층 (온천동,동래유유요양병원)","","의료법인 영신의료재단","20211108000000","U","2021-11-10 02:40:00.0","의료법인","389099.832392605","192604.671044886","","0","0","0","0","","","","","","0","0","","","0","",
"209","의료법인","01_01_08_P","6260000","201862600001000001","20180115","","01","영업/정상","BBBB","","","","","","0515802800","","","부산광역시 동래구 안락동  749번지 13호 항운병원","부산광역시 동래구 충렬대로348번길 1-0, 항운병원층 (안락동,항운병원)","","의료법인 파란시티의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","390854.975971601","190709.170987939","","","","","0","","","","","","0","0","","","0","",
"210","의료법인","01_01_08_P","6260000","200262600001000001","20020323","","01","영업/정상","BBBB","","","","","","0519303940","","","부산광역시 남구 대연동  1740번지 16호 고려병원","부산광역시 남구 수영로 238-0, 고려병원층 (대연동,고려병원)","","의료법인 고려의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","390660.580067062","183756.459518599","","","","","0","","","","","","0","0","","","0","",
"211","의료법인","01_01_08_P","6260000","200062600001000003","20000726","","01","영업/정상","BBBB","","","","","","0519303940","","","부산광역시 남구 용당동  472번지 13호 가나병원","부산광역시 남구 유엔평화로 156-0, 가나병원층 (용당동,가나병원)","","의료법인 인혜의료재단","20211230000000","U","2022-01-01 02:40:00.0","의료법인","391108.081548438","182356.103146543","","0","0","349","0","","","","","","0","0","","","0","",
"212","의료법인","01_01_08_P","6260000","200562600001000001","20050817","","01","영업/정상","BBBB","","","","","","0513338600","","","부산광역시 북구 만덕동  73번지 20호 아하브병원","부산광역시 북구 만덕고개길 84-0, 아하브병원층 (만덕동,아하브병원)","","의료법인 백양의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","386530.501445072","192204.626026104","","","","","0","","","","","","0","0","","","0","",
"213","의료법인","01_01_08_P","6260000","200862600001000005","20080822","","01","영업/정상","BBBB","","","","","","0513327800","","","부산광역시 북구 만덕동  136번지 2호 다사랑요양병원","부산광역시 북구 덕천로 339-0, 다사랑요양병원층 (만덕동,다사랑요양병원)","","의료법인 제영의료재단","20210803000000","U","2021-08-05 02:40:00.0","의료법인","385765.981236228","191895.514964863","","0","0","0","0","","","","","","0","0","","","0","",
"214","의료법인","01_01_08_P","6260000","201362600001000004","20130809","","01","영업/정상","BBBB","","","","","","0513410119","","","부산광역시 북구 구포동  1060번지 260호 일심요양병원","부산광역시 북구 낙동대로 1678-0, 일심요양병원층 (구포동,일심요양병원)","","의료법인 허명의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","381654.047611662","191308.359534915","","","","","0","","","","","","0","0","","","0","",
"215","의료법인","01_01_08_P","6260000","201362600001000005","20131220","","01","영업/정상","BBBB","","","","","","0513317275","","","부산광역시 북구 금곡동  1330번지 1호 금곡월드프라자 601호","부산광역시 북구 금곡대로 458-0, 금곡월드프라자층 601호 (금곡동,금곡월드프라자)","","의료법인 참사랑의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","383187.953800754","196281.988973649","","","","","0","","","","","","0","0","","","0","",
